trade_id,case_signal_i,control_signal_i,month,hk_6h_block,vol_bin,direction,closed,control_gross_return,control_net_return,control_entry_i,control_exit_i,control_entry_price,control_exit_price,control_exit_reason
7,11228,11275,2025-02,2,1,1,True,0.000999999999999922,-0.0010010000000000782,11276.0,11288.0,2682.81,2685.4928099999997,stop
7,11228,11251,2025-02,2,1,1,True,0.0005166604268064804,-0.0014838562336203262,11252.0,11254.0,2671.0,2672.38,stop_gap
7,11228,11288,2025-02,2,1,1,True,-0.029999999999999964,-0.031969999999999964,11289.0,11291.0,2688.69,2608.0293,stop
8,11292,11220,2025-02,1,3,-1,True,0.02170188880060067,0.01972359068940127,11221.0,11229.0,2743.54,2684.0,reverse
8,11292,11214,2025-02,1,3,-1,True,-0.030003982985305606,-0.03203398696829091,11215.0,11217.0,2586.0,2663.5903000000003,stop
8,11292,11202,2025-02,1,3,-1,True,-0.02999999999999994,-0.03202999999999994,11203.0,11208.0,2624.72,2703.4615999999996,stop
9,11427,11463,2025-03,3,0,1,True,-0.029995305959495632,-0.03196531065353614,11464.0,11470.0,2066.45,2004.4662,stop
9,11427,11469,2025-03,3,0,1,True,-0.029995177008750967,-0.03196518183174221,11470.0,11479.0,2011.2,1950.8737,stop
9,11427,11445,2025-03,3,0,1,True,0.0009999999999998352,-0.0010010000000001645,11446.0,11452.0,1985.27,1987.2552699999997,stop
10,11479,11402,2025-03,2,1,-1,True,0.0010000000000000577,-0.0009989999999999424,11403.0,11415.0,1928.0,1926.072,stop
10,11479,11401,2025-03,2,1,-1,True,0.0010000000000000354,-0.0009989999999999645,11402.0,11410.0,1916.85,1914.9331499999998,stop
10,11479,11431,2025-03,2,1,-1,True,0.0010000000000000304,-0.0009989999999999697,11432.0,11433.0,2006.46,2004.45354,stop
11,11582,11605,2025-04,2,2,1,True,0.008677200560797247,0.006668523360236449,11606.0,11611.0,1583.46,1597.2,reverse
11,11582,11528,2025-04,2,2,1,True,-0.030000000000000054,-0.031970000000000054,11529.0,11535.0,1806.6,1752.4019999999998,stop
11,11582,11516,2025-04,2,2,1,True,0.000999999999999885,-0.0010010000000001149,11517.0,11520.0,1794.39,1796.18439,stop
14,11626,11512,2025-04,0,1,-1,True,0.12350111745586433,0.12162461857332019,11513.0,11583.0,1910.59,1674.63,reverse
14,11626,11657,2025-04,0,1,-1,True,0.0009999999999999788,-0.0009990000000000214,11658.0,11666.0,1819.99,1818.17001,stop
14,11626,11507,2025-04,0,1,-1,True,0.0009999999999999584,-0.0009990000000000415,11508.0,11511.0,1904.21,1902.3057900000001,stop
15,11630,11672,2025-04,2,1,1,True,-0.029994696236515028,-0.03196470154027851,11673.0,11679.0,1828.89,1774.0330000000001,stop
15,11630,11671,2025-04,2,1,1,True,-0.030000000000000013,-0.03197000000000001,11672.0,11679.0,1820.77,1766.1469,stop
15,11630,11678,2025-04,2,1,1,True,-0.03000000000000002,-0.03197000000000002,11679.0,11680.0,1814.79,1760.3463,stop
16,11712,11694,2025-05,1,0,-1,True,0.0010000000000000603,-0.0009989999999999396,11695.0,11711.0,1834.07,1832.2359299999998,stop
17,11805,11865,2025-05,3,2,1,True,0.0009999999999998229,-0.001001000000000177,11866.0,11896.0,2534.85,2537.3848499999995,stop
17,11805,11823,2025-05,3,2,1,True,-0.030000000000000082,-0.03197000000000008,11824.0,11826.0,2554.32,2477.6904,stop
17,11805,11859,2025-05,3,2,1,True,-0.03,-0.03197,11860.0,11861.0,2597.01,2519.0997,stop
18,11806,11759,2025-05,0,3,-1,True,0.0009999999999999191,-0.0009990000000000808,11760.0,11761.0,2678.58,2675.90142,stop
18,11806,11765,2025-05,0,3,-1,True,0.0009999999999999512,-0.000999000000000049,11766.0,11773.0,2608.75,2606.14125,stop
18,11806,11777,2025-05,0,3,-1,True,0.0010000000000000427,-0.0009989999999999574,11778.0,11787.0,2535.71,2533.17429,stop
19,11808,11772,2025-05,1,3,1,True,0.0009999999999998155,-0.0010010000000001845,11773.0,11774.0,2580.43,2583.0104299999994,stop
19,11808,11766,2025-05,1,3,1,True,-0.029999999999999978,-0.03196999999999998,11767.0,11769.0,2573.77,2496.5569,stop
19,11808,11862,2025-05,1,3,1,True,0.0028334023112921787,0.0008305689089808865,11863.0,11864.0,2512.88,2520.0,reverse
20,11836,11686,2025-05,0,1,1,True,-0.001807709637318036,-0.0038059019276807183,11687.0,11693.0,1842.11,1838.78,stop_gap
20,11836,11867,2025-05,0,1,1,True,0.0009999999999999374,-0.0010010000000000628,11868.0,11896.0,2527.08,2529.6070799999998,stop
20,11836,11692,2025-05,0,1,1,True,-0.029999999999999954,-0.03196999999999995,11693.0,11706.0,1838.78,1783.6166,stop
21,11863,11780,2025-05,2,2,-1,True,0.001000000000000089,-0.0009989999999999108,11781.0,11782.0,2480.55,2478.06945,stop
21,11863,11821,2025-05,2,2,-1,True,0.0009999999999999694,-0.0009990000000000307,11822.0,11831.0,2545.78,2543.2342200000003,stop
21,11863,11803,2025-05,2,2,-1,True,-0.005994385898883617,-0.008000380284782501,11804.0,11806.0,2550.72,2566.01,reverse
22,11885,12047,2025-06,0,0,1,True,-0.029999999999999995,-0.03197,12048.0,12051.0,2484.3,2409.771,stop
22,11885,11908,2025-06,0,0,1,True,0.03650247636915781,0.034465973892788646,11909.0,11940.0,2515.78,2607.6122,stop
22,11885,11909,2025-06,0,0,1,True,0.033368418132606346,0.03133504971447374,11910.0,11940.0,2523.41,2607.6122,stop
23,11898,12012,2025-06,1,3,-1,True,0.000999999999999962,-0.0009990000000000378,12013.0,12015.0,2442.85,2440.40715,stop
23,11898,11940,2025-06,1,3,-1,True,-0.04423883804218065,-0.04628307688022284,11941.0,11959.0,2513.0,2624.1722,stop
23,11898,12024,2025-06,1,3,-1,True,0.0009999999999999434,-0.0009990000000000567,12025.0,12033.0,2445.84,2443.3941600000003,stop
24,11922,11886,2025-06,1,0,1,True,0.0009999999999999434,-0.0010010000000000563,11887.0,11890.0,2626.77,2629.39677,stop
24,11922,11892,2025-06,1,0,1,True,-0.03000369663225369,-0.03197369293562144,11893.0,11896.0,2624.01,2545.28,stop
24,11922,11982,2025-06,1,0,1,True,0.00099999999999987,-0.00100100000000013,11983.0,11985.0,2516.16,2518.6761599999995,stop
25,11946,12018,2025-06,1,3,-1,True,-0.00042605357824731214,-0.0024264796318255594,12019.0,12020.0,2487.95,2489.01,reverse
25,11946,12000,2025-06,1,3,-1,True,-0.02999538922959842,-0.03202538461882802,12001.0,12003.0,2233.9,2300.9067,stop
25,11946,12012,2025-06,1,3,-1,True,0.000999999999999962,-0.0009990000000000378,12013.0,12015.0,2442.85,2440.40715,stop
26,12019,12001,2025-06,2,3,1,True,-0.004584697299236931,-0.006580112601937695,12002.0,12004.0,2257.51,2247.16,stop_gap
26,12019,11948,2025-06,2,3,1,True,0.0009999999999998244,-0.0010010000000001754,11949.0,11963.0,2537.01,2539.54701,stop
26,12019,12002,2025-06,2,3,1,True,-0.0022245212395157637,-0.004222296718276248,12003.0,12004.0,2252.17,2247.16,stop_gap
27,12238,12353,2025-08,0,4,-1,True,0.0009999999999999848,-0.0009990000000000153,12354.0,12361.0,4334.5,4330.1655,stop
27,12238,12364,2025-08,0,4,-1,True,0.028476467593531608,0.026504944061125142,12365.0,12367.0,4832.06,4694.46,reverse
27,12238,12347,2025-08,0,4,-1,True,-0.03000252827122705,-0.03203253079949828,12348.0,12349.0,4073.93,4196.1582,stop
28,12273,12411,2025-08,3,2,1,True,0.000999999999999965,-0.0010010000000000353,12412.0,12419.0,4373.71,4378.08371,stop
28,12273,12255,2025-08,3,2,1,True,0.0009999999999998849,-0.001001000000000115,12256.0,12258.0,3646.6,3650.2465999999995,stop
28,12273,12393,2025-08,3,2,1,True,-0.030000000000000054,-0.031970000000000054,12394.0,12395.0,4655.31,4515.6507,stop
29,12341,12299,2025-08,0,3,-1,True,-0.029999999999999957,-0.03202999999999996,12300.0,12303.0,4221.31,4347.9493,stop
29,12341,12328,2025-08,0,3,-1,True,-0.029999999999999905,-0.032029999999999906,12329.0,12332.0,4416.3,4548.789,stop
29,12341,12400,2025-08,0,3,-1,True,0.000999999999999931,-0.0009990000000000688,12401.0,12405.0,4436.18,4431.743820000001,stop
30,12405,12315,2025-08,3,4,-1,True,0.0010000000000000523,-0.0009989999999999476,12316.0,12318.0,4617.61,4612.992389999999,stop
30,12405,12321,2025-08,3,4,-1,True,-0.03000000000000004,-0.03203000000000004,12322.0,12332.0,4428.72,4561.5816,stop
30,12405,12369,2025-08,3,4,-1,True,-0.029999999999999926,-0.03202999999999992,12370.0,12376.0,4749.17,4891.6451,stop
31,12481,12445,2025-09,2,0,1,True,-0.029999999999999957,-0.03196999999999996,12446.0,12447.0,4415.0,4282.55,stop
31,12481,12433,2025-09,2,0,1,True,0.000999999999999881,-0.001001000000000119,12434.0,12441.0,4307.84,4312.14784,stop
31,12481,12427,2025-09,2,0,1,True,0.000999999999999954,-0.001001000000000046,12428.0,12439.0,4375.44,4379.815439999999,stop
32,12534,12510,2025-09,1,0,-1,True,0.0010000000000000178,-0.000998999999999982,12511.0,12515.0,4518.97,4514.45103,stop
32,12534,12438,2025-09,1,0,-1,True,0.0010000000000000766,-0.0009989999999999233,12439.0,12445.0,4396.12,4391.72388,stop
32,12534,12486,2025-09,1,0,-1,True,-0.029999999999999975,-0.032029999999999975,12487.0,12490.0,4503.61,4638.7182999999995,stop
33,12596,12553,2025-09,2,1,1,True,-0.030002307743550265,-0.03197230543580672,12554.0,12559.0,4203.24,4077.1330999999996,stop
33,12596,12548,2025-09,2,1,1,True,-0.030002320829565082,-0.03197231850873552,12549.0,12564.0,4179.54,4054.1440999999995,stop
33,12596,12560,2025-09,2,1,1,True,-0.029999999999999985,-0.031969999999999985,12561.0,12564.0,4179.96,4054.5612,stop
34,12717,12639,2025-10,3,3,1,True,-0.030000000000000044,-0.03197000000000004,12640.0,12650.0,4510.3,4374.991,stop
34,12717,12645,2025-10,3,3,1,True,0.0009999999999999799,-0.0010010000000000203,12646.0,12648.0,4445.1,4449.5451,stop
34,12717,12783,2025-10,3,3,1,True,0.0009999999999999016,-0.0010010000000000984,12784.0,12794.0,3858.58,3862.4385799999995,stop
35,12725,12653,2025-10,0,4,-1,True,0.08316860711479832,0.08125177572191312,12654.0,12718.0,4365.83,4002.73,reverse
35,12725,12689,2025-10,0,4,-1,True,0.0009999999999999933,-0.0009990000000000066,12690.0,12711.0,3983.8,3979.8162,stop
35,12725,12706,2025-10,0,4,-1,True,-0.007863069526494152,-0.009870932596020648,12707.0,12711.0,3891.61,3922.21,stop_gap
36,12746,12770,2025-10,2,2,1,True,-0.02999758052245751,-0.03196758294193505,12771.0,12772.0,4009.13,3888.8658,stop
36,12746,12769,2025-10,2,2,1,True,-0.03000000000000005,-0.03197000000000005,12770.0,12772.0,4022.83,3902.1450999999997,stop
36,12746,12619,2025-10,2,2,1,True,0.0009999999999998864,-0.0010010000000001136,12620.0,12628.0,4496.24,4500.736239999999,stop
37,12776,12644,2025-10,2,3,-1,True,0.10756933915990365,0.10567690849906354,12645.0,12718.0,4485.2,4002.73,reverse
37,12776,12727,2025-10,2,3,-1,True,0.0010000000000000096,-0.0009989999999999906,12728.0,12729.0,3866.88,3863.01312,stop
37,12776,12722,2025-10,2,3,-1,True,-0.04939640052053054,-0.05144579692105107,12723.0,12724.0,3888.34,4080.41,stop_gap
38,12845,12935,2025-11,0,2,1,True,0.0009999999999998235,-0.0010010000000001764,12936.0,12958.0,2958.24,2961.1982399999993,stop
38,12845,12928,2025-11,0,2,1,True,-0.03000327945337925,-0.031973276173925876,12929.0,12932.0,2957.81,2869.0660000000003,stop
38,12845,12934,2025-11,0,2,1,True,0.000999999999999939,-0.0010010000000000607,12935.0,12936.0,2921.18,2924.1011799999997,stop
39,12858,12840,2025-11,1,3,-1,True,0.016561696870760288,0.01457825856763105,12841.0,12846.0,3626.44,3566.38,reverse
39,12858,12804,2025-11,1,3,-1,True,0.0010000000000000208,-0.0009989999999999793,12805.0,12840.0,3640.91,3637.26909,stop
39,12858,12822,2025-11,1,3,-1,True,0.0009999999999999848,-0.0009990000000000153,12823.0,12826.0,3343.68,3340.33632,stop
40,12860,12889,2025-11,2,3,1,True,0.0009999999999999454,-0.0010010000000000546,12890.0,12891.0,3022.94,3025.96294,stop
40,12860,12902,2025-11,2,3,1,True,-0.03000320964614471,-0.031973206436498564,12903.0,12904.0,3022.14,2931.4661,stop
40,12860,12901,2025-11,2,3,1,True,-0.030003192784964168,-0.0319731895921792,12902.0,12904.0,3038.1,2946.9473000000003,stop
41,12863,12808,2025-11,0,4,-1,True,-0.017168086246025418,-0.019185254332271442,12809.0,12810.0,3229.83,3285.28,stop_gap
41,12863,12910,2025-11,0,4,-1,True,-0.005118845932916916,-0.007123964778849833,12911.0,12912.0,2750.62,2764.7,stop_gap
41,12863,12815,2025-11,0,4,-1,True,0.0010000000000000228,-0.0009989999999999773,12816.0,12826.0,3423.06,3419.63694,stop
42,12940,12844,2025-11,0,2,1,True,0.0009999999999998695,-0.0010010000000001305,12845.0,12847.0,3556.83,3560.3868299999995,stop
42,12940,12851,2025-11,0,2,1,True,0.0009999999999998717,-0.0010010000000001283,12852.0,12855.0,3416.33,3419.7463299999995,stop
43,12970,13013,2025-12,0,1,-1,True,-0.029996702047612085,-0.032026698749659695,13014.0,13017.0,3123.15,3216.8342,stop
43,12970,13024,2025-12,0,1,-1,True,0.10072942301223374,0.09883015243524597,13025.0,13095.0,3388.98,3047.61,reverse
43,12970,12983,2025-12,0,1,-1,True,-0.006112177918345325,-0.008118290096263671,12984.0,12988.0,3187.08,3206.56,stop_gap
44,12981,12999,2025-12,3,1,1,True,-0.029999999999999992,-0.03196999999999999,13000.0,13005.0,3040.1,2948.897,stop
44,12981,13017,2025-12,3,1,1,True,0.0009999999999998886,-0.0010010000000001114,13018.0,13026.0,3244.92,3248.1649199999997,stop
44,12981,13023,2025-12,3,1,1,True,0.0009999999999998701,-0.0010010000000001298,13024.0,13025.0,3326.63,3329.9566299999997,stop
45,13041,13149,2025-12,3,0,-1,True,-0.03,-0.03203,13150.0,13161.0,2984.3,3073.829,stop
45,13041,13125,2025-12,3,0,-1,True,-0.029996479282457293,-0.03202647576173975,13126.0,13134.0,2925.54,3013.2959,stop
45,13041,13095,2025-12,3,0,-1,True,0.010413867239989131,0.008424281107229122,13096.0,13134.0,3051.22,3019.445,stop
46,13094,12968,2025-12,2,0,1,True,-0.03224771547833928,-0.03421546776286094,12969.0,12970.0,2836.48,2745.01,stop_gap
46,13094,13123,2025-12,2,0,1,True,0.0009999999999999278,-0.0010010000000000721,13124.0,13137.0,2931.46,2934.39146,stop
46,13094,13141,2025-12,2,0,1,True,0.0009999999999998868,-0.0010010000000001131,13142.0,13144.0,2949.43,2952.3794299999995,stop
47,13105,13064,2025-12,2,0,-1,True,0.0010000000000000462,-0.000998999999999954,13065.0,13066.0,2927.36,2924.43264,stop
47,13105,13136,2025-12,2,0,-1,True,0.0010000000000000458,-0.0009989999999999544,13137.0,13141.0,2958.52,2955.56148,stop
47,13105,13118,2025-12,2,0,-1,True,0.0010000000000000482,-0.0009989999999999517,13119.0,13134.0,2963.65,2960.68635,stop
48,13142,13124,2025-12,2,0,1,True,0.0009999999999999094,-0.0010010000000000906,13125.0,13137.0,2929.59,2932.51959,stop
48,13142,13100,2025-12,2,0,1,True,-0.013650464660875003,-0.015636814196214127,13101.0,13106.0,2972.06,2931.49,reverse
48,13142,13117,2025-12,2,0,1,True,0.0009999999999999072,-0.0010010000000000927,13118.0,13136.0,2955.44,2958.39544,stop
49,13145,13042,2025-12,0,0,-1,True,0.0009999999999999582,-0.0009990000000000417,13043.0,13047.0,3107.13,3104.0228700000002,stop
49,13145,13109,2025-12,0,0,-1,True,0.0010000000000000046,-0.0009989999999999953,13110.0,13116.0,2946.23,2943.28377,stop
49,13145,13115,2025-12,0,0,-1,True,-0.029999999999999933,-0.032029999999999934,13116.0,13117.0,2902.32,2989.3896,stop
50,13148,13135,2025-12,2,0,1,True,-0.03000321354858584,-0.03197321033503726,13136.0,13137.0,3018.47,2927.9062,stop
50,13148,13123,2025-12,2,0,1,True,0.0009999999999999278,-0.0010010000000000721,13124.0,13137.0,2931.46,2934.39146,stop
50,13148,13117,2025-12,2,0,1,True,0.0009999999999999072,-0.0010010000000000927,13118.0,13136.0,2955.44,2958.39544,stop
51,13204,13246,2026-01,0,2,-1,True,0.09898798711706075,0.09708697510417781,13247.0,13321.0,3275.65,2951.4,reverse
51,13204,13229,2026-01,0,2,-1,True,-0.007925574792160559,-0.009933500366952718,13230.0,13231.0,3324.68,3351.03,reverse
51,13204,13294,2026-01,0,2,-1,True,0.000999999999999957,-0.000999000000000043,13295.0,13305.0,2952.77,2949.81723,stop
52,13267,13250,2026-01,2,1,-1,True,0.10601292182989583,0.10411893475172572,13251.0,13321.0,3301.39,2951.4,reverse
52,13267,13183,2026-01,2,1,-1,True,0.014490366687383502,0.012504857054070884,13184.0,13227.0,3218.0,3171.37,stop
52,13267,13225,2026-01,2,1,-1,True,-0.02999999999999999,-0.03202999999999999,13226.0,13228.0,3121.08,3214.7124,stop
53,13320,13236,2026-01,1,3,1,True,0.0009999999999998324,-0.0010010000000001676,13237.0,13239.0,3284.8,3288.0847999999996,stop
53,13320,13272,2026-01,1,3,1,True,0.0009999999999999382,-0.0010010000000000615,13273.0,13276.0,2980.26,2983.24026,stop
53,13320,13302,2026-01,1,3,1,True,0.004617328139804316,0.0026127108116645115,13303.0,13323.0,2849.7,2862.858,stop
54,13420,13492,2026-02,0,3,1,True,0.0009999999999998862,-0.0010010000000001138,13493.0,13496.0,2029.0,2031.0289999999998,stop
54,13420,13438,2026-02,0,3,1,True,-0.008571528706109664,-0.010562957177403555,13439.0,13443.0,1997.31,1980.19,stop_gap
54,13420,13397,2026-02,0,3,1,True,-0.029999999999999954,-0.03196999999999995,13398.0,13399.0,2021.51,1960.8647,stop
55,13430,13495,2026-02,2,3,-1,True,0.03781692706025975,0.03585474398732001,13496.0,13505.0,2031.54,1954.7133999999999,stop
55,13430,13406,2026-02,2,3,-1,True,0.0009999999999999647,-0.0009990000000000352,13407.0,13413.0,1987.87,1985.88213,stop
55,13430,13411,2026-02,2,3,-1,True,-0.029994676699967415,-0.03202467137666738,13412.0,13413.0,1934.89,1992.9264,stop
56,13489,13429,2026-02,2,3,1,True,0.0025531439709257308,0.0005505908269548047,13430.0,13431.0,1970.12,1975.15,reverse
56,13489,13412,2026-02,2,3,1,True,0.03339561875401932,0.0313622231352653,13413.0,13425.0,1959.26,2024.6906999999999,stop
56,13489,13405,2026-02,2,3,1,True,0.0009999999999998571,-0.0010010000000001426,13406.0,13407.0,1966.97,1968.9369699999997,stop
57,13503,13419,2026-02,3,3,-1,True,-0.00044574813792302276,-0.0024461938860609457,13420.0,13421.0,2086.38,2087.31,reverse
57,13503,13407,2026-02,3,3,-1,True,0.0010000000000000343,-0.0009989999999999656,13408.0,13409.0,1947.47,1945.52253,stop
57,13503,13401,2026-02,3,3,-1,True,-0.030005342212817157,-0.03203534755502998,13402.0,13403.0,1928.04,1985.8915,stop
58,13545,13563,2026-03,3,1,-1,True,0.000999999999999915,-0.000999000000000085,13564.0,13569.0,2078.42,2076.3415800000002,stop
58,13545,13581,2026-03,3,1,-1,True,0.0010000000000000727,-0.0009989999999999272,13582.0,13595.0,2127.01,2124.88299,stop
58,13545,13689,2026-03,3,1,-1,True,-0.03000000000000009,-0.032030000000000086,13690.0,13692.0,2053.66,2115.2698,stop
59,13562,13688,2026-03,2,1,1,True,0.014667267906069328,0.012652600638163258,13689.0,13698.0,2040.23,2070.1546,stop
59,13562,13603,2026-03,2,1,1,True,-0.029995831076957274,-0.03196583524588032,13604.0,13611.0,2326.74,2256.9475,stop
59,13562,13658,2026-03,2,1,1,True,-0.030004692019696914,-0.03197468732767721,13659.0,13664.0,2067.34,2005.3101,stop
60,13623,13605,2026-03,3,1,-1,True,0.050804992482762164,0.04885579747524492,13606.0,13640.0,2314.68,2197.0827,stop
60,13623,13689,2026-03,3,1,-1,True,-0.03000000000000009,-0.032030000000000086,13690.0,13692.0,2053.66,2115.2698,stop
60,13623,13557,2026-03,3,1,-1,True,0.0009999999999999796,-0.0009990000000000205,13558.0,13560.0,2021.45,2019.42855,stop
61,13694,13796,2026-04,2,1,1,True,-0.030004125096748397,-0.03197412097165165,13797.0,13805.0,2351.46,2280.9065,stop
61,13694,13867,2026-04,2,1,1,False,,,,,,,
61,13694,13747,2026-04,2,1,1,True,0.0009999999999998543,-0.0010010000000001457,13748.0,13761.0,2178.62,2180.7986199999996,stop
62,13706,13826,2026-04,2,0,-1,True,0.001000000000000076,-0.0009989999999999242,13827.0,13829.0,2327.92,2325.59208,stop
62,13706,13837,2026-04,2,0,-1,True,-0.030004448994224896,-0.03203445344321912,13838.0,13848.0,2315.13,2384.5942,stop
62,13706,13856,2026-04,2,0,-1,True,-0.029999999999999923,-0.03202999999999992,13857.0,13862.0,2274.39,2342.6216999999997,stop
63,13714,13852,2026-04,0,0,1,True,0.0007430816909041636,-0.0012576613907867406,13853.0,13855.0,2287.77,2289.47,reverse
63,13714,13732,2026-04,0,0,1,True,0.09476833355423846,0.0926735652206842,13733.0,13810.0,2112.52,2312.72,reverse
63,13714,13727,2026-04,0,0,1,True,0.0980846477442145,0.09598656309647029,13728.0,13810.0,2106.14,2312.72,reverse
64,13809,13791,2026-04,3,1,-1,True,0.024017068803749722,0.022041085872553472,13792.0,13819.0,2440.71,2382.0913,stop
64,13809,13737,2026-04,3,1,-1,True,0.0009999999999999514,-0.0009990000000000487,13738.0,13743.0,2214.56,2212.34544,stop
64,13809,13773,2026-04,3,1,-1,True,0.000999999999999949,-0.0009990000000000508,13774.0,13780.0,2363.25,2360.88675,stop
65,13819,13772,2026-04,2,1,1,True,-0.004163278033651806,-0.006159114755618153,13773.0,13774.0,2373.13,2363.25,stop_gap
65,13819,13705,2026-04,2,1,1,True,-0.0015012251934642994,-0.0034997239682708356,13706.0,13707.0,2064.98,2061.88,reverse
65,13819,13778,2026-04,2,1,1,True,0.0009999999999999731,-0.0010010000000000268,13779.0,13783.0,2336.21,2338.54621,stop
66,13831,13736,2026-04,2,0,-1,True,0.0009999999999999525,-0.0009990000000000476,13737.0,13745.0,2246.53,2244.2834700000003,stop
66,13831,13742,2026-04,2,0,-1,True,-0.03000000000000009,-0.03203000000000009,13743.0,13745.0,2179.02,2244.3906,stop
66,13831,13795,2026-04,2,0,-1,True,0.00844525012695746,0.006453695377084416,13796.0,13819.0,2402.38,2382.0913,stop
67,13850,13742,2026-04,2,0,1,True,0.0009999999999998081,-0.0010010000000001916,13743.0,13746.0,2179.02,2181.1990199999996,stop
67,13850,13712,2026-04,2,0,1,True,0.0009999999999998925,-0.0010010000000001073,13713.0,13716.0,2051.06,2053.1110599999997,stop
67,13850,13789,2026-04,2,0,1,True,0.0009999999999998844,-0.0010010000000001155,13790.0,13800.0,2333.23,2335.5632299999997,stop
