bar,setup_id,match_status,matched_control_count,candidate_net_return,control_mean_net_return,paired_excess_return
5m,53fcd5841c0bcbaf,matched_exact,3,-0.004858623215593825,0.003431106140921201,-0.008289729356515027
5m,0ca78f94b97b4eab,unmatched_insufficient_exact_stratum,0,-0.005508432803363437,,
5m,b90e41205cc8133c,matched_exact,3,-0.004605747093219479,-0.004760392003343955,0.00015464491012447557
5m,7c28a1c99c750292,matched_exact,3,-0.0036346093572948695,-0.003761759069618766,0.0001271497123238965
5m,48c9cfa07c15d51e,matched_exact,3,-0.004387222674826051,-0.004641180228503274,0.00025395755367722383
5m,2d44121ab698a65b,matched_exact,3,-0.0037544281285299946,-0.003924770246499359,0.00017034211796936472
5m,923b54e8aea4b62f,matched_exact,3,-0.004964037920715645,-0.0017591721543886239,-0.0032048657663270213
5m,3139cfb9565d0644,matched_exact,3,0.003940594059405946,-0.0013630345924646719,0.005303628651870618
5m,842f681b332e2580,matched_exact,3,-0.0038383482275772245,-0.0036623673420281815,-0.000175980885549043
5m,d9bcb9ffc6288b9d,matched_exact,3,0.005670394349617249,0.0015278734462542704,0.004142520903362978
5m,cda67fc6c29c98e5,matched_exact,3,-0.004317508292334347,-0.0013567621208250263,-0.002960746171509321
5m,83af799b38c3c3f4,matched_exact,3,0.00603561105330064,0.004812905093980544,0.0012227059593200957
5m,3e3f64fe07f33e8a,matched_exact,3,-0.003982881597717645,-0.0037337844499705955,-0.0002490971477470496
5m,e50c90b88b9a3822,matched_exact,3,-0.003930179114888464,-0.00149705349236669,-0.002433125622521774
5m,ada92ddfb530aaa0,unmatched_insufficient_exact_stratum,0,-0.004901787677074941,,
5m,46d992b0905eb5d8,matched_exact,3,-0.00537903361362657,0.007618824082400224,-0.012997857696026793
5m,3a0989096181e3e5,matched_exact,3,-0.004503462467723705,-0.0013780332170662713,-0.003125429250657434
5m,cd74522778dbd633,matched_exact,3,-0.003658222821509847,-0.0029517289144359933,-0.0007064939070738538
5m,0cd167d73748513b,matched_exact,3,-0.004488301919797209,-0.004878692512994367,0.00039039059319715807
5m,cc74b2494a868616,matched_exact,3,1.734723475976807e-18,-0.0028282855169153467,0.0028282855169153485
5m,e9c2af97afeda080,matched_exact,3,-0.0036781627990034576,-0.0003712614674366733,-0.003306901331566784
5m,aa6bd040b6347e8a,matched_exact,3,0.002879852125693418,-0.004150902148656542,0.00703075427434996
5m,6a3d799b4c3c06d6,matched_exact,3,-0.005035324901875303,-0.004080733596112457,-0.0009545913057628459
5m,eefac836c4eff6aa,matched_exact,3,1.734723475976807e-18,0.004911367956895879,-0.0049113679568958775
5m,b2d50dc85669d999,unmatched_insufficient_exact_stratum,0,0.010152041825632232,,
5m,b3ad87eab50905b1,matched_exact,3,-0.004436100858887236,-0.004196287141812636,-0.00023981371707459953
5m,b3eaf6cd70eb3a4e,matched_exact,3,-0.005126970779903204,-0.0013305145318355971,-0.0037964562480676074
5m,de9a7ad8ac3f9bdb,matched_exact,3,-0.003918346844038021,-0.0028397774748824714,-0.00107856936915555
5m,601a9d3993d076c7,matched_exact,3,-0.003800918251330108,0.0010192457141104227,-0.004820163965440531
5m,31c19d8a1d86f24b,matched_exact,3,0.006074045727694434,0.005398749171063905,0.0006752965566305296
5m,fe5328c542a52dd0,matched_exact,3,-1.0928757898653885e-16,-0.0047666184100219776,0.004766618410021868
5m,f7b37cb1779aa49e,matched_exact,3,-0.0036255188988421044,-0.000411918676743726,-0.0032136002220983784
5m,5fd16bf16e3a13a5,matched_exact,3,-0.0040132973287936285,-0.0022501726874188926,-0.001763124641374736
5m,b248674531af6636,matched_exact,3,1.734723475976807e-18,-0.0015906600061393126,0.0015906600061393144
5m,bd8d62401f6d51f4,matched_exact,3,0.0034979339113436776,-0.0026428087204173317,0.006140742631761009
5m,25a2c49c3f05baf0,matched_exact,3,0.0030752252351479176,-0.0015249092868708403,0.004600134522018758
5m,40a744b013161396,matched_exact,3,-0.003701686550254933,-0.0023477701067525763,-0.0013539164435023565
5m,3bdaf24276489e1f,matched_exact,3,-0.0039493177387914784,-0.003768155865943181,-0.00018116187284829754
