epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,91.661,0.57905,4.26812,1.06771,0.00958,0.03226,0.00064,0.00047,1.26293,4.99899,1.42738,3.3157e-05,3.3157e-05,0.0668762
2,155.076,0.14506,0.16016,0.73912,0.02898,0.40873,0.0127,0.00795,0.72714,6.20117,1.1619,6.48447e-05,6.48447e-05,0.0335745
3,216.431,0.1113,0.13563,0.72953,0.01484,0.4288,0.00701,0.00509,0.66073,21.2824,1.07784,9.48824e-05,9.48824e-05,0.000271249
4,277.587,0.0955,0.11504,0.72542,0.0123,0.23413,0.00303,0.00208,0.87831,16.2686,1.29235,9.2575e-05,9.2575e-05,9.2575e-05
5,340.051,0.08482,0.10896,0.72312,0.02126,0.46105,0.01075,0.0073,0.83287,19.4811,1.2515,9.01e-05,9.01e-05,9.01e-05
6,402.426,0.07868,0.1042,0.72122,0.01053,0.30344,0.00585,0.0042,0.91343,30.6401,1.31052,8.7625e-05,8.7625e-05,8.7625e-05
7,463.782,0.07555,0.0944,0.72059,0.02342,0.57842,0.01548,0.00939,1.01616,29.9938,1.52693,8.515e-05,8.515e-05,8.515e-05
8,524.973,0.07189,0.0919,0.71943,0.00095,0.01829,4e-05,3e-05,0.80407,11.2819,1.21438,8.2675e-05,8.2675e-05,8.2675e-05
9,586.111,0.07111,0.0948,0.71987,0.01425,0.18817,0.00865,0.00583,0.94085,11.1751,1.37671,8.02e-05,8.02e-05,8.02e-05
10,647.65,0.06693,0.08782,0.72002,0.01213,0.22699,0.00284,0.00184,0.9959,17.4674,1.47404,7.7725e-05,7.7725e-05,7.7725e-05
11,708.997,0.06451,0.08569,0.71939,0.00688,0.10759,0.00093,0.00059,0.91086,13.7239,1.3664,7.525e-05,7.525e-05,7.525e-05
12,769.97,0.06074,0.08036,0.71888,0.02527,0.34094,0.01035,0.00555,0.9539,15.0264,1.42543,7.2775e-05,7.2775e-05,7.2775e-05
13,831.093,0.06036,0.08079,0.71936,0.02008,0.35241,0.00848,0.00526,0.8672,15.862,1.32724,7.03e-05,7.03e-05,7.03e-05
14,892.399,0.06132,0.08513,0.71865,0.01824,0.26567,0.00538,0.00338,0.91873,23.3674,1.39511,6.7825e-05,6.7825e-05,6.7825e-05
15,953.689,0.05685,0.0788,0.71917,0.00702,0.10327,0.00075,0.00051,0.98765,28.8813,1.48344,6.535e-05,6.535e-05,6.535e-05
16,1014.98,0.05163,0.07082,0.71696,0.00958,0.17211,0.00174,0.00112,0.93404,27.8096,1.39491,6.2875e-05,6.2875e-05,6.2875e-05
17,1076.16,0.05274,0.07512,0.71672,0.01899,0.34566,0.00673,0.00483,0.85493,27.7456,1.31093,6.04e-05,6.04e-05,6.04e-05
18,1138.19,0.05369,0.07589,0.71652,0.03004,0.49725,0.01808,0.01303,0.88576,20.0626,1.38116,5.7925e-05,5.7925e-05,5.7925e-05
19,1199.64,0.0514,0.07285,0.71754,0.02193,0.34238,0.00888,0.00614,0.9618,15.5346,1.47787,5.545e-05,5.545e-05,5.545e-05
20,1260.68,0.0454,0.06746,0.71633,0.00649,0.06524,0.00076,0.00052,0.88459,17.0478,1.37119,5.2975e-05,5.2975e-05,5.2975e-05
21,1321.72,0.04528,0.06502,0.7154,0.00712,0.08137,0.00108,0.00076,0.95808,21.2427,1.46274,5.05e-05,5.05e-05,5.05e-05
22,1382.81,0.04212,0.06151,0.71456,0.00852,0.09894,0.00143,0.00103,1.01843,29.8757,1.49425,4.8025e-05,4.8025e-05,4.8025e-05
23,1443.93,0.04025,0.05817,0.71442,0.01521,0.21079,0.00448,0.00324,1.00844,36.2392,1.49891,4.555e-05,4.555e-05,4.555e-05
24,1504.99,0.04067,0.05624,0.71443,0.01882,0.23446,0.00578,0.00406,1.00644,29.1046,1.50644,4.3075e-05,4.3075e-05,4.3075e-05
25,1566.28,0.03876,0.05469,0.71433,0.01708,0.24377,0.00569,0.00401,0.95681,29.6589,1.46953,4.06e-05,4.06e-05,4.06e-05
26,1627.54,0.03623,0.05422,0.7145,0.01196,0.16922,0.00249,0.00172,0.98035,32.4899,1.50588,3.8125e-05,3.8125e-05,3.8125e-05
27,1688.53,0.03453,0.05243,0.71452,0.00871,0.10327,0.00086,0.00061,0.99067,31.6777,1.53527,3.565e-05,3.565e-05,3.565e-05
28,1749.6,0.03268,0.04939,0.71273,0.01005,0.10431,0.00165,0.00113,0.9811,29.6889,1.5026,3.3175e-05,3.3175e-05,3.3175e-05
29,1810.74,0.03297,0.05077,0.71344,0.00894,0.08281,0.00107,0.00072,0.96026,28.9301,1.48336,3.07e-05,3.07e-05,3.07e-05
30,1872.7,0.03173,0.05025,0.71313,0.01034,0.08891,0.00122,0.00084,0.94114,28.6415,1.46327,2.8225e-05,2.8225e-05,2.8225e-05
31,1940.33,0.02872,0.04776,0.71369,0.01841,0.18535,0.00406,0.00281,1.00877,28.3882,1.55373,2.575e-05,2.575e-05,2.575e-05
32,2003.61,0.02813,0.04495,0.71354,0.00813,0.08104,0.00065,0.00046,1.00313,24.9343,1.5239,2.3275e-05,2.3275e-05,2.3275e-05
33,2066.33,0.0282,0.04497,0.71284,0.0078,0.08641,0.00066,0.00046,0.98409,26.1234,1.49062,2.08e-05,2.08e-05,2.08e-05
34,2127.4,0.02694,0.0436,0.71365,0.01554,0.17676,0.00284,0.00202,0.99329,28.6794,1.49774,1.8325e-05,1.8325e-05,1.8325e-05
35,2188.39,0.02539,0.04148,0.71261,0.01608,0.20581,0.00344,0.00241,0.9996,32.1032,1.5076,1.585e-05,1.585e-05,1.585e-05
