symbol,minutes,fold,policy,parent,base_n,available,higher_minutes,lower_minutes,n,mean_net_bp,median_net_bp,win_pct,pf,p90_net_bp,best_net_bp,worst_net_bp,top_realized_decile_sum_bp,rest_realized_mean_bp,top5_positive_share_pct,ma_strength_auc,ma_score_top_decile_n,ma_score_top_decile_gross_bp,ma_score_top_decile_net_bp,ma_score_top_decile_win_pct,ma_score_top_decile_excess_bp,excess_bp,p,ci_low,ci_high,months,mean_gross_bp,matched_n,matched_case_mean_net_bp,controls_mean_net_bp,median_hold_bars,mean_delay_bars,anchor_profit_retained_pct,baseline_loss_filtered_pct,actual_profit_on_prior_winners_bp,boundary_marks,portfolio_n,portfolio_mean_net_bp,portfolio_median_net_bp,portfolio_win_pct,portfolio_pf,portfolio_p90_net_bp,portfolio_best_net_bp,portfolio_worst_net_bp,portfolio_top_realized_decile_sum_bp,portfolio_rest_realized_mean_bp,portfolio_top5_positive_share_pct,portfolio_trades,portfolio_blocked,portfolio_fixed_notional_return_pct,portfolio_close_marked_drawdown_pct,nominated_on_discovery,p_holm_replication
BTC,120,discovery,P02_dense_now,P01_width,118,True,360,30.0,105,69.78790555660052,-111.02150705945,36.19047619047619,1.4765590717482393,575.4282328578519,3675.3914065686245,-687.4745533617532,17237.62232399973,-105.42438553783701,52.73615728344434,0.4351924587588374,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,115.73992648069965,0.00125,33.07885601986096,245.53976460649872,24.0,89.7879055566005,93,67.96371040480588,-47.77621607589378,45.0,0.0,80.90384994875944,15.210183648705852,22704.061199251108,1.0,105.0,69.78790555660052,-111.02150705945,36.19047619047619,1.4765590717482393,575.4282328578519,3675.3914065686245,-687.4745533617532,17237.62232399973,-105.42438553783701,52.73615728344434,105.0,0.0,73.27730083443069,33.54629911990555,False,
BTC,120,discovery,P03_dense_recent,P02_dense_now,118,True,360,30.0,105,69.78790555660052,-111.02150705945,36.19047619047619,1.4765590717482393,575.4282328578519,3675.3914065686245,-687.4745533617532,17237.62232399973,-105.42438553783701,52.73615728344434,0.4351924587588374,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,115.73992648069965,0.00125,33.07885601986096,245.53976460649872,24.0,89.7879055566005,93,67.96371040480588,-47.77621607589378,45.0,0.0,80.90384994875944,15.210183648705852,22704.061199251108,1.0,105.0,69.78790555660052,-111.02150705945,36.19047619047619,1.4765590717482393,575.4282328578519,3675.3914065686245,-687.4745533617532,17237.62232399973,-105.42438553783701,52.73615728344434,105.0,0.0,73.27730083443069,33.54629911990555,False,
BTC,120,discovery,P04_release,P03_dense_recent,118,True,360,30.0,101,40.82918093764406,-116.96153846153743,36.633663366336634,1.2766701584478153,551.2870288778116,2768.0256662269367,-687.4745533617532,14113.517946308917,-110.99745190674298,50.41899851242601,0.4248310810810811,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,117.5912177092314,0.00275,32.571420632279846,249.7229150124236,23.0,60.82918093764406,90,33.3957861316277,-84.19543157760369,45.0,0.0,67.80692811392066,17.80967556489723,19028.669792682485,1.0,101.0,40.82918093764406,-116.96153846153743,36.633663366336634,1.2766701584478153,551.2870288778116,2768.0256662269367,-687.4745533617532,14113.517946308917,-110.99745190674298,50.41899851242601,101.0,0.0,41.23747274702056,44.1942549501513,False,
BTC,120,discovery,P05_direction,P04_release,118,True,360,30.0,74,62.41750933406426,-113.91172114031343,33.78378378378378,1.4261461096525323,546.7125283791177,2768.0256662269367,-687.4745533617532,11982.845908731282,-111.57500330318979,62.06674879492186,0.4987755102040816,8.0,64.62468219321491,44.6246821932149,50.0,14.963550502176673,134.7773485029344,0.00725,30.38517911540441,306.57150933697653,21.0,82.41750933406426,67,45.84325758253405,-88.93409092040032,44.5,0.0,55.08194764646119,40.23174193410082,15457.656355430045,1.0,74.0,62.41750933406426,-113.91172114031343,33.78378378378378,1.4261461096525323,546.7125283791177,2768.0256662269367,-687.4745533617532,11982.845908731282,-111.57500330318979,62.06674879492186,74.0,0.0,46.18895690720763,31.102185045138892,False,
BTC,120,discovery,P06_htf_md,P04_release,118,True,360,30.0,40,88.38326401652526,-117.05700859540367,30.0,1.5413190720879144,512.6464470412657,2768.0256662269367,-578.2496964242056,8048.923299525761,-125.37757607957643,84.3516646581228,0.3958333333333333,4.0,-206.39678331557525,-226.39678331557525,25.0,-138.27935296667684,161.7933498654255,0.04175,4.485073235231195,433.29610142090957,21.0,108.38326401652527,40,88.38326401652526,-73.41008584890024,47.0,0.0,35.87029027067654,63.986305945846176,10066.285671895015,1.0,40.0,88.38326401652526,-117.05700859540367,30.0,1.5413190720879144,512.6464470412657,2768.0256662269367,-578.2496964242056,8048.923299525761,-125.37757607957643,84.3516646581228,40.0,0.0,35.3533056066101,30.993714790173403,False,
BTC,120,discovery,P07_htf_sh,P04_release,118,True,360,30.0,59,81.42841042053419,-82.22706250290867,42.3728813559322,1.6147272825444101,652.2296096205312,2417.3979805325807,-687.4745533617532,8405.424082179925,-67.94618617676242,61.37353233758147,0.42470588235294116,6.0,-70.28912673370802,-90.28912673370803,33.33333333333333,-62.08159343947411,147.53290593080482,0.00375,42.2234388181261,292.8374672053154,23.0,101.42841042053419,51,69.75168619961403,-77.78121973119079,51.0,0.0,44.96869697963905,56.90405062164168,12619.573097237488,1.0,59.0,81.42841042053419,-82.22706250290867,42.3728813559322,1.6147272825444101,652.2296096205312,2417.3979805325807,-687.4745533617532,8405.424082179925,-67.94618617676242,61.37353233758147,59.0,0.0,48.04276214811518,34.8489418103025,False,
BTC,120,discovery,P08_htf_either,P04_release,118,True,360,30.0,89,49.952879936153394,-116.96153846153743,35.95505617977528,1.33201354690302,571.0697101832752,2768.0256662269367,-687.4745533617532,12970.708548586561,-106.56127792836132,53.78971818135177,0.38706140350877194,9.0,-134.90100281456745,-154.90100281456745,22.22222222222222,-78.8769643105004,126.08478497435568,0.00325,31.63552115791689,274.52083096062233,23.0,69.95287993615341,81,39.49217402082039,-86.5926109535353,45.0,0.0,63.55782337772472,26.161017054287537,17836.2428064053,1.0,89.0,49.952879936153394,-116.96153846153743,35.95505617977528,1.33201354690302,571.0697101832752,2768.0256662269367,-687.4745533617532,12970.708548586561,-106.56127792836132,53.78971818135177,89.0,0.0,44.45806314317655,45.424615694665924,False,
BTC,120,discovery,P09_htf_ma,P08_htf_either,118,True,360,30.0,54,41.083976240174024,-143.24426381613463,29.629629629629626,1.2571460533068153,394.81835690704173,2768.0256662269367,-578.2496964242056,8896.756960035484,-139.12963006387682,78.28720828669617,0.4243421052631579,6.0,-105.24724453587783,-125.24724453587783,33.33333333333333,-50.84734730370212,134.14226924075916,0.02725,11.804048679804023,348.99438809192264,20.0,61.08397624017402,53,49.48753995602826,-84.65472928473092,43.5,0.0,38.64895379869883,52.42515980935924,10846.062491320805,1.0,54.0,41.083976240174024,-143.24426381613463,29.629629629629626,1.2571460533068153,394.81835690704173,2768.0256662269367,-578.2496964242056,8896.756960035484,-139.12963006387682,78.28720828669617,54.0,0.0,22.185347169694005,39.64402794474776,False,
BTC,120,discovery,P10_htf_ltf,P08_htf_either,118,True,360,30.0,88,51.299704315647574,-117.05700859540367,36.36363636363637,1.3388694212897119,580.9610508360063,2768.0256662269367,-687.4745533617532,12970.708548586561,-107.04220973176676,53.78971818135177,0.38783482142857145,9.0,-134.90100281456745,-154.90100281456745,22.22222222222222,-78.8769643105004,127.51001045851183,0.00325,31.68171712959081,276.9141309766865,23.0,71.29970431564757,80,40.84292201432231,-86.66708844418949,45.0,0.0,63.55782337772472,26.539120238860402,17836.2428064053,1.0,88.0,51.299704315647574,-117.05700859540367,36.36363636363637,1.3388694212897119,580.9610508360063,2768.0256662269367,-687.4745533617532,12970.708548586561,-107.04220973176676,53.78971818135177,88.0,0.0,45.14373979776989,44.79163196416967,False,
BTC,120,discovery,P11_wait_htf,P08_htf_either,118,True,360,30.0,98,60.93443056918992,-120.64776009099609,33.6734693877551,1.3846372878700495,580.9610508360063,3660.540161641095,-687.4745533617532,16631.248710227657,-121.13266493689822,55.628780346409954,0.3962703962703963,10.0,-145.49415084978088,-165.49415084978088,20.0,-78.8769643105004,119.4123609430917,0.00325,31.02547010568834,255.39836669252034,24.0,80.93443056918991,88,58.71238331580727,-60.699977627284404,43.5,0.3979591836734694,76.77187849879728,18.10273826069341,21121.22551210722,1.0,98.0,60.93443056918992,-120.64776009099609,33.6734693877551,1.3846372878700495,580.9610508360063,3660.540161641095,-687.4745533617532,16631.248710227657,-121.13266493689822,55.628780346409954,98.0,0.0,59.715741957806244,43.296142315939505,False,
BTC,120,discovery,P12_wait_ltf,P11_wait_htf,118,True,360,30.0,97,62.26950372412318,-124.14304145272224,34.02061855670103,1.390779718536657,590.8523914887388,3660.540161641095,-687.4745533617532,16631.248710227657,-121.7368603331921,55.628780346409954,0.3972537878787879,10.0,-145.49415084978088,-165.49415084978088,20.0,-78.8769643105004,120.64621858333567,0.00325,31.111381086943904,258.3181456380857,24.0,82.26950372412318,87,60.17537238218821,-60.47084620114747,44.0,0.4020618556701031,76.77187849879728,18.48084144526628,21121.22551210722,1.0,97.0,62.26950372412318,-124.14304145272224,34.02061855670103,1.390779718536657,590.8523914887388,3660.540161641095,-687.4745533617532,16631.248710227657,-121.7368603331921,55.628780346409954,97.0,0.0,60.40141861239958,42.84729124723973,False,
BTC,120,replication,P00_base,,73,True,360,30.0,73,-57.46600404411105,-149.1987056583721,31.506849315068493,0.6671185116316775,479.89461515122036,1413.6961656562476,-1112.361393211282,6114.646080493329,-158.61022116482212,54.88143361552405,0.5008695652173913,8.0,-69.58794778740202,-89.58794778740202,37.5,14.51872393919032,17.941950137557562,0.250244140625,-25.324034127809156,78.38131419588628,12.0,-37.46600404411106,69,-61.62587109999363,-79.5678212375512,28.0,0.0,100.00000000000001,0.0,8407.119227604402,0.0,73.0,-57.46600404411105,-149.1987056583721,31.506849315068493,0.6671185116316775,479.89461515122036,1413.6961656562476,-1112.361393211282,6114.646080493329,-158.61022116482212,54.88143361552405,73.0,0.0,-41.950182952201075,52.82385736293607,False,1.0
BTC,120,replication,P01_width,P00_base,73,True,360,30.0,66,-28.472737724258565,-145.71044339801497,33.33333333333333,0.8060115645768448,471.3691498721823,1413.6961656562476,-507.04391702214525,5515.505121472081,-125.33399680123979,57.94339829037354,0.45867768595041325,7.0,-108.37249687118903,-128.37249687118904,28.57142857142857,-16.264405734908113,41.061447541240625,0.093017578125,-8.376819939142855,110.4213564673823,12.0,-8.472737724258566,62,-31.23173387871806,-72.2931814199587,29.0,0.0,92.87340951399864,23.13066778680066,7807.978268583156,0.0,66.0,-28.472737724258565,-145.71044339801497,33.33333333333333,0.8060115645768448,471.3691498721823,1413.6961656562476,-507.04391702214525,5515.505121472081,-125.33399680123979,57.94339829037354,66.0,0.0,-18.792006898010662,40.36497973342445,True,1.0
BTC,120,replication,P02_dense_now,P01_width,73,True,360,30.0,63,-23.221341299205825,-146.4800102005459,34.92063492063492,0.8422007670568027,479.8946151512206,1413.6961656562476,-507.04391702214525,5515.505121472081,-124.61517184503658,57.94339829037354,0.4445676274944568,7.0,-108.37249687118903,-128.37249687118904,28.57142857142857,-16.264405734908113,43.97964416883266,0.090087890625,-8.938221464040051,116.90542734040918,12.0,-3.2213412992058257,59,-25.76459851744782,-69.74424268628049,32.0,0.0,92.87340951399864,26.43372797954329,7807.978268583156,0.0,63.0,-23.221341299205825,-146.4800102005459,34.92063492063492,0.8422007670568027,479.8946151512206,1413.6961656562476,-507.04391702214525,5515.505121472081,-124.61517184503658,57.94339829037354,63.0,0.0,-14.629445018499677,39.264817621846426,False,1.0
BTC,120,replication,P03_dense_recent,P02_dense_now,73,True,360,30.0,67,-36.24447820967001,-146.4800102005459,32.83582089552239,0.7627691443742899,468.52732811250286,1413.6961656562476,-549.1793502468245,5515.505121472081,-132.39808602533287,57.94339829037354,0.4707070707070707,7.0,-108.37249687118903,-128.37249687118904,28.57142857142857,-16.264405734908113,33.42336246417083,0.150146484375,-18.55852724299068,106.18370850458233,12.0,-16.244478209670003,63,-39.45312461471975,-72.8764870788906,28.0,0.0,92.87340951399864,18.772840797116004,7807.978268583156,0.0,67.0,-36.24447820967001,-146.4800102005459,32.83582089552239,0.7627691443742899,468.52732811250286,1413.6961656562476,-549.1793502468245,5515.505121472081,-132.39808602533287,57.94339829037354,67.0,0.0,-24.283800400478906,40.36497973342445,False,1.0
BTC,120,replication,P04_release,P03_dense_recent,73,True,360,30.0,63,-37.140140837566804,-149.1987056583721,33.33333333333333,0.7652993783199891,479.8946151512206,1413.6961656562476,-549.1793502468245,5515.505121472081,-140.2738213256927,59.2981769793835,0.4897959183673469,7.0,-71.93586833457627,-91.93586833457628,42.857142857142854,-1.5661727233380465,37.179277694375166,0.149169921875,-22.0795576556929,115.18406010236671,12.0,-17.140140837566815,59,-40.62704548213836,-77.80632317651354,30.0,0.0,90.75154131509929,20.891046189905932,7629.590279249065,0.0,63.0,-37.140140837566804,-149.1987056583721,33.33333333333333,0.7652993783199891,479.8946151512206,1413.6961656562476,-549.1793502468245,5515.505121472081,-140.2738213256927,59.2981769793835,63.0,0.0,-23.398288727667083,38.35396559000937,False,1.0
BTC,120,replication,P05_direction,P04_release,73,True,360,30.0,50,-69.85995905383902,-163.56422896831478,30.0,0.5943403471578517,298.1245772344159,1413.6961656562476,-549.1793502468245,3770.7305034662954,-161.41618791462767,73.68070355729805,0.5295238095238095,5.0,-104.77899563966965,-124.77899563966966,40.0,-66.87509302079148,52.928502325932776,0.106201171875,-17.935245534794802,154.9786215118251,12.0,-49.85995905383902,48,-71.07468273264546,-124.00318505857824,25.5,0.0,60.872974481327596,31.673008018432874,5117.663542034414,0.0,50.0,-69.85995905383902,-163.56422896831478,30.0,0.5943403471578517,298.1245772344159,1413.6961656562476,-549.1793502468245,3770.7305034662954,-161.41618791462767,73.68070355729805,50.0,0.0,-34.92997952691952,38.857341583209625,False,1.0
BTC,120,replication,P06_htf_md,P04_release,73,True,360,30.0,27,-26.49033394084265,-159.7939526723413,29.629629629629626,0.8354083346374671,330.39808865697216,1413.6961656562476,-549.1793502468245,2782.707509250687,-145.74777190222662,88.2055487878221,0.5921052631578947,3.0,35.136909510630566,15.136909510630568,66.66666666666666,129.05166787156884,113.85284515443641,0.0556640625,2.3880181880252405,268.36445658396985,10.0,-6.490333940842648,26,-30.011763272243414,-143.8646084266798,18.0,0.0,43.18122464586906,65.51746837827955,3630.2970399179085,0.0,27.0,-26.49033394084265,-159.7939526723413,29.629629629629626,0.8354083346374671,330.39808865697216,1413.6961656562476,-549.1793502468245,2782.707509250687,-145.74777190222662,88.2055487878221,27.0,0.0,-7.152390164027511,23.129084595244517,False,1.0
BTC,120,replication,P07_htf_sh,P04_release,73,True,360,30.0,35,-17.901648823887587,-103.58619288371894,42.857142857142854,0.8715949645733776,474.2109716318617,1206.9550526724627,-496.79397329994043,2732.797612221394,-108.36630067927292,75.00516704246289,0.47,4.0,-19.29067433856347,-39.29067433856347,50.0,50.595188566205195,11.524035646648949,0.38720703125,-63.83391567750224,72.60978444214396,11.0,2.098351176112413,31,-22.055629661790963,-33.57966530843993,50.0,0.0,50.5878857106328,61.280048194875064,4252.983866417149,0.0,35.0,-17.901648823887587,-103.58619288371894,42.857142857142854,0.8715949645733776,474.2109716318617,1206.9550526724627,-496.79397329994043,2732.797612221394,-108.36630067927292,75.00516704246289,35.0,0.0,-6.265577088360629,22.88885820979962,False,1.0
BTC,120,replication,P08_htf_either,P04_release,73,True,360,30.0,56,-21.26388072796487,-147.839357929459,35.714285714285715,0.8618778333365346,495.6485874405653,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.4140836713507,60.88771480676106,0.49166666666666664,6.0,-40.84177500869535,-60.84177500869535,50.0,-3.206120757387197,44.832260903912555,0.126953125,-20.03408984808501,125.40159176618607,12.0,-1.2638807279648705,52,-23.998925604720892,-68.83118650863346,32.0,0.0,88.38237689053541,31.589469591728726,7430.4118013779935,0.0,56.0,-21.26388072796487,-147.839357929459,35.714285714285715,0.8618778333365346,495.6485874405653,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.4140836713507,60.88771480676106,56.0,0.0,-11.907773207660322,37.129408737109685,False,1.0
BTC,120,replication,P09_htf_ma,P08_htf_either,73,True,360,30.0,35,-17.99843162817219,-159.7939526723413,34.285714285714285,0.8898958229032818,497.66265319456255,1413.6961656562476,-549.1793502468245,3292.1088569872163,-126.51786980558846,74.19726639913236,0.5833333333333334,4.0,-19.29067433856347,-39.29067433856347,50.0,50.595188566205195,91.31683622502352,0.0615234375,-1.2860053382911116,213.3945440629724,11.0,2.0015683718278066,33,-16.622179559426,-107.9390157844495,28.0,0.0,60.56069817198929,54.600120836544534,5091.410100388779,0.0,35.0,-17.99843162817219,-159.7939526723413,34.285714285714285,0.8898958229032818,497.66265319456255,1413.6961656562476,-549.1793502468245,3292.1088569872163,-126.51786980558846,74.19726639913236,35.0,0.0,-6.2994510698602735,27.985490635974863,False,1.0
BTC,120,replication,P10_htf_ltf,P08_htf_either,73,True,360,30.0,54,-22.644101923393173,-150.72763366062503,35.18518518518518,0.8556677423189927,499.67671894855977,1413.6961656562476,-549.1793502468245,5029.926862801502,-130.26475763884864,62.40967809209275,0.5007518796992482,6.0,-40.84177500869535,-60.84177500869535,50.0,-3.206120757387197,45.208656518546746,0.12841796875,-20.14054878079574,127.91976771361203,12.0,-2.644101923393183,50,-25.598966290853717,-70.80762280940046,32.0,0.0,86.22702636141958,32.77338545828826,7249.208912622422,0.0,54.0,-22.644101923393173,-150.72763366062503,35.18518518518518,0.8556677423189927,499.67671894855977,1413.6961656562476,-549.1793502468245,5029.926862801502,-130.26475763884864,62.40967809209275,54.0,0.0,-12.227815038632306,37.129408737109685,False,1.0
BTC,120,replication,P11_wait_htf,P08_htf_either,73,True,360,30.0,60,-27.99515650092359,-146.67717883375119,35.0,0.8189605935382133,487.5923244245765,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.252523201054,59.54132846724194,0.4835164835164835,6.0,-66.21663636640834,-86.21663636640834,33.33333333333333,14.58835600419934,37.697211417093754,0.15185546875,-22.094830196857014,112.75191858908208,12.0,-7.995156500923587,56,-31.01564644169409,-68.71285785878786,31.0,0.23333333333333334,90.50424508943478,28.849167507474426,7598.432992774169,0.0,60.0,-27.99515650092359,-146.67717883375119,35.0,0.8189605935382133,487.5923244245765,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.252523201054,59.54132846724194,60.0,0.0,-16.79709390055415,39.86017221832196,False,1.0
BTC,120,replication,P12_wait_ltf,P11_wait_htf,73,True,360,30.0,59,-26.140698465044757,-146.4800102005459,35.59322033898305,0.8310537052282969,489.60639017857375,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.00430324979513,59.63386261884184,0.4899749373433584,6.0,-66.21663636640834,-86.21663636640834,33.33333333333333,14.58835600419934,41.918700102762,0.138427734375,-21.04913834405204,119.48097653456574,12.0,-6.14069846504476,55,-29.081236729401727,-70.99993683216373,32.0,0.2542372881355932,90.50424508943478,30.03308337403396,7586.642467733571,0.0,59.0,-26.140698465044757,-146.4800102005459,35.59322033898305,0.8310537052282969,489.60639017857375,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.00430324979513,59.63386261884184,59.0,0.0,-15.423012094376398,39.96639437255901,False,1.0
BTC,120,exposed,P00_base,,29,True,360,30.0,29,60.58030973056677,-64.2150803461061,48.275862068965516,1.4500338115655065,342.39674386705656,1773.761005400376,-634.892017158919,3967.4492246533564,-85.02385547949696,79.08230192980781,0.6523809523809524,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,57.928786852937,0.171875,-55.87026129197599,178.23788678451362,6.0,80.58030973056677,28,67.01012944565313,9.08134259271615,58.0,0.0,100.0,0.0,5660.600070129931,1.0,29.0,60.58030973056677,-64.2150803461061,48.275862068965516,1.4500338115655065,342.39674386705656,1773.761005400376,-634.892017158919,3967.4492246533564,-85.02385547949696,79.08230192980781,29.0,0.0,17.56828982186438,27.786343955496502,False,
BTC,120,exposed,P01_width,P00_base,29,True,360,30.0,26,59.90579742078606,-74.86425221157165,46.15384615384615,1.4214935737719046,412.95176834701635,1773.761005400376,-634.892017158919,3967.4492246533564,-104.77819529186606,84.20195062442826,0.7440476190476191,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,45.2409852566088,0.25,-76.95974093251368,169.25748024671742,6.0,79.90579742078604,25,67.08021500929156,21.839229752682755,55.0,0.0,92.79694356345502,5.33991270892833,5252.863852431368,1.0,26.0,59.90579742078606,-74.86425221157165,46.15384615384615,1.4214935737719046,412.95176834701635,1773.761005400376,-634.892017158919,3967.4492246533564,-104.77819529186606,84.20195062442826,26.0,0.0,15.575507329404381,26.750977881080185,True,
BTC,120,exposed,P02_dense_now,P01_width,29,True,360,30.0,26,59.90579742078606,-74.86425221157165,46.15384615384615,1.4214935737719046,412.95176834701635,1773.761005400376,-634.892017158919,3967.4492246533564,-104.77819529186606,84.20195062442826,0.7440476190476191,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,45.2409852566088,0.25,-76.95974093251368,169.25748024671742,6.0,79.90579742078604,25,67.08021500929156,21.839229752682755,55.0,0.0,92.79694356345502,5.33991270892833,5252.863852431368,1.0,26.0,59.90579742078606,-74.86425221157165,46.15384615384615,1.4214935737719046,412.95176834701635,1773.761005400376,-634.892017158919,3967.4492246533564,-104.77819529186606,84.20195062442826,26.0,0.0,15.575507329404381,26.750977881080185,False,
BTC,120,exposed,P03_dense_recent,P02_dense_now,29,True,360,30.0,26,59.90579742078606,-74.86425221157165,46.15384615384615,1.4214935737719046,412.95176834701635,1773.761005400376,-634.892017158919,3967.4492246533564,-104.77819529186606,84.20195062442826,0.7440476190476191,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,45.2409852566088,0.25,-76.95974093251368,169.25748024671742,6.0,79.90579742078604,25,67.08021500929156,21.839229752682755,55.0,0.0,92.79694356345502,5.33991270892833,5252.863852431368,1.0,26.0,59.90579742078606,-74.86425221157165,46.15384615384615,1.4214935737719046,412.95176834701635,1773.761005400376,-634.892017158919,3967.4492246533564,-104.77819529186606,84.20195062442826,26.0,0.0,15.575507329404381,26.750977881080185,False,
BTC,120,exposed,P04_release,P03_dense_recent,29,True,360,30.0,24,68.51269655808305,-74.86425221157165,45.83333333333333,1.461466963779631,486.11213386649627,1773.761005400376,-634.892017158919,3967.4492246533564,-110.62592891711256,84.935179157041,0.8041958041958042,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,51.765104936969436,0.234375,-71.72037975305004,166.91783293242074,6.0,88.51269655808306,23,76.68518955155848,24.92008461458904,55.0,0.0,91.99584598015358,8.723843575769079,5207.516922069199,1.0,24.0,68.51269655808305,-74.86425221157165,45.83333333333333,1.461466963779631,486.11213386649627,1773.761005400376,-634.892017158919,3967.4492246533564,-110.62592891711256,84.935179157041,24.0,0.0,16.443047173939938,25.70631230228831,False,
BTC,120,exposed,P05_direction,P04_release,29,True,360,30.0,19,131.77529454737885,53.26788011382757,52.63157894736842,1.9411983967848438,796.2492531380254,1773.761005400376,-634.892017158919,3371.59654250764,-51.05093800632011,85.65287703441716,0.8,2.0,0.22493548004042907,-19.77506451995957,50.0,-79.81802366198758,59.87235556546614,0.265625,-98.07664128505776,201.15206702817352,6.0,151.77529454737885,18,145.73251326066944,85.86015769520331,62.0,0.0,91.22499944617377,31.856870541368966,5163.882382626143,1.0,19.0,131.77529454737885,53.26788011382757,52.63157894736842,1.9411983967848438,796.2492531380254,1773.761005400376,-634.892017158919,3371.59654250764,-51.05093800632011,85.65287703441716,19.0,0.0,25.037305964001977,22.330353768073653,False,
BTC,120,exposed,P06_htf_md,P04_release,29,True,360,30.0,12,208.21913967882506,-10.290270451525068,50.0,2.3913951946943177,1497.6372516111096,1773.761005400376,-634.892017158919,3371.59654250764,-87.29668663617392,98.98392059301217,0.8055555555555556,2.0,845.5517086105458,825.5517086105458,100.0,507.50363729996,128.38887532862384,0.1875,-111.47640432888682,288.7185736197805,5.0,228.21913967882503,11,238.0076653125229,109.61878998389908,54.5,0.0,75.86479252295922,53.99902345302044,4294.402498758556,1.0,12.0,208.21913967882506,-10.290270451525068,50.0,2.3913951946943177,1497.6372516111096,1773.761005400376,-634.892017158919,3371.59654250764,-87.29668663617392,98.98392059301217,12.0,0.0,24.986296761459002,19.396462253117235,False,
BTC,120,exposed,P07_htf_sh,P04_release,29,True,360,30.0,10,-129.04062436706417,-198.58686743369657,30.0,0.269900706770053,200.97773389744955,225.51374819102855,-371.14856801909286,225.51374819102855,-168.4355546512967,100.00000000000003,0.8095238095238095,1.0,-198.87788816938757,-218.87788816938757,0.0,-282.69459295121334,-28.003168184361368,0.75,-131.5248145216346,93.94804645036803,5.0,-109.04062436706417,10,-129.04062436706417,-101.03745618270283,43.5,0.0,8.427253868527732,54.724820122748625,477.033138391908,0.0,10.0,-129.04062436706417,-198.58686743369657,30.0,0.269900706770053,200.97773389744955,225.51374819102855,-371.14856801909286,225.51374819102855,-168.4355546512967,100.00000000000003,10.0,0.0,-12.90406243670642,18.531297248907254,False,
BTC,120,exposed,P08_htf_either,P04_release,29,True,360,30.0,21,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,0.7788461538461539,3.0,30.88050067716397,10.88050067716397,66.66666666666666,75.19177397425482,38.57701363947989,0.296875,-104.17297976893565,169.82174511573453,6.0,74.99788344578245,20,63.72050973266414,25.14349609318427,41.0,0.0,83.35101753493669,8.723843575769079,4718.167757036637,1.0,21.0,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,21.0,0.0,11.54955552361432,28.56305263095401,False,
BTC,120,exposed,P09_htf_ma,P08_htf_either,29,True,360,30.0,16,122.46859755413982,-74.86425221157165,43.75,1.7653035698874953,1096.8441096264903,1773.761005400376,-634.892017158919,3371.59654250764,-100.86421297438592,97.85610143501485,0.746031746031746,2.0,-62.80500402778,-82.80500402778,50.0,39.00554051521897,76.70286056358063,0.21875,-96.85658945559618,255.17972812830047,6.0,142.46859755413982,15,138.5968135438726,61.89395298029197,55.0,0.0,79.84871199080908,34.411659177685664,4519.916246949584,1.0,16.0,122.46859755413982,-74.86425221157165,43.75,1.7653035698874953,1096.8441096264903,1773.761005400376,-634.892017158919,3371.59654250764,-100.86421297438592,97.85610143501485,16.0,0.0,19.59497560866239,25.23786312736098,False,
BTC,120,exposed,P10_htf_ltf,P08_htf_either,29,True,360,30.0,21,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,0.7788461538461539,3.0,30.88050067716397,10.88050067716397,66.66666666666666,75.19177397425482,38.57701363947989,0.296875,-104.17297976893565,169.82174511573453,6.0,74.99788344578245,20,63.72050973266414,25.14349609318427,41.0,0.0,83.35101753493669,8.723843575769079,4718.167757036637,1.0,21.0,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,21.0,0.0,11.54955552361432,28.56305263095401,False,
