event_id,symbol,anchor_utc,side,zero_before,width,crosses,h_md,h_sh,P00_base_net_bp,P00_base_delay,P02_dense_now_net_bp,P02_dense_now_delay,P08_htf_either_net_bp,P08_htf_either_delay,P13_htf_zero_net_bp,P13_htf_zero_delay,P15_wait_zero_net_bp,P15_wait_zero_delay
ETH_240_replication_departure_7232,ETH,2025-04-23T00:00:00+00:00,1,11,1.934911670644684,9.0,-440.8735327482896,37.7588198706506,4102.2343530670005,0,4102.2343530670005,0.0,4102.2343530670005,0.0,4102.2343530670005,0.0,4102.2343530670005,0.0
ETH_240_replication_departure_7657,ETH,2025-07-02T20:00:00+00:00,1,32,1.6486355675037805,5.0,44.82772842564327,-18.74435523729163,3547.686643262471,0,3547.686643262471,0.0,3547.686643262471,0.0,3547.686643262471,0.0,3547.686643262471,0.0
ETH_240_replication_departure_6718,ETH,2025-01-27T08:00:00+00:00,-1,62,0.5117531237140936,12.0,0.0,0.0,-1225.7382167458377,0,-1225.7382167458377,0.0,,,-1225.7382167458377,0.0,-1225.7382167458377,0.0
ETH_240_exposed_departure_8869,ETH,2026-01-20T20:00:00+00:00,-1,3,2.4577800086579353,5.0,0.0,18.758590998817404,2979.806009617838,0,2979.806009617838,0.0,,,2979.806009617838,0.0,2979.806009617838,0.0
ETH_240_exposed_departure_9545,ETH,2026-05-13T12:00:00+00:00,-1,34,0.6949534901522673,9.0,13.162135958126328,0.3509052319512502,1835.8425584255845,0,1835.8425584255845,0.0,,,,,1914.8437534604568,2.0
BTC_240_discovery_departure_4534,BTC,2024-01-29T08:00:00+00:00,1,8,3.330981978993129,5.0,476.7045406142206,-615.4335277876696,5519.157196969695,0,,,,,,,,
