stream_key,venue,symbol,asset,timeframe_min,arm,events,closed,censored,net_r,gross_r,realized_ge10,admitted
binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,v10_a48,2,2,0,9.470391833910082,9.549090909090957,1,2
binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,v10_now,1,1,0,-1.0257681660899653,-1.0,0,1
binance_240m_ab188c930cd2584e,binance,FFUSDT,FF,240,v9,2,2,0,9.470391833910082,9.549090909090957,1,2
binance_240m_ab23efbf12b5123f,binance,XAUTUSDT,XAUT,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_ab23efbf12b5123f,binance,XAUTUSDT,XAUT,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_ab23efbf12b5123f,binance,XAUTUSDT,XAUT,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_ab23efbf12b5123f,binance,XAUTUSDT,XAUT,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ab23efbf12b5123f,binance,XAUTUSDT,XAUT,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_ab8778ef12e341ef,binance,1000CHEEMSUSDT,1000CHEEMS,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_ab8778ef12e341ef,binance,1000CHEEMSUSDT,1000CHEEMS,240,v10_a200,7,7,0,-2.759361414014509,-2.568356885209757,0,7
binance_240m_ab8778ef12e341ef,binance,1000CHEEMSUSDT,1000CHEEMS,240,v10_a48,3,3,0,-2.7320326773495487,-2.657370517928284,0,3
binance_240m_ab8778ef12e341ef,binance,1000CHEEMSUSDT,1000CHEEMS,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ab8778ef12e341ef,binance,1000CHEEMSUSDT,1000CHEEMS,240,v9,7,7,0,-2.759361414014509,-2.568356885209757,0,7
binance_240m_ac17107509718ba0,binance,TONUSDT,TON,240,v10_a12,3,3,0,-3.1107102350937055,-3.0000000000000018,0,3
binance_240m_ac17107509718ba0,binance,TONUSDT,TON,240,v10_a200,8,8,0,-6.675872263056103,-6.353820598006639,0,9
binance_240m_ac17107509718ba0,binance,TONUSDT,TON,240,v10_a48,6,6,0,-4.608927713477963,-4.35382059800664,0,6
binance_240m_ac17107509718ba0,binance,TONUSDT,TON,240,v10_now,2,2,0,-2.074961732099693,-2.000000000000001,0,2
binance_240m_ac17107509718ba0,binance,TONUSDT,TON,240,v9,10,10,0,-5.553300184148663,-5.175687381529859,0,11
binance_240m_ac281e0b057693ac,binance,AKEUSDT,AKE,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_ac281e0b057693ac,binance,AKEUSDT,AKE,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_ac281e0b057693ac,binance,AKEUSDT,AKE,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_ac281e0b057693ac,binance,AKEUSDT,AKE,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ac281e0b057693ac,binance,AKEUSDT,AKE,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_acd0871b600cd28c,binance,FISUSDT,FIS,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_acd0871b600cd28c,binance,FISUSDT,FIS,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_acd0871b600cd28c,binance,FISUSDT,FIS,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_acd0871b600cd28c,binance,FISUSDT,FIS,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_acd0871b600cd28c,binance,FISUSDT,FIS,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_ace644260e27fca5,binance,龙虾USDT,龙虾,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_ace644260e27fca5,binance,龙虾USDT,龙虾,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_ace644260e27fca5,binance,龙虾USDT,龙虾,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_ace644260e27fca5,binance,龙虾USDT,龙虾,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ace644260e27fca5,binance,龙虾USDT,龙虾,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_ad38f362d946af0d,binance,FLUXUSDT,FLUX,240,v10_a12,2,2,0,0.6979398873102596,0.7425588627276722,0,2
binance_240m_ad38f362d946af0d,binance,FLUXUSDT,FLUX,240,v10_a200,7,7,0,3.1741441851108148,3.363468679168192,0,7
binance_240m_ad38f362d946af0d,binance,FLUXUSDT,FLUX,240,v10_a48,4,4,0,-1.3657590700905673,-1.2574411372723282,0,4
binance_240m_ad38f362d946af0d,binance,FLUXUSDT,FLUX,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ad38f362d946af0d,binance,FLUXUSDT,FLUX,240,v9,7,7,0,3.1741441851108148,3.363468679168192,0,7
binance_240m_ad8d584abe539e75,binance,HEIUSDT,HEI,240,v10_a12,1,1,0,-1.014806629834254,-0.9999999999999998,0,1
binance_240m_ad8d584abe539e75,binance,HEIUSDT,HEI,240,v10_a200,3,3,0,-3.053533490203166,-2.999999999999999,0,3
binance_240m_ad8d584abe539e75,binance,HEIUSDT,HEI,240,v10_a48,2,2,0,-2.0372550145804276,-1.9999999999999991,0,2
binance_240m_ad8d584abe539e75,binance,HEIUSDT,HEI,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ad8d584abe539e75,binance,HEIUSDT,HEI,240,v9,3,3,0,-3.053533490203166,-2.999999999999999,0,3
binance_240m_adb2ae27a6a3dc99,binance,BIDUSDT,BID,240,v10_a12,1,0,1,0.0,0.0,0,1
binance_240m_adb2ae27a6a3dc99,binance,BIDUSDT,BID,240,v10_a200,1,0,1,0.0,0.0,0,1
binance_240m_adb2ae27a6a3dc99,binance,BIDUSDT,BID,240,v10_a48,1,0,1,0.0,0.0,0,1
binance_240m_adb2ae27a6a3dc99,binance,BIDUSDT,BID,240,v10_now,1,0,1,0.0,0.0,0,1
binance_240m_adb2ae27a6a3dc99,binance,BIDUSDT,BID,240,v9,2,1,1,-1.0235484848484853,-1.0000000000000002,0,2
binance_240m_adbc3e714c93020c,binance,TOWNSUSDT,TOWNS,240,v10_a12,2,2,0,-1.2649287123895008,-1.2111324376199621,0,2
binance_240m_adbc3e714c93020c,binance,TOWNSUSDT,TOWNS,240,v10_a200,5,4,1,-0.7633215585196258,-0.6838428909039571,0,5
binance_240m_adbc3e714c93020c,binance,TOWNSUSDT,TOWNS,240,v10_a48,2,2,0,-1.2649287123895008,-1.2111324376199621,0,2
binance_240m_adbc3e714c93020c,binance,TOWNSUSDT,TOWNS,240,v10_now,1,1,0,-0.23535124760076895,-0.21113243761996273,0,1
binance_240m_adbc3e714c93020c,binance,TOWNSUSDT,TOWNS,240,v9,5,4,1,-0.7633215585196258,-0.6838428909039571,0,5
binance_240m_adf2497bdcc41ffd,binance,ZILUSDT,ZIL,240,v10_a12,4,4,0,1.981117632157521,2.13880147717472,0,4
binance_240m_adf2497bdcc41ffd,binance,ZILUSDT,ZIL,240,v10_a200,6,5,1,0.9633434127820208,1.13880147717472,0,6
binance_240m_adf2497bdcc41ffd,binance,ZILUSDT,ZIL,240,v10_a48,5,4,1,1.981117632157521,2.13880147717472,0,5
binance_240m_adf2497bdcc41ffd,binance,ZILUSDT,ZIL,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_adf2497bdcc41ffd,binance,ZILUSDT,ZIL,240,v9,7,6,1,-0.08827076044632753,0.13880147717471814,0,7
binance_240m_ae151aab1858f6ef,binance,SAPIENUSDT,SAPIEN,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_ae151aab1858f6ef,binance,SAPIENUSDT,SAPIEN,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_ae151aab1858f6ef,binance,SAPIENUSDT,SAPIEN,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_ae151aab1858f6ef,binance,SAPIENUSDT,SAPIEN,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_ae151aab1858f6ef,binance,SAPIENUSDT,SAPIEN,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_afd3a02f0fb85490,binance,WETUSDT,WET,240,v10_a12,1,1,0,-1.0170666666666675,-1.0000000000000007,0,1
binance_240m_afd3a02f0fb85490,binance,WETUSDT,WET,240,v10_a200,2,2,0,0.30858224852070926,0.33925049309664645,0,2
binance_240m_afd3a02f0fb85490,binance,WETUSDT,WET,240,v10_a48,1,1,0,-1.0170666666666675,-1.0000000000000007,0,1
binance_240m_afd3a02f0fb85490,binance,WETUSDT,WET,240,v10_now,1,1,0,-1.0170666666666675,-1.0000000000000007,0,1
binance_240m_afd3a02f0fb85490,binance,WETUSDT,WET,240,v9,2,2,0,0.30858224852070926,0.33925049309664645,0,2
binance_240m_b04f759de4e3020d,binance,1000XECUSDT,1000XEC,240,v10_a12,3,2,1,1.1611404427245438,1.2401289282836432,0,4
binance_240m_b04f759de4e3020d,binance,1000XECUSDT,1000XEC,240,v10_a200,7,6,1,-3.0008161565293525,-2.7598710717163604,0,9
binance_240m_b04f759de4e3020d,binance,1000XECUSDT,1000XEC,240,v10_a48,3,2,1,1.1611404427245438,1.2401289282836432,0,4
binance_240m_b04f759de4e3020d,binance,1000XECUSDT,1000XEC,240,v10_now,1,0,1,0.0,0.0,0,1
binance_240m_b04f759de4e3020d,binance,1000XECUSDT,1000XEC,240,v9,8,7,1,-4.042404751234038,-3.7598710717163613,0,10
binance_240m_b16177db5ba8dc09,binance,GPSUSDT,GPS,240,v10_a12,3,3,0,-1.5511385609616841,-1.5051194539249155,0,3
binance_240m_b16177db5ba8dc09,binance,GPSUSDT,GPS,240,v10_a200,4,4,0,-2.3924563575718545,-2.310204199687628,0,5
binance_240m_b16177db5ba8dc09,binance,GPSUSDT,GPS,240,v10_a48,4,4,0,-2.3924563575718545,-2.310204199687628,0,5
binance_240m_b16177db5ba8dc09,binance,GPSUSDT,GPS,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b16177db5ba8dc09,binance,GPSUSDT,GPS,240,v9,4,4,0,-2.3924563575718545,-2.310204199687628,0,5
binance_240m_b1de9bdabdff545d,binance,ONDOUSDT,ONDO,240,v10_a12,5,5,0,-4.32980291956015,-4.205930807248764,0,5
binance_240m_b1de9bdabdff545d,binance,ONDOUSDT,ONDO,240,v10_a200,13,13,0,-10.454421742098896,-10.07750466164469,0,16
binance_240m_b1de9bdabdff545d,binance,ONDOUSDT,ONDO,240,v10_a48,7,7,0,-6.37924428477695,-6.2059308072487624,0,7
binance_240m_b1de9bdabdff545d,binance,ONDOUSDT,ONDO,240,v10_now,3,3,0,-3.071149483226803,-3.0,0,3
binance_240m_b1de9bdabdff545d,binance,ONDOUSDT,ONDO,240,v9,13,13,0,-10.454421742098896,-10.07750466164469,0,16
binance_240m_b21233d0b25958f1,binance,CTKUSDT,CTK,240,v10_a12,1,1,0,-1.0240542986425347,-1.0000000000000007,0,1
binance_240m_b21233d0b25958f1,binance,CTKUSDT,CTK,240,v10_a200,3,3,0,-3.0867813215432975,-3.0,0,3
binance_240m_b21233d0b25958f1,binance,CTKUSDT,CTK,240,v10_a48,2,2,0,-2.0590942986425342,-2.0,0,2
binance_240m_b21233d0b25958f1,binance,CTKUSDT,CTK,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b21233d0b25958f1,binance,CTKUSDT,CTK,240,v9,4,3,1,-3.0867813215432975,-3.0,0,4
binance_240m_b2c9f5b73ff57bab,binance,GMXUSDT,GMX,240,v10_a12,7,7,0,-5.103481125004126,-4.9183400267737625,0,7
binance_240m_b2c9f5b73ff57bab,binance,GMXUSDT,GMX,240,v10_a200,10,10,0,-5.866429235148026,-5.614343428134308,0,10
binance_240m_b2c9f5b73ff57bab,binance,GMXUSDT,GMX,240,v10_a48,7,7,0,-5.103481125004126,-4.9183400267737625,0,7
binance_240m_b2c9f5b73ff57bab,binance,GMXUSDT,GMX,240,v10_now,5,5,0,-3.0396997289376104,-2.9183400267737634,0,5
binance_240m_b2c9f5b73ff57bab,binance,GMXUSDT,GMX,240,v9,11,11,0,-6.886757035977903,-6.614343428134309,0,11
binance_240m_b2efb71142c4108b,binance,DOGEUSDT,DOGE,240,v10_a12,7,7,0,5.4073840037491046,5.63025485916091,0,9
binance_240m_b2efb71142c4108b,binance,DOGEUSDT,DOGE,240,v10_a200,11,11,0,5.217002190338574,5.611874610146913,0,15
binance_240m_b2efb71142c4108b,binance,DOGEUSDT,DOGE,240,v10_a48,10,10,0,5.72686927731184,6.096576102684228,0,12
binance_240m_b2efb71142c4108b,binance,DOGEUSDT,DOGE,240,v10_now,2,2,0,3.91902682042233,3.987511150758253,0,2
binance_240m_b2efb71142c4108b,binance,DOGEUSDT,DOGE,240,v9,12,12,0,4.668258728828368,5.108233833447883,0,17
binance_240m_b43d9022bba8b6bc,binance,BANDUSDT,BAND,240,v10_a12,4,4,0,4.34875935363192,4.469926436428106,0,4
binance_240m_b43d9022bba8b6bc,binance,BANDUSDT,BAND,240,v10_a200,8,8,0,10.20572349502758,10.394599958603365,0,9
binance_240m_b43d9022bba8b6bc,binance,BANDUSDT,BAND,240,v10_a48,5,5,0,5.148366987219707,5.281376818107496,0,6
binance_240m_b43d9022bba8b6bc,binance,BANDUSDT,BAND,240,v10_now,1,1,0,1.0887088948787085,1.1051212938005412,0,1
binance_240m_b43d9022bba8b6bc,binance,BANDUSDT,BAND,240,v9,8,8,0,10.20572349502758,10.394599958603365,0,9
binance_240m_b455a0c35f6df4ee,binance,XPLUSDT,XPL,240,v10_a12,2,2,0,1.5349281612131822,1.5707964601769864,0,3
binance_240m_b455a0c35f6df4ee,binance,XPLUSDT,XPL,240,v10_a200,3,3,0,0.5287631368543495,0.5707964601769875,0,5
binance_240m_b455a0c35f6df4ee,binance,XPLUSDT,XPL,240,v10_a48,3,3,0,0.5233102875614106,0.5707964601769869,0,4
binance_240m_b455a0c35f6df4ee,binance,XPLUSDT,XPL,240,v10_now,1,1,0,2.5566371681415885,2.5707964601769864,0,2
binance_240m_b455a0c35f6df4ee,binance,XPLUSDT,XPL,240,v9,3,3,0,0.5287631368543495,0.5707964601769875,0,5
binance_240m_b4ccce91d3a34f88,binance,1000CATUSDT,1000CAT,240,v10_a12,3,3,0,-0.15280704775726228,-0.08581436077057891,0,4
binance_240m_b4ccce91d3a34f88,binance,1000CATUSDT,1000CAT,240,v10_a200,9,9,0,-5.862704476279538,-5.677228128350151,0,10
binance_240m_b4ccce91d3a34f88,binance,1000CATUSDT,1000CAT,240,v10_a48,6,6,0,-3.221019412955136,-3.08581436077058,0,7
binance_240m_b4ccce91d3a34f88,binance,1000CATUSDT,1000CAT,240,v10_now,2,2,0,0.8655614777120564,0.9141856392294208,0,2
binance_240m_b4ccce91d3a34f88,binance,1000CATUSDT,1000CAT,240,v9,10,10,0,-3.7700056810988123,-3.5712040319646077,0,11
binance_240m_b4d180cfbb90b1b8,binance,DEGOUSDT,DEGO,240,v10_a12,3,3,0,2.115554505889221,2.1922654623802487,0,3
binance_240m_b4d180cfbb90b1b8,binance,DEGOUSDT,DEGO,240,v10_a200,5,5,0,0.04457962821885708,0.19226546238025066,0,5
binance_240m_b4d180cfbb90b1b8,binance,DEGOUSDT,DEGO,240,v10_a48,5,5,0,0.04457962821885708,0.19226546238025066,0,5
binance_240m_b4d180cfbb90b1b8,binance,DEGOUSDT,DEGO,240,v10_now,1,1,0,2.093635398230088,2.109734513274336,0,1
binance_240m_b4d180cfbb90b1b8,binance,DEGOUSDT,DEGO,240,v9,7,7,0,-1.3393937790238768,-1.1531561151356144,0,8
binance_240m_b51dc4e406f260ca,binance,PYTHUSDT,PYTH,240,v10_a12,3,3,0,-0.3897704305263665,-0.3202933985330083,0,3
binance_240m_b51dc4e406f260ca,binance,PYTHUSDT,PYTH,240,v10_a200,4,4,0,-1.4070767889078688,-1.3202933985330079,0,4
binance_240m_b51dc4e406f260ca,binance,PYTHUSDT,PYTH,240,v10_a48,3,3,0,-0.3897704305263665,-0.3202933985330083,0,3
binance_240m_b51dc4e406f260ca,binance,PYTHUSDT,PYTH,240,v10_now,1,1,0,1.6567775061124688,1.6797066014669921,0,1
binance_240m_b51dc4e406f260ca,binance,PYTHUSDT,PYTH,240,v9,6,6,0,-1.4074032326254469,-1.2567853340168842,0,6
binance_240m_b53b1c3f3c93c8e9,binance,COMBOUSDT,COMBO,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_b53b1c3f3c93c8e9,binance,COMBOUSDT,COMBO,240,v10_a200,1,1,0,-1.02198969072165,-1.0000000000000002,0,1
binance_240m_b53b1c3f3c93c8e9,binance,COMBOUSDT,COMBO,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_b53b1c3f3c93c8e9,binance,COMBOUSDT,COMBO,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b53b1c3f3c93c8e9,binance,COMBOUSDT,COMBO,240,v9,3,3,0,-2.507680659522963,-2.4448275862068964,0,3
binance_240m_b5d9ef6e6b63687d,binance,CROSSUSDT,CROSS,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_b5d9ef6e6b63687d,binance,CROSSUSDT,CROSS,240,v10_a200,1,1,0,-1.0206880658436202,-0.9999999999999989,0,1
binance_240m_b5d9ef6e6b63687d,binance,CROSSUSDT,CROSS,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_b5d9ef6e6b63687d,binance,CROSSUSDT,CROSS,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b5d9ef6e6b63687d,binance,CROSSUSDT,CROSS,240,v9,1,1,0,-1.0206880658436202,-0.9999999999999989,0,1
binance_240m_b5ec2ed40ff78501,binance,ASTRUSDT,ASTR,240,v10_a12,4,4,0,-3.8357633026848745,-3.7327731092436967,0,5
binance_240m_b5ec2ed40ff78501,binance,ASTRUSDT,ASTR,240,v10_a200,9,9,0,-8.553288456366719,-8.273847358848753,0,10
binance_240m_b5ec2ed40ff78501,binance,ASTRUSDT,ASTR,240,v10_a48,4,4,0,-3.8357633026848745,-3.7327731092436967,0,5
binance_240m_b5ec2ed40ff78501,binance,ASTRUSDT,ASTR,240,v10_now,3,3,0,-2.8034580040745656,-2.732773109243697,0,3
binance_240m_b5ec2ed40ff78501,binance,ASTRUSDT,ASTR,240,v9,10,10,0,-4.002573141916415,-3.6951147616332043,0,11
binance_240m_b5f1179a11dda57f,binance,BANANAS31USDT,BANANAS31,240,v10_a12,2,2,0,0.38884620399157743,0.4260355029585816,0,2
binance_240m_b5f1179a11dda57f,binance,BANANAS31USDT,BANANAS31,240,v10_a200,5,5,0,-2.6936243879161843,-2.5739644970414166,0,5
binance_240m_b5f1179a11dda57f,binance,BANANAS31USDT,BANANAS31,240,v10_a48,4,4,0,-1.675924173783422,-1.5739644970414166,0,4
binance_240m_b5f1179a11dda57f,binance,BANANAS31USDT,BANANAS31,240,v10_now,1,1,0,1.4071597633136115,1.4260355029585818,0,1
binance_240m_b5f1179a11dda57f,binance,BANANAS31USDT,BANANAS31,240,v9,5,5,0,-2.6936243879161843,-2.5739644970414166,0,5
binance_240m_b62fe756f186e7f7,binance,EIGENUSDT,EIGEN,240,v10_a12,5,5,0,1.745627243455786,1.8251318537396872,0,5
binance_240m_b62fe756f186e7f7,binance,EIGENUSDT,EIGEN,240,v10_a200,6,6,0,0.7266690844599699,0.8251318537396872,0,6
binance_240m_b62fe756f186e7f7,binance,EIGENUSDT,EIGEN,240,v10_a48,6,6,0,0.7266690844599699,0.8251318537396872,0,6
binance_240m_b62fe756f186e7f7,binance,EIGENUSDT,EIGEN,240,v10_now,1,1,0,-1.0156389658356417,-1.0,0,1
binance_240m_b62fe756f186e7f7,binance,EIGENUSDT,EIGEN,240,v9,7,7,0,0.25632496180238906,0.3680052211445708,0,7
binance_240m_b6914bdd3d672c4c,binance,B3USDT,B3,240,v10_a12,2,2,0,2.8708413416502676,2.9038834951456316,0,2
binance_240m_b6914bdd3d672c4c,binance,B3USDT,B3,240,v10_a200,3,3,0,4.054501604542077,4.112174698381223,0,3
binance_240m_b6914bdd3d672c4c,binance,B3USDT,B3,240,v10_a48,2,2,0,2.8708413416502676,2.9038834951456316,0,2
binance_240m_b6914bdd3d672c4c,binance,B3USDT,B3,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b6914bdd3d672c4c,binance,B3USDT,B3,240,v9,4,3,1,4.054501604542077,4.112174698381223,0,4
binance_240m_b696649017070ac6,binance,LAYERUSDT,LAYER,240,v10_a12,2,2,0,0.34971862675400867,0.39777247414479067,0,2
binance_240m_b696649017070ac6,binance,LAYERUSDT,LAYER,240,v10_a200,4,4,0,-1.7192738470092823,-1.6022275258552106,0,4
binance_240m_b696649017070ac6,binance,LAYERUSDT,LAYER,240,v10_a48,4,4,0,-1.7192738470092823,-1.6022275258552106,0,4
binance_240m_b696649017070ac6,binance,LAYERUSDT,LAYER,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b696649017070ac6,binance,LAYERUSDT,LAYER,240,v9,4,4,0,-1.7192738470092823,-1.6022275258552106,0,4
binance_240m_b6c7a223cdd2d465,binance,ALPACAUSDT,ALPACA,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_b6c7a223cdd2d465,binance,ALPACAUSDT,ALPACA,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_b6c7a223cdd2d465,binance,ALPACAUSDT,ALPACA,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_b6c7a223cdd2d465,binance,ALPACAUSDT,ALPACA,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b6c7a223cdd2d465,binance,ALPACAUSDT,ALPACA,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_b70f745018586314,binance,CHESSUSDT,CHESS,240,v10_a12,3,3,0,-3.05412206736385,-3.0000000000000013,0,3
binance_240m_b70f745018586314,binance,CHESSUSDT,CHESS,240,v10_a200,6,6,0,-6.105377634361446,-6.000000000000001,0,6
binance_240m_b70f745018586314,binance,CHESSUSDT,CHESS,240,v10_a48,3,3,0,-3.05412206736385,-3.0000000000000013,0,3
binance_240m_b70f745018586314,binance,CHESSUSDT,CHESS,240,v10_now,1,1,0,-1.0187290969899674,-1.0000000000000009,0,1
binance_240m_b70f745018586314,binance,CHESSUSDT,CHESS,240,v9,6,6,0,-6.105377634361446,-6.000000000000001,0,6
binance_240m_b7540066f68659f4,binance,GRTUSDT,GRT,240,v10_a12,4,4,0,-0.332355188575739,-0.23863344464422587,0,4
binance_240m_b7540066f68659f4,binance,GRTUSDT,GRT,240,v10_a200,9,9,0,0.32410404733782694,0.6058511846505206,0,10
binance_240m_b7540066f68659f4,binance,GRTUSDT,GRT,240,v10_a48,7,7,0,-3.42998288266064,-3.2386334446442273,0,8
binance_240m_b7540066f68659f4,binance,GRTUSDT,GRT,240,v10_now,1,1,0,-1.0186371490280772,-0.9999999999999994,0,1
binance_240m_b7540066f68659f4,binance,GRTUSDT,GRT,240,v9,10,10,0,-0.7122310311962026,-0.3941488153494783,0,11
binance_240m_b798dd62a178b990,binance,BTWUSDT,BTW,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_b798dd62a178b990,binance,BTWUSDT,BTW,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_b798dd62a178b990,binance,BTWUSDT,BTW,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_b798dd62a178b990,binance,BTWUSDT,BTW,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b798dd62a178b990,binance,BTWUSDT,BTW,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_b7be8e12b59f961f,binance,EDGEUSDT,EDGE,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_b7be8e12b59f961f,binance,EDGEUSDT,EDGE,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_b7be8e12b59f961f,binance,EDGEUSDT,EDGE,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_b7be8e12b59f961f,binance,EDGEUSDT,EDGE,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b7be8e12b59f961f,binance,EDGEUSDT,EDGE,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_b7f99d63167b20ac,binance,PORTALUSDT,PORTAL,240,v10_a12,3,3,0,0.5256174035772907,0.5747628658223939,0,3
binance_240m_b7f99d63167b20ac,binance,PORTALUSDT,PORTAL,240,v10_a200,6,6,0,1.2359556682440243,1.3343584194671452,0,7
binance_240m_b7f99d63167b20ac,binance,PORTALUSDT,PORTAL,240,v10_a48,5,5,0,1.9027515633409453,1.980500570740425,0,6
binance_240m_b7f99d63167b20ac,binance,PORTALUSDT,PORTAL,240,v10_now,1,1,0,-1.0108428571428576,-1.0000000000000004,0,1
binance_240m_b7f99d63167b20ac,binance,PORTALUSDT,PORTAL,240,v9,6,6,0,1.2359556682440243,1.3343584194671452,0,7
binance_240m_b84948e6640057b9,binance,BELUSDT,BEL,240,v10_a12,2,2,0,-2.050266298397532,-2.0,0,2
binance_240m_b84948e6640057b9,binance,BELUSDT,BEL,240,v10_a200,9,9,0,-4.859967173890215,-4.618882523533046,0,10
binance_240m_b84948e6640057b9,binance,BELUSDT,BEL,240,v10_a48,3,3,0,-3.0920170870410657,-3.000000000000001,0,4
binance_240m_b84948e6640057b9,binance,BELUSDT,BEL,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b84948e6640057b9,binance,BELUSDT,BEL,240,v9,10,10,0,-2.4020025721203058,-2.1383515500817207,0,11
binance_240m_b8ef1f535f953b79,binance,ESPORTSUSDT,ESPORTS,240,v10_a12,1,1,0,-1.0259574834817589,-1.0000000000000007,0,1
binance_240m_b8ef1f535f953b79,binance,ESPORTSUSDT,ESPORTS,240,v10_a200,2,2,0,-0.6105672762123077,-0.5566236106939018,0,2
binance_240m_b8ef1f535f953b79,binance,ESPORTSUSDT,ESPORTS,240,v10_a48,1,1,0,-1.0259574834817589,-1.0000000000000007,0,1
binance_240m_b8ef1f535f953b79,binance,ESPORTSUSDT,ESPORTS,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b8ef1f535f953b79,binance,ESPORTSUSDT,ESPORTS,240,v9,3,3,0,-1.6353435668432836,-1.5566236106939029,0,3
binance_240m_b900ad10f7327305,binance,WUSDT,W,240,v10_a12,4,4,0,-0.36618991156808367,-0.28053598740025765,0,5
binance_240m_b900ad10f7327305,binance,WUSDT,W,240,v10_a200,9,9,0,-1.369426346148103,-1.18399277752372,0,10
binance_240m_b900ad10f7327305,binance,WUSDT,W,240,v10_a48,5,5,0,-1.3789568461260635,-1.280535987400258,0,6
binance_240m_b900ad10f7327305,binance,WUSDT,W,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b900ad10f7327305,binance,WUSDT,W,240,v9,9,9,0,-1.369426346148103,-1.18399277752372,0,10
binance_240m_b917536a95ee6a58,binance,AIAUSDT,AIA,240,v10_a12,0,0,0,0.0,0.0,0,0
binance_240m_b917536a95ee6a58,binance,AIAUSDT,AIA,240,v10_a200,0,0,0,0.0,0.0,0,0
binance_240m_b917536a95ee6a58,binance,AIAUSDT,AIA,240,v10_a48,0,0,0,0.0,0.0,0,0
binance_240m_b917536a95ee6a58,binance,AIAUSDT,AIA,240,v10_now,0,0,0,0.0,0.0,0,0
binance_240m_b917536a95ee6a58,binance,AIAUSDT,AIA,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_b9281814717fbe7a,binance,ACXUSDT,ACX,240,v10_a12,4,4,0,-1.9279155563339372,-1.7289234760051906,0,4
binance_240m_b9281814717fbe7a,binance,ACXUSDT,ACX,240,v10_a200,6,6,0,-1.5168882669912789,-1.2648642793878566,0,6
