policy,development_trades,development_net_r,mean_loss_r,mean_stream_account_return_1pct_risk,mean_stream_closed_trade_max_drawdown_r,realized_ge_10r_count,loss_or_drawdown_improved,account_not_worse,realized_ge_10r_retention,passes_gate
no_new_extreme_2,43958,-40.92485622952779,-0.7528398451491936,0.006298184185167087,6.106496305961213,171,True,False,0.8104265402843602,False
no_new_extreme_3,43366,251.9085130602101,-0.8089717532208348,0.007668382052044206,6.277630379426372,182,True,False,0.8625592417061612,False
back_inside_rope_2,41549,1773.6250411085252,-0.9499485321864645,0.014141070083407772,6.44767066100961,202,True,False,0.957345971563981,False
back_inside_rope_3,41830,1649.5670941132953,-0.9260567852537688,0.013584950005251555,6.4087043681808105,200,True,False,0.9478672985781991,False
