policy,null,paired_trades,blocks,delta_net_r,two_sided_p,draws
no_new_extreme_2,same-entry paired month_asset sign_flip; changed-exit reentries are excluded,106644,12099,-2767.3619394320776,0.0,10000
no_new_extreme_3,same-entry paired month_asset sign_flip; changed-exit reentries are excluded,106649,12099,-2513.049313629316,0.0,10000
back_inside_rope_2,same-entry paired month_asset sign_flip; changed-exit reentries are excluded,106665,12098,-295.21768776793533,0.1383,10000
back_inside_rope_3,same-entry paired month_asset sign_flip; changed-exit reentries are excluded,106654,12098,-281.13174439210195,0.2199,10000
