scope,minutes,arm,period,events,valid_events,mean_net_bp,median_net_bp,mean_net_r,win_rate,mean_control_bp,mean_excess_bp,permutation_p,permutation_assets,asset_balanced_excess_bp,matched_fraction,mean_mfe_pct,realized_20pct_rate,realized_50pct_rate,initial_risk_pct_median,censored,holm_p
okx,60,dense_sma60,first31,4427,4427,-87.21998666027062,-175.67390413764983,-0.37725494920685226,0.15224757171899705,-35.42646116544839,-42.68432878909495,0.9947005299470053,269,-52.19590317803081,0.7991868082222724,5.167522439993974,0.008809577592048791,0.0020329794443189517,2.15445536833892,0,1.0
okx,60,dense_sma60,last30,5461,5461,117.14390533885361,-199.3928242870291,0.7472372739031087,0.28694378318989194,55.34694490574036,47.69028533161589,0.48405159484051596,272,0.7199813014186903,0.7672587438198132,9.83037749100577,0.04193371177440029,0.005310382713788683,2.57764527931699,121,1.0
okx,60,pullback_sma60,full,6351,6351,-63.97685760912698,-169.65838846112246,-0.1746899176293259,0.18296331286411588,-10.482678380380019,-56.680322870753876,1.0,272,-73.72885419527142,0.6580066131317903,5.632854872090504,0.014485907731065974,0.0023618327822390174,2.67120909245953,161,1.0
okx,60,pullback_sma60,first31,2659,2659,-57.8716922987494,-148.99974492852851,-0.32227223504846797,0.160210605490786,-62.11105926471843,20.521044964967324,0.8118188181181882,263,-33.19861235749407,0.7295975930801053,5.167991107618515,0.010530274539300489,0.003384731101918014,2.27602304439095,0,1.0
okx,60,pullback_sma60,last30,3692,3692,-68.3738333838545,-186.47394868915148,-0.06840026919555046,0.19934994582881907,34.25115766947103,-123.57208419335285,1.0,270,-136.82236358917731,0.6064463705308776,5.9676524749428905,0.01733477789815818,0.0016251354279523294,2.981515001809155,161,1.0
okx,60,young_breakout_sma20,full,26,26,-353.0676550483859,-320.8428417435372,-0.6932069398304133,0.11538461538461539,-85.57719739363526,-315.1983964435187,0.9832016798320168,6,-421.91397104501795,0.8076923076923077,5.6567061736060475,0.0,0.0,4.9420586952232295,1,1.0
okx,60,young_breakout_sma20,first31,14,14,-266.9378287047208,-317.70450753798417,-0.6462376731458966,0.14285714285714285,-105.89502540267794,-161.04280330204284,,4,-161.42763415639288,1.0,4.014573524544664,0.0,0.0,3.504470823851885,0,
okx,60,young_breakout_sma20,last30,12,12,-453.55245244932865,-487.83617394437647,-0.748004417629016,0.08333333333333333,-44.94154137554985,-623.5095827264704,,3,-805.717906515909,0.5833333333333334,7.572527597510996,0.0,0.0,5.29381858930867,1,
okx,240,focus_sma60,full,260,260,-120.55035898761976,-323.5532281802317,-0.10019180334167858,0.2423076923076923,115.57224503880035,-361.5690559606874,1.0,81,-362.8939964425259,0.36538461538461536,8.984984358911081,0.023076923076923078,0.0038461538461538464,4.705380643599405,54,1.0
okx,240,focus_sma60,first31,107,107,-325.94821495531613,-364.0982704567308,-0.658909655527831,0.102803738317757,1.3833561758579491,-364.2728560868811,1.0,41,-364.2728560868811,0.38317757009345793,5.783864757630442,0.0,0.0,4.5649152093031695,0,1.0
okx,240,focus_sma60,last30,153,153,23.09389322508298,-249.48612974343587,0.2905455181218399,0.33986928104575165,202.27121621251587,-359.5161706796885,0.9998000199980002,52,-345.65563677672526,0.35294117647058826,11.22367584477401,0.0392156862745098,0.006535947712418301,4.899232397267459,54,1.0
okx,240,focus_md,full,260,260,-87.40812706401852,-363.28144435276045,-0.005277098587344247,0.25,-17.92409192738572,-193.4290756940913,0.99000099990001,81,-182.02257645704347,0.36538461538461536,10.774931869628718,0.03076923076923077,0.007692307692307693,4.705380643599405,63,1.0
okx,240,focus_md,first31,107,107,-396.3301902878985,-434.3505355013977,-0.7764029133616505,0.08411214953271028,-15.871665081059296,-383.00125329950816,1.0,41,-383.00125329950816,0.38317757009345793,6.7843540431015565,0.0,0.0,4.5649152093031695,0,1.0
okx,240,focus_md,last30,153,153,128.63540734745314,-249.48612974343587,0.5340069679541639,0.3660130718954248,-19.48241601441134,-49.49464454923772,0.593040695930407,52,-37.922087159477236,0.35294117647058826,13.56572812739608,0.05228758169934641,0.013071895424836602,4.899232397267459,63,1.0
okx,240,focus_sma20,full,260,260,-101.7802762295808,-231.39353606309976,-0.0634145765366577,0.23846153846153847,16.29726488471467,-172.89877544584192,0.997000299970003,81,-153.53595884254582,0.36538461538461536,7.408221034054402,0.015384615384615385,0.0038461538461538464,4.705380643599405,18,1.0
okx,240,focus_sma20,first31,107,107,-201.74674572282473,-256.1021678471764,-0.388813500603327,0.14953271028037382,-8.447456351765979,-252.18875335250064,1.0,41,-252.18875335250064,0.38317757009345793,4.659207860351042,0.0,0.0,4.5649152093031695,0,1.0
okx,240,focus_sma20,last30,153,153,-31.86908514607038,-225.2785923753664,0.16415199127467311,0.3006535947712418,35.08492360130184,-112.69712555374915,0.8647135286471352,52,-93.4224943811821,0.35294117647058826,9.330733515010344,0.026143790849673203,0.006535947712418301,4.899232397267459,18,1.0
okx,240,focus_3r,full,260,260,31.145618158024277,-353.13541929905546,0.1482154328706119,0.34615384615384615,496.4717428524012,-641.9042963222334,1.0,81,-603.8162617514953,0.36538461538461536,6.251787066881044,0.019230769230769232,0.0,4.705380643599405,50,1.0
okx,240,focus_3r,first31,107,107,-147.7446076884547,-434.3505355013977,-0.29216690378185894,0.18691588785046728,211.95182767809834,-533.625523398311,1.0,41,-533.6255233983109,0.38317757009345793,5.295151030208563,0.018691588785046728,0.0,4.5649152093031695,1,1.0
okx,240,focus_3r,last30,153,153,156.25185453432007,-79.36853467662262,0.4561952369347581,0.45751633986928103,712.4961228921497,-724.1159572459524,1.0,52,-691.8863071774126,0.35294117647058826,6.920807040240231,0.0196078431372549,0.0,4.899232397267459,49,1.0
okx,240,dense_sma60,full,2384,2384,36.561648791587764,-347.4297177711161,0.2917602685923705,0.2797818791946309,216.91216124453774,-355.2782870001911,1.0,241,-442.40832233534854,0.2902684563758389,13.604246337248155,0.05704697986577181,0.011325503355704697,4.85251153604073,301,1.0
okx,240,dense_sma60,first31,831,831,-150.88790808649807,-359.07725160380653,-0.3093897036105416,0.1444043321299639,20.435863766157425,-286.56686650341334,1.0,170,-316.70634862967313,0.381468110709988,11.075113986616756,0.03489771359807461,0.009626955475330927,4.707420734319441,0,1.0
okx,240,dense_sma60,last30,1553,1553,136.86466345075667,-324.5872694478824,0.6134316316964399,0.35222150676110753,383.0001247129286,-413.3623411268006,1.0,187,-482.90711914958473,0.24146812620734062,14.957568284044479,0.06889890534449453,0.012234385061171926,4.9124588335909,301,1.0
okx,240,pullback_sma60,full,1592,1592,-22.91176741084362,-313.0839897595927,0.028266358278144697,0.22110552763819097,-22.77463117418874,-235.12030114332515,0.9997000299970003,181,-222.7902854855954,0.21608040201005024,11.071817375352055,0.05778894472361809,0.01256281407035176,6.147146426717025,238,1.0
okx,240,pullback_sma60,first31,519,519,-55.18678029417407,-307.31478135164525,-0.09544775470291371,0.17148362235067438,-95.21359383712907,-168.3443272674622,0.9607039296070393,70,-190.60216611419477,0.2138728323699422,11.585153492488413,0.04816955684007707,0.01348747591522158,5.45551105554593,0,1.0
okx,240,pullback_sma60,last30,1073,1073,-7.300647479391165,-322.8901404443607,0.08810571022331638,0.2451071761416589,11.734917562233498,-266.93203118719117,0.9977002299770023,142,-224.0440284065645,0.21714818266542404,10.823521527454789,0.06244175209692451,0.012115563839701771,6.4454167016246595,238,1.0
okx,240,young_breakout_sma20,full,45,45,141.10263957251016,-466.9091381333168,-0.02442288352153028,0.26666666666666666,163.4734304076834,-459.6333555055232,0.9321067893210679,11,-482.1866413376804,0.5333333333333333,15.998162861676557,0.1111111111111111,0.022222222222222223,8.45564469634309,0,1.0
okx,240,young_breakout_sma20,first31,25,25,112.20735052980008,-559.4206380706512,-0.26981915329873496,0.24,242.95416441141353,-594.0074720904954,1.0,8,-742.2485017428289,0.72,16.08746959045525,0.04,0.04,8.21156646850319,0,1.0
okx,240,young_breakout_sma20,last30,20,20,177.22175087589775,-423.26626840297587,0.28232245369997566,0.3,-74.96877160350697,-56.51100575060627,0.5303469653034697,5,-10.373839740662333,0.3,15.88652945070319,0.2,0.0,9.639131282414759,0,1.0
binance,60,focus_sma60,full,2062,2062,0.929495010869534,-187.2363299632135,0.0694767135465234,0.18477206595538312,-24.667150051044036,17.786293828295527,0.11608839116088392,499,46.59737224166468,0.7846750727449079,7.263578676922104,0.018913676042677012,0.006304558680892337,2.484103940186375,24,1.0
binance,60,focus_sma60,first31,1136,1136,2.8980618085079315,-172.74975507523604,-0.009079812716670488,0.17517605633802816,-3.5841054469362827,4.054658001017443,0.25677432256774324,438,73.64216380768706,0.8072183098591549,6.786649099716187,0.014084507042253521,0.006161971830985915,2.233671460906635,1,1.0
binance,60,focus_sma60,last30,926,926,-1.485507021654465,-215.10593474325935,0.16584843475061434,0.19654427645788336,-52.24653935484834,35.749075645148594,0.06259374062593741,386,64.96373597166472,0.7570194384449244,7.848667229520294,0.024838012958963283,0.0064794816414686825,2.78098124782526,23,1.0
binance,60,focus_md,full,2062,2062,22.358192574972712,-208.2291376054374,0.1278154873241975,0.18671193016488846,-46.467602684430545,63.68775835075801,0.018198180181981802,499,95.72713421980288,0.7846750727449079,8.329250270048385,0.023278370514064017,0.009699321047526674,2.484103940186375,51,1.0
binance,60,focus_md,first31,1136,1136,9.66729300733476,-192.10533079365933,-0.018874920178034032,0.17253521126760563,-40.70590226786378,44.015721813379635,0.0746925307469253,438,124.65071020217685,0.8072183098591549,7.8553687364143805,0.017605633802816902,0.009683098591549295,2.233671460906635,1,1.0
binance,60,focus_md,last30,926,926,37.92715791928881,-241.09471507743285,0.3077726179100883,0.2041036717062635,-54.004663001109186,89.42136392105184,0.030296970302969704,386,111.2613174078913,0.7570194384449244,8.910599538091828,0.03023758099352052,0.009719222462203024,2.78098124782526,50,1.0
binance,60,focus_sma20,full,2062,2062,-23.038280069691343,-119.94571636888273,-0.011697683034829333,0.22453928225024247,-39.76048321244921,10.148750174314063,0.0993900609939006,499,32.56698541553656,0.7846750727449079,4.70293399162746,0.012609117361784675,0.0024248302618816685,2.484103940186375,10,1.0
binance,60,focus_sma20,first31,1136,1136,-37.70216811593156,-113.71106302052567,-0.1669235179012701,0.20862676056338028,-29.260134143254373,-12.117657289742278,0.5223477652234777,438,-3.3895470841334787,0.8072183098591549,4.07566331824321,0.00528169014084507,0.002640845070422535,2.233671460906635,1,1.0
binance,60,focus_sma20,last30,926,926,-5.048888254865304,-128.16040468962285,0.17873055498706777,0.24406047516198703,-53.49631787215199,39.27613340475578,0.0221977802219778,386,72.82976344096545,0.7570194384449244,5.472458273446582,0.02159827213822894,0.0021598272138228943,2.78098124782526,9,1.0
binance,60,focus_3r,full,2062,2062,-20.567983295902785,-217.55582116906538,-0.057739061086751704,0.26576139670223087,110.71525897755325,-140.86147215044934,1.0,499,-121.71043764245508,0.7846750727449079,3.806621304444952,0.0024248302618816685,0.0,2.484103940186375,45,1.0
binance,60,focus_3r,first31,1136,1136,-37.26629653960745,-204.01696408382298,-0.1669739605871501,0.2323943661971831,102.39978466075277,-155.80627657701123,1.0,438,-123.76081330071726,0.8072183098591549,3.3772786321400607,0.0035211267605633804,0.0,2.233671460906635,1,1.0
binance,60,focus_3r,last30,926,926,-0.08279555848538214,-241.7267809120477,0.07626833182086447,0.30669546436285094,121.59299071579295,-121.31170658817086,0.999000099990001,386,-102.50189579281025,0.7570194384449244,4.333331105458297,0.0010799136069114472,0.0,2.78098124782526,44,1.0
binance,60,dense_sma60,full,19099,19099,-16.656370048471338,-205.22120784104425,0.06851248239064822,0.20948740771768157,18.707559538199085,-55.243921935944535,1.0,525,-73.59044631921698,0.7722393842609561,8.442930130975792,0.023142572909576418,0.005235876223886067,2.5701495185086,209,1.0
binance,60,dense_sma60,first31,8887,8887,-55.23131589996886,-188.07791459070856,-0.20468097675995656,0.17317429953865196,19.836700888509643,-98.6121845082184,1.0,523,-95.5494693006606,0.7853043771801508,7.478561114252889,0.016090919320355574,0.005963767300551367,2.39407130891328,4,1.0
binance,60,dense_sma60,last30,10212,10212,16.913503020688346,-223.66605008297012,0.30625927748185716,0.24108891500195848,17.69336681183906,-16.29062663454179,0.9996000399960004,521,-53.13844901494531,0.7608695652173914,9.282172928823075,0.02927927927927928,0.004602428515471994,2.7020578810086953,205,1.0
binance,60,pullback_sma60,full,12304,12304,-51.40069250715452,-172.83865764412485,-0.12817884492247453,0.1919700910273082,18.16533280688103,-93.35879313509274,1.0,524,-103.92826160317642,0.6561280884265279,7.210070417095331,0.016661248374512355,0.004144993498049415,2.82393796445724,277,1.0
binance,60,pullback_sma60,first31,5526,5526,-8.80383537618187,-147.00442714009773,-0.07989130127704869,0.1965255157437568,32.51631631088645,-67.45217491293579,0.9851014898510149,514,-65.13413318333677,0.7048498009410061,8.010516782782139,0.019001085776330078,0.006876583423814694,2.59455646479778,4,1.0
binance,60,pullback_sma60,last30,6778,6778,-86.12926030086281,-195.03726844798507,-0.167546942618642,0.18825612275007378,4.786424059130643,-117.51060691568186,1.0,513,-151.41544332574887,0.6164060194747714,6.557478706150316,0.014753614635585718,0.0019179699026261434,2.99490774354805,273,1.0
binance,60,young_breakout_sma20,full,18,18,-185.69274608024793,-296.54980212458827,-0.53172537542306,0.1111111111111111,-250.55792027175448,96.64553558065984,0.4814518548145185,6,266.84381910342887,0.9444444444444444,7.883516307540364,0.05555555555555555,0.0,5.76583684641035,1,1.0
binance,60,young_breakout_sma20,first31,8,8,-266.33429008707367,-296.54980212458827,-0.6716933775356099,0.0,-34.36315580245264,-231.97113428462106,,3,-170.88578243138807,1.0,3.881014589485025,0.0,0.0,3.34090474551034,0,
binance,60,young_breakout_sma20,last30,10,10,-121.17951087478727,-321.89520594399164,-0.41975097373302017,0.2,-442.7310442444671,388.7492421275762,,4,426.2777611757029,0.9,11.085517681984635,0.1,0.0,6.584222911641585,1,
binance,240,focus_sma60,full,535,535,-77.18847691663527,-334.9100257069404,-0.06653127975279564,0.23925233644859814,209.64503109617107,-347.1823524300916,1.0,164,-354.7268364514976,0.3401869158878505,11.960568175317489,0.03364485981308411,0.009345794392523364,4.9582093860673995,95,1.0
binance,240,focus_sma60,first31,228,228,-142.62791006038418,-374.3928699216087,-0.288186349799308,0.14912280701754385,33.904827675858705,-357.8137862671663,1.0,88,-366.28616851679294,0.3991228070175439,12.079627106908477,0.03070175438596491,0.013157894736842105,4.83739107199301,0,1.0
binance,240,focus_sma60,last30,307,307,-28.588507024860803,-290.70063694267566,0.09808551493972814,0.30618892508143325,385.3852345164835,-336.550918593017,0.9997000299970003,89,-334.48165482319286,0.2964169381107492,11.872146558370435,0.035830618892508145,0.006514657980456026,5.02228798314018,95,1.0
binance,240,focus_md,full,535,535,-99.28194073783716,-397.46635483884353,-0.05462224592068352,0.24485981308411214,-57.99568795685687,-67.62516869555854,0.6086391360863913,164,-42.86957175547323,0.3401869158878505,13.411242126403925,0.037383177570093455,0.011214953271028037,4.9582093860673995,107,1.0
binance,240,focus_md,first31,228,228,-219.00705090737648,-434.5829034866522,-0.4117340059973095,0.13596491228070176,-32.44365692974942,-298.90169675811444,1.0,88,-288.61068676686097,0.3991228070175439,13.498178353981185,0.03070175438596491,0.013157894736842105,4.83739107199301,0,1.0
binance,240,focus_md,last30,307,307,-10.365572273163007,-322.63007936368825,0.21059430553687583,0.3257328990228013,-83.54771898396432,163.65135936699735,0.24597540245975402,89,170.17262983663085,0.2964169381107492,13.346677110483352,0.04234527687296417,0.009771986970684038,5.02228798314018,107,1.0
binance,240,focus_sma20,full,535,535,-97.77767229144972,-227.66529241105448,-0.05255001079491007,0.2485981308411215,25.532136055888728,-183.1798501788777,0.9971002899710029,164,-181.79795756606936,0.3401869158878505,9.252787012116647,0.024299065420560748,0.007476635514018692,4.9582093860673995,30,1.0
binance,240,focus_sma20,first31,228,228,-90.14419664014048,-212.52808316757688,-0.11490909803154216,0.2149122807017544,45.351370506432374,-245.55855062136166,0.9992000799920008,88,-250.63735417208397,0.3991228070175439,9.129269082639926,0.02631578947368421,0.013157894736842105,4.83739107199301,0,1.0
binance,240,focus_sma20,last30,307,307,-103.44683336147745,-236.96501992535923,-0.006237724508421049,0.2736156351791531,5.712901605345086,-120.8011497363937,0.9282071792820717,89,-116.78365898197923,0.2964169381107492,9.344520197526066,0.02280130293159609,0.003257328990228013,5.02228798314018,30,1.0
binance,240,focus_3r,full,535,535,32.4959907366646,-373.0347160118841,0.15815391313378874,0.34392523364485983,575.9004228097448,-656.6973092254518,1.0,164,-658.9222524023659,0.3401869158878505,7.327392898824813,0.03925233644859813,0.0,4.9582093860673995,93,1.0
binance,240,focus_3r,first31,228,228,13.009810222281239,-434.35620802603717,0.04614930755033099,0.2719298245614035,441.9709048650861,-570.1408541824587,1.0,88,-589.7452336108946,0.3991228070175439,7.031737917224225,0.05263157894736842,0.0,4.83739107199301,1,1.0
binance,240,focus_3r,last30,307,307,46.96781209588091,-183.61256544502712,0.24133648666156848,0.3973941368078176,709.8299407544034,-743.2537642684448,1.0,89,-736.5586026685244,0.2964169381107492,7.546967282554238,0.029315960912052116,0.0,5.02228798314018,92,1.0
binance,240,dense_sma60,full,4688,4688,11.788754554412339,-383.88149209758967,0.13477608358828044,0.24850682593856654,268.04945088887854,-448.2797022012797,1.0,458,-492.52149775159063,0.2909556313993174,17.595423439464724,0.05162116040955631,0.015784982935153583,5.14381669108222,496,1.0
binance,240,dense_sma60,first31,1776,1776,-1.4029690403170592,-379.75857611029505,-0.10488939158907157,0.17060810810810811,151.47594789193127,-337.6908541142843,1.0,334,-349.98849904531744,0.3507882882882883,21.75283567463656,0.0518018018018018,0.020833333333333332,5.1811186374906795,2,1.0
binance,240,dense_sma60,last30,2912,2912,19.83425630724182,-388.9527577034618,0.280945686581061,0.2960164835164835,366.0592921400233,-541.2579105119385,1.0,342,-589.301019321498,0.2544642857142857,15.059858834497286,0.05151098901098901,0.012706043956043956,5.10607951652548,494,1.0
binance,240,pullback_sma60,full,3269,3269,-4.99584830403764,-317.0651395848234,0.03345903305142712,0.23676965432854083,14.302506395697343,-331.1461701566634,1.0,341,-319.20502061440936,0.20250841235851944,14.565292380894443,0.05873355766289385,0.015295197308045273,6.4933445363554805,459,1.0
binance,240,pullback_sma60,first31,1088,1088,33.372759588155155,-321.3086297694123,-0.027239857372223415,0.22334558823529413,-58.816159382358414,-229.36205332069227,0.9991000899910009,142,-269.2939507711262,0.20588235294117646,18.792591033291593,0.05606617647058824,0.017463235294117647,6.234548777742905,0,1.0
binance,240,pullback_sma60,last30,2181,2181,-24.136171727561596,-314.2077842476243,0.06373890135996985,0.24346629986244842,51.696527250228115,-383.2001477166122,1.0,261,-339.79213710421584,0.20082530949105915,12.456488651500539,0.06006419073819349,0.014213663457129757,6.61468745391183,459,1.0
binance,240,young_breakout_sma20,full,30,30,161.9140229607702,-401.7088928405233,-0.11713074976466896,0.3333333333333333,322.3206755728826,238.94421855233247,0.49235076492350766,7,321.9499466363677,0.5,18.264827444666285,0.06666666666666667,0.03333333333333333,9.21379114694678,1,1.0
binance,240,young_breakout_sma20,first31,21,21,141.32741271163374,-706.3395225464186,-0.23030822403738255,0.2857142857142857,368.4620430598842,229.89985202227356,0.49975002499750026,7,234.42514454033557,0.6190476190476191,19.469299007370985,0.047619047619047616,0.047619047619047616,9.33264533809154,0,1.0
binance,240,young_breakout_sma20,last30,9,9,209.94944687542204,-94.3099787685786,0.1469500235383296,0.4444444444444444,22.401786907372454,297.7326009977153,,2,297.7326009977153,0.2222222222222222,15.454393798355317,0.1111111111111111,0.0,5.155523856108149,1,
gate,60,focus_sma60,full,1551,1551,26.736212466000584,-166.3815873384933,0.255226856712461,0.18375241779497098,-31.146177837542133,63.07845854736936,0.019198080191980802,469,100.03167785966946,0.7898130238555771,8.279087305592205,0.02127659574468085,0.008381689232753063,2.28377030561294,24,1.0
gate,60,focus_sma60,first31,801,801,57.21913438400677,-152.4145220357964,0.26395552750632434,0.16729088639200998,-14.806220553702516,75.94436047276302,0.10138986101389862,366,150.32500802840545,0.8214731585518102,9.04384195692498,0.018726591760299626,0.009987515605493134,2.02088511188356,0,1.0
gate,60,focus_sma60,last30,750,750,-5.819548142430035,-189.45053740064887,0.24590463630461507,0.20133333333333334,-50.108597401504156,48.14765878209765,0.041495850414958506,346,83.7441035165974,0.756,7.462329337968803,0.024,0.006666666666666667,2.550908725358125,24,1.0
gate,60,focus_md,full,1551,1551,36.083207208116214,-195.34902067283588,0.2924424472510036,0.17408123791102514,-47.85913320641254,90.0051887300602,0.012898710128987101,469,117.57859442395223,0.7898130238555771,9.361916522678698,0.028368794326241134,0.01096067053513862,2.28377030561294,42,1.0
gate,60,focus_md,first31,801,801,46.71604274883175,-173.3653809116975,0.19983624139177317,0.16354556803995007,-36.82628253580814,87.18668910350509,0.0598940105989401,366,156.36723358410296,0.8214731585518102,10.217369275166615,0.02372034956304619,0.012484394506866416,2.02088511188356,0,1.0
gate,60,focus_md,last30,750,750,24.727338850632012,-224.51350398166926,0.39134587510866153,0.18533333333333332,-60.66268830563246,93.27604014853155,0.035396460353964605,346,171.34227979444836,0.756,8.448292983021608,0.03333333333333333,0.009333333333333334,2.550908725358125,42,1.0
gate,60,focus_sma20,full,1551,1551,-5.733028475494089,-120.76484156853138,0.10160469204397421,0.22695035460992907,-39.76630820136992,34.58228655563502,0.0100989901009899,469,69.74438319422218,0.7898130238555771,4.933149682840442,0.015473887814313346,0.0025789813023855577,2.28377030561294,11,1.0
gate,60,focus_sma20,first31,801,801,-4.82154267232264,-117.64503159104044,-0.019036715028419825,0.21223470661672908,-18.759661702456064,21.039903745906468,0.18788121187881213,366,79.1899254641657,0.8214731585518102,4.670925262566792,0.009987515605493134,0.003745318352059925,2.02088511188356,0,1.0
gate,60,focus_sma20,last30,750,750,-6.706495313281199,-127.18526560593355,0.23044971479729096,0.24266666666666667,-64.14439179270204,50.29813821136939,0.0093990600939906,346,87.2717378619408,0.756,5.213205363692702,0.021333333333333333,0.0013333333333333333,2.550908725358125,11,1.0
gate,60,focus_3r,full,1551,1551,-25.75657450337027,-201.9226960209353,-0.07015318516909738,0.26563507414571247,95.65472192498564,-128.95127215841845,0.9999000099990001,469,-80.54234198074063,0.7898130238555771,3.5572466230322606,0.0025789813023855577,0.0,2.28377030561294,23,1.0
gate,60,focus_3r,first31,801,801,-50.59260798660381,-186.23821765209937,-0.25266777173894694,0.21722846441947566,70.21697411815353,-126.60168082434588,0.9997000299970003,366,-94.24256058761891,0.8214731585518102,3.1107707437078336,0.003745318352059925,0.0,2.02088511188356,0,1.0
gate,60,focus_3r,last30,750,750,0.7683092567231627,-218.91574484028007,0.12477239328750196,0.31733333333333336,125.17507123167967,-131.67795839795943,0.9923007699230078,346,-91.68900876261978,0.756,4.034082862150749,0.0013333333333333333,0.0,2.550908725358125,23,1.0
gate,60,dense_sma60,full,19140,19140,-0.5199566982016842,-179.53346375532254,0.10556310701089733,0.20376175548589343,9.981856046350506,-21.838820074773107,0.9961003899610039,524,-46.42114185806891,0.7752351097178684,8.677453281990974,0.022779519331243468,0.005381400208986416,2.22317322750216,176,1.0
gate,60,dense_sma60,first31,8853,8853,-38.94674338496045,-163.93502606416254,-0.22667021644669036,0.16514175985541624,5.876201364771035,-56.91277631697704,0.9999000099990001,520,-77.51745766649546,0.7901276403479046,8.378230056250501,0.015813848412967357,0.006099627245001694,2.01326577296424,0,1.0
gate,60,dense_sma60,last30,10287,10287,32.55016506109408,-196.36962965098311,0.3914833570906118,0.2369981530086517,13.643599575312434,9.442873653929734,0.8601139886011399,524,-25.229125941892335,0.7624185865655682,8.934965016945812,0.028774181005152135,0.004763293477204238,2.36723651559115,176,1.0
gate,60,pullback_sma60,full,12781,12781,-44.228985059735514,-156.22974963181102,-0.1395290206379095,0.18840466317189578,6.056224792957431,-63.660987993622726,1.0,524,-84.11587813308218,0.666379782489633,7.353421572306377,0.015882951255770283,0.003677333541976371,2.4797163229427097,274,1.0
