signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp,hold_h,cohort,review_id,v9_status,v9_censored,v9_entry,v9_stop,v9_exit_time,v9_net_r,v9_mfe_r,parent_exit_before_joint,entry_premium_pct,cost_r,boundary_close_time,risk_atr,stop_anchor,stop_above_prior20_low,signal_atr,signal_rv,above_all_ma,momentum_ok,signal_body_atr,signal_ma_distance_atr,held_bars,max_close_r,trail_ever_armed,trail_arm_i,active_stop_at_exit,exit_stop_r,exit_bar_open,exit_bar_high,exit_bar_low,mfe_lower_r,mfe_upper_r,exit_stop_5m_time,exit_5m_complete,stop_5m_order_ambiguous,below_break_line,confirm_not_rising,lines_json,h12_complete,h12_close_r,h12_close_return,h12_max_r,h12_min_r,h12_first_touch,h24_complete,h24_close_r,h24_close_return,h24_max_r,h24_min_r,h24_first_touch,h48_complete,h48_close_r,h48_close_return,h48_max_r,h48_min_r,h48_first_touch,post_exit48_complete,post_exit48_max_r,post_exit48_min_r,category,exit_explanation,observations,research_questions
1884,2024-09-14 00:00:00+00:00,ARUSDT,AR,15m,htf,1849.0,35.0,binance_um:ARUSDT:15m:box_any:1884,1885,2024-09-14 00:15:00+00:00,20.443,20.19,0.2530000000000001,0.0123758743824291,1906,2024-09-14 05:30:00+00:00,20.19,initial_stop,-0.0123758743824291,-0.0143758743824291,-0.9999999999999964,-1.1616047430830003,False,1.644268774703558,baseline,closed,0.0123758743824291,-1.1616047430830003,2024-09-14 00:15:00+00:00,earlier,2024-09,True,matched,2391.0,2356.0,2024-09-19 06:45:00+00:00,1.3739575971731348,0.0198534592800612,0.014449834056676,1.3739575971731348,2024-09-19 21:15:00+00:00,1.0,earlier,-143.758743824291,-123.758743824291,5.25,earlier,T008,closed,False,20.178,19.682000000000002,2024-09-15 11:30:00+00:00,-0.6982983870967802,1.3729838709677475,False,1.3133115274060803,0.1616047430830039,,1.9912349925655288,信号收盘减2ATR,True,0.1270568270167009,0.9924468440195865,True,True,0.46435914846390614,1.3276579732538036,21,1.083003952569159,False,,20.19,-1.0,20.282,20.282,20.164,1.644268774703558,1.644268774703558,2024-09-14 05:30:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2024-08-29 15:00:00+00:00"", ""b_time"": ""2024-09-06 12:00:00+00:00"", ""c_time"": ""2024-09-09 21:00:00+00:00"", ""ap"": 23.639, ""bp"": 21.862, ""cp"": 21.152, ""born_time"": ""2024-09-10 06:00:00+00:00"", ""break_time"": ""2024-09-13 23:00:00+00:00"", ""line_at_signal"": 20.169619047619044, ""confirm_two_bar_change_pct"": 0.9560608312280117, ""confirm_last_bar_change_pct"": -0.25938432927128385}]",True,0.3794466403162057,0.004695983955388172,1.644268774703558,-0.7628458498023767,up_first,True,-1.1976284584980263,-0.014821699359193863,1.644268774703558,-1.5375494071146352,up_first,True,-1.932806324110674,-0.023920168272758446,1.644268774703558,-2.5652173913043503,up_first,True,-0.9525691699604726,-2.5652173913043503,到过1R后回吐,持仓第22根K，最低价20.164触及当时已生效保护价20.19；按初始止损在20.19退出，扣费后净-1.16R。,距V9 35根，较父V9独立模拟入场价+1.31%；初始风险1.24%（1.99个信号ATR），往返成本0.162R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.99倍。 原账本最大浮盈1.64R；5分钟审计得到实际止损前浮盈范围1.64–1.64R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.08R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.95R，最低到-2.57R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
9235,2024-11-29 13:45:00+00:00,ARUSDT,AR,15m,chart,9233.0,2.0,binance_um:ARUSDT:15m:box_any:9235,9236,2024-11-29 14:00:00+00:00,22.11,21.423,0.6869999999999976,0.0310719131614652,9382,2024-12-01 02:30:00+00:00,24.73,trailing_stop,0.1184984170058798,0.1164984170058798,3.8136826783115167,3.749315866084442,False,6.040756914119384,baseline,closed,0.0310719131614652,3.749315866084442,2024-11-29 14:00:00+00:00,earlier,2024-11,True,matched,8500.0,8498.0,2024-11-21 22:00:00+00:00,-1.103830903790089,-0.0212620879429438,0.0192620879429437,-1.103830903790089,2024-11-22 13:15:00+00:00,1.0,earlier,1164.984170058798,1184.984170058798,36.5,earlier,T040,closed,False,21.878,21.424,2024-12-01 02:30:00+00:00,6.185559471365636,9.651982378854616,False,1.0604259987201825,0.06436681222707447,,3.4692273173857733,近5根低点减0.2ATR,True,0.198026804573211,1.8721631477700542,True,True,0.7877721419391243,1.886223793717433,146,5.804949053857371,True,9302.0,24.73,3.813682678311514,25.192,25.213,24.672,6.040756914119384,6.040756914119384,2024-12-01 02:35:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-11-25 16:15:00+00:00"", ""b_time"": ""2024-11-28 23:00:00+00:00"", ""c_time"": ""2024-11-29 09:30:00+00:00"", ""ap"": 22.46794461270624, ""bp"": 21.948, ""cp"": 21.85, ""born_time"": ""2024-11-29 11:45:00+00:00"", ""break_time"": ""2024-11-29 13:45:00+00:00"", ""line_at_signal"": 21.85061354873121, ""confirm_two_bar_change_pct"": 1.0558069381598756, ""confirm_last_bar_change_pct"": 0.7243405767390909}]",True,0.29694323144105,0.009226594301221303,0.5662299854439603,-0.9505094614264934,neither,True,-0.08296943231440874,-0.0025780189959293542,0.5662299854439603,-0.9505094614264934,neither,True,0.47598253275109587,0.01478968792401636,0.8806404657933079,-0.9505094614264934,neither,True,5.04366812227076,3.3988355167394597,盈利保护退出,持仓第147根K，最低价24.672触及当时已生效保护价24.73；按追踪止损在24.73退出，扣费后净+3.75R。,距V9 2根，较父V9独立模拟入场价+1.06%；初始风险3.11%（3.47个信号ATR），往返成本0.064R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.87倍。 原账本最大浮盈6.04R；5分钟审计得到实际止损前浮盈范围6.04–6.04R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+3.81R，激活不保证保本。 退出下一根起48根内，最高回到原入场+5.04R，最低到+3.40R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
11566,2024-12-23 20:30:00+00:00,ARUSDT,AR,15m,chart,11552.0,14.0,binance_um:ARUSDT:15m:box_any:11566,11567,2024-12-23 20:45:00+00:00,16.718,16.166,0.5519999999999996,0.0330183036248354,11660,2024-12-24 20:00:00+00:00,17.347,trailing_stop,0.0376241177174303,0.0356241177174303,1.1394927536231905,1.0789202898550745,False,2.791666666666669,baseline,closed,0.0330183036248354,1.0789202898550745,2024-12-23 20:45:00+00:00,earlier,2024-12,True,matched,10180.0,10166.0,2024-12-09 10:00:00+00:00,-1.0745495495495485,-0.0288277945619335,0.0268277945619335,-1.0745495495495485,2024-12-09 12:00:00+00:00,2.0,earlier,356.241177174303,376.241177174303,23.25,earlier,T048,closed,False,16.323,15.328000000000001,2024-12-25 09:00:00+00:00,0.9340241206030153,1.9457286432160819,False,2.419898303008017,0.06057246376811599,,2.310509592782436,近5根低点减0.2ATR,True,0.23890833508085652,1.8357954780308354,True,True,0.12975687930480584,1.8108461117491768,93,2.5253623188405787,True,11638.0,17.347,1.1394927536231916,17.594,17.634,17.251,2.791666666666669,2.791666666666669,2024-12-24 20:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-12-18 19:00:00+00:00"", ""b_time"": ""2024-12-21 07:30:00+00:00"", ""c_time"": ""2024-12-23 16:45:00+00:00"", ""ap"": 20.246, ""bp"": 18.4, ""cp"": 16.638, ""born_time"": ""2024-12-23 19:00:00+00:00"", ""break_time"": ""2024-12-23 20:30:00+00:00"", ""line_at_signal"": 16.538743801652892, ""confirm_two_bar_change_pct"": 2.007199072661825, ""confirm_last_bar_change_pct"": 0.17974835230676334}]",True,0.5797101449275371,0.019141045579614824,1.452898550724638,-0.11594202898550743,up_first,True,-0.1358695652173901,-0.0044861825577221515,1.452898550724638,-0.47463768115942145,up_first,True,0.8713768115942065,0.028771384136858646,1.452898550724638,-0.47463768115942145,up_first,True,2.2572463768115933,0.9420289855072462,盈利保护退出,持仓第94根K，最低价17.251触及当时已生效保护价17.347；按追踪止损在17.347退出，扣费后净+1.08R。,距V9 14根，较父V9独立模拟入场价+2.42%；初始风险3.30%（2.31个信号ATR），往返成本0.061R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.84倍。 原账本最大浮盈2.79R；5分钟审计得到实际止损前浮盈范围2.79–2.79R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+1.14R，激活不保证保本。 退出下一根起48根内，最高回到原入场+2.26R，最低到+0.94R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
12020,2024-12-28 14:00:00+00:00,ARUSDT,AR,15m,chart,12018.0,2.0,binance_um:ARUSDT:15m:box_any:12020,12021,2024-12-28 14:15:00+00:00,17.299,16.494,0.8049999999999997,0.0465344817619515,12097,2024-12-29 09:15:00+00:00,16.939,opposite_v6_next_open,-0.0208104514711833,-0.0228104514711833,-0.4472049689440998,-0.4901838509316775,False,0.4782608695652195,baseline,closed,0.0465344817619515,-0.4901838509316775,2024-12-28 14:15:00+00:00,earlier,2024-12,True,matched,11886.0,11884.0,2024-12-27 04:30:00+00:00,-1.1257394636015357,-0.0179059052958742,0.0159059052958741,-1.1257394636015357,2024-12-27 07:30:00+00:00,1.0,earlier,-228.104514711833,-208.10451471183305,19.0,earlier,T062,closed,False,16.877,16.463,2024-12-29 09:15:00+00:00,0.06822705314009624,1.9492753623188557,False,2.5004443917757913,0.04297888198757765,,5.860065886208468,近5根低点减0.2ATR,True,0.13737046914345263,3.7854256345317867,True,False,1.8854125025192492,3.525806308202088,76,0.3515527950310576,False,,16.494,-1.0,16.939,16.948,16.872,0.4782608695652195,0.4782608695652195,,False,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2024-12-24 15:30:00+00:00"", ""b_time"": ""2024-12-27 09:45:00+00:00"", ""c_time"": ""2024-12-27 17:45:00+00:00"", ""ap"": 18.226732344479288, ""bp"": 17.34, ""cp"": 17.269, ""born_time"": ""2024-12-27 20:00:00+00:00"", ""break_time"": ""2024-12-28 14:00:00+00:00"", ""line_at_signal"": 16.96188394367487, ""confirm_two_bar_change_pct"": 2.476156625792303, ""confirm_last_bar_change_pct"": 1.5020829666138713}]",True,0.22360248447204942,0.01040522573559155,0.28571428571428636,-0.45217391304347937,neither,True,0.007453416149068608,0.0003468408578530813,0.36521739130434855,-0.45217391304347937,neither,True,-0.017391304347825282,-0.000809295334990412,0.4782608695652195,-0.45217391304347937,neither,True,-0.38136645962732757,-1.411180124223602,反向确认亏损退出,上一根出现原始反向信号，下一根开盘16.939退出；这笔不是价格触及止损退出，扣费后净-0.49R。,距V9 2根，较父V9独立模拟入场价+2.50%；初始风险4.65%（5.86个信号ATR），往返成本0.043R。 入场信号收盘在六均线上方，IMACD未同时满足向上和增强，相对成交量3.79倍。 截至退出前/数据末端，原账本最大浮盈0.48R。 退出前最高收盘0.35R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.38R，最低到-1.41R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；突破当时支撑或动能不完整，但此前单加六均线门未改善全池，不能直接套门
14519,2025-01-23 14:45:00+00:00,ARUSDT,AR,15m,chart,14519.0,0.0,binance_um:ARUSDT:15m:box_any:14519,14520,2025-01-23 15:00:00+00:00,15.362,14.912,0.4499999999999993,0.029293060799375,14533,2025-01-23 18:15:00+00:00,14.912,initial_stop,-0.0292930607993749,-0.0312930607993749,-0.9999999999999986,-1.0682755555555543,False,0.2177777777777798,baseline,closed,0.029293060799375,-1.0682755555555543,2025-01-23 15:00:00+00:00,earlier,2025-01,True,matched,13123.0,13123.0,2025-01-09 01:45:00+00:00,-1.106396039603963,-0.0207976921645263,0.0187976921645262,-1.106396039603963,2025-01-09 04:15:00+00:00,1.0,earlier,-312.930607993749,-292.930607993749,3.25,earlier,T081,closed,False,15.362,14.912,2025-01-23 18:15:00+00:00,-1.0682755555555543,0.2177777777777798,False,0.0,0.06827555555555567,,3.057042170578601,近5根低点减0.2ATR,True,0.14720110972981068,4.935327152790158,True,True,0.21738966546336774,1.427865141228399,13,0.022222222222221782,False,,14.912,-1.0,14.981,15.014,14.883,0.2177777777777798,0.2177777777777798,2025-01-23 18:20:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-01-17 22:00:00+00:00"", ""b_time"": ""2025-01-20 07:00:00+00:00"", ""c_time"": ""2025-01-22 18:00:00+00:00"", ""ap"": 18.391586579640503, ""bp"": 17.037, ""cp"": 15.59649385143166, ""born_time"": ""2025-01-22 20:15:00+00:00"", ""break_time"": ""2025-01-23 14:45:00+00:00"", ""line_at_signal"": 15.141767022345084, ""confirm_two_bar_change_pct"": 2.2563897763578256, ""confirm_last_bar_change_pct"": 0.2218018135559996}]",True,-0.6311111111111136,-0.018487176148939022,0.2177777777777798,-0.9866666666666701,neither,True,-1.2733333333333363,-0.037299830751204244,0.2177777777777798,-1.8400000000000016,down_first,True,-2.015555555555559,-0.059041791433407154,0.2177777777777798,-2.08666666666667,down_first,True,-0.25333333333333546,-2.106666666666671,推进不足后止损,持仓第14根K，最低价14.883触及当时已生效保护价14.912；按初始止损在14.912退出，扣费后净-1.07R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.93%（3.06个信号ATR），往返成本0.068R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量4.94倍。 原账本最大浮盈0.22R；5分钟审计得到实际止损前浮盈范围0.22–0.22R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.02R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.25R，最低到-2.11R。,当前事实不足以提出特定改法；先保留原规则作为对照。
14614,2025-01-24 14:30:00+00:00,ARUSDT,AR,15m,chart,14577.0,37.0,binance_um:ARUSDT:15m:box_any:14614,14615,2025-01-24 14:45:00+00:00,15.135,14.921,0.2139999999999986,0.0141394119590352,14617,2025-01-24 15:15:00+00:00,14.921,initial_stop,-0.0141394119590352,-0.0161394119590352,-0.999999999999998,-1.1414485981308402,False,0.1028037383177588,baseline,closed,0.0141394119590352,-1.1414485981308402,2025-01-24 14:45:00+00:00,earlier,2025-01,True,matched,12756.0,12719.0,2025-01-05 06:00:00+00:00,-0.8256878048780605,-0.0088468091778602,0.0107144723775674,-0.8256878048780605,2025-01-05 14:00:00+00:00,1.0,earlier,-161.394119590352,-141.394119590352,0.5,earlier,T087,closed,False,15.038,14.588000000000001,2025-01-24 15:30:00+00:00,-0.46905777777778207,0.46666666666666534,False,0.6450325841202309,0.141448598130842,,1.9821319694962065,信号收盘减2ATR,False,0.1079645569988917,4.988714896431186,True,False,0.0,0.3760493362689209,2,-0.5934579439252405,False,,14.921000000000001,-1.0,14.936,14.953,14.836,0.1028037383177588,0.1028037383177588,2025-01-24 15:15:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-01-19 01:45:00+00:00"", ""b_time"": ""2025-01-23 14:45:00+00:00"", ""c_time"": ""2025-01-24 06:00:00+00:00"", ""ap"": 17.472, ""bp"": 15.513, ""cp"": 15.248, ""born_time"": ""2025-01-24 08:15:00+00:00"", ""break_time"": ""2025-01-24 14:30:00+00:00"", ""line_at_signal"": 15.08615366972477, ""confirm_two_bar_change_pct"": 0.5112881806108804, ""confirm_last_bar_change_pct"": 0.006606765327710207}]",True,-1.1775700934579545,-0.01665014866204162,0.1028037383177588,-1.8738317757009455,down_first,True,-2.8271028037383377,-0.03997357119259992,0.1028037383177588,-2.9672897196261863,down_first,True,-3.271028037383195,-0.04625041295011556,0.1028037383177588,-5.285046728971998,down_first,True,-0.7149532710280442,-5.285046728971998,前三根止损,持仓第3根K，最低价14.836触及当时已生效保护价14.921；按初始止损在14.921退出，扣费后净-1.14R。,距V9 37根，较父V9独立模拟入场价+0.65%；初始风险1.41%（1.98个信号ATR），往返成本0.141R。 入场信号收盘在六均线上方，IMACD未同时满足向上和增强，相对成交量4.99倍。 原账本最大浮盈0.10R；5分钟审计得到实际止损前浮盈范围0.10–0.10R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.59R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.71R，最低到-5.29R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；突破当时支撑或动能不完整，但此前单加六均线门未改善全池，不能直接套门
16448,2025-02-12 17:00:00+00:00,ARUSDT,AR,15m,chart,16448.0,0.0,binance_um:ARUSDT:15m:box_any:16448,16449,2025-02-12 17:15:00+00:00,9.416,8.839,0.577,0.0612786745964316,16507,2025-02-13 07:45:00+00:00,9.083,opposite_v6_next_open,-0.0353653355989804,-0.0373653355989804,-0.5771230502599657,-0.6097608318890818,False,0.4610051993067591,baseline,closed,0.0612786745964316,-0.6097608318890818,2025-02-12 17:15:00+00:00,earlier,2025-02,True,matched,17981.0,17981.0,2025-02-28 16:15:00+00:00,-1.077023696682466,-0.0279660349495446,0.0259660349495446,-1.077023696682466,2025-03-01 11:00:00+00:00,2.0,earlier,-373.653355989804,-353.65335598980397,14.5,earlier,T099,closed,False,9.416,8.839,2025-02-13 07:45:00+00:00,-0.6097608318890818,0.46100519930675915,False,0.0,0.032637781629116125,,3.6176360284086906,近5根低点减0.2ATR,True,0.1594964212731506,1.7989182812928373,True,True,0.3824537222407798,1.009322541837058,58,0.40727902946273736,False,,8.839,-1.0,9.083,9.107,9.02,0.46100519930675915,0.46100519930675915,,False,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-02-11 16:15:00+00:00"", ""b_time"": ""2025-02-12 00:45:00+00:00"", ""c_time"": ""2025-02-12 13:15:00+00:00"", ""ap"": 9.616, ""bp"": 9.497, ""cp"": 9.319, ""born_time"": ""2025-02-12 15:30:00+00:00"", ""break_time"": ""2025-02-12 17:00:00+00:00"", ""line_at_signal"": 9.2695, ""confirm_two_bar_change_pct"": 2.4366365713042626, ""confirm_last_bar_change_pct"": 0.651988029072248}]",True,0.14384748700173344,0.008814783347493638,0.3847487001733094,-0.258232235701908,neither,True,0.32582322357018867,0.019966015293118033,0.46100519930675915,-0.258232235701908,neither,True,-0.15597920277296337,-0.009558198810535212,0.46100519930675915,-0.258232235701908,neither,True,-0.43327556325823224,-1.1802426343154264,反向确认亏损退出,上一根出现原始反向信号，下一根开盘9.083退出；这笔不是价格触及止损退出，扣费后净-0.61R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险6.13%（3.62个信号ATR），往返成本0.033R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.80倍。 截至退出前/数据末端，原账本最大浮盈0.46R。 退出前最高收盘0.41R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.43R，最低到-1.18R。,当前事实不足以提出特定改法；先保留原规则作为对照。
19201,2025-03-13 09:15:00+00:00,ARUSDT,AR,15m,chart,19201.0,0.0,binance_um:ARUSDT:15m:box_any:19201,19202,2025-03-13 09:30:00+00:00,6.07,5.922,0.1480000000000005,0.0243822075782538,19228,2025-03-13 16:00:00+00:00,5.922,initial_stop,-0.0243822075782538,-0.0263822075782538,-1.0000000000000009,-1.0820270270270276,False,0.6554054054053997,baseline,closed,0.0243822075782538,-1.0820270270270276,2025-03-13 09:30:00+00:00,earlier,2025-03,True,matched,20911.0,20911.0,2025-03-31 04:45:00+00:00,-0.9326666666666652,-0.0180402579021858,0.0193426639408712,-0.9326666666666652,2025-03-31 07:45:00+00:00,1.0,earlier,-263.822075782538,-243.822075782538,6.5,earlier,T108,closed,False,6.07,5.922,2025-03-13 16:00:00+00:00,-1.0820270270270276,0.6554054054053997,False,0.0,0.0820270270270267,,3.1640808158286027,近5根低点减0.2ATR,False,0.046775037875017945,1.6149818459774508,True,True,0.36344171533165087,0.3716369696969789,26,0.37162162162161827,False,,5.922,-1.0,5.977,5.99,5.917,0.6554054054053997,0.6554054054053997,2025-03-13 16:10:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-03-08 20:45:00+00:00"", ""b_time"": ""2025-03-12 13:00:00+00:00"", ""c_time"": ""2025-03-12 21:15:00+00:00"", ""ap"": 7.269, ""bp"": 6.255, ""cp"": 6.144, ""born_time"": ""2025-03-12 23:30:00+00:00"", ""break_time"": ""2025-03-13 09:15:00+00:00"", ""line_at_signal"": 6.0223257790368265, ""confirm_two_bar_change_pct"": 0.8136831617402862, ""confirm_last_bar_change_pct"": 0.28080607862568385}]",True,0.31081081081080536,0.0075782537067543565,0.47297297297296703,-0.12837837837837873,neither,True,-0.3918918918918952,-0.009555189456342816,0.6554054054053997,-0.7432432432432425,neither,True,-1.53378378378378,-0.03739703459637567,0.6554054054053997,-1.939189189189181,down_first,True,0.6824324324324297,-1.939189189189181,推进不足后止损,持仓第27根K，最低价5.917触及当时已生效保护价5.922；按初始止损在5.922退出，扣费后净-1.08R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.44%（3.16个信号ATR），往返成本0.082R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.61倍。 原账本最大浮盈0.66R；5分钟审计得到实际止损前浮盈范围0.66–0.66R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.37R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.68R，最低到-1.94R。,当前事实不足以提出特定改法；先保留原规则作为对照。
19272,2025-03-14 03:00:00+00:00,ARUSDT,AR,15m,htf,19268.0,4.0,binance_um:ARUSDT:15m:box_any:19272,19273,2025-03-14 03:15:00+00:00,6.13,6.042,0.088,0.0143556280587275,19364,2025-03-15 02:00:00+00:00,6.396,trailing_stop,0.0433931484502447,0.0413931484502447,3.0227272727272756,2.883409090909094,False,9.522727272727264,baseline,closed,0.0143556280587275,2.883409090909094,2025-03-14 03:15:00+00:00,earlier,2025-03,True,matched,20313.0,20309.0,2025-03-24 23:15:00+00:00,-1.1472200000000012,-0.0155851107186523,0.0135851107186523,-1.1472200000000012,2025-03-25 03:00:00+00:00,1.0,earlier,413.931484502447,433.931484502447,22.75,earlier,T109,closed,False,6.135,5.973,2025-03-15 02:00:00+00:00,1.5353703703703696,5.141975308641979,False,-0.08149959250203231,0.1393181818181817,,2.0224742329890586,信号收盘减2ATR,True,0.04351106113720073,0.8520285476636744,True,True,-0.6664971904168463,1.71822055223537,91,6.193181818181812,True,19290.0,6.396,3.0227272727272703,6.407,6.422,6.386,9.522727272727264,9.522727272727264,2025-03-15 02:00:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2025-03-10 09:00:00+00:00"", ""b_time"": ""2025-03-12 12:00:00+00:00"", ""c_time"": ""2025-03-13 12:00:00+00:00"", ""ap"": 6.618, ""bp"": 6.294, ""cp"": 6.167, ""born_time"": ""2025-03-13 21:00:00+00:00"", ""break_time"": ""2025-03-14 02:00:00+00:00"", ""line_at_signal"": 6.046235294117646, ""confirm_two_bar_change_pct"": 2.616230628228622, ""confirm_last_bar_change_pct"": 0.6538084341288108}]",True,0.7840909090909078,0.011256117455138659,0.7840909090909078,-0.19318181818181188,neither,True,4.568181818181816,0.06557911908646008,9.522727272727264,-0.19318181818181188,up_first,True,5.613636363636356,0.08058727569331148,9.522727272727264,-0.19318181818181188,up_first,True,5.386363636363634,2.499999999999995,盈利保护退出,持仓第92根K，最低价6.386触及当时已生效保护价6.396；按追踪止损在6.396退出，扣费后净+2.88R。,距V9 4根，较父V9独立模拟入场价-0.08%；初始风险1.44%（2.02个信号ATR），往返成本0.139R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.85倍。 原账本最大浮盈9.52R；5分钟审计得到实际止损前浮盈范围9.52–9.52R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+3.02R，激活不保证保本。 退出下一根起48根内，最高回到原入场+5.39R，最低到+2.50R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
22590,2025-04-17 16:30:00+00:00,ARUSDT,AR,15m,chart,22590.0,0.0,binance_um:ARUSDT:15m:box_any:22590,22591,2025-04-17 16:45:00+00:00,4.974,4.857,0.1169999999999999,0.0235223160434258,22678,2025-04-18 14:30:00+00:00,5.216,trailing_stop,0.0486529955770003,0.0466529955770003,2.0683760683760646,1.9833504273504237,False,3.5897435897435894,baseline,closed,0.0235223160434258,1.9833504273504237,2025-04-17 16:45:00+00:00,earlier,2025-04,True,matched,22806.0,22806.0,2025-04-19 22:30:00+00:00,-1.179555555555552,-0.013138613861386,0.011138613861386,-1.179555555555552,2025-04-20 00:00:00+00:00,1.0,earlier,466.52995577000297,486.52995577000297,21.75,earlier,T138,closed,False,4.974,4.857,2025-04-18 14:30:00+00:00,1.9833504273504237,3.5897435897435894,False,0.0,0.08502564102564103,,3.043164725367484,近5根低点减0.2ATR,True,0.038446817888200716,2.938402021027356,True,True,0.10403981967067176,0.2797904232617198,87,3.521367521367521,True,22637.0,5.216,2.0683760683760686,5.277,5.28,5.184,3.5897435897435894,3.5897435897435894,2025-04-18 14:30:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-04-15 13:45:00+00:00"", ""b_time"": ""2025-04-16 15:15:00+00:00"", ""c_time"": ""2025-04-17 06:15:00+00:00"", ""ap"": 5.27, ""bp"": 5.114, ""cp"": 5.024, ""born_time"": ""2025-04-17 08:30:00+00:00"", ""break_time"": ""2025-04-17 16:30:00+00:00"", ""line_at_signal"": 4.959529411764706, ""confirm_two_bar_change_pct"": 1.386340468909264, ""confirm_last_bar_change_pct"": 0.0804990943851891}]",True,-0.025641025641026615,-0.0006031363088058184,1.2564102564102586,-0.24786324786324715,up_first,True,0.3076923076923042,0.007237635705669376,1.2564102564102586,-0.24786324786324715,up_first,True,2.085470085470084,0.0490550864495376,2.179487179487179,-0.24786324786324715,up_first,True,3.8034188034187983,2.0341880341880305,盈利保护退出,持仓第88根K，最低价5.184触及当时已生效保护价5.216；按追踪止损在5.216退出，扣费后净+1.98R。,距V9 0根，较父V9独立模拟入场价+0.00%；初始风险2.35%（3.04个信号ATR），往返成本0.085R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.94倍。 原账本最大浮盈3.59R；5分钟审计得到实际止损前浮盈范围3.59–3.59R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+2.07R，激活不保证保本。 退出下一根起48根内，最高回到原入场+3.80R，最低到+2.03R。,作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
