symbol,decision_i,decision_time,window_start_i,window_start_time,window_len,conf,x1n,y1n,x2n,y2n,core_start_i,core_end_i,core_mid_i,core_start_time,core_end_time,core_mid_time,predicted_core_bars,decision_delay_bars
1INCH_USDT_SWAP,309,2026-08-09T07:15:00+00:00,297,2026-08-09T04:15:00+00:00,13,0.3063407838344574,0.3878135681152344,0.48019853234291077,0.7845270037651062,0.5228750705718994,302,306,304.0,2026-08-09T05:30:00+00:00,2026-08-09T06:30:00+00:00,2026-08-09T06:00:00+00:00,5,3
1INCH_USDT_SWAP,309,2026-08-09T07:15:00+00:00,295,2026-08-09T03:45:00+00:00,15,0.5818920135498047,0.35490721464157104,0.48570960760116577,0.7952573299407959,0.5422710180282593,300,306,303.0,2026-08-09T05:00:00+00:00,2026-08-09T06:30:00+00:00,2026-08-09T05:45:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,298,2026-08-09T04:30:00+00:00,13,0.43842965364456177,0.38974615931510925,0.4612816572189331,0.7774335145950317,0.5262908339500427,303,307,305.0,2026-08-09T05:45:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:15:00+00:00,5,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,297,2026-08-09T04:15:00+00:00,14,0.41017866134643555,0.326961487531662,0.48210954666137695,0.7560783624649048,0.5284793376922607,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,297,2026-08-09T04:15:00+00:00,14,0.34133633971214294,0.3468020260334015,0.4557931125164032,0.7740933895111084,0.5227770209312439,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,296,2026-08-09T04:00:00+00:00,15,0.35646262764930725,0.3548922538757324,0.4623062014579773,0.7930560111999512,0.5280858874320984,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,295,2026-08-09T03:45:00+00:00,16,0.6920856237411499,0.3246212899684906,0.47958365082740784,0.7535644173622131,0.543014407157898,300,306,303.0,2026-08-09T05:00:00+00:00,2026-08-09T06:30:00+00:00,2026-08-09T05:45:00+00:00,7,4
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,295,2026-08-09T03:45:00+00:00,16,0.5550668835639954,0.3947955071926117,0.45151686668395996,0.8208345770835876,0.5407113432884216,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,295,2026-08-09T03:45:00+00:00,16,0.332308292388916,0.3797769546508789,0.46851468086242676,0.8093400001525879,0.5343390703201294,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,295,2026-08-09T03:45:00+00:00,16,0.2702091336250305,0.3818705976009369,0.45842069387435913,0.810461163520813,0.5640390515327454,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,3
1INCH_USDT_SWAP,310,2026-08-09T07:30:00+00:00,294,2026-08-09T03:30:00+00:00,17,0.2569843828678131,0.3622414767742157,0.4754260182380676,0.7708301544189453,0.5407833456993103,300,306,303.0,2026-08-09T05:00:00+00:00,2026-08-09T06:30:00+00:00,2026-08-09T05:45:00+00:00,7,4
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,300,2026-08-09T05:00:00+00:00,12,0.28776106238365173,0.419064998626709,0.45146647095680237,0.758297860622406,0.507885754108429,305,308,306.5,2026-08-09T06:15:00+00:00,2026-08-09T07:00:00+00:00,2026-08-09T06:30:00+00:00,4,3
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,298,2026-08-09T04:30:00+00:00,14,0.4961601197719574,0.347001850605011,0.451297789812088,0.7779741287231445,0.5340754985809326,302,308,305.0,2026-08-09T05:30:00+00:00,2026-08-09T07:00:00+00:00,2026-08-09T06:15:00+00:00,7,3
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,297,2026-08-09T04:15:00+00:00,15,0.534278154373169,0.3518519401550293,0.4513348639011383,0.7977346181869507,0.5349165201187134,302,308,305.0,2026-08-09T05:30:00+00:00,2026-08-09T07:00:00+00:00,2026-08-09T06:15:00+00:00,7,3
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,296,2026-08-09T04:00:00+00:00,16,0.5182088017463684,0.3278603255748749,0.45295947790145874,0.7542235851287842,0.5311262011528015,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,4
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,296,2026-08-09T04:00:00+00:00,16,0.256080687046051,0.39223915338516235,0.4483600854873657,0.8175210952758789,0.5366659760475159,302,308,305.0,2026-08-09T05:30:00+00:00,2026-08-09T07:00:00+00:00,2026-08-09T06:15:00+00:00,7,3
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,295,2026-08-09T03:45:00+00:00,17,0.4575570821762085,0.35167670249938965,0.4531070291996002,0.7713748812675476,0.5357313752174377,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,4
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,294,2026-08-09T03:30:00+00:00,18,0.4658193588256836,0.3951193690299988,0.45214539766311646,0.7830166220664978,0.5352420210838318,301,307,304.0,2026-08-09T05:15:00+00:00,2026-08-09T06:45:00+00:00,2026-08-09T06:00:00+00:00,7,4
1INCH_USDT_SWAP,311,2026-08-09T07:45:00+00:00,294,2026-08-09T03:30:00+00:00,18,0.4560021460056305,0.33583852648735046,0.47030434012413025,0.7186340093612671,0.5349123477935791,300,306,303.0,2026-08-09T05:00:00+00:00,2026-08-09T06:30:00+00:00,2026-08-09T05:45:00+00:00,7,5
