epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,122.317,0.42514,2.13866,0.94255,0.11888,0.20725,0.05801,0.03131,1.01432,8.4958,2.13224,3.32449e-05,3.32449e-05,0.0667883
2,231.483,0.11872,0.13517,0.73811,0.12438,0.29655,0.08034,0.04653,0.84265,4.58872,1.94782,6.49304e-05,6.49304e-05,0.0334867
3,338.489,0.09168,0.10825,0.73155,0.01796,0.15454,0.0028,0.00153,0.77879,5.63708,1.51021,9.4966e-05,9.4966e-05,0.000183383
4,445.525,0.08087,0.09758,0.7295,0.01534,0.29439,0.00457,0.00213,0.87044,10.7093,1.59846,9.2575e-05,9.2575e-05,9.2575e-05
5,553.012,0.07683,0.09359,0.72859,0.04519,0.14805,0.03463,0.02021,0.82492,6.52297,1.73176,9.01e-05,9.01e-05,9.01e-05
6,660.307,0.07427,0.09138,0.72755,0.07874,0.14555,0.03551,0.02183,0.89408,7.92154,1.79673,8.7625e-05,8.7625e-05,8.7625e-05
7,767.115,0.06363,0.08123,0.72507,0.03056,0.39477,0.01527,0.00858,1.00279,6.10133,1.95672,8.515e-05,8.515e-05,8.515e-05
8,873.726,0.06361,0.08335,0.72561,0.10114,0.15254,0.03483,0.01762,1.11149,8.15853,2.04834,8.2675e-05,8.2675e-05,8.2675e-05
9,980.531,0.06094,0.07967,0.7249,0.05118,0.45397,0.03286,0.01658,0.83732,6.07484,1.91391,8.02e-05,8.02e-05,8.02e-05
10,1087.81,0.0603,0.07733,0.72504,0.0332,0.31445,0.01566,0.0077,0.8626,6.2812,1.80994,7.7725e-05,7.7725e-05,7.7725e-05
11,1194.29,0.05264,0.06766,0.72355,0.01921,0.17571,0.00383,0.00173,0.92921,6.71097,1.65657,7.525e-05,7.525e-05,7.525e-05
12,1300.87,0.05217,0.07058,0.72363,0.06248,0.1133,0.01989,0.01109,0.79966,5.72251,1.61222,7.2775e-05,7.2775e-05,7.2775e-05
13,1407.91,0.05324,0.06892,0.7242,0.03944,0.55435,0.02563,0.01627,0.72777,8.00019,1.61578,7.03e-05,7.03e-05,7.03e-05
14,1514.67,0.05064,0.06761,0.72346,0.03434,0.20043,0.01838,0.01135,0.75282,8.59819,1.81102,6.7825e-05,6.7825e-05,6.7825e-05
15,1621.65,0.05091,0.06656,0.72285,0.04997,0.23662,0.0379,0.02119,0.81741,10.6448,2.03496,6.535e-05,6.535e-05,6.535e-05
16,1728.69,0.05412,0.07369,0.72388,0.02458,0.44709,0.01492,0.00924,0.72234,12.2468,1.48122,6.2875e-05,6.2875e-05,6.2875e-05
17,1836.06,0.04661,0.06499,0.72259,0.03785,0.29799,0.01897,0.01403,0.50476,11.7728,1.10797,6.04e-05,6.04e-05,6.04e-05
18,1943.03,0.04362,0.06152,0.72194,0.06112,0.12766,0.0212,0.01343,0.69127,10.3597,1.37217,5.7925e-05,5.7925e-05,5.7925e-05
19,2050.21,0.04171,0.0572,0.72164,0.03448,0.36933,0.01979,0.01283,0.69231,9.91273,1.53553,5.545e-05,5.545e-05,5.545e-05
20,2157.09,0.04169,0.05661,0.72193,0.07601,0.18358,0.0369,0.01861,1.03153,19.3117,2.33994,5.2975e-05,5.2975e-05,5.2975e-05
21,2264,0.0394,0.05437,0.72154,0.01504,0.12372,0.00223,0.00138,0.63523,8.29926,1.26711,5.05e-05,5.05e-05,5.05e-05
22,2370.77,0.0382,0.05478,0.72137,0.00194,0.01757,5e-05,4e-05,0.52685,10.4251,1.04064,4.8025e-05,4.8025e-05,4.8025e-05
23,2477.54,0.03792,0.05299,0.72129,0.00748,0.05344,0.00047,0.00024,0.65796,8.33922,1.22217,4.555e-05,4.555e-05,4.555e-05
24,2583.86,0.0387,0.05645,0.72173,0.0092,0.0459,0.00045,0.00034,0.65742,7.09758,1.20928,4.3075e-05,4.3075e-05,4.3075e-05
25,2690.88,0.03764,0.05698,0.72146,0.01738,0.17893,0.00363,0.00237,0.57967,10.5238,1.26435,4.06e-05,4.06e-05,4.06e-05
26,2797.76,0.0343,0.05234,0.72082,0.02253,0.29367,0.00721,0.00356,0.87584,15.4787,1.70932,3.8125e-05,3.8125e-05,3.8125e-05
27,2904.61,0.03296,0.04925,0.72077,0.01854,0.1965,0.0037,0.00199,0.7113,13.25,1.41165,3.565e-05,3.565e-05,3.565e-05
28,3011.55,0.03095,0.04694,0.72059,0.01203,0.11762,0.00167,0.0009,0.6507,14.6281,1.31651,3.3175e-05,3.3175e-05,3.3175e-05
29,3118.37,0.03162,0.04685,0.72046,0.01205,0.13375,0.00163,0.00092,0.63896,17.9984,1.28246,3.07e-05,3.07e-05,3.07e-05
