scan_id,as_of,mode,venue,config_hash,source_hash,catalog_hash,symbol,sector,status,review_status,score,return_7d,return_30d,rs_7d,rs_30d,relative_volume,event_risk,reference_entry,reference_stop,execution_eligible
5ea57698211df2a4c5d5528f7d295163a9e26e7497ea531e5b734fcf03d53ffd,2026-04-30T00:00:00Z,historical_research,binance,d5a839c944c7d1c355eb30cffbcc2af10254451c98a813f50a1048098c9d4db5,5bc5c2554d8051da3782904ce2cf0ce18b5c02381f362da55cde2cba70205951,9d778e011c26bde9a71221fde0ce58080fae5c3b7d24fdf3b8058d4f1277b7df,DOGEUSDT,Meme,avoid,blocked,0.7931529403680966,0.08813382122320967,0.14587691291423543,0.12257028432788286,0.010049671765504975,0.7265897159915808,unknown,0.10408,0.09694,False
5ea57698211df2a4c5d5528f7d295163a9e26e7497ea531e5b734fcf03d53ffd,2026-04-30T00:00:00Z,historical_research,binance,d5a839c944c7d1c355eb30cffbcc2af10254451c98a813f50a1048098c9d4db5,5bc5c2554d8051da3782904ce2cf0ce18b5c02381f362da55cde2cba70205951,9d778e011c26bde9a71221fde0ce58080fae5c3b7d24fdf3b8058d4f1277b7df,INJUSDT,金融基础设施,avoid,blocked,0.6928916626057303,0.05816077953714993,0.21673669467787127,0.09164867774656371,0.07251004469483768,0.8264692072393994,unknown,3.475,3.384,False
5ea57698211df2a4c5d5528f7d295163a9e26e7497ea531e5b734fcf03d53ffd,2026-04-30T00:00:00Z,historical_research,binance,d5a839c944c7d1c355eb30cffbcc2af10254451c98a813f50a1048098c9d4db5,5bc5c2554d8051da3782904ce2cf0ce18b5c02381f362da55cde2cba70205951,9d778e011c26bde9a71221fde0ce58080fae5c3b7d24fdf3b8058d4f1277b7df,LINKUSDT,预言机,avoid,blocked,0.43362429240073447,-0.019375672766415497,0.05684454756380508,0.011658408525500485,-0.06842918611636206,1.1552180013062194,unknown,9.11,8.91,False
5ea57698211df2a4c5d5528f7d295163a9e26e7497ea531e5b734fcf03d53ffd,2026-04-30T00:00:00Z,historical_research,binance,d5a839c944c7d1c355eb30cffbcc2af10254451c98a813f50a1048098c9d4db5,5bc5c2554d8051da3782904ce2cf0ce18b5c02381f362da55cde2cba70205951,9d778e011c26bde9a71221fde0ce58080fae5c3b7d24fdf3b8058d4f1277b7df,ETCUSDT,PoW,avoid,blocked,0.3407645602242431,-0.011848341232227444,0.03345724907063197,0.01942395954115117,-0.08904425646142577,0.8070778772043533,unknown,8.34,8.13,False
5ea57698211df2a4c5d5528f7d295163a9e26e7497ea531e5b734fcf03d53ffd,2026-04-30T00:00:00Z,historical_research,binance,d5a839c944c7d1c355eb30cffbcc2af10254451c98a813f50a1048098c9d4db5,5bc5c2554d8051da3782904ce2cf0ce18b5c02381f362da55cde2cba70205951,9d778e011c26bde9a71221fde0ce58080fae5c3b7d24fdf3b8058d4f1277b7df,AVAXUSDT,公链,avoid,blocked,0.3292506755189199,-0.02250803858520911,0.03518728717366604,0.008426911884885646,-0.08751928951391363,0.8381370989717184,unknown,9.12,8.92,False
5ea57698211df2a4c5d5528f7d295163a9e26e7497ea531e5b734fcf03d53ffd,2026-04-30T00:00:00Z,historical_research,binance,d5a839c944c7d1c355eb30cffbcc2af10254451c98a813f50a1048098c9d4db5,5bc5c2554d8051da3782904ce2cf0ce18b5c02381f362da55cde2cba70205951,9d778e011c26bde9a71221fde0ce58080fae5c3b7d24fdf3b8058d4f1277b7df,SOLUSDT,公链,avoid,blocked,0.2897607405428602,-0.044088868424081995,0.006057669008965316,-0.013836892268377254,-0.11319601005371616,0.6900234923659719,unknown,83.04,81.4,False
