entry_month,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023-01,11,10.335933193340603,-28.619828645622942,113.69526512674663,1.3997270893681935,False,0.45454545454545453,6,0
2023-02,12,-42.5211151389819,-52.27710399709871,-510.2533816677828,0.2580033086655039,False,0.16666666666666666,10,0
2023-03,5,-47.09044432421816,-54.2380077625204,-235.4522216210908,0.49974897019168396,False,0.2,4,0
2023-04,12,-18.038017644920547,-60.34437622835008,-216.45621173904658,0.6966300490732427,False,0.25,9,0
2023-05,6,35.891051264323565,52.84937352471349,215.34630758594142,2.7117268780330144,False,0.6666666666666666,2,0
2023-06,9,-12.841008441722595,-41.24345539645578,-115.56907597550335,0.687541686933265,False,0.2222222222222222,7,0
2023-07,14,-5.615290697852961,-28.098766205408836,-78.61406976994145,0.8309651407456667,False,0.35714285714285715,9,0
2023-08,10,-14.681156451313777,-27.64782748332582,-146.81156451313777,0.4011734293970756,False,0.1,9,0
2023-09,11,-29.071704247826162,-34.69026750748892,-319.78874672608777,0.21446281071961246,False,0.18181818181818182,9,0
2023-10,9,-50.498476007075396,-45.20472113467953,-454.4862840636786,0.018846028095696188,False,0.1111111111111111,8,0
2023-11,10,-1.6253582169529075,-46.75318345595923,-16.253582169529075,0.9613211136899771,False,0.3,7,0
2023-12,12,-1.9536754552596263,-23.456657741505165,-23.444105463115516,0.9367803830889208,False,0.4166666666666667,7,0
2024-01,10,0.6495642175459344,-29.022000692899823,6.495642175459344,1.0149528818226978,False,0.4,6,0
2024-02,9,-55.83613750018267,-76.36401859335338,-502.5252375016441,0.27648556472629293,False,0.1111111111111111,8,0
2024-03,10,11.95872053839471,-6.284281578123867,119.5872053839471,1.272616427933977,False,0.5,5,0
2024-04,9,-68.6673520190366,-80.95549139187861,-618.0061681713294,0.24531794092185719,False,0.3333333333333333,6,0
2024-05,11,-33.041713552533075,-40.50155861957226,-363.4588490778638,0.3335166426040507,False,0.2727272727272727,8,0
2024-06,6,-41.99094358176169,-30.859046785035577,-251.9456614905701,0.0,False,0.0,6,0
2024-07,10,-22.72162412703332,-32.995748816543305,-227.21624127033317,0.5974548811829469,False,0.3,7,0
2024-08,12,56.2510288453306,-9.357126162282109,675.0123461439672,2.347097039544771,False,0.5,6,0
2024-09,9,7.907831798077979,-34.419064825569315,71.17048618270181,1.1774280523211385,False,0.3333333333333333,6,0
2024-10,16,-43.039173020588976,-47.11163897492985,-688.6267683294236,0.17128029283119076,False,0.0625,15,0
2024-11,16,-19.306680827652066,-34.71293125971995,-308.90689324243306,0.5842833080804293,False,0.375,10,0
2024-12,12,5.236289302350737,-62.308289407581576,62.835471628208836,1.0961479575550899,False,0.3333333333333333,8,0
