n,auc,top_n,top_gross_bp,top_net_bp,top_win_pct,top_excess_bp,fold,minutes,cohort,arm,score
1192,0.5212461948249619,120,43.37593578819949,23.375935788199474,27.500000000000004,85.93081274844111,development,60,all_core,focus24,near_zero_bars
475,0.5157055159743693,48,-54.047732421671164,-74.04773242167117,25.0,50.536137486884606,development,60,all_core,focus36,relative_volume
475,0.49121745754357665,48,122.42048914003858,102.42048914003858,20.833333333333336,-6.556011974962483,development,60,all_core,focus36,tr_expansion
475,0.5059035712685397,48,-5.473363024062006,-25.473363024062014,27.083333333333332,40.82194337678971,development,60,all_core,focus36,near_zero_bars
5204,0.5130480978241958,521,33.873540934210574,13.873540934210551,26.103646833013432,43.09589293345308,development,60,all_core,focus6,relative_volume
5204,0.504155076992554,521,113.92902289228596,93.92902289228593,24.760076775431862,48.969106647750614,development,60,all_core,focus6,tr_expansion
5204,0.4903912998761964,521,66.91181013535024,46.911810135350215,25.719769673704413,65.05289889112258,development,60,all_core,focus6,near_zero_bars
698,0.4941733511586453,70,-14.43405696749205,-34.43405696749206,22.857142857142858,15.454310955493156,development,60,all_core,gate_bb20,relative_volume
698,0.46167557932263814,70,155.02777278679864,135.02777278679864,25.71428571428571,81.56761205521258,development,60,all_core,gate_bb20,tr_expansion
698,0.5360461229946524,70,183.35693230122502,163.35693230122502,31.428571428571427,188.54035443611863,development,60,all_core,gate_bb20,near_zero_bars
652,0.47833366653338666,66,-26.070178723447196,-46.070178723447206,25.757575757575758,58.80036827994948,development,60,all_core,gate_box_break,relative_volume
652,0.48701769292283087,66,-5.206737041107473,-25.20673704110749,30.303030303030305,66.58155713720343,development,60,all_core,gate_box_break,tr_expansion
652,0.5156624850059977,66,141.76223098603947,121.76223098603948,28.78787878787879,136.78355443134052,development,60,all_core,gate_box_break,near_zero_bars
1053,0.4838468720821662,106,-116.00373635315229,-136.0037363531523,16.9811320754717,9.731658044527897,development,60,all_core,gate_close70,relative_volume
1053,0.469187675070028,106,207.90082746488477,187.90082746488483,18.867924528301888,260.38965944237316,development,60,all_core,gate_close70,tr_expansion
1053,0.4935500515995872,106,92.02678824657458,72.02678824657457,21.69811320754717,86.06594225244669,development,60,all_core,gate_close70,near_zero_bars
956,0.4872634560906516,96,-32.61335374673877,-52.61335374673877,26.041666666666668,63.84920865799501,development,60,all_core,gate_rvol2,relative_volume
956,0.4878186968838527,96,-55.69197919782092,-75.69197919782094,25.0,24.962346552602167,development,60,all_core,gate_rvol2,tr_expansion
956,0.4934560906515581,96,165.29182532128485,145.29182532128485,27.083333333333332,196.52599616269436,development,60,all_core,gate_rvol2,near_zero_bars
623,0.4996746909564086,63,-13.842338814485318,-33.842338814485316,26.984126984126984,77.06891108947876,development,60,all_core,gate_tr15,relative_volume
623,0.4918130557362828,63,9.692778312686047,-10.307221687313968,31.746031746031743,76.8464634526238,development,60,all_core,gate_tr15,tr_expansion
623,0.48632346562567774,63,142.77897559454985,122.77897559454983,26.984126984126984,105.97930180292416,development,60,all_core,gate_tr15,near_zero_bars
3976,0.5124425122060392,398,2.8969081032716484,-17.103091896728362,28.643216080402013,22.715258150932886,development,60,all_core,ma21,relative_volume
3976,0.5065253709513,398,-3.4970376885226115,-23.497037688522624,28.643216080402013,35.815537749329366,development,60,all_core,ma21,tr_expansion
3976,0.47227479783283177,398,32.922786894027126,12.92278689402712,26.633165829145728,66.08547332950455,development,60,all_core,ma21,near_zero_bars
2432,0.5340654490619703,244,-25.37723479723693,-45.37723479723694,19.672131147540984,-15.724848149988247,development,60,all_core,ma55,relative_volume
2432,0.5096244714228648,244,17.141046388166526,-2.858953611833482,22.131147540983605,8.579475048244515,development,60,all_core,ma55,tr_expansion
2432,0.4963424863124191,244,42.99437521453158,22.994375214531573,20.901639344262296,56.45025538795345,development,60,all_core,ma55,near_zero_bars
2487,0.5219543378373547,249,62.14347067778798,42.14347067778798,23.293172690763054,119.17142829129227,development,60,all_core,signal13,relative_volume
2487,0.5029656061191587,249,163.5215500988551,143.5215500988551,24.899598393574294,134.26742352405566,development,60,all_core,signal13,tr_expansion
2487,0.4889245166419533,249,96.69243848930525,76.69243848930523,29.71887550200803,140.71910393707864,development,60,all_core,signal13,near_zero_bars
3865,0.5153435415698651,387,44.81527059170802,24.815270591708003,25.32299741602067,81.35415374660941,development,60,all_core,signal5,relative_volume
3865,0.5075976583990183,387,164.33435400772083,144.33435400772086,25.839793281653744,80.82199147123089,development,60,all_core,signal5,tr_expansion
3865,0.4862182499385025,387,78.71104145524465,58.71104145524465,27.131782945736433,74.9624859014341,development,60,all_core,signal5,near_zero_bars
663,0.5155945419103314,67,-105.81734485429082,-125.81734485429082,25.37313432835821,-68.45388290001664,development,60,high_vol,band005,relative_volume
663,0.5122307802025389,67,152.26410764136057,132.26410764136054,29.850746268656714,99.94025569572001,development,60,high_vol,band005,tr_expansion
663,0.48154685494223365,67,68.97861274347088,48.97861274347085,23.88059701492537,191.87613687856762,development,60,high_vol,band005,near_zero_bars
1028,0.537742363877822,103,354.1000332972402,334.1000332972402,31.06796116504854,422.70211354680305,development,60,high_vol,band020,relative_volume
1028,0.5315851744537003,103,462.12499783234585,442.12499783234585,31.06796116504854,332.99862976599195,development,60,high_vol,band020,tr_expansion
1028,0.4912857660268019,103,236.4508718327091,216.45087183270908,29.126213592233007,131.73804914450577,development,60,high_vol,band020,near_zero_bars
1187,0.538426112894198,119,348.47252230888006,328.47252230888006,35.294117647058826,376.27562496109806,development,60,high_vol,band030,relative_volume
1187,0.5182335395101353,119,321.6348304575076,301.6348304575076,35.294117647058826,360.2448028223665,development,60,high_vol,band030,tr_expansion
1187,0.47624538581985393,119,25.75111254723785,5.751112547237832,23.52941176470588,109.49408274519327,development,60,high_vol,band030,near_zero_bars
796,0.5351079196071149,80,376.20869353146327,356.2086935314634,32.5,449.21092746599896,development,60,high_vol,base,relative_volume
796,0.5142916099211754,80,529.5102308848816,509.5102308848817,32.5,391.1703130091302,development,60,high_vol,base,tr_expansion
796,0.5216128100367298,80,225.10166728158288,205.10166728158282,28.749999999999996,104.83838694400077,development,60,high_vol,base,near_zero_bars
796,0.49788087876988596,80,74.02933458207454,54.029334582074526,40.0,75.42736640388907,development,60,high_vol,exit_chandelier,relative_volume
796,0.4819789384601735,80,49.364135961673725,29.364135961673718,38.75,7.815079388372681,development,60,high_vol,exit_chandelier,tr_expansion
796,0.5138271807156556,80,188.4631768509728,168.46317685097276,41.25,101.73254948358648,development,60,high_vol,exit_chandelier,near_zero_bars
796,0.49646447302697305,80,88.61645159566191,68.61645159566191,32.5,137.99340866849565,development,60,high_vol,exit_fixed3r,relative_volume
796,0.4772415084915085,80,104.41530969532191,84.4153096953219,31.25,99.55860043815076,development,60,high_vol,exit_fixed3r,tr_expansion
796,0.5344460227272727,80,140.53908321090927,120.53908321090924,36.25,103.08759826722316,development,60,high_vol,exit_fixed3r,near_zero_bars
796,0.5414819555444556,80,301.93772761358844,281.93772761358844,32.5,311.9692612829131,development,60,high_vol,exit_sma60,relative_volume
796,0.5206278096903096,80,528.8092950613355,508.80929506133555,33.75,329.38720454881854,development,60,high_vol,exit_sma60,tr_expansion
796,0.5181771353646354,80,206.92397273577808,186.92397273577802,30.0,55.16809283570678,development,60,high_vol,exit_sma60,near_zero_bars
315,0.5480047200171637,32,6.653388314787318,-13.3466116852127,28.125,32.56299461010403,development,60,high_vol,focus24,relative_volume
315,0.5708002574554817,32,762.2959007674135,742.2959007674135,37.5,190.15931103731484,development,60,high_vol,focus24,tr_expansion
315,0.5120950439819781,32,21.415529692995555,1.415529692995527,28.125,124.47498988715597,development,60,high_vol,focus24,near_zero_bars
118,0.5658138672599184,12,-115.7109807539461,-135.71098075394607,25.0,-20.824305008191896,development,60,high_vol,focus36,relative_volume
118,0.5350389321468298,12,770.4676541022162,750.4676541022162,25.0,33.862557086170504,development,60,high_vol,focus36,tr_expansion
118,0.45587690025954763,12,-14.157671421513674,-34.15767142151372,25.0,48.07755260497881,development,60,high_vol,focus36,near_zero_bars
1311,0.5296563307646359,132,411.7137799324855,391.7137799324855,31.818181818181817,368.8988865990415,development,60,high_vol,focus6,relative_volume
1311,0.5238693690230473,132,522.7176431516098,502.71764315160976,30.303030303030305,360.2061391610941,development,60,high_vol,focus6,tr_expansion
1311,0.48484360122303904,132,112.20481486488914,92.2048148648891,25.757575757575758,-14.071866155420237,development,60,high_vol,focus6,near_zero_bars
188,0.6085507246376811,19,313.57105774784867,293.57105774784867,52.63157894736842,233.72513382326915,development,60,high_vol,gate_bb20,relative_volume
188,0.5511594202898551,19,827.2654824630272,807.2654824630272,52.63157894736842,250.10694291063842,development,60,high_vol,gate_bb20,tr_expansion
188,0.5570289855072463,19,953.0981250154724,933.0981250154724,36.84210526315789,468.2826846112077,development,60,high_vol,gate_bb20,near_zero_bars
162,0.5494752623688156,17,-29.223993569201948,-49.22399356920196,29.411764705882355,-72.75149894535807,development,60,high_vol,gate_box_break,relative_volume
162,0.5738380809595203,17,57.125649465672964,37.12564946567295,41.17647058823529,43.79796550773938,development,60,high_vol,gate_box_break,tr_expansion
162,0.5459145427286357,17,544.2964031303347,524.2964031303347,29.411764705882355,-127.71239981751546,development,60,high_vol,gate_box_break,near_zero_bars
261,0.4798540609137056,27,-75.82880620660488,-95.82880620660491,18.51851851851852,40.16007961778582,development,60,high_vol,gate_close70,relative_volume
261,0.48175761421319796,27,408.0664807888643,388.06648078886417,29.629629629629626,7.847877132291777,development,60,high_vol,gate_close70,tr_expansion
261,0.4811230964467005,27,299.81471770726506,279.81471770726506,14.814814814814813,-94.38873598434411,development,60,high_vol,gate_close70,near_zero_bars
233,0.505920820077766,24,-52.819662238751825,-72.81966223875183,29.166666666666668,-24.080888247167653,development,60,high_vol,gate_rvol2,relative_volume
233,0.5153764581124072,24,1.4759586964662788,-18.524041303533732,37.5,-81.63540967742374,development,60,high_vol,gate_rvol2,tr_expansion
233,0.5085277483209615,24,486.8607476432929,466.8607476432929,33.33333333333333,151.25953980385444,development,60,high_vol,gate_rvol2,near_zero_bars
167,0.5680851063829787,17,-71.61959749492996,-91.61959749492996,29.411764705882355,-89.72910829114828,development,60,high_vol,gate_tr15,relative_volume
167,0.5817375886524823,17,57.125649465672964,37.12564946567295,41.17647058823529,43.79796550773938,development,60,high_vol,gate_tr15,tr_expansion
167,0.47650709219858156,17,505.1258464684581,485.1258464684581,23.52941176470588,-90.6961621222961,development,60,high_vol,gate_tr15,near_zero_bars
1025,0.5250923413236847,103,34.49424789771295,14.49424789771293,32.038834951456316,83.29173578467373,development,60,high_vol,ma21,relative_volume
1025,0.5025064073571536,103,-18.2129081180427,-38.21290811804272,29.126213592233007,18.030367762079695,development,60,high_vol,ma21,tr_expansion
1025,0.48118781094527363,103,36.14937157419404,16.14937157419403,29.126213592233007,74.4498072214914,development,60,high_vol,ma21,near_zero_bars
591,0.5889962750427866,60,531.6514405028676,511.6514405028675,30.0,461.84369111644895,development,60,high_vol,ma55,relative_volume
591,0.536360280546327,60,33.02992429102206,13.029924291022049,25.0,81.71318864002913,development,60,high_vol,ma55,tr_expansion
591,0.509622806134434,60,-56.381297656029105,-76.38129765602912,13.333333333333334,68.04889004830905,development,60,high_vol,ma55,near_zero_bars
641,0.537136313299104,65,545.0819678325824,525.0819678325824,33.84615384615385,436.6915476422793,development,60,high_vol,signal13,relative_volume
641,0.5221609785563274,65,715.449286209714,695.4492862097142,35.38461538461539,454.6688383683695,development,60,high_vol,signal13,tr_expansion
641,0.4920152521896708,65,314.3950264898997,294.3950264898997,32.30769230769231,132.6938318942411,development,60,high_vol,signal13,near_zero_bars
987,0.5377941563569361,99,428.65600407450205,408.6560040745021,34.34343434343434,399.96320845555493,development,60,high_vol,signal5,relative_volume
987,0.5315925243485128,99,659.0356561067068,639.0356561067069,32.323232323232325,441.33818223827456,development,60,high_vol,signal5,tr_expansion
987,0.4932877072913925,99,142.25882586826947,122.25882586826944,26.262626262626267,7.834139496446722,development,60,high_vol,signal5,near_zero_bars
137,0.5660919540229885,14,255.54636893636925,235.54636893636925,28.57142857142857,263.908306026077,development,60,majors,band005,relative_volume
137,0.5462962962962963,14,261.35048748011417,241.35048748011417,35.714285714285715,258.6167774664646,development,60,majors,band005,tr_expansion
137,0.41219667943805877,14,165.48213049797837,145.48213049797837,14.285714285714285,176.27034334935914,development,60,majors,band005,near_zero_bars
215,0.48549019607843136,22,-20.063876767872205,-40.063876767872216,22.727272727272727,2.0439156659156947,development,60,majors,band020,relative_volume
215,0.4930718954248366,22,-54.10113703236359,-74.1011370323636,13.636363636363635,-52.63602181774808,development,60,majors,band020,tr_expansion
215,0.5728104575163399,22,111.99901137983016,91.99901137983016,27.27272727272727,142.14787155507693,development,60,majors,band020,near_zero_bars
249,0.5256363964614551,25,31.294333239483098,11.294333239483086,24.0,60.51113863298608,development,60,majors,band030,relative_volume
249,0.5362881386531865,25,27.828418842541325,7.828418842541313,20.0,28.366730010933125,development,60,majors,band030,tr_expansion
249,0.535159776132876,25,111.261808696276,91.26180869627598,28.000000000000004,109.1473112050281,development,60,majors,band030,near_zero_bars
172,0.5661764705882353,18,-23.817195020040977,-43.817195020040984,16.666666666666664,33.997067660901486,development,60,majors,base,relative_volume
172,0.5040849673202614,18,-59.67032155676202,-79.67032155676202,16.666666666666664,-73.9833218972038,development,60,majors,base,tr_expansion
172,0.49499591503267976,18,42.15363600110981,22.153636001109813,22.22222222222222,53.7542470624945,development,60,majors,base,near_zero_bars
172,0.510621921182266,18,-11.270098129706355,-31.270098129706355,33.33333333333333,20.00493177436862,development,60,majors,exit_chandelier,relative_volume
172,0.4770628078817734,18,-30.191543069106938,-50.191543069106935,27.77777777777778,-8.777288788655184,development,60,majors,exit_chandelier,tr_expansion
172,0.4544334975369458,18,9.421368237360744,-10.578631762639263,27.77777777777778,2.5687503744656763,development,60,majors,exit_chandelier,near_zero_bars
172,0.49573863636363635,18,-37.730472898827514,-57.73047289882753,16.666666666666664,26.662776021135677,development,60,majors,exit_fixed3r,relative_volume
172,0.4639559659090909,18,-76.15239778532549,-96.15239778532549,11.11111111111111,-47.22972275357424,development,60,majors,exit_fixed3r,tr_expansion
172,0.5126065340909091,18,4.167501694653769,-15.832498305346238,27.77777777777778,11.323242007231565,development,60,majors,exit_fixed3r,near_zero_bars
172,0.5730776391733383,18,-33.18571583329377,-53.18571583329377,16.666666666666664,20.322686453957107,development,60,majors,exit_sma60,relative_volume
172,0.5107056414075591,18,-59.883010676656745,-79.88301067665674,11.11111111111111,-44.49703753791492,development,60,majors,exit_sma60,tr_expansion
172,0.5283001303295476,18,56.81156082927759,36.81156082927759,27.77777777777778,60.9254442774144,development,60,majors,exit_sma60,near_zero_bars
60,0.5337690631808278,6,-52.899302187163215,-72.89930218716323,16.666666666666664,38.82205835067659,development,60,majors,focus24,relative_volume
60,0.3485838779956427,6,-119.32002475148973,-139.32002475148974,0.0,-76.2104979784942,development,60,majors,focus24,tr_expansion
60,0.6601307189542484,6,64.91113743237186,44.911137432371866,33.33333333333333,81.03913631495813,development,60,majors,focus24,near_zero_bars
21,0.4411764705882353,3,-120.09974191829475,-140.09974191829477,0.0,-537.3203238284352,development,60,majors,focus36,relative_volume
21,0.3382352941176471,3,-120.09974191829475,-140.09974191829477,0.0,-537.3203238284352,development,60,majors,focus36,tr_expansion
21,0.5588235294117647,3,192.10599239897465,172.10599239897465,33.33333333333333,267.48684168157047,development,60,majors,focus36,near_zero_bars
270,0.5581489915419648,27,53.991881721132614,33.991881721132614,22.22222222222222,47.25482666465441,development,60,majors,focus6,relative_volume
270,0.5107351984385166,27,-45.46993496261904,-65.46993496261905,18.51851851851852,-20.149388976059008,development,60,majors,focus6,tr_expansion
270,0.48959011060507485,27,15.109572113771934,-4.890427886228076,22.22222222222222,47.40085726526408,development,60,majors,focus6,near_zero_bars
35,0.5977011494252874,4,-122.25870325797194,-142.25870325797194,0.0,-14.405976201096923,development,60,majors,gate_bb20,relative_volume
35,0.5172413793103449,4,-154.8349950650238,-174.8349950650238,0.0,-305.9809123885329,development,60,majors,gate_bb20,tr_expansion
35,0.5488505747126436,4,-71.59629617119302,-91.596296171193,25.0,-11.007971911409047,development,60,majors,gate_bb20,near_zero_bars
31,0.43452380952380953,4,-19.598439316146347,-39.598439316146376,25.0,40.107155812019826,development,60,majors,gate_box_break,relative_volume
31,0.35714285714285715,4,-8.367214317128443,-28.367214317128457,25.0,37.217286272523964,development,60,majors,gate_box_break,tr_expansion
31,0.36904761904761907,4,-124.71384333538339,-144.7138433353834,0.0,-73.95747516735005,development,60,majors,gate_box_break,near_zero_bars
48,0.40069686411149824,5,-150.3932385282072,-170.3932385282072,0.0,-43.90682421637005,development,60,majors,gate_close70,relative_volume
48,0.3205574912891986,5,-157.22174167903003,-177.22174167903003,0.0,-44.577657946309905,development,60,majors,gate_close70,tr_expansion
48,0.5627177700348432,5,221.81425295810905,201.81425295810908,40.0,269.71631919603095,development,60,majors,gate_close70,near_zero_bars
73,0.5272727272727272,8,110.46352725602294,90.46352725602296,37.5,189.45325767219236,development,60,majors,gate_rvol2,relative_volume
73,0.4676767676767677,8,12.710591810761727,-7.289408189238273,25.0,39.13173467049508,development,60,majors,gate_rvol2,tr_expansion
73,0.42323232323232324,8,-83.79277269469284,-103.79277269469284,0.0,-36.94256383864525,development,60,majors,gate_rvol2,near_zero_bars
55,0.5293040293040293,6,61.76127425217614,41.76127425217613,33.33333333333333,138.0268604740441,development,60,majors,gate_tr15,relative_volume
55,0.43040293040293043,6,47.776144376661875,27.77614437666185,33.33333333333333,116.3864672229356,development,60,majors,gate_tr15,tr_expansion
55,0.4157509157509158,6,-98.69714604873683,-118.69714604873683,0.0,-58.267719042626055,development,60,majors,gate_tr15,near_zero_bars
229,0.5633228840125392,23,60.90224488906846,40.90224488906845,26.08695652173913,58.686154543318665,development,60,majors,ma21,relative_volume
229,0.5371995820271682,23,111.86165590142005,91.86165590142001,30.434782608695656,100.89287458389973,development,60,majors,ma21,tr_expansion
229,0.4638975966562173,23,4.941186964978951,-15.058813035021059,21.73913043478261,-10.814479003826813,development,60,majors,ma21,near_zero_bars
118,0.4696969696969697,12,-16.25959971622598,-36.259599716225985,16.666666666666664,69.71000356353393,development,60,majors,ma55,relative_volume
118,0.48863636363636365,12,-72.85393494466292,-92.85393494466295,8.333333333333332,6.432612373026372,development,60,majors,ma55,tr_expansion
118,0.5142045454545454,12,661.4791856206633,641.4791856206633,33.33333333333333,226.2706897644825,development,60,majors,ma55,near_zero_bars
143,0.6024793388429752,15,80.20728804819579,60.207288048195785,20.0,23.239211109581387,development,60,majors,signal13,relative_volume
143,0.5209366391184573,15,-77.13235493281977,-97.13235493281978,13.333333333333334,-122.21631131392998,development,60,majors,signal13,tr_expansion
143,0.4334710743801653,15,70.5220509263457,50.522050926345706,26.666666666666668,-3.8734071474121654,development,60,majors,signal13,near_zero_bars
215,0.5399557413326777,22,-38.60083930421144,-58.60083930421145,18.181818181818183,27.65019308696714,development,60,majors,signal5,relative_volume
215,0.4835259404966806,22,-93.45961749221628,-113.45961749221628,9.090909090909092,-17.34687160477138,development,60,majors,signal5,tr_expansion
215,0.4481190066388001,22,34.57046608621758,14.570466086217566,22.727272727272727,15.481422206606654,development,60,majors,signal5,near_zero_bars
605,0.5099680663741905,61,306.4811038090176,286.48110380901755,24.59016393442623,513.7858704455488,development,240,all_core,band005,relative_volume
605,0.4931954516966604,61,387.5342624540275,367.5342624540275,26.229508196721312,527.6361241366249,development,240,all_core,band005,tr_expansion
605,0.5630241442086729,61,418.0574862136718,398.0574862136718,27.86885245901639,337.9514990667612,development,240,all_core,band005,near_zero_bars
898,0.4928743398570985,90,97.33769098052609,77.33769098052606,27.77777777777778,140.59036843213508,development,240,all_core,band020,relative_volume
898,0.49250543647095374,90,16.830086054289893,-3.169913945710147,23.333333333333332,86.32568472150214,development,240,all_core,band020,tr_expansion
898,0.5277357098477788,90,233.91950022929203,213.919500229292,22.22222222222222,158.33691236316722,development,240,all_core,band020,near_zero_bars
1049,0.49680081065431386,105,-15.397723880553327,-35.397723880553336,23.809523809523807,130.2625659317992,development,240,all_core,band030,relative_volume
1049,0.5005983400887859,105,49.37858289599902,29.37858289599897,27.61904761904762,8.18067161448179,development,240,all_core,band030,tr_expansion
1049,0.52085263462652,105,141.04977935349288,121.04977935349288,20.0,52.54649668028802,development,240,all_core,band030,near_zero_bars
723,0.49868381392544964,73,349.5810819052671,329.58108190526707,27.397260273972602,445.3401419184797,development,240,all_core,base,relative_volume
723,0.49808098060886163,73,238.46277686115096,218.4627768611509,24.65753424657534,418.2511048539029,development,240,all_core,base,tr_expansion
723,0.5451070029136944,73,247.55569417426887,227.55569417426887,21.91780821917808,181.2269747467901,development,240,all_core,base,near_zero_bars
723,0.4791627906976744,73,88.25695653991093,68.25695653991089,38.35616438356164,111.03611589171283,development,240,all_core,exit_chandelier,relative_volume
723,0.4733953488372093,73,60.727399734501226,40.72739973450121,30.136986301369863,130.53895821467916,development,240,all_core,exit_chandelier,tr_expansion
723,0.5153742071881606,73,-89.97177976703601,-109.97177976703603,20.54794520547945,-30.950537828071695,development,240,all_core,exit_chandelier,near_zero_bars
723,0.5036251734969683,73,119.6358627739249,99.63586277392487,30.136986301369863,165.59648499771419,development,240,all_core,exit_fixed3r,relative_volume
723,0.4919826137774856,73,-20.20588184221752,-40.205881842217536,24.65753424657534,117.5649446813617,development,240,all_core,exit_fixed3r,tr_expansion
723,0.5413972897947257,73,-0.5860976111202777,-20.586097611120294,24.65753424657534,59.034659101630396,development,240,all_core,exit_fixed3r,near_zero_bars
723,0.5225627762444268,73,328.4478237454664,308.44782374546634,28.767123287671232,404.8057871639089,development,240,all_core,exit_sma60,relative_volume
723,0.5127675590125649,73,247.19275839831568,227.19275839831562,26.027397260273972,392.18470647645904,development,240,all_core,exit_sma60,tr_expansion
723,0.517062013858061,73,100.49781766621295,80.49781766621295,21.91780821917808,125.94923503832132,development,240,all_core,exit_sma60,near_zero_bars
274,0.510699096225412,28,646.0167772683633,626.0167772683633,28.57142857142857,774.2998589263615,development,240,all_core,focus24,relative_volume
274,0.5061802232854864,28,829.097339323043,809.097339323043,28.57142857142857,851.1038778106417,development,240,all_core,focus24,tr_expansion
274,0.5219962785752259,28,348.6509660797886,328.6509660797885,28.57142857142857,354.4235546192097,development,240,all_core,focus24,near_zero_bars
98,0.5491452991452992,10,-43.80638165975658,-63.80638165975661,30.0,1.7150663385366844,development,240,all_core,focus36,relative_volume
98,0.5625,10,75.83755764102698,55.83755764102693,30.0,294.60298738341476,development,240,all_core,focus36,tr_expansion
98,0.47115384615384615,10,-284.4122937752668,-304.4122937752668,10.0,31.36903820959384,development,240,all_core,focus36,near_zero_bars
1177,0.4941205791059655,118,193.10594753445568,173.10594753445568,25.423728813559322,420.554451393975,development,240,all_core,focus6,relative_volume
1177,0.480696467816118,118,206.91518792070735,186.91518792070738,24.576271186440678,300.2033285719943,development,240,all_core,focus6,tr_expansion
1177,0.5113226997756984,118,347.76426650786016,327.76426650786016,31.35593220338983,284.98448512529103,development,240,all_core,focus6,near_zero_bars
170,0.4429077416090403,17,-97.90219428134876,-117.90219428134876,23.52941176470588,236.13215706526506,development,240,all_core,gate_bb20,relative_volume
170,0.4305953786473267,17,-166.9867129391397,-186.98671293913975,23.52941176470588,202.6129840913151,development,240,all_core,gate_bb20,tr_expansion
170,0.49755439365828974,17,-279.7551434758577,-299.7551434758577,5.88235294117647,-10.927230855938456,development,240,all_core,gate_bb20,near_zero_bars
173,0.5320648343904157,18,346.63857356401473,326.63857356401473,27.77777777777778,416.9644249961916,development,240,all_core,gate_box_break,relative_volume
173,0.5387596899224806,18,503.2298009350166,483.2298009350166,38.88888888888889,459.78734993115654,development,240,all_core,gate_box_break,tr_expansion
173,0.5654510218463706,18,-127.58566601626343,-147.58566601626347,22.22222222222222,38.254919098515224,development,240,all_core,gate_box_break,near_zero_bars
253,0.5074432166973604,26,471.4152920778245,451.4152920778245,34.61538461538461,122.46591245146486,development,240,all_core,gate_close70,relative_volume
253,0.5083640270104358,26,220.52529721824288,200.52529721824288,30.76923076923077,21.896835635762656,development,240,all_core,gate_close70,tr_expansion
253,0.5288520564763659,26,-81.11763037845533,-101.11763037845535,15.384615384615385,94.41434706802457,development,240,all_core,gate_close70,near_zero_bars
195,0.5327774583093732,20,254.42556469235927,234.4255646923592,25.0,318.02067294465263,development,240,all_core,gate_rvol2,relative_volume
195,0.5807935595169638,20,446.0305465828933,426.0305465828933,40.0,417.2327698995444,development,240,all_core,gate_rvol2,tr_expansion
