case_id,core_bars,width_atr_median,width_atr_max,price_width_median_pct,body_ma_count_mean,body_touches_3plus_bars,body_touches_any_bars
BTCUSDT_15m_same_pair_repeat,12,2.317027779586642,2.400968346112019,0.3393994788225387,1.0833333333333333,2,7
ETHUSDT_15m_not_all_groups_connected,12,2.2542538837424972,2.3434150485273006,1.1503333366787902,0.3333333333333333,0,2
SOLUSDT_1h_mean_hides_over3,12,3.0852289430359043,3.364419313688197,1.9503868768252968,1.4166666666666667,3,9
BTCUSDT_4h_atr_denominator_sensitive,12,2.6815155045475336,3.4492084287517817,3.2270721184874116,0.0,0,0
BTCUSDT_15m_recent_but_not_now,12,4.2704885602129234,4.597484931655872,2.0131838425552733,0.5,0,3
SOLUSDT_15m_compact_interwoven,12,0.8963882971712851,1.0649564951207076,0.16059982337571624,0.6666666666666666,1,4
ETHUSDT_1h_compact_without_cross,12,1.050767025454273,1.2400136274600988,0.3884200661451139,1.9166666666666667,4,10
BTCUSDT_4h_compact_converging,12,0.6465404646304238,1.0641194703256032,0.6542410031857624,0.3333333333333333,0,4
