open_time,open,high,low,close,volume
2026-01-11 03:15:00+00:00,0.08186,0.08205,0.0817,0.08175,251790
2026-01-11 03:30:00+00:00,0.08175,0.08189,0.08172,0.08185,176160
2026-01-11 03:45:00+00:00,0.08185,0.08194,0.08175,0.08185,238530
2026-01-11 04:00:00+00:00,0.08185,0.08185,0.08168,0.08173,355521
2026-01-11 04:15:00+00:00,0.08173,0.0818,0.08151,0.0816,318488
2026-01-11 04:30:00+00:00,0.08159,0.08181,0.08156,0.08171,289187
2026-01-11 04:45:00+00:00,0.08171,0.08194,0.08171,0.08192,181332
2026-01-11 05:00:00+00:00,0.08192,0.08201,0.08188,0.08191,92957
2026-01-11 05:15:00+00:00,0.08191,0.08192,0.08169,0.08177,216873
2026-01-11 05:30:00+00:00,0.08178,0.08191,0.08178,0.08191,278100
2026-01-11 05:45:00+00:00,0.08191,0.08208,0.08187,0.08199,549686
2026-01-11 06:00:00+00:00,0.082,0.08217,0.08195,0.08208,384833
2026-01-11 06:15:00+00:00,0.08208,0.08216,0.08166,0.08171,624053
2026-01-11 06:30:00+00:00,0.08172,0.08179,0.08166,0.08177,272276
2026-01-11 06:45:00+00:00,0.08177,0.08214,0.08109,0.08209,2483601
2026-01-11 07:00:00+00:00,0.08209,0.08216,0.08188,0.08203,400015
2026-01-11 07:15:00+00:00,0.08203,0.08218,0.08201,0.08217,200837
2026-01-11 07:30:00+00:00,0.08217,0.08229,0.08206,0.08223,434412
2026-01-11 07:45:00+00:00,0.08223,0.08224,0.08203,0.08215,341623
2026-01-11 08:00:00+00:00,0.08215,0.08216,0.08187,0.08213,385464
2026-01-11 08:15:00+00:00,0.08213,0.08217,0.0819,0.08198,264320
2026-01-11 08:30:00+00:00,0.08198,0.08217,0.08191,0.08196,499304
2026-01-11 08:45:00+00:00,0.08196,0.08209,0.08175,0.08187,896165
2026-01-11 09:00:00+00:00,0.08187,0.08211,0.08187,0.08209,206375
2026-01-11 09:15:00+00:00,0.08209,0.08225,0.08209,0.08216,360100
2026-01-11 09:30:00+00:00,0.08216,0.08222,0.08196,0.08207,474876
2026-01-11 09:45:00+00:00,0.08207,0.08223,0.08206,0.08218,252100
2026-01-11 10:00:00+00:00,0.08217,0.08222,0.08199,0.0822,240119
2026-01-11 10:15:00+00:00,0.0822,0.0822,0.08204,0.08213,285068
