bank_total_fraction,runner_fraction,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,minimum_fold_events,eligible,robust_score_bp,worst_fold_net_bp,runner_loss_relative_reduction,mean_net_delta_bp,worst_fold_degradation_bp,p95_net_retention
0.2,0.8,182,-2.2067219728009513,-22.20672197280096,-65.13609525839846,0.21978021978021978,0.6308819236459009,-0.3512042618833523,-0.46422900781534737,20.5,135.5239389410419,731.4539820013267,0.33381510363218436,90,50,0.5555555555555556,77,37,0.4805194805194805,90,0.5555555555555556,3.226977732329521,254.08991632526397,8.161490894430314,0,41,True,-23.788136392453143,-32.025055533673495,0.0512820512820512,0.22430869894754224,-1.7350797770803155,0.8903877153306927
0.3,0.7,182,-2.0945676233271673,-22.094567623327173,-64.24717923219134,0.24175824175824176,0.6254030152076203,-0.36139507762104206,-0.4611441994530181,20.5,132.47211977937167,655.9862704126514,0.3183217648282806,90,46,0.5111111111111111,77,33,0.42857142857142855,90,0.5111111111111111,3.226977732329521,239.10762309066982,12.242236341645466,0,41,True,-23.679545776577847,-31.15751564513333,0.1538461538461538,0.33646304842132935,-2.6026196656204803,0.8378864195827418
0.4,0.6,182,-1.9824132738533964,-21.982413273853407,-63.03421279845938,0.2692307692307692,0.6211111935592979,-0.3719333896309306,-0.458222832201856,20.5,135.2431396092976,592.4785932513226,0.3161513980097024,90,41,0.45555555555555555,77,28,0.36363636363636365,90,0.45555555555555555,3.2188786103008433,224.19656878010744,16.322981788860627,0,41,True,-23.59338707078489,-30.289975756593172,0.28205128205128194,0.44861739789509514,-3.470159554160638,0.7856347609070865
0.5,0.5,182,-1.8702589243796297,-21.870258924379634,-60.34457449855568,0.29120879120879123,0.617774186972029,-0.3828126676176238,-0.4554703440350987,20.5,137.29411008114738,561.8322976031626,0.3108950872985362,90,37,0.4111111111111111,77,24,0.3116883116883117,90,0.4111111111111111,3.2188786103008433,210.07082301837073,20.403727236075778,0,41,True,-23.535245201369946,-29.42243586805303,0.3846153846153846,0.560771747368868,-4.337699442700782,0.7361349984685233
0.6,0.4,182,-1.7581045749058617,-21.758104574905865,-57.65493619865198,0.3076923076923077,0.6151303542344001,-0.39402580150195754,-0.45289215453282683,20.5,139.12779853462692,531.1860019550024,0.31576471341720874,90,34,0.37777777777777777,77,21,0.2727272727272727,90,0.37777777777777777,3.2188786103008433,195.60007769556458,24.48447268329093,0,41,True,-23.511521054221884,-28.55489597951287,0.4615384615384615,0.6729260968426374,-5.205239331240939,0.6854262806514339
