fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,1.0531052621021564,-18.946894737897846,-46.34241866415865,0.30434782608695654,0.609576789174773,-0.06895942670576583,-0.14971507916863003,24.0,130.129917360086,201.98788990787662,0.33376529756208817,25,11,0.44,21,7,0.3333333333333333,25,0.44,3.7354669014580772,173.84284087644025,22.163375103240007,0,bank_only_v4
2023H2,41,-3.3814038132578492,-23.38140381325785,-57.44115788464781,0.24390243902439024,0.5087028472719979,-0.20594181778113274,-0.22476190089673465,16.0,73.53042770817477,429.58313564662376,0.30694126049806625,18,8,0.4444444444444444,13,3,0.23076923076923078,18,0.4444444444444444,2.865026402822796,107.81836550310197,15.152257302633258,0,bank_only_v4
2024H1,47,3.8479720993749633,-16.15202790062504,-64.74457241193485,0.3617021276595745,0.7293496343764799,-0.06592487946557257,-0.13828197038501477,22.0,177.81588698235964,531.1860019550024,0.3050279983701999,24,7,0.2916666666666667,22,5,0.22727272727272727,24,0.2916666666666667,3.0803230400314456,200.36460625865467,28.44764187117377,0,bank_only_v4
2024H2,48,-8.554895979512867,-28.55489597951287,-67.86471345493982,0.3125,0.5847394760424821,-0.12249137095616325,-0.13249030810933515,16.0,135.99742787256622,356.78054792759616,0.3170663388853243,23,8,0.34782608695652173,21,6,0.2857142857142857,23,0.34782608695652173,3.1503239805624177,254.79462123185525,30.79952200534956,0,bank_only_v4
