symbol,arm,side,closed,win_rate_pct,total_net_r,mean_net_r,mean_original_r,mean_gross_bp,mean_net_bp,total_net_bp,pf_r,median_risk_pct,median_position_multiplier,widened_pct,realized_gt5r,realized_gt10r,worst_net_r,worst_gross_r,net_r_q05,net_r_cvar05,gross_loss_beyond_1r,net_loss_beyond_2r,net_loss_beyond_2r_pct,mean_holding_hours,tp2_exits,ma_confirm_exits,random_r,random_bp
1000PEPEUSDT,htf_touch__trail,-1,54,37.03703703703704,10.805955524067764,0.20011028748273638,0.273186266998558,44.20970053386656,24.209700533866535,1307.3238288287928,1.3182616055742138,2.68347549488397,1.0,38.88888888888889,2,0,-1.199348958333328,-1.0000000000000109,-1.1712132071120538,-1.1970310293500288,0,0,0.0,20.37962962962963,0,0,0.16360939927436674,-11.468790410766262
1000PEPEUSDT,htf_touch__trail,1,46,41.30434782608695,30.463327182704457,0.6622462431022708,0.699246262083924,142.4811227285664,122.48112272856636,5634.131645514053,2.0698826035600026,2.5457677260833,1.0,41.30434782608695,3,0,-1.234163822525597,-1.0000000000000029,-1.1598770691655764,-1.1930479362997646,0,0,0.0,17.38586956521739,0,0,0.09282906049962994,37.78174489014848
1000PEPEUSDT,original__tp2,-1,56,44.642857142857146,12.089268218372144,0.2158797896137883,0.2158797896137883,64.67246111484077,44.67246111484072,2501.65782243108,1.3769393252600353,2.3392879070678303,1.0,0.0,0,0,-1.2182494529540395,-1.0000000000000109,-1.168859411807921,-1.2052242126971675,0,0,0.0,10.620535714285714,23,0,0.04593108366281703,19.89233942256865
1000PEPEUSDT,original__tp2,1,48,41.66666666666667,6.088549102412408,0.12684477296692517,0.12684477296692517,22.689399083832043,2.6893990838320256,129.09115602393723,1.2004066784766416,2.0119561681755203,1.0,0.0,0,0,-1.234163822525597,-1.0000000000000029,-1.1603634977860822,-1.1930479362997646,0,0,0.0,8.614583333333334,19,0,-0.1899366807758629,-47.13249419929802
1000PEPEUSDT,original__trail,-1,56,35.714285714285715,12.960309963891195,0.23143410649805704,0.23143410649805704,36.757361974945255,16.757361974945233,938.412270596933,1.358864856893336,2.3392879070678303,1.0,0.0,2,0,-1.2182494529540395,-1.0000000000000109,-1.168859411807921,-1.2052242126971675,0,0,0.0,18.450892857142858,0,0,0.6303625417467212,117.51399602971209
1000PEPEUSDT,original__trail,1,48,39.58333333333333,29.375816438579303,0.6119961758037354,0.6119961758037354,99.4913602682988,79.49136026829878,3815.585292878341,1.9328295872227468,2.0119561681755203,1.0,0.0,3,0,-1.234163822525597,-1.0000000000000029,-1.1603634977860822,-1.1930479362997646,0,0,0.0,14.578125,0,0,0.3276365445747262,40.96935608739413
AAVEUSDT,htf_body__tp2,-1,53,37.735849056603776,0.4574018433830569,0.008630223460057677,0.08346258525598109,15.103246496036277,-4.896753503963713,-259.5279357100768,1.0152870264551588,2.33707463753015,1.0,43.39622641509434,0,0,-3.072028368794337,-2.8936170212766057,-1.6150663222128259,-2.1679567620161655,8,1,1.8867924528301887,13.504716981132075,15,33,0.002895624303156925,-6.56612938258088
AAVEUSDT,htf_body__tp2,1,63,14.285714285714285,-28.8012083752,-0.4571620377015873,-0.5386518064960427,-104.65445268062307,-124.65445268062311,-7853.230518879256,0.34620364056507735,2.25034150550003,1.0,47.61904761904761,0,0,-1.8979929988331457,-1.8366394399066572,-1.5097900035958196,-1.6815798752587747,11,0,0.0,12.722222222222221,8,49,-0.08273478864619536,-36.23035477695732
AAVEUSDT,htf_body__trail,-1,53,35.84905660377358,11.14844438308674,0.21034800722805172,0.3787699205462975,66.03331162725935,46.03331162725934,2439.765516244745,1.3632113174308085,2.33707463753015,1.0,43.39622641509434,3,0,-3.072028368794337,-2.8936170212766057,-1.6150663222128259,-2.1679567620161655,8,1,1.8867924528301887,18.419811320754718,0,34,-0.14062513454827424,-35.06922705570139
AAVEUSDT,htf_body__trail,1,63,14.285714285714285,-11.715968575624192,-0.18596775516863798,-0.278893441275982,-55.11052982976491,-75.11052982976491,-4731.963379275189,0.7340438809993554,2.25034150550003,1.0,47.61904761904761,1,1,-1.8979929988331457,-1.8366394399066572,-1.5097900035958196,-1.6815798752587747,11,0,0.0,14.797619047619047,0,49,-0.13504558594625518,-26.788550751258434
AAVEUSDT,htf_close__tp2,-1,54,37.03703703703704,1.608596492300157,0.02978882393148439,0.08070852069654356,13.070779344453387,-6.929220655546609,-374.17791539951685,1.0560657476424886,2.443734340665195,1.0,44.44444444444444,0,0,-2.1773248407643417,-2.060509554140137,-1.5049383902438984,-1.7582661357326324,8,1,1.8518518518518516,12.731481481481481,15,36,-0.025569729669252292,-33.817166428019185
AAVEUSDT,htf_close__tp2,1,63,9.523809523809524,-30.137545815977948,-0.4783737431107611,-0.5476140593479281,-97.58680885116023,-117.58680885116026,-7407.968957623097,0.2752922255725283,2.25034150550003,1.0,47.61904761904761,0,0,-1.5096460905349822,-1.3703703703703731,-1.1552934563977597,-1.2676910695570855,5,0,0.0,11.503968253968255,6,52,-0.08551762827288222,-37.90867412399253
AAVEUSDT,htf_close__trail,-1,54,35.18518518518518,12.23927685896562,0.22665327516603,0.3694293836104055,62.87334565379581,42.873345653795795,2315.160665304973,1.4145422832291048,2.443734340665195,1.0,44.44444444444444,3,0,-2.1773248407643417,-2.060509554140137,-1.5049383902438984,-1.7582661357326324,8,1,1.8518518518518516,17.550925925925927,0,37,-0.14368367711405533,-53.421574602233804
AAVEUSDT,htf_close__trail,1,63,9.523809523809524,-30.415879662487033,-0.48279174067439734,-0.5634679742244529,-101.46186350363541,-121.46186350363541,-7652.097400729031,0.26859922197883496,2.25034150550003,1.0,47.61904761904761,0,0,-1.5096460905349822,-1.3703703703703731,-1.1552934563977597,-1.2676910695570855,5,0,0.0,12.742063492063492,0,52,-0.12702990221505708,-27.255949811066642
AAVEUSDT,htf_touch__tp2,-1,51,41.17647058823529,4.417806488392836,0.08662365663515365,0.1640052240295319,41.62585468896602,21.62585468896602,1102.918589137267,1.153404675260549,2.55039404380024,1.0,43.13725490196079,0,0,-1.1785686274509792,-1.0000000000000069,-1.1525218360071308,-1.174012932832703,0,0,0.0,16.25,17,0,0.10629239770319934,-13.834757962267748
AAVEUSDT,htf_touch__tp2,1,56,26.785714285714285,-12.01826799427112,-0.21461192846912716,-0.29989146504358744,-65.87564609423472,-85.87564609423474,-4809.036181277145,0.7020632825694819,2.29986598295477,1.0,48.214285714285715,0,0,-1.3249999999999904,-1.0000000000000024,-1.1429504877327838,-1.241023923967661,0,0,0.0,15.857142857142858,15,0,0.09940261395080945,5.2863767222521245
AAVEUSDT,htf_touch__trail,-1,51,39.21568627450981,25.604145956036334,0.5020420775693398,0.6766833749771116,117.28586746623309,97.28586746623306,4961.579240777885,1.855763438837463,2.55039404380024,1.0,43.13725490196079,4,1,-1.1785686274509792,-1.0000000000000069,-1.1525218360071308,-1.174012932832703,0,0,0.0,21.897058823529413,0,0,0.08878785431089739,-31.176318331009764
AAVEUSDT,htf_touch__trail,1,55,25.454545454545453,-0.12038630920840854,-0.002188841985607428,-0.08497520335850772,-23.5440042313806,-43.54400423138061,-2394.9202327259336,0.9970079774021128,2.34939046040951,1.0,47.27272727272727,1,1,-1.3249999999999904,-1.0000000000000024,-1.1436817617499282,-1.241023923967661,0,0,0.0,20.095454545454544,0,0,0.468598570088475,86.96680014675037
AAVEUSDT,original__tp2,-1,52,42.30769230769231,6.497949224462431,0.12496056200889291,0.12496056200889291,54.22362009708732,34.22362009708729,1779.628245048539,1.2165274829416235,2.195118313471155,1.0,0.0,0,0,-1.3473255813953302,-1.0000000000000089,-1.1711382352941146,-1.2390648630248187,0,0,0.0,13.16826923076923,19,0,-0.03925451406364196,-1.6750361332443613
AAVEUSDT,original__tp2,1,57,26.31578947368421,-16.011516880196172,-0.2809038049157223,-0.2809038049157223,-61.93163472830946,-81.93163472830949,-4670.103179513641,0.6375735649476734,1.83959305971708,1.0,0.0,0,0,-1.3249999999999904,-1.000000000000003,-1.210640300341298,-1.270477391304343,0,0,0.0,13.337719298245615,15,0,0.05111972757259753,6.57224580220574
AAVEUSDT,original__trail,-1,52,38.46153846153847,34.56281058369957,0.6646694343019148,0.6646694343019148,126.294385120351,106.294385120351,5527.308026258252,2.101128597730279,2.195118313471155,1.0,0.0,5,2,-1.3473255813953302,-1.0000000000000089,-1.1711382352941146,-1.2390648630248187,0,0,0.0,19.79326923076923,0,0,0.15544585933424523,5.320636990425615
AAVEUSDT,original__trail,1,56,25.0,-1.892035130812598,-0.03378634162165354,-0.03378634162165354,-12.815597059464274,-32.815597059464295,-1837.6734353300003,0.9565612473885055,1.842621706812635,1.0,0.0,1,1,-1.3249999999999904,-1.000000000000003,-1.1739071927871385,-1.2572941831132185,0,0,0.0,17.53125,0,0,0.43971218336477497,74.30079902677655
AEROUSDT,htf_body__tp2,-1,51,43.13725490196079,14.062614329879976,0.27573753587999955,0.3547962193665822,119.10531977030395,99.10531977030391,5054.371308285499,1.629930894678559,2.5997045790251,0.8235294117647073,58.82352941176471,0,0,-1.4032038834951293,-1.337606837606834,-1.2911643804471358,-1.3692981605952383,6,0,0.0,14.07843137254902,18,26,-0.22599211226436014,-35.6743658012261
AEROUSDT,htf_body__tp2,1,43,20.930232558139537,-16.595890482151237,-0.3859509414453776,-0.4182481842408291,-36.29595568688069,-56.2959556868807,-2420.7260945358703,0.4582954035038597,2.3568556772494103,0.9886685552407944,53.48837209302325,0,0,-1.7244806201550542,-1.5581395348837352,-1.4033461898308028,-1.524839195045202,11,0,0.0,10.488372093023257,7,30,-0.07266861743083416,111.57584715582493
AEROUSDT,htf_body__trail,-1,51,41.17647058823529,23.095921605785346,0.4528612079565754,0.5841775532796782,165.68396085784138,145.68396085784133,7429.882003749908,1.9860945336816194,2.5997045790251,0.8235294117647073,58.82352941176471,2,0,-1.4032038834951293,-1.337606837606834,-1.2911643804471358,-1.3692981605952383,7,0,0.0,19.735294117647058,0,27,-0.2690900417063682,-46.54211883719206
AEROUSDT,htf_body__trail,1,43,20.930232558139537,-16.180225043492605,-0.37628430333703733,-0.4268621823046231,-42.81060513003658,-62.81060513003658,-2700.856020591573,0.47186309238250906,2.3568556772494103,0.9886685552407944,53.48837209302325,0,0,-1.7244806201550542,-1.5581395348837352,-1.4033461898308028,-1.524839195045202,11,0,0.0,12.081395348837209,0,30,-0.10164283682100869,94.7427815138451
AEROUSDT,htf_close__tp2,-1,51,43.13725490196079,15.3341391032987,0.30066939418232747,0.37073983444425296,121.97002143684148,101.97002143684145,5200.471093278913,1.7293339729529071,2.5997045790251,0.8235294117647073,58.82352941176471,0,0,-1.6190940170940176,-1.5641025641025643,-1.1831676304464749,-1.3489702560487642,5,0,0.0,13.279411764705882,18,27,-0.17254160224728624,-23.22051456058965
AEROUSDT,htf_close__tp2,1,45,20.0,-14.99074303291664,-0.33312762295370313,-0.37353332191123967,-32.24600747522725,-52.246007475227216,-2351.070336385225,0.4838268343104995,2.3587687227267202,0.9827586206896538,55.55555555555556,0,0,-1.3364980544747076,-1.2529182879377427,-1.260944610492847,-1.2903468603311687,6,0,0.0,9.394444444444444,7,35,-0.09177145096339213,81.9174944741912
AEROUSDT,htf_close__trail,-1,51,41.17647058823529,24.679641501155288,0.483914539238339,0.6062426413367847,170.64051443433777,150.64051443433775,7682.666236151225,2.1315637605155184,2.5997045790251,0.8235294117647073,58.82352941176471,2,0,-1.6190940170940176,-1.5641025641025643,-1.1831676304464749,-1.3489702560487642,5,0,0.0,18.857843137254903,0,28,-0.21457052148895278,-33.8391905717429
AEROUSDT,htf_close__trail,1,45,20.0,-15.054473198653607,-0.33454384885896904,-0.39490362573855153,-41.91915148742471,-61.9191514874247,-2786.3618169341116,0.4816324266466408,2.3587687227267202,0.9827586206896538,55.55555555555556,0,0,-1.3364980544747076,-1.2529182879377427,-1.260944610492847,-1.2903468603311687,6,0,0.0,10.905555555555555,0,35,-0.11945792726955891,65.83256508296601
AEROUSDT,htf_touch__tp2,-1,51,49.01960784313725,15.645835545667529,0.3067810891307359,0.36869165417696725,120.4313237528988,100.43132375289873,5121.997511397835,1.6230985243735208,2.5997045790251,0.8235294117647073,58.82352941176471,0,0,-1.1464186046511646,-1.0000000000000062,-1.1139671592775064,-1.1310370537618248,0,0,0.0,15.696078431372548,20,0,-0.11545639996923981,20.386642757664664
AEROUSDT,htf_touch__tp2,1,44,20.454545454545457,-20.937304226893275,-0.4758478233384835,-0.5201465982840445,-66.80482968027317,-86.8048296802732,-3819.4125059320204,0.40159712563888156,2.3578121999880652,0.9857135879652241,54.54545454545454,0,0,-1.258000000000001,-1.000000000000006,-1.1798430982745698,-1.224201394943334,0,0,0.0,10.926136363636363,7,0,0.036678736694813446,123.3633334078349
AEROUSDT,htf_touch__trail,-1,51,47.05882352941176,24.489532339039897,0.48018690860862545,0.5943551354913771,165.65865518835997,145.65865518835992,7428.591414606356,1.935848831898185,2.5997045790251,0.8235294117647073,58.82352941176471,2,0,-1.1464186046511646,-1.0000000000000062,-1.1139671592775064,-1.1310370537618248,0,0,0.0,21.676470588235293,0,0,-0.19068799259242952,-8.620988577577767
AEROUSDT,htf_touch__trail,1,44,20.454545454545457,-21.00103439263024,-0.47729623619614175,-0.5420025908347044,-76.69781787456603,-96.69781787456607,-4254.703986480908,0.39977567269788983,2.3578121999880652,0.9857135879652241,54.54545454545454,0,0,-1.258000000000001,-1.000000000000006,-1.1798430982745698,-1.224201394943334,0,0,0.0,12.471590909090908,0,0,0.21750026366524836,143.30255871926911
AEROUSDT,original__tp2,-1,51,50.98039215686274,17.94660549816446,0.35189422545420507,0.35189422545420507,116.3379993271584,96.33799932715837,4913.237965685076,1.6940083643959147,1.99079524777909,1.0,0.0,0,0,-1.2076000000000082,-1.0000000000000082,-1.169884848484845,-1.1849750841750832,0,0,0.0,11.882352941176471,22,0,-0.093621576271591,8.125754171879018
AEROUSDT,original__tp2,1,44,22.727272727272727,-15.897266547308494,-0.3613015124388294,-0.3613015124388294,-41.68981063693821,-61.68981063693823,-2714.3516680252824,0.545536620433953,2.155203202560925,1.0,0.0,0,0,-1.258000000000001,-1.000000000000003,-1.1813000435919803,-1.228627649769584,0,0,0.0,7.136363636363637,10,0,0.12959224417056342,55.44692252988763
AEROUSDT,original__trail,-1,51,47.05882352941176,31.991078104869068,0.6272760412719425,0.6272760412719425,174.16769621555042,154.16769621555042,7862.552506993071,2.1411283381022836,1.99079524777909,1.0,0.0,3,0,-1.2076000000000082,-1.0000000000000082,-1.169884848484845,-1.1849750841750832,0,0,0.0,19.09313725490196,0,0,-0.06088156046019789,20.6985784228883
AEROUSDT,original__trail,1,44,22.727272727272727,-17.46355355996066,-0.39689894454456043,-0.39689894454456043,-46.91984852936974,-66.91984852936974,-2944.4733352922685,0.5007603636465352,2.155203202560925,1.0,0.0,0,0,-1.258000000000001,-1.000000000000003,-1.1813000435919803,-1.228627649769584,0,0,0.0,9.670454545454545,0,0,0.22473900596688193,70.90581354277397
API3USDT,htf_body__tp2,-1,54,37.03703703703704,-1.0050654268383101,-0.018612322719227966,0.08792116410112201,31.279824115759272,11.27982411575922,609.1105022509979,0.9671648161897918,2.5761537238096848,1.0,44.44444444444444,0,0,-2.086618556701026,-1.9999999999999951,-1.4911515873015806,-1.8711128522336722,8,1,1.8518518518518516,13.592592592592593,15,33,0.1409774012276774,45.84040444655606
API3USDT,htf_body__tp2,1,42,33.33333333333333,2.684471327610866,0.0639159839907349,0.11875504476410674,2.2801268527948837,-17.719873147205067,-744.2346721826128,1.1216659307057875,2.498445244222455,1.0,45.23809523809524,0,0,-2.3109071038251376,-2.1366120218579243,-1.216677564102557,-1.6390642172035603,5,1,2.380952380952381,11.267857142857142,13,25,-0.16271418869927987,-25.755298640604313
API3USDT,htf_body__trail,-1,54,33.33333333333333,13.613009524745976,0.25209276897677735,0.4601714245198775,78.48454897578885,58.48454897578883,3158.165644692597,1.4308357301158239,2.5761537238096848,1.0,44.44444444444444,3,1,-2.086618556701026,-1.9999999999999951,-1.4911515873015806,-1.8711128522336722,8,1,1.8518518518518516,19.046296296296298,0,33,0.28315512151312694,61.41436189218173
API3USDT,htf_body__trail,1,42,33.33333333333333,8.007450630223852,0.19065358643390123,0.25198545603079187,21.370121742492042,1.3701217424920924,57.54511318466788,1.3629146355509338,2.498445244222455,1.0,45.23809523809524,0,0,-2.3109071038251376,-2.1366120218579243,-1.216677564102557,-1.6390642172035603,5,1,2.380952380952381,15.398809523809524,0,25,-0.22681963544580858,35.10651088123201
API3USDT,htf_close__tp2,-1,55,29.09090909090909,-7.126738903749283,-0.12957707097725968,-0.0554974880957871,5.965270445590744,-14.034729554409283,-771.9101254925107,0.7683361823571493,2.58185219831619,1.0,43.63636363636363,0,0,-1.7673866666666629,-1.6266666666666636,-1.2387795543905655,-1.4842770370370324,5,0,0.0,11.790909090909091,12,41,0.14291565101827372,48.04039083976844
API3USDT,htf_close__tp2,1,42,33.33333333333333,3.9664514600004184,0.09443932047620043,0.14396689899803417,10.86127589007874,-9.138724109921279,-383.8264126166937,1.1908571825434775,2.498445244222455,1.0,45.23809523809524,0,0,-1.5076284153005444,-1.3333333333333308,-1.2201909673659603,-1.3418177930842126,4,0,0.0,10.833333333333334,13,27,-0.0900688859035145,-13.557403018556457
API3USDT,htf_close__trail,-1,55,23.636363636363637,-0.6386150343175808,-0.011611182442137833,0.16824696730482439,22.64353124807974,2.643531248079731,145.3942186443852,0.9796269012534925,2.58185219831619,1.0,43.63636363636363,2,1,-1.7673866666666629,-1.6266666666666636,-1.2387795543905655,-1.4842770370370324,5,0,0.0,15.236363636363636,0,43,0.2849501902309761,63.934479470807354
API3USDT,htf_close__trail,1,42,33.33333333333333,9.289430762613405,0.22117692291936678,0.2771973102647193,29.951270779775907,9.951270779775895,417.95337275058756,1.4469875909649765,2.498445244222455,1.0,45.23809523809524,0,0,-1.5076284153005444,-1.3333333333333308,-1.2201909673659603,-1.3418177930842126,4,0,0.0,14.964285714285714,0,27,-0.15417433265004313,47.30440650327985
API3USDT,htf_touch__tp2,-1,53,37.735849056603776,1.5833972582304616,0.029875419966612485,0.11440015317072655,44.08340494429557,24.08340494429554,1276.4204620476637,1.0498148885126448,2.5704552493031803,1.0,45.28301886792453,0,0,-1.2342500000000078,-1.0000000000000089,-1.1438796190476224,-1.1859146825396831,0,0,0.0,14.95754716981132,17,0,0.1535432613922166,55.0913003829705
API3USDT,htf_touch__tp2,1,40,35.0,2.1683269715826374,0.05420817428956594,0.1398562361354825,-11.3078215911275,-31.30782159112748,-1252.3128636450992,1.0960268419375359,2.498445244222455,1.0,45.0,0,0,-1.174295081967214,-1.000000000000004,-1.10611282051282,-1.160275746111814,0,0,0.0,14.08125,13,0,-0.0726610052335754,-27.210078447021115
API3USDT,htf_touch__trail,-1,53,33.9622641509434,16.51990573979934,0.31169633471319513,0.5097503585197012,96.0887880032373,76.08878800323725,4032.705764171574,1.504071063738972,2.5704552493031803,1.0,45.28301886792453,3,1,-1.2342500000000078,-1.0000000000000089,-1.1438796190476224,-1.1859146825396831,0,0,0.0,21.495283018867923,0,0,0.2774258883770095,64.4062819996839
API3USDT,htf_touch__trail,1,40,35.0,7.491306274195624,0.1872826568548906,0.2797481679655018,8.736673043054521,-11.263326956945448,-450.5330782778179,1.331761073364685,2.498445244222455,1.0,45.0,0,0,-1.174295081967214,-1.000000000000004,-1.10611282051282,-1.160275746111814,0,0,0.0,18.41875,0,0,-0.18340972934965452,25.42214627542548
API3USDT,original__tp2,-1,55,32.72727272727273,-5.540056691877362,-0.10072830348867931,-0.10072830348867931,-11.80992226026627,-31.809922260266312,-1749.545724314647,0.8542301423870898,2.13884992987377,1.0,0.0,0,0,-1.2574146341463308,-1.000000000000009,-1.1869849137930983,-1.2356353378188973,0,0,0.0,10.45,17,0,-0.025361620269690705,0.7476251973623191
API3USDT,original__tp2,1,42,38.095238095238095,2.934278672820887,0.06986377792430683,0.06986377792430683,-13.989277723239521,-33.98927772323952,-1427.5496643760596,1.115720410272507,2.28270147555225,1.0,0.0,0,0,-1.1781899441340795,-1.000000000000004,-1.1188456077981634,-1.1478737847968306,0,0,0.0,10.107142857142858,15,0,-0.19346449058059467,-13.767027438735369
API3USDT,original__trail,-1,55,29.09090909090909,19.011534984183083,0.3456642724396924,0.3456642724396924,52.00290441287038,32.00290441287034,1760.1597427078689,1.4874343631074576,2.13884992987377,1.0,0.0,3,2,-1.2574146341463308,-1.000000000000009,-1.1869849137930983,-1.2356353378188973,0,0,0.0,17.163636363636364,0,0,0.14902572666551947,26.15524044139642
API3USDT,original__trail,1,42,33.33333333333333,8.513855262154923,0.2027108395751172,0.2027108395751172,3.171894939718196,-16.828105060281757,-706.7804125318339,1.3343454229896696,2.28270147555225,1.0,0.0,1,0,-1.1781899441340795,-1.000000000000004,-1.1188456077981634,-1.1478737847968306,0,0,0.0,15.410714285714286,0,0,-0.1409026698852254,64.71555101577128
APTUSDT,htf_body__tp2,-1,55,29.09090909090909,-4.567117316288735,-0.0830384966597952,-0.0327267256947593,-12.254129536567467,-32.25412953656748,-1773.9771245112117,0.8695843084897129,2.62301748678325,0.957708049113232,54.54545454545454,0,0,-1.9504005641748872,-1.8138222849083143,-1.3254444258250713,-1.6484690659430001,10,0,0.0,11.054545454545455,16,32,-0.09194401582494359,-26.19462226093447
APTUSDT,htf_body__tp2,1,54,25.925925925925924,-10.139981654661316,-0.18777743804928362,-0.2694936268600964,-56.524344613489646,-76.52434461348966,-4132.314609128442,0.6963518999408829,2.68418485811446,0.9476994015100852,53.70370370370371,0,0,-1.9174032258064495,-1.766129032258062,-1.450001241134751,-1.754453046105002,9,0,0.0,13.25462962962963,12,30,-0.18287584901102505,-48.56170786477897
APTUSDT,htf_body__trail,-1,54,27.77777777777778,9.6336454193469,0.17840084109901666,0.3073744640624782,30.596279458036374,10.59627945803634,572.1990907339623,1.2788986106095899,2.628605209485225,0.958492033606392,53.70370370370371,3,0,-1.9504005641748872,-1.8138222849083143,-1.3273987664665086,-1.6484690659430001,10,0,0.0,17.49537037037037,0,32,-0.1759698535657117,-48.47952422415924
APTUSDT,htf_body__trail,1,53,26.41509433962264,-6.801663220159251,-0.12833326830489153,-0.15871949501187754,-45.75425096944218,-65.75425096944223,-3484.9753013804375,0.7911919404661807,2.67234333719803,0.949201741654571,52.83018867924528,1,0,-1.9174032258064495,-1.766129032258062,-1.454017629179331,-1.754453046105002,9,0,0.0,15.40566037735849,0,30,-0.06957331086637657,-49.13118442524118
APTUSDT,htf_close__tp2,-1,55,29.09090909090909,1.3281599273985898,0.024148362316337997,0.09183922827141258,10.597539426460303,-9.402460573539686,-517.1353315446828,1.0456029743371633,2.62301748678325,0.957708049113232,54.54545454545454,0,0,-1.313718381976447,-1.254992319508449,-1.0868837693126105,-1.2212277107654386,3,0,0.0,10.068181818181818,16,35,-0.03172607362563147,-14.023369971460763
APTUSDT,htf_close__tp2,1,54,24.074074074074073,-8.077932904930107,-0.14959135009129826,-0.21989301562761976,-50.504419424291356,-70.50441942429134,-3807.2386489117325,0.7253814092747712,2.68418485811446,0.9476994015100852,53.70370370370371,0,0,-1.513598086124406,-1.4306220095693818,-1.2249334435157093,-1.3444745008991756,6,0,0.0,11.939814814814815,11,34,-0.12845711241586147,-38.7882450057819
