symbol,arm,event_key,signal_bar_open,entry_time,exit_time,exit_reason
AAVEUSDT,original__trail,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,htf_touch__trail,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,htf_close__trail,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,htf_body__trail,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,original__tp2,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,htf_touch__tp2,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,htf_close__tp2,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
AAVEUSDT,htf_body__tp2,binance_um:AAVEUSDT:15m|2026-04-29T12:00:00+00:00|-1,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-30 23:45:00+00:00,boundary_mark
