event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition,baseline_failed_full,candidate_confirmed_full,candidate_partial_executed,candidate_pending_created,candidate_pending_cancelled,candidate_pending_terminated,recovered_winner,newly_unknown
2023-09-10T21:00:00+00:00_L,2023-09-10 22:00:00+00:00,-42.46566458994372,2023-09-10 23:05:00+00:00,fast_failed_launch,1.5802197802197722,65.0,-40.34262068539577,2023-09-10 23:10:00+00:00,fast_failed_launch,1.5802197802197722,70.0,2.1230439045479486,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,-50.34737317616535,2023-09-11 07:35:00+00:00,fast_failed_launch,0.07686335403727881,95.0,-53.74504345543067,2023-09-11 07:40:00+00:00,fast_failed_launch,0.07686335403727881,100.0,-3.39767027926532,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,-27.82942701772474,2023-09-12 06:35:00+00:00,fast_failed_launch,0.33659854754265056,155.0,-39.03093398862795,2023-09-12 06:40:00+00:00,fast_failed_launch,0.33659854754265056,160.0,-11.20150697090321,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,-75.64497757395367,2023-09-16 01:25:00+00:00,fast_failed_launch,0.39784946236558477,145.0,-86.47520810848157,2023-09-16 01:30:00+00:00,fast_failed_launch,0.39784946236558477,150.0,-10.8302305345279,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-09-17T07:00:00+00:00_S,2023-09-17 08:00:00+00:00,-36.604400166044,2023-09-17 08:35:00+00:00,fast_failed_launch,0.11244979919675957,35.0,-35.84965470395109,2023-09-17 08:40:00+00:00,fast_failed_launch,0.11244979919675957,40.0,0.754745462092913,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,-24.753694488355336,2023-09-17 18:50:00+00:00,fast_failed_launch,1.0586907449210434,110.0,-21.09410428700242,2023-09-17 19:45:00+00:00,fast_failed_launch,1.0586907449210434,165.0,3.6595902013529162,55.0,loss_to_loss,True,True,False,3,2,0,False,False
2023-09-26T20:00:00+00:00_S,2023-09-26 21:00:00+00:00,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,-27.954056759235648,2023-09-27 04:35:00+00:00,fast_failed_launch,0.35177865612645265,35.0,-26.8503838117819,2023-09-27 04:40:00+00:00,fast_failed_launch,0.35177865612645265,40.0,1.1036729474537488,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,-47.88010111953774,2023-10-06 11:05:00+00:00,fast_failed_launch,1.0396975425330883,65.0,-34.662332972192125,2023-10-06 11:10:00+00:00,fast_failed_launch,1.0396975425330883,70.0,13.217768147345616,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-10-06T12:00:00+00:00_S,2023-10-06 13:00:00+00:00,-163.05317072454832,2023-10-06 14:30:00+00:00,fast_failed_launch,0.16930906243883295,90.0,-165.3646223161479,2023-10-06 14:35:00+00:00,fast_failed_launch,0.16930906243883295,95.0,-2.311451591599564,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-10-08T06:00:00+00:00_S,2023-10-08 07:00:00+00:00,-37.35289477835621,2023-10-08 08:25:00+00:00,fast_failed_launch,0.2788051209103518,85.0,-37.81898492736164,2023-10-08 08:30:00+00:00,fast_failed_launch,0.2788051209103518,90.0,-0.46609014900543144,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-10-08T15:00:00+00:00_S,2023-10-08 16:00:00+00:00,-23.26164874551971,2023-10-08 19:05:00+00:00,fast_failed_launch,1.6069565217391557,185.0,-21.36200716845878,2023-10-08 19:10:00+00:00,fast_failed_launch,1.6069565217391557,190.0,1.8996415770609296,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-10-15T11:00:00+00:00_S,2023-10-15 12:00:00+00:00,-35.48984781969409,2023-10-15 13:20:00+00:00,hard_stop,1.161057692307614,80.0,-35.48984781969409,2023-10-15 13:20:00+00:00,hard_stop,1.161057692307614,80.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2023-10-18T09:00:00+00:00_S,2023-10-18 10:00:00+00:00,-54.04285436240423,2023-10-18 13:30:00+00:00,fast_failed_launch,0.02490477585701734,210.0,-60.908045366880756,2023-10-18 13:35:00+00:00,fast_failed_launch,0.02490477585701734,215.0,-6.865191004476529,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-10-30T08:00:00+00:00_L,2023-10-30 09:00:00+00:00,8.729783014533883,2023-10-30 16:45:00+00:00,transition_colour_exit,2.142608695652155,465.0,8.729783014533883,2023-10-30 16:45:00+00:00,transition_colour_exit,2.142608695652155,465.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2023-10-31T12:00:00+00:00_S,2023-10-31 13:00:00+00:00,-32.447201420205275,2023-10-31 15:35:00+00:00,fast_failed_launch,0.8399816597891132,155.0,-6.32848368600404,2023-10-31 16:15:00+00:00,fast_failed_launch,0.8399816597891132,195.0,26.118717734201233,40.0,loss_to_loss,True,True,False,2,1,0,False,False
2023-10-31T18:00:00+00:00_L,2023-10-31 19:00:00+00:00,-29.746730059089554,2023-10-31 21:50:00+00:00,fast_failed_launch,2.0123546511628225,170.0,-18.288520614624158,2023-10-31 21:55:00+00:00,fast_failed_launch,2.0123546511628225,175.0,11.458209444465396,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-01T05:00:00+00:00_S,2023-11-01 06:00:00+00:00,-44.47991104565023,2023-11-01 07:10:00+00:00,fast_failed_launch,0.32346938775507234,70.0,-48.46772057389528,2023-11-01 07:15:00+00:00,fast_failed_launch,0.32346938775507234,75.0,-3.9878095282450445,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-01T14:00:00+00:00_S,2023-11-01 15:00:00+00:00,-118.01224494574062,2023-11-01 16:35:00+00:00,fast_failed_launch,0.043043043043043044,95.0,-91.38007328237126,2023-11-01 16:40:00+00:00,fast_failed_launch,0.043043043043043044,100.0,26.632171663369363,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-02T15:00:00+00:00_S,2023-11-02 16:00:00+00:00,-48.093131763428694,2023-11-02 17:50:00+00:00,fast_failed_launch,1.1833781965006993,110.0,-47.313569011514424,2023-11-02 17:55:00+00:00,fast_failed_launch,1.1833781965006993,115.0,0.7795627519142698,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-06T04:00:00+00:00_S,2023-11-06 05:00:00+00:00,-16.588332095767523,2023-11-06 07:05:00+00:00,fast_failed_launch,0.9933862433862913,125.0,-16.731679486701662,2023-11-06 07:10:00+00:00,fast_failed_launch,0.9933862433862913,130.0,-0.14334739093413873,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-07T18:00:00+00:00_L,2023-11-07 19:00:00+00:00,-19.94349947313259,2023-11-07 22:05:00+00:00,fast_failed_launch,0.9444748858447461,185.0,-17.90948050590572,2023-11-07 22:10:00+00:00,fast_failed_launch,0.9444748858447461,190.0,2.0340189672268707,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-13T03:00:00+00:00_S,2023-11-13 04:00:00+00:00,-19.9458407012546,2023-11-13 06:45:00+00:00,fast_failed_launch,0.7027358105349021,165.0,-28.882124994245576,2023-11-13 06:50:00+00:00,fast_failed_launch,0.7027358105349021,170.0,-8.936284292990976,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-15T11:00:00+00:00_L,2023-11-15 12:00:00+00:00,-67.21484825572732,2023-11-15 13:35:00+00:00,fast_failed_launch,0.4253211991434745,95.0,-74.66546720899814,2023-11-15 13:40:00+00:00,fast_failed_launch,0.4253211991434745,100.0,-7.450618953270819,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-11-21T11:00:00+00:00_S,2023-11-21 12:00:00+00:00,-19.287090144088896,2023-11-21 17:15:00+00:00,transition_colour_exit,4.881172839506144,315.0,-19.287090144088896,2023-11-21 17:15:00+00:00,transition_colour_exit,4.881172839506144,315.0,0.0,0.0,loss_to_loss,False,False,True,0,0,0,False,False
2023-11-22T18:00:00+00:00_L,2023-11-22 19:00:00+00:00,19.78993708325218,2023-11-23 03:15:00+00:00,transition_colour_exit,1.0471948741990889,495.0,19.78993708325218,2023-11-23 03:15:00+00:00,transition_colour_exit,1.0471948741990889,495.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2023-11-26T10:00:00+00:00_S,2023-11-26 11:00:00+00:00,40.405372431279744,2023-11-26 20:45:00+00:00,transition_colour_exit,8.87730061349627,585.0,40.405372431279744,2023-11-26 20:45:00+00:00,transition_colour_exit,8.87730061349627,585.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2023-12-01T01:00:00+00:00_L,2023-12-01 02:00:00+00:00,55.15329744315458,2023-12-01 14:00:00+00:00,transition_colour_exit,2.9804113614104293,720.0,55.15329744315458,2023-12-01 14:00:00+00:00,transition_colour_exit,2.9804113614104293,720.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2023-12-07T08:00:00+00:00_S,2023-12-07 09:00:00+00:00,21.230941441742218,2023-12-07 15:15:00+00:00,transition_colour_exit,2.4084597998062915,375.0,21.230941441742218,2023-12-07 15:15:00+00:00,transition_colour_exit,2.4084597998062915,375.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2023-12-08T11:00:00+00:00_L,2023-12-08 12:00:00+00:00,-18.855020392086818,2023-12-08 14:30:00+00:00,fast_failed_launch,0.5085034013605442,150.0,62.35838319719524,2023-12-09 07:00:00+00:00,transition_colour_exit,3.6670068027210836,1140.0,81.21340358928205,990.0,loss_to_win,True,False,True,1,1,0,True,False
2023-12-16T15:00:00+00:00_L,2023-12-16 16:00:00+00:00,-57.76392500727584,2023-12-16 18:05:00+00:00,fast_failed_launch,0.4021059559065367,125.0,-57.31798680022907,2023-12-16 18:10:00+00:00,fast_failed_launch,0.4021059559065367,130.0,0.44593820704676546,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-12-20T04:00:00+00:00_L,2023-12-20 05:00:00+00:00,-28.19955521501056,2023-12-20 08:50:00+00:00,fast_failed_launch,0.5360277136258795,230.0,-21.65859948793661,2023-12-20 08:55:00+00:00,fast_failed_launch,0.5360277136258795,235.0,6.54095572707395,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-12-22T18:00:00+00:00_L,2023-12-22 19:00:00+00:00,-89.45313050775393,2023-12-22 19:20:00+00:00,hard_stop,0.009495743287496534,20.0,-89.45313050775393,2023-12-22 19:20:00+00:00,hard_stop,0.009495743287496534,20.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2023-12-22T19:00:00+00:00_S,2023-12-22 20:00:00+00:00,-40.36384627013943,2023-12-22 20:15:00+00:00,transition_colour_exit,0.0714285714285812,15.0,-40.36384627013943,2023-12-22 20:15:00+00:00,transition_colour_exit,0.0714285714285812,15.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2023-12-23T01:00:00+00:00_S,2023-12-23 02:00:00+00:00,-3.110159800346964,2023-12-23 05:20:00+00:00,fast_failed_launch,1.3109363831307785,200.0,-13.514484699454805,2023-12-23 08:15:00+00:00,fast_failed_launch,1.3109363831307785,375.0,-10.404324899107841,175.0,loss_to_loss,True,True,False,2,1,0,False,False
2023-12-24T05:00:00+00:00_S,2023-12-24 06:00:00+00:00,-58.98411443308685,2023-12-24 07:50:00+00:00,fast_failed_launch,0.16912708600771698,110.0,-55.60518470333227,2023-12-24 07:55:00+00:00,fast_failed_launch,0.16912708600771698,115.0,3.3789297297545815,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-12-24T13:00:00+00:00_L,2023-12-24 14:00:00+00:00,-37.95418257073742,2023-12-24 15:35:00+00:00,fast_failed_launch,0.7706872370266661,95.0,-35.21308599505232,2023-12-24 15:40:00+00:00,fast_failed_launch,0.7706872370266661,100.0,2.7410965756851056,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-12-25T21:00:00+00:00_L,2023-12-25 22:00:00+00:00,-13.498915720219061,2023-12-26 00:15:00+00:00,fast_failed_launch,1.1393442622951064,135.0,-14.27996471496306,2023-12-26 00:20:00+00:00,fast_failed_launch,1.1393442622951064,140.0,-0.7810489947439994,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2023-12-26T05:00:00+00:00_S,2023-12-26 06:00:00+00:00,-22.29088647956202,2023-12-26 08:50:00+00:00,fast_failed_launch,0.3484737841390346,170.0,-6.394939478519433,2023-12-26 08:55:00+00:00,fast_failed_launch,0.3484737841390346,175.0,15.895947001042586,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-01-03T11:00:00+00:00_S,2024-01-03 12:00:00+00:00,229.29527836504482,2024-01-03 21:30:00+00:00,transition_colour_exit,2.3954421768707452,570.0,229.29527836504482,2024-01-03 21:30:00+00:00,transition_colour_exit,2.3954421768707452,570.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-01-10T22:00:00+00:00_L,2024-01-10 23:00:00+00:00,-130.62305428802935,2024-01-11 00:30:00+00:00,fast_failed_launch,0.701600909806667,90.0,-74.90639259669922,2024-01-11 01:15:00+00:00,fast_failed_launch,0.701600909806667,135.0,55.71666169133013,45.0,loss_to_loss,True,True,False,2,1,0,False,False
2024-01-14T13:00:00+00:00_L,2024-01-14 14:00:00+00:00,-29.839169219721242,2024-01-14 14:30:00+00:00,fast_failed_launch,0.7815344603380677,30.0,-27.973923870011053,2024-01-14 14:35:00+00:00,fast_failed_launch,0.7815344603380677,35.0,1.8652453497101895,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-01-14T19:00:00+00:00_S,2024-01-14 20:00:00+00:00,-10.670351643354268,2024-01-14 22:10:00+00:00,fast_failed_launch,2.589181286549631,130.0,30.058954938735354,2024-01-15 03:30:00+00:00,transition_colour_exit,3.441885964912197,450.0,40.72930658208962,320.0,loss_to_win,True,False,True,1,1,0,True,False
2024-01-15T10:00:00+00:00_S,2024-01-15 11:00:00+00:00,-32.05190069985429,2024-01-15 11:30:00+00:00,transition_colour_exit,0.10513078470825912,30.0,-32.05190069985429,2024-01-15 11:30:00+00:00,transition_colour_exit,0.10513078470825912,30.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2024-01-15T14:00:00+00:00_S,2024-01-15 15:00:00+00:00,-88.00963983326974,2024-01-15 16:50:00+00:00,fast_failed_launch,0.05749999999999786,110.0,-96.42198204261148,2024-01-15 16:55:00+00:00,fast_failed_launch,0.05749999999999786,115.0,-8.41234220934173,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-01-20T01:00:00+00:00_L,2024-01-20 02:00:00+00:00,-42.679328691870715,2024-01-20 02:10:00+00:00,fast_failed_launch,0.022245762711848648,10.0,-38.47945300819096,2024-01-20 02:15:00+00:00,fast_failed_launch,0.022245762711848648,15.0,4.199875683679757,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-01-28T18:00:00+00:00_S,2024-01-28 19:00:00+00:00,-16.140449518509165,2024-01-28 21:05:00+00:00,fast_failed_launch,1.427599611273125,125.0,-21.286516827163613,2024-01-28 22:00:00+00:00,fast_failed_launch,1.427599611273125,180.0,-5.146067308654448,55.0,loss_to_loss,True,True,False,2,1,0,False,False
2024-01-29T15:00:00+00:00_L,2024-01-29 16:00:00+00:00,108.35933579993241,2024-01-30 06:45:00+00:00,transition_colour_exit,1.4830967741935408,885.0,108.35933579993241,2024-01-30 06:45:00+00:00,transition_colour_exit,1.4830967741935408,885.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-01-31T20:00:00+00:00_S,2024-01-31 21:00:00+00:00,-43.4295503735333,2024-01-31 23:25:00+00:00,fast_failed_launch,0.32854133101995053,145.0,-40.96204506839689,2024-01-31 23:30:00+00:00,fast_failed_launch,0.32854133101995053,150.0,2.467505305136413,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-02-07T03:00:00+00:00_S,2024-02-07 04:00:00+00:00,-60.15323164607228,2024-02-07 05:15:00+00:00,fast_failed_launch,0.041856610029003,75.0,-64.14753217630984,2024-02-07 05:20:00+00:00,fast_failed_launch,0.041856610029003,80.0,-3.9943005302375596,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-02-12T09:00:00+00:00_S,2024-02-12 10:00:00+00:00,-28.060558600887497,2024-02-12 12:35:00+00:00,fast_failed_launch,0.7319545823195501,155.0,-28.123205429391803,2024-02-12 12:40:00+00:00,fast_failed_launch,0.7319545823195501,160.0,-0.06264682850430603,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-02-12T14:00:00+00:00_L,2024-02-12 15:00:00+00:00,192.03621559712892,2024-02-13 03:00:00+00:00,transition_colour_exit,1.8581681476418477,720.0,192.03621559712892,2024-02-13 03:00:00+00:00,transition_colour_exit,1.8581681476418477,720.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-02-16T10:00:00+00:00_L,2024-02-16 11:00:00+00:00,-37.873357228195935,2024-02-16 13:40:00+00:00,fast_failed_launch,0.3148816686722833,160.0,-21.9689366786141,2024-02-16 13:55:00+00:00,fast_failed_launch,0.3148816686722833,175.0,15.904420549581836,15.0,loss_to_loss,True,True,False,2,1,0,False,False
2024-02-18T14:00:00+00:00_L,2024-02-18 15:00:00+00:00,-56.67514646931854,2024-02-18 16:25:00+00:00,fast_failed_launch,0.05223880597014925,85.0,-47.67499229108794,2024-02-18 16:30:00+00:00,transition_colour_exit,0.05223880597014925,90.0,9.000154178230602,5.0,loss_to_loss,True,False,False,1,0,1,False,False
2024-02-19T17:00:00+00:00_L,2024-02-19 18:00:00+00:00,-109.29239087710484,2024-02-20 00:45:00+00:00,hard_stop,0.11917543482928998,405.0,-109.29239087710484,2024-02-20 00:45:00+00:00,hard_stop,0.11917543482928998,405.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2024-02-21T23:00:00+00:00_L,2024-02-22 00:00:00+00:00,-79.27977198307615,2024-02-22 01:00:00+00:00,fast_failed_launch,0.08979364194087164,60.0,-89.15330589828072,2024-02-22 01:05:00+00:00,hard_stop,0.08979364194087164,65.0,-9.873533915204575,5.0,loss_to_loss,True,False,False,1,0,1,False,False
2024-02-25T17:00:00+00:00_L,2024-02-25 18:00:00+00:00,-1.9283883302373752,2024-02-25 21:25:00+00:00,fast_failed_launch,2.020348837209288,205.0,-5.360443336190883,2024-02-26 01:15:00+00:00,transition_colour_exit,2.020348837209288,435.0,-3.432055005953508,230.0,loss_to_loss,True,False,True,1,1,0,False,False
2024-02-29T19:00:00+00:00_L,2024-02-29 20:00:00+00:00,-179.90878111522557,2024-02-29 21:40:00+00:00,hard_stop,0.6641647225884925,100.0,-179.90878111522557,2024-02-29 21:40:00+00:00,hard_stop,0.6641647225884925,100.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2024-03-02T20:00:00+00:00_S,2024-03-02 21:00:00+00:00,-28.593563227301537,2024-03-02 21:15:00+00:00,transition_colour_exit,0.003826906093620611,15.0,-28.593563227301537,2024-03-02 21:15:00+00:00,transition_colour_exit,0.003826906093620611,15.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2024-03-11T06:00:00+00:00_L,2024-03-11 07:00:00+00:00,342.99019607843206,2024-03-11 20:00:00+00:00,transition_colour_exit,3.95642824807602,780.0,342.99019607843206,2024-03-11 20:00:00+00:00,transition_colour_exit,3.95642824807602,780.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-03-12T16:00:00+00:00_S,2024-03-12 17:00:00+00:00,-103.39465293107678,2024-03-12 18:05:00+00:00,fast_failed_launch,1.4507282996432955,65.0,-124.207871309659,2024-03-12 18:40:00+00:00,fast_failed_launch,1.4507282996432955,100.0,-20.81321837858222,35.0,loss_to_loss,True,True,False,3,2,0,False,False
2024-03-14T13:00:00+00:00_S,2024-03-14 14:00:00+00:00,126.20721328814813,2024-03-14 22:15:00+00:00,transition_colour_exit,3.0969776857169617,495.0,126.20721328814813,2024-03-14 22:15:00+00:00,transition_colour_exit,3.0969776857169617,495.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-03-16T01:00:00+00:00_S,2024-03-16 02:00:00+00:00,24.506447303500618,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1818181818181885,240.0,24.506447303500618,2024-03-16 06:00:00+00:00,transition_colour_exit,1.1818181818181885,240.0,0.0,0.0,win_to_win,False,False,False,0,0,0,False,False
2024-03-20T14:00:00+00:00_L,2024-03-20 15:00:00+00:00,-106.43608741672374,2024-03-20 15:35:00+00:00,fast_failed_launch,0.2382111737570491,35.0,-76.33210883506631,2024-03-20 15:40:00+00:00,fast_failed_launch,0.2382111737570491,40.0,30.10397858165743,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-03-27T05:00:00+00:00_L,2024-03-27 06:00:00+00:00,-33.09611812897194,2024-03-27 06:20:00+00:00,fast_failed_launch,0.35224514563109494,20.0,-39.367498641437365,2024-03-27 06:25:00+00:00,fast_failed_launch,0.35224514563109494,25.0,-6.271380512465427,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-03-28T06:00:00+00:00_L,2024-03-28 07:00:00+00:00,16.025000071053803,2024-03-28 17:00:00+00:00,transition_colour_exit,1.7130214917825328,600.0,16.025000071053803,2024-03-28 17:00:00+00:00,transition_colour_exit,1.7130214917825328,600.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-03-29T07:00:00+00:00_S,2024-03-29 08:00:00+00:00,-38.21853650152537,2024-03-29 10:40:00+00:00,fast_failed_launch,0.30467210807767836,160.0,-65.13098153797677,2024-03-29 11:00:00+00:00,fast_failed_launch,0.30467210807767836,180.0,-26.912445036451395,20.0,loss_to_loss,True,True,False,2,1,0,False,False
2024-03-29T14:00:00+00:00_S,2024-03-29 15:00:00+00:00,48.52305527930702,2024-03-29 22:45:00+00:00,transition_colour_exit,2.449381584974759,465.0,48.52305527930702,2024-03-29 22:45:00+00:00,transition_colour_exit,2.449381584974759,465.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-04-01T05:00:00+00:00_S,2024-04-01 06:00:00+00:00,-77.90224712765819,2024-04-01 09:10:00+00:00,fast_failed_launch,0.2303850607990771,190.0,-81.61782203697359,2024-04-01 09:15:00+00:00,fast_failed_launch,0.2303850607990771,195.0,-3.715574909315407,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-04-03T14:00:00+00:00_L,2024-04-03 15:00:00+00:00,-143.5744297719088,2024-04-03 15:35:00+00:00,hard_stop,0.03145112325439488,35.0,-143.5744297719088,2024-04-03 15:35:00+00:00,hard_stop,0.03145112325439488,35.0,0.0,0.0,loss_to_loss,False,False,False,0,0,0,False,False
2024-04-03T19:00:00+00:00_S,2024-04-03 20:00:00+00:00,-29.350867349964197,2024-04-03 21:35:00+00:00,fast_failed_launch,0.7316038912447174,95.0,-27.708763815336336,2024-04-03 21:40:00+00:00,fast_failed_launch,0.7316038912447174,100.0,1.6421035346278607,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-04-05T11:00:00+00:00_S,2024-04-05 12:00:00+00:00,-80.16340380473365,2024-04-05 13:00:00+00:00,fast_failed_launch,0.8961836998706612,60.0,-56.11308313379138,2024-04-05 13:05:00+00:00,fast_failed_launch,0.8961836998706612,65.0,24.05032067094227,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-04-10T19:00:00+00:00_L,2024-04-10 20:00:00+00:00,34.25689871332629,2024-04-11 10:00:00+00:00,transition_colour_exit,1.357510633534823,840.0,34.25689871332629,2024-04-11 10:00:00+00:00,transition_colour_exit,1.357510633534823,840.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-04-18T13:00:00+00:00_L,2024-04-18 14:00:00+00:00,43.16535420531677,2024-04-19 00:15:00+00:00,transition_colour_exit,1.4931356397583746,615.0,43.16535420531677,2024-04-19 00:15:00+00:00,transition_colour_exit,1.4931356397583746,615.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-04-19T01:00:00+00:00_S,2024-04-19 02:00:00+00:00,-115.72271386430678,2024-04-19 03:20:00+00:00,fast_failed_launch,0.8215457734525284,80.0,-185.84726319239596,2024-04-19 03:25:00+00:00,fast_failed_launch,0.8215457734525284,85.0,-70.12454932808917,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-04-21T22:00:00+00:00_L,2024-04-21 23:00:00+00:00,-52.43382899113721,2024-04-22 00:35:00+00:00,fast_failed_launch,0.28743169398907104,95.0,-44.72906449395384,2024-04-22 00:40:00+00:00,fast_failed_launch,0.28743169398907104,100.0,7.704764497183369,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-04-30T08:00:00+00:00_S,2024-04-30 09:00:00+00:00,123.46764346764351,2024-04-30 22:30:00+00:00,transition_colour_exit,2.070098741237663,810.0,123.46764346764351,2024-04-30 22:30:00+00:00,transition_colour_exit,2.070098741237663,810.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-05-06T12:00:00+00:00_S,2024-05-06 13:00:00+00:00,-81.0958257998585,2024-05-06 14:05:00+00:00,fast_failed_launch,0.22580645161290322,65.0,-86.09543274899772,2024-05-06 14:10:00+00:00,fast_failed_launch,0.22580645161290322,70.0,-4.9996069491392205,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-05-07T08:00:00+00:00_L,2024-05-07 09:00:00+00:00,-72.50990495909583,2024-05-07 10:15:00+00:00,fast_failed_launch,0.21025878003696952,75.0,-90.49061655937916,2024-05-07 10:20:00+00:00,fast_failed_launch,0.21025878003696952,80.0,-17.98071160028333,5.0,loss_to_loss,True,True,False,1,0,0,False,False
2024-05-07T11:00:00+00:00_S,2024-05-07 12:00:00+00:00,-45.119217855275515,2024-05-07 14:55:00+00:00,fast_failed_launch,0.7112096263457773,175.0,-105.1848585449444,2024-05-07 15:00:00+00:00,transition_colour_exit,0.7112096263457773,180.0,-60.06564068966889,5.0,loss_to_loss,True,False,False,1,0,1,False,False
2024-05-10T14:00:00+00:00_S,2024-05-10 15:00:00+00:00,7.423935224157869,2024-05-10 23:45:00+00:00,transition_colour_exit,0.44044701499853306,525.0,7.423935224157869,2024-05-10 23:45:00+00:00,transition_colour_exit,0.44044701499853306,525.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
2024-05-12T08:00:00+00:00_L,2024-05-12 09:00:00+00:00,-7.730362847080023,2024-05-12 12:25:00+00:00,fast_failed_launch,1.1981203007518688,205.0,-7.664837415021705,2024-05-12 12:40:00+00:00,fast_failed_launch,1.1981203007518688,220.0,0.06552543205831807,15.0,loss_to_loss,True,True,False,2,1,0,False,False
2024-05-13T06:00:00+00:00_L,2024-05-13 07:00:00+00:00,156.065725135246,2024-05-13 17:30:00+00:00,transition_colour_exit,2.738258797140038,630.0,156.065725135246,2024-05-13 17:30:00+00:00,transition_colour_exit,2.738258797140038,630.0,0.0,0.0,win_to_win,False,False,True,0,0,0,False,False
