ts,open,high,low,close,volume,open_time
1785981600000,0.9341,0.9383,0.9331,0.938,138960,2026-08-06 02:00:00+00:00
1785982500000,0.9379,0.9425,0.935,0.9405,280520,2026-08-06 02:15:00+00:00
1785983400000,0.9406,0.943,0.9376,0.9426,218745,2026-08-06 02:30:00+00:00
1785984300000,0.9425,0.9453,0.9375,0.9406,271688,2026-08-06 02:45:00+00:00
1785985200000,0.9407,0.9442,0.9347,0.9409,479626,2026-08-06 03:00:00+00:00
1785986100000,0.941,0.9517,0.941,0.9471,669764,2026-08-06 03:15:00+00:00
1785987000000,0.9472,0.9475,0.9365,0.9366,400726,2026-08-06 03:30:00+00:00
1785987900000,0.9366,0.9366,0.9316,0.933,404911,2026-08-06 03:45:00+00:00
1785988800000,0.9329,0.934,0.9174,0.9277,1072770,2026-08-06 04:00:00+00:00
1785989700000,0.9277,0.9318,0.9263,0.9293,311851,2026-08-06 04:15:00+00:00
1785990600000,0.9293,0.9293,0.9209,0.9218,307250,2026-08-06 04:30:00+00:00
1785991500000,0.9217,0.9236,0.9084,0.9103,923755,2026-08-06 04:45:00+00:00
1785992400000,0.9102,0.9156,0.9095,0.9148,339654,2026-08-06 05:00:00+00:00
1785993300000,0.9147,0.9173,0.9109,0.914,269055,2026-08-06 05:15:00+00:00
1785994200000,0.9142,0.9154,0.9092,0.9118,323315,2026-08-06 05:30:00+00:00
1785995100000,0.9119,0.9147,0.9112,0.9114,176205,2026-08-06 05:45:00+00:00
1785996000000,0.9113,0.9144,0.9064,0.9088,368896,2026-08-06 06:00:00+00:00
1785996900000,0.9087,0.9087,0.9027,0.905,482560,2026-08-06 06:15:00+00:00
1785997800000,0.905,0.9057,0.8971,0.8993,553752,2026-08-06 06:30:00+00:00
1785998700000,0.8992,0.9045,0.8989,0.9014,322900,2026-08-06 06:45:00+00:00
1785999600000,0.9017,0.91,0.9012,0.9094,587702,2026-08-06 07:00:00+00:00
1786000500000,0.9093,0.9125,0.9021,0.9021,349816,2026-08-06 07:15:00+00:00
1786001400000,0.9022,0.9131,0.9021,0.9077,482429,2026-08-06 07:30:00+00:00
1786002300000,0.9077,0.9117,0.9054,0.9086,227330,2026-08-06 07:45:00+00:00
1786003200000,0.9087,0.9129,0.903,0.9038,353222,2026-08-06 08:00:00+00:00
1786004100000,0.9038,0.9062,0.9005,0.9029,361251,2026-08-06 08:15:00+00:00
1786005000000,0.9028,0.9103,0.8998,0.9064,440681,2026-08-06 08:30:00+00:00
1786005900000,0.9063,0.9066,0.8881,0.8897,1046766,2026-08-06 08:45:00+00:00
1786006800000,0.8897,0.892,0.8789,0.8824,1377550,2026-08-06 09:00:00+00:00
1786007700000,0.8824,0.8871,0.8798,0.8856,555581,2026-08-06 09:15:00+00:00
1786008600000,0.8855,0.8908,0.8853,0.8883,360698,2026-08-06 09:30:00+00:00
1786009500000,0.8882,0.8889,0.8832,0.8837,354091,2026-08-06 09:45:00+00:00
1786010400000,0.8837,0.8883,0.8807,0.8827,344934,2026-08-06 10:00:00+00:00
1786011300000,0.8827,0.8845,0.8793,0.8818,294475,2026-08-06 10:15:00+00:00
1786012200000,0.8819,0.8824,0.8752,0.8777,458380,2026-08-06 10:30:00+00:00
1786013100000,0.8778,0.8818,0.8769,0.8778,225972,2026-08-06 10:45:00+00:00
1786014000000,0.8779,0.8828,0.8767,0.881,260087,2026-08-06 11:00:00+00:00
1786014900000,0.8809,0.8821,0.8768,0.8785,157026,2026-08-06 11:15:00+00:00
