ts,open,high,low,close,volume,open_time
1785981600000,0.8401,0.8413,0.8383,0.8392,159840,2026-08-06 02:00:00+00:00
1785982500000,0.8391,0.8417,0.8388,0.8413,234534,2026-08-06 02:15:00+00:00
1785983400000,0.8412,0.8428,0.8403,0.8417,114937,2026-08-06 02:30:00+00:00
1785984300000,0.8417,0.8423,0.8412,0.8418,75606,2026-08-06 02:45:00+00:00
1785985200000,0.8418,0.8426,0.8399,0.8417,95326,2026-08-06 03:00:00+00:00
1785986100000,0.8417,0.842,0.8406,0.8412,65297,2026-08-06 03:15:00+00:00
1785987000000,0.8412,0.8418,0.8399,0.84,70214,2026-08-06 03:30:00+00:00
1785987900000,0.8399,0.8408,0.8393,0.84,70780,2026-08-06 03:45:00+00:00
1785988800000,0.84,0.8407,0.839,0.8407,38934,2026-08-06 04:00:00+00:00
1785989700000,0.8407,0.8432,0.8407,0.8425,85402,2026-08-06 04:15:00+00:00
1785990600000,0.8425,0.8434,0.8411,0.8411,76778,2026-08-06 04:30:00+00:00
1785991500000,0.841,0.8417,0.8402,0.8411,94923,2026-08-06 04:45:00+00:00
1785992400000,0.8411,0.8441,0.8409,0.8423,69248,2026-08-06 05:00:00+00:00
1785993300000,0.8423,0.843,0.8389,0.8391,59664,2026-08-06 05:15:00+00:00
1785994200000,0.8391,0.8391,0.8353,0.8362,122762,2026-08-06 05:30:00+00:00
1785995100000,0.8362,0.8377,0.8353,0.8377,80392,2026-08-06 05:45:00+00:00
1785996000000,0.8377,0.8377,0.8348,0.8353,333417,2026-08-06 06:00:00+00:00
1785996900000,0.8352,0.837,0.8343,0.8367,50984,2026-08-06 06:15:00+00:00
1785997800000,0.8367,0.8373,0.8354,0.8365,99706,2026-08-06 06:30:00+00:00
1785998700000,0.8365,0.8366,0.8353,0.8362,32937,2026-08-06 06:45:00+00:00
1785999600000,0.8362,0.8362,0.8339,0.8353,102060,2026-08-06 07:00:00+00:00
1786000500000,0.8353,0.8359,0.8347,0.8356,59066,2026-08-06 07:15:00+00:00
1786001400000,0.8356,0.8364,0.8338,0.8354,121749,2026-08-06 07:30:00+00:00
1786002300000,0.8353,0.8361,0.8306,0.833,1174994,2026-08-06 07:45:00+00:00
1786003200000,0.833,0.8343,0.8318,0.834,116499,2026-08-06 08:00:00+00:00
1786004100000,0.834,0.834,0.8332,0.8334,51737,2026-08-06 08:15:00+00:00
