scope,timeframe,symbol,length,period,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r
actual,15m,1000PEPEUSDT,50,full,102,102,0,0.38235294117647056,44.52948374709751,54.718229306089974,0.4365635661480148,5222.921778077582,51.20511547134884,1.680749203660924,1.3219206742007936,10.165260596837633,0
actual,15m,1000PEPEUSDT,60,earlier,63,63,0,0.38095238095238093,29.380687043132987,35.199154552121676,0.4663601117957617,2867.8761176235657,45.521843136882,1.731418532341706,1.2577870663080537,11.243750136586586,0
actual,15m,1000PEPEUSDT,60,later,41,41,0,0.36585365853658536,12.955439359337507,17.51907475396829,0.3159863258375002,1886.1214458517093,46.00296209394413,1.47219958372743,1.3387312457185352,8.972223847986907,0
actual,15m,1000PEPEUSDT,60,full,104,104,0,0.375,42.3361264024705,52.71822930608997,0.40707813848529323,4753.997563475275,45.711515033416106,1.6262201193404022,1.2847868988213231,11.243750136586586,0
actual,15m,1000PEPEUSDT,90,earlier,58,58,0,0.3620689655172414,23.711147037300176,29.023581503820466,0.4088128799534513,2441.849925012016,42.10086077606923,1.6335787057299889,1.2385759579458817,12.050954589276751,0
actual,15m,1000PEPEUSDT,90,later,31,31,0,0.3870967741935484,17.10539939613592,20.598240964430346,0.5517870772947071,2440.1897617880554,78.71579876735663,1.8630866761919427,1.6072947122658134,7.063908468476562,0
actual,15m,1000PEPEUSDT,90,full,89,89,0,0.3707865168539326,40.816546433436095,49.62182246825082,0.45861288127456284,4882.039686800071,54.85437850337158,1.7130397081703441,1.342521497316405,12.050954589276751,0
actual,15m,1000PEPEUSDT,120,earlier,53,53,0,0.41509433962264153,30.104621679796853,34.939020371078136,0.5680117298074878,3821.0493188750315,72.09527016745342,1.9437641249268176,1.4218409299646324,9.842204385338057,0
actual,15m,1000PEPEUSDT,120,later,27,27,0,0.4444444444444444,21.614489601060058,24.598240964430342,0.8005366518911132,3339.809936002297,123.69666429638137,2.4118096528535014,2.0709630430529713,4.0554279086223275,0
actual,15m,1000PEPEUSDT,120,full,80,80,0,0.425,51.71911128085691,59.5372613355085,0.6464888910107114,7160.8592548773295,89.51074068596662,2.0955527299041106,1.5880863200497628,9.842204385338057,0
actual,15m,1000PEPEUSDT,150,earlier,49,49,0,0.3877551020408163,25.514059353970477,30.03419206545788,0.5206950888565404,2544.7767218531485,51.934218813329565,1.8285595045603347,1.2907488458475085,9.842204385338057,0
actual,15m,1000PEPEUSDT,150,later,27,27,0,0.4444444444444444,21.614489601060058,24.598240964430342,0.8005366518911132,3339.809936002297,123.69666429638137,2.4118096528535014,2.0709630430529713,4.0554279086223275,0
actual,15m,1000PEPEUSDT,150,full,76,76,0,0.40789473684210525,47.12854895503053,54.63243302988824,0.6201124862504017,5884.586657855446,77.42877181388745,2.022243637280493,1.4957110267670262,9.842204385338057,0
actual,15m,1000PEPEUSDT,200,earlier,44,44,0,0.4090909090909091,23.562950709572096,27.677880019226006,0.5355216070357295,2679.846705971636,60.905606953900815,1.8844119876042262,1.355599722407261,8.913910976408225,0
actual,15m,1000PEPEUSDT,200,later,26,26,0,0.4230769230769231,20.60281783325003,23.519085291607123,0.7924160705096165,3039.983846325877,116.92245562791834,2.3457295374459406,1.974819050568511,4.563959373461536,0
actual,15m,1000PEPEUSDT,200,full,70,70,0,0.4142857142857143,44.165768542822136,51.19696531083314,0.6309395506117448,5719.830552297513,81.71186503282163,2.0527620323421845,1.5368392173223935,8.913910976408225,0
actual,15m,AAVEUSDT,0,earlier,76,76,0,0.34210526315789475,32.094779588600574,39.835867498133005,0.42229973142895494,4535.426043182151,59.676658462923044,1.6465507712515088,1.3995755563309131,14.643796209080932,3
actual,15m,AAVEUSDT,0,later,41,40,1,0.225,-2.1934377467079056,3.3098267981095475,-0.05483594366769764,-1509.5390807833091,-37.73847701958273,0.9332442257008314,0.7430551390177962,11.638624220786426,0
actual,15m,AAVEUSDT,0,full,117,116,1,0.3017241379310345,29.90134184189267,43.14569429624255,0.2577701882921782,3025.886962398844,26.08523243447279,1.3624508442064762,1.17566258995815,18.42134508740166,3
actual,15m,AAVEUSDT,20,earlier,75,75,0,0.3333333333333333,27.561586311289638,35.23082548132627,0.36748781748386183,3273.5546981529133,43.64739597537218,1.555229389791748,1.2884034327183915,19.17698948639187,3
actual,15m,AAVEUSDT,20,later,41,40,1,0.225,-2.1934377467079056,3.3098267981095475,-0.05483594366769764,-1509.5390807833091,-37.73847701958273,0.9332442257008314,0.7430551390177962,11.638624220786426,0
actual,15m,AAVEUSDT,20,full,116,115,1,0.2956521739130435,25.368148564581734,38.540652279435825,0.2205925962137542,1764.0156173696037,15.339266237996553,1.3075014797598785,1.1024068499333868,22.954538364712597,3
actual,15m,AAVEUSDT,30,earlier,75,75,0,0.3333333333333333,27.561586311289638,35.23082548132627,0.36748781748386183,3273.5546981529133,43.64739597537218,1.555229389791748,1.2884034327183915,19.17698948639187,3
actual,15m,AAVEUSDT,30,later,41,40,1,0.225,-2.1934377467079056,3.3098267981095475,-0.05483594366769764,-1509.5390807833091,-37.73847701958273,0.9332442257008314,0.7430551390177962,11.638624220786426,0
actual,15m,AAVEUSDT,30,full,116,115,1,0.2956521739130435,25.368148564581734,38.540652279435825,0.2205925962137542,1764.0156173696037,15.339266237996553,1.3075014797598785,1.1024068499333868,22.954538364712597,3
actual,15m,AAVEUSDT,50,earlier,73,73,0,0.3424657534246575,20.669585538990333,27.93138392939345,0.28314500738342924,2944.586431366472,40.3368004296777,1.4312858987035035,1.264086911529428,14.11154548021797,2
actual,15m,AAVEUSDT,50,later,39,38,1,0.23684210526315788,0.1810603040212737,5.3098267981095555,0.004764744842665098,-1171.1861217141532,-30.820687413530344,1.0059396848154492,0.7884647560566449,10.538912203095013,0
actual,15m,AAVEUSDT,50,full,112,111,1,0.3063063063063063,20.85064584301161,33.24121072750301,0.18784365624334784,1773.4003096523195,15.976579366237113,1.2659228286391349,1.1062764898216628,16.60205638385515,2
actual,15m,AAVEUSDT,60,earlier,73,73,0,0.3561643835616438,34.96243050873845,42.217791696383735,0.4789374042292938,4886.572286358394,66.93934638847115,1.74750214606687,1.444255527903882,12.958409248333908,3
actual,15m,AAVEUSDT,60,later,36,35,1,0.22857142857142856,-2.2916550558514683,2.2784811640071068,-0.06547585873861338,-1196.9376954301429,-34.19821986943265,0.918656518478317,0.7710063934456014,12.28110618717742,0
actual,15m,AAVEUSDT,60,full,109,108,1,0.3148148148148148,32.67077545288699,44.49627286039083,0.302507180119324,3689.634590928249,34.16328324933564,1.435930489139279,1.2273845119908044,16.002972469386822,3
actual,15m,AAVEUSDT,90,earlier,63,63,0,0.3492063492063492,19.424848284470404,25.566568457019596,0.30833092515032384,1407.603364415376,22.34291054627581,1.4776816552977599,1.1392915274342157,10.461338495246679,2
actual,15m,AAVEUSDT,90,later,29,28,1,0.21428571428571427,4.647697815400888,8.200164748341857,0.16598920769288886,-364.87185404055214,-13.031137644305431,1.209945758359312,0.9128723126885828,7.11014418017308,0
actual,15m,AAVEUSDT,90,full,92,91,1,0.3076923076923077,24.072546099871296,33.76673320536146,0.2645334736249593,1042.7315103748242,11.458588026096969,1.3833058269813578,1.072952816947758,10.461338495246679,2
actual,15m,AAVEUSDT,120,earlier,52,52,0,0.36538461538461536,21.34638914386366,26.33291620312962,0.41050748353583966,2373.5332267365834,45.64486974493429,1.6448401087581694,1.2917016553278824,8.81056305285399,2
actual,15m,AAVEUSDT,120,later,27,26,1,0.23076923076923078,1.521805777504296,4.796538695222487,0.05853099144247292,-295.65717670890086,-11.371429873419263,1.0729803950185621,0.9229120327398704,11.325834792884585,0
actual,15m,AAVEUSDT,120,full,79,78,1,0.32051282051282054,22.868194921367962,31.12945489835211,0.29318198617138413,2077.8760500276826,26.639436538816444,1.4238332805824658,1.173558789974149,11.325834792884582,2
actual,15m,AAVEUSDT,150,earlier,48,48,0,0.375,22.579540819693452,27.304587921576907,0.4704071004102803,2609.5128695607605,54.36485144918252,1.767350605077704,1.3572467819699912,7.709241127850273,2
actual,15m,AAVEUSDT,150,later,24,24,0,0.20833333333333334,0.06797282668212112,3.1495275914350147,0.002832201111755047,-535.834458581485,-22.326435774228543,1.0033235372721405,0.8572468421774125,12.128728816359331,0
actual,15m,AAVEUSDT,150,full,72,72,0,0.3194444444444444,22.647513646375568,30.454115513011924,0.3145488006441051,2073.6784109792748,28.80108904137882,1.4540647529125081,1.1875260150425415,12.12872881635932,2
actual,15m,AAVEUSDT,200,earlier,42,42,0,0.38095238095238093,12.470674128920272,16.552597418519028,0.2969208125933398,991.7544557119311,23.61320132647455,1.4975955075941603,1.1560635815454612,6.957931803102689,1
actual,15m,AAVEUSDT,200,later,23,23,0,0.21739130434782608,0.3814866688614209,3.4598739841234307,0.0165863769070183,-542.2155600487431,-23.574589567336655,1.0196272345145687,0.8473591317729011,9.78837432719524,0
actual,15m,AAVEUSDT,200,full,65,65,0,0.3230769230769231,12.852160797781695,20.01247140264246,0.197725550735103,449.5388956631878,6.91598301020289,1.2888225422284942,1.0453756980498103,9.788374327195239,1
actual,15m,AEROUSDT,0,earlier,52,52,0,0.36538461538461536,12.806182326019375,17.640003911899456,0.24627273703883412,3255.424089422237,62.60430941196609,1.3710944284249362,1.4039401901909565,12.839314737123992,0
actual,15m,AEROUSDT,0,later,52,52,0,0.3269230769230769,-1.347508912609548,4.861285764400272,-0.025913632934799,1588.9383680876392,30.556507078608448,0.96182610106364,1.2409211753708072,16.639388045204722,0
actual,15m,AEROUSDT,0,full,104,104,0,0.34615384615384615,11.458673413409823,22.501289676299727,0.11017955205201753,4844.362457509876,46.58040824528726,1.1641445049094676,1.330573109844193,16.63938804520471,0
actual,15m,AEROUSDT,20,earlier,52,52,0,0.36538461538461536,12.806182326019375,17.640003911899456,0.24627273703883412,3255.424089422237,62.60430941196609,1.3710944284249362,1.4039401901909565,12.839314737123992,0
actual,15m,AEROUSDT,20,later,52,52,0,0.3269230769230769,-1.347508912609548,4.861285764400272,-0.025913632934799,1588.9383680876392,30.556507078608448,0.96182610106364,1.2409211753708072,16.639388045204722,0
actual,15m,AEROUSDT,20,full,104,104,0,0.34615384615384615,11.458673413409823,22.501289676299727,0.11017955205201753,4844.362457509876,46.58040824528726,1.1641445049094676,1.330573109844193,16.63938804520471,0
actual,15m,AEROUSDT,30,earlier,52,52,0,0.36538461538461536,12.806182326019375,17.640003911899456,0.24627273703883412,3255.424089422237,62.60430941196609,1.3710944284249362,1.4039401901909565,12.839314737123992,0
actual,15m,AEROUSDT,30,later,52,52,0,0.3269230769230769,-1.347508912609548,4.861285764400272,-0.025913632934799,1588.9383680876392,30.556507078608448,0.96182610106364,1.2409211753708072,16.639388045204722,0
actual,15m,AEROUSDT,30,full,104,104,0,0.34615384615384615,11.458673413409823,22.501289676299727,0.11017955205201753,4844.362457509876,46.58040824528726,1.1641445049094676,1.330573109844193,16.63938804520471,0
actual,15m,AEROUSDT,50,earlier,48,48,0,0.3958333333333333,17.217362419638196,21.64000391189945,0.3586950504091291,4234.592690693895,88.2206810561228,1.5720424906181218,1.5981058956796965,12.839314737123996,0
actual,15m,AEROUSDT,50,later,51,51,0,0.3333333333333333,-1.1830882438466233,4.842054995169489,-0.023197808702874967,1623.1463771944152,31.82639955283167,0.9663271680172486,1.2473910871214249,16.474967376441793,0
actual,15m,AEROUSDT,50,full,99,99,0,0.36363636363636365,16.034274175791563,26.48205890706894,0.16196236541203599,5857.739067888309,59.1690814938213,1.2458006117863025,1.4294196610236174,16.474967376441793,0
actual,15m,AEROUSDT,60,earlier,46,46,0,0.391304347826087,17.22529133132359,21.424042806807922,0.3744628550287737,4124.022705816347,89.65266751774668,1.5934332219108052,1.6082216488920864,12.839314737123992,0
actual,15m,AEROUSDT,60,later,49,49,0,0.32653061224489793,-2.697766786415173,3.11802180613629,-0.055056465028881084,794.0564658844553,16.205233997641944,0.9206268396429211,1.1239852622206101,17.989645919010343,0
actual,15m,AEROUSDT,60,full,95,95,0,0.35789473684210527,14.527524544908411,24.54206461294422,0.15292131099903591,4918.079171700804,51.769254438955834,1.2305410881863668,1.3730083809015634,17.98964591901035,0
actual,15m,AEROUSDT,90,earlier,39,39,0,0.38461538461538464,16.65786243544091,20.11563525382018,0.42712467783181823,3952.2064177770476,101.33862609684738,1.6601218060743534,1.654604283926132,11.032126303847235,0
actual,15m,AEROUSDT,90,later,39,39,0,0.38461538461538464,5.892594784835357,10.56641097690778,0.15109217397013736,2529.648822455929,64.86279031938278,1.2437220838431953,1.5728030113209452,12.663333957777233,0
actual,15m,AEROUSDT,90,full,78,78,0,0.38461538461538464,22.550457220276268,30.68204623072796,0.2891084259009778,6481.855240232975,83.10070820811507,1.4563757102669548,1.6200469484484576,12.663333957777233,0
actual,15m,AEROUSDT,120,earlier,36,36,0,0.3888888888888889,14.230913307027546,17.35120058729282,0.39530314741743183,3577.008579727159,99.36134943686552,1.6087598315882792,1.63465365973746,11.223108667754666,0
actual,15m,AEROUSDT,120,later,37,37,0,0.40540540540540543,8.243537727778293,12.566410976907774,0.22279831696698088,2797.6086189493735,75.61104375538848,1.3776835415892963,1.6743982758079943,11.48844506888835,0
actual,15m,AEROUSDT,120,full,73,73,0,0.3972602739726027,22.47445103480584,29.917611564200598,0.3078691922576142,6374.617198676532,87.32352326954154,1.4971842359450707,1.65150412400332,11.48844506888835,0
actual,15m,AEROUSDT,150,earlier,35,35,0,0.37142857142857144,10.866144676390931,14.09404089745997,0.31046127646831234,2916.8304795939216,83.33801370268347,1.4731807845691869,1.5486848041318935,10.988562496548344,0
actual,15m,AEROUSDT,150,later,36,36,0,0.3611111111111111,4.339509177373104,8.599554274435137,0.12054192159369734,1891.837980456921,52.55105501269225,1.1837706055009871,1.4235089644319183,12.933959661770412,0
actual,15m,AEROUSDT,150,full,71,71,0,0.36619718309859156,15.20565385376403,22.693595171895115,0.21416413878540888,4808.668460050842,67.72772478944849,1.3264572956140561,1.4915283141032245,12.93395966177041,0
actual,15m,AEROUSDT,200,earlier,31,31,0,0.3870967741935484,13.142824012683642,16.070529306311403,0.42396206492527877,3611.568345117097,116.50220468119667,1.6589835045752848,1.8109982002986862,7.754897073397295,0
actual,15m,AEROUSDT,200,later,32,32,0,0.375,6.354927063722846,10.297803180001118,0.19859147074133893,2145.725653298892,67.05392666559038,1.301016191338624,1.5363552195318169,10.36330933750094,0
actual,15m,AEROUSDT,200,full,63,63,0,0.38095238095238093,19.49775107640649,26.36833248631252,0.30948811232391255,5757.293998415988,91.385619022476,1.4749101227663657,1.6810297695870053,10.363309337500937,0
actual,15m,API3USDT,0,earlier,66,66,0,0.3181818181818182,30.435514082790714,36.53423406919015,0.4611441527695563,3104.373778440184,47.035966340002794,1.7203262795650431,1.300279299923105,8.346794133825524,2
actual,15m,API3USDT,0,later,34,34,0,0.2647058823529412,-7.158722859541032,-2.6691236744691924,-0.21055067233944214,-2640.517264357706,-77.662272481109,0.718386019210454,0.4839970277446612,12.123531636464353,0
actual,15m,API3USDT,0,full,101,101,0,0.297029702970297,22.628259973249687,33.372922894720965,0.2240421779529672,380.8942914160785,3.7712306080799856,1.3312037363336746,1.0245129352510585,12.77180188134271,2
actual,15m,API3USDT,20,earlier,66,66,0,0.3181818181818182,30.435514082790714,36.53423406919015,0.4611441527695563,3104.373778440184,47.035966340002794,1.7203262795650431,1.300279299923105,8.346794133825524,2
actual,15m,API3USDT,20,later,34,34,0,0.2647058823529412,-7.158722859541032,-2.6691236744691924,-0.21055067233944214,-2640.517264357706,-77.662272481109,0.718386019210454,0.4839970277446612,12.123531636464353,0
actual,15m,API3USDT,20,full,101,101,0,0.297029702970297,22.628259973249687,33.372922894720965,0.2240421779529672,380.8942914160785,3.7712306080799856,1.3312037363336746,1.0245129352510585,12.77180188134271,2
actual,15m,API3USDT,30,earlier,66,66,0,0.3181818181818182,30.435514082790714,36.53423406919015,0.4611441527695563,3104.373778440184,47.035966340002794,1.7203262795650431,1.300279299923105,8.346794133825524,2
actual,15m,API3USDT,30,later,34,34,0,0.2647058823529412,-7.158722859541032,-2.6691236744691924,-0.21055067233944214,-2640.517264357706,-77.662272481109,0.718386019210454,0.4839970277446612,12.123531636464353,0
actual,15m,API3USDT,30,full,101,101,0,0.297029702970297,22.628259973249687,33.372922894720965,0.2240421779529672,380.8942914160785,3.7712306080799856,1.3312037363336746,1.0245129352510585,12.77180188134271,2
actual,15m,API3USDT,50,earlier,65,65,0,0.3230769230769231,31.5766692552045,37.53423406919015,0.4857949116185308,3266.0618204580187,50.24710493012336,1.7680786461301352,1.3209384220410625,8.346794133825524,2
actual,15m,API3USDT,50,later,34,34,0,0.2647058823529412,-7.02015341509658,-2.6691236744691818,-0.20647510044401707,-2691.0775090658435,-79.14933850193657,0.7223234948428333,0.47926175355225153,12.123531636464353,0
actual,15m,API3USDT,50,full,100,100,0,0.3,23.90798459010793,34.372922894720965,0.2390798459010793,492.02208872577665,4.920220887257766,1.356614460023071,1.0318927955512336,12.77180188134271,2
actual,15m,API3USDT,60,earlier,64,64,0,0.328125,33.7365109579462,39.55025138520746,0.5271329837179094,3671.7371383524433,57.370892786756926,1.8435227589073253,1.3677301891203257,8.346794133825524,2
actual,15m,API3USDT,60,later,32,32,0,0.28125,-5.562589461608209,-1.5993562326087178,-0.17383092067525655,-2535.395585510008,-79.23111204718775,0.7665152175936876,0.49414811648529633,10.665967682975984,0
actual,15m,API3USDT,60,full,97,97,0,0.30927835051546393,27.525390246338,37.45870765259874,0.28376690975606184,1053.3793301760347,10.859580723464276,1.4269652325803093,1.0698529265628416,10.68258778620038,2
actual,15m,API3USDT,90,earlier,55,55,0,0.32727272727272727,25.22454460365725,30.330616888694188,0.45862808370285907,2909.972017794331,52.90858214171511,1.7211473294123498,1.3473430793643062,5.5499408271221,2
actual,15m,API3USDT,90,later,26,26,0,0.19230769230769232,-7.526704194525879,-4.497188982015938,-0.28948862286637994,-1853.1830097680358,-71.27626960646292,0.6551146705926647,0.5855221870565676,11.900726807367342,0
actual,15m,API3USDT,90,full,82,82,0,0.2804878048780488,17.04930915913138,25.34124040667826,0.20791840437965098,973.8267853598959,11.875936406827998,1.2967643215965072,1.075304273247803,15.682525535120584,2
actual,15m,API3USDT,120,earlier,49,49,0,0.2857142857142857,12.502587763912915,17.01020092585165,0.2551548523247534,1034.3128484928136,21.108425479445177,1.368818552462337,1.127598333661336,8.117092357084134,1
actual,15m,API3USDT,120,later,19,19,0,0.21052631578947367,-5.561173079550262,-3.1521054940752986,-0.2926933199763296,-1733.740255035773,-91.24948710714595,0.6527965031847961,0.45891287392145585,9.353445380623189,0
actual,15m,API3USDT,120,full,69,69,0,0.2608695652173913,6.292883434362661,13.365907931776352,0.09120120919366176,-782.3896292093597,-11.33898013346898,1.1244523668536832,0.9313280529398399,18.119068987707315,1
actual,15m,API3USDT,150,earlier,44,44,0,0.2727272727272727,10.650757843881738,14.707466698782042,0.2420626782700395,441.67810579363044,10.038138768037054,1.3480445389096327,1.0598337729670357,9.147310342327753,1
actual,15m,API3USDT,150,later,20,20,0,0.15,-8.242075669689793,-5.746700088669879,-0.41210378348448967,-2142.319442157089,-107.11597210785445,0.5501687207919903,0.4013389249226547,13.209222970762712,0
actual,15m,API3USDT,150,full,65,65,0,0.23076923076923078,1.7601509241919517,8.468579110112161,0.027079244987568488,-1783.6035590298582,-27.44005475430551,1.0355063605701,0.8384890009724207,23.005064563090457,1
actual,15m,API3USDT,200,earlier,40,40,0,0.3,19.843125766417245,23.615945759831682,0.4960781441604311,2442.0872647455767,61.052181618639416,1.7349845041519738,1.3834736173473554,5.370842108233843,1
actual,15m,API3USDT,200,later,20,20,0,0.2,-5.147978608675184,-2.47746931943909,-0.2573989304337592,-1496.082260025552,-74.8041130012776,0.7020241558393255,0.5200906636183125,12.163125909748125,0
actual,15m,API3USDT,200,full,61,61,0,0.26229508196721313,14.046615907742066,20.646288940392598,0.2302723919301978,863.0427820536255,14.148242328747958,1.3126817274766254,1.0901941632595757,17.51119360026965,1
actual,15m,APTUSDT,0,earlier,70,70,0,0.2571428571428571,-5.499953900988572,1.6450126470073125,-0.07857077001412247,-5297.794424031862,-75.68277748616946,0.8958147922214389,0.602682102758701,20.158716145445933,1
actual,15m,APTUSDT,0,later,47,47,0,0.3404255319148936,5.773661091729871,11.25256445168979,0.12284385301552918,952.6275386184005,20.268671034434053,1.1678958812564582,1.1402597212559449,14.025780375042583,0
actual,15m,APTUSDT,0,full,117,117,0,0.2905982905982906,0.27370719074130545,12.897577098697104,0.002339377698643636,-4345.16688541346,-37.138178507807346,1.0031396178997114,0.7840994079747502,20.158716145445933,1
actual,15m,APTUSDT,20,earlier,70,70,0,0.2571428571428571,-5.499953900988572,1.6450126470073125,-0.07857077001412247,-5297.794424031862,-75.68277748616946,0.8958147922214389,0.602682102758701,20.158716145445933,1
actual,15m,APTUSDT,20,later,47,47,0,0.3404255319148936,5.773661091729871,11.25256445168979,0.12284385301552918,952.6275386184005,20.268671034434053,1.1678958812564582,1.1402597212559449,14.025780375042583,0
actual,15m,APTUSDT,20,full,117,117,0,0.2905982905982906,0.27370719074130545,12.897577098697104,0.002339377698643636,-4345.16688541346,-37.138178507807346,1.0031396178997114,0.7840994079747502,20.158716145445933,1
actual,15m,APTUSDT,30,earlier,70,70,0,0.2571428571428571,-5.499953900988572,1.6450126470073125,-0.07857077001412247,-5297.794424031862,-75.68277748616946,0.8958147922214389,0.602682102758701,20.158716145445933,1
actual,15m,APTUSDT,30,later,47,47,0,0.3404255319148936,5.773661091729871,11.25256445168979,0.12284385301552918,952.6275386184005,20.268671034434053,1.1678958812564582,1.1402597212559449,14.025780375042583,0
actual,15m,APTUSDT,30,full,117,117,0,0.2905982905982906,0.27370719074130545,12.897577098697104,0.002339377698643636,-4345.16688541346,-37.138178507807346,1.0031396178997114,0.7840994079747502,20.158716145445933,1
actual,15m,APTUSDT,50,earlier,66,66,0,0.25757575757575757,-3.37696487768238,3.3232584138191275,-0.05116613451033909,-4829.745835094977,-73.17796719840875,0.9324933549208546,0.6218775316922218,18.54693268321225,1
actual,15m,APTUSDT,50,later,46,46,0,0.34782608695652173,6.8759413586507545,12.252564451689793,0.1494769860576251,1168.1686786847602,25.394971275755655,1.2065711853363978,1.1776320030269167,14.025780375042585,0
actual,15m,APTUSDT,50,full,112,112,0,0.29464285714285715,3.498976480968369,15.575822865508924,0.03124086143721758,-3661.5771564102174,-32.69265318223408,1.0419993531014733,0.8107644425389126,18.54693268321225,1
actual,15m,APTUSDT,60,earlier,64,64,0,0.25,-2.1369018326263944,4.251497140609587,-0.03338909113478741,-4707.416158508669,-73.55337747669795,0.9557348300287721,0.6249593133203996,18.494903802527606,1
actual,15m,APTUSDT,60,later,42,42,0,0.35714285714285715,9.538967846375042,14.42716762629298,0.22711828205654863,1758.1654979741604,41.861083285099056,1.318333234311664,1.297594892674241,12.955886335307486,0
actual,15m,APTUSDT,60,full,106,106,0,0.29245283018867924,7.40206601374865,18.678664766902564,0.06983081145045895,-2949.2506605345075,-27.823119439004792,1.0946067353975115,0.8402326963654148,18.494903802527606,1
actual,15m,APTUSDT,90,earlier,56,56,0,0.25,-0.6917243733617884,4.35122501595281,-0.012352220952889079,-3569.356979317271,-63.73851748780841,0.9833339296191549,0.6831316717520829,13.920305513622395,1
actual,15m,APTUSDT,90,later,35,35,0,0.34285714285714286,1.8347065897251627,5.753508300673982,0.05242018827786179,352.306993122643,10.065914089218372,1.0724515909153012,1.067233907962829,12.763132359950731,0
actual,15m,APTUSDT,90,full,91,91,0,0.2857142857142857,1.1429822163633752,10.104733316626792,0.012560244135861265,-3217.0499861946278,-35.35219765049042,1.0171033038144053,0.8050804295373813,13.920305513622395,1
actual,15m,APTUSDT,120,earlier,51,51,0,0.2549019607843137,-1.5980921263993042,3.290885919743893,-0.03133513973331969,-3112.263648330403,-61.024777418243204,0.959107605934876,0.692083875643463,12.586254811646928,1
actual,15m,APTUSDT,120,later,32,32,0,0.375,5.117782965357939,8.753508300673985,0.1599307176674356,1262.595629624001,39.45611342575003,1.232202939048241,1.2916106452391574,11.715731624656613,0
actual,15m,APTUSDT,120,full,83,83,0,0.30120481927710846,3.5196908389586365,12.04439422041788,0.04240591372239321,-1849.668018706402,-22.285156851884363,1.0575860421520749,0.8718821194648483,12.586254811646928,1
actual,15m,APTUSDT,150,earlier,47,47,0,0.23404255319148937,-1.938755512318687,2.557666797623105,-0.04125011728337632,-3246.244678411515,-69.0690357108833,0.9470213197156262,0.6606622910309181,11.424041478313594,1
actual,15m,APTUSDT,150,later,33,33,0,0.3939393939393939,12.84539006584007,16.640033123369026,0.38925424441939604,2369.119099851564,71.79148787428981,1.5822940933262226,1.5462169317197076,8.380968943090265,0
actual,15m,APTUSDT,150,full,80,80,0,0.3,10.906634553521387,19.19769992099213,0.13633293191901735,-877.125578559951,-10.96406973199939,1.1859455750022734,0.9369143951173539,11.424041478313594,1
actual,15m,APTUSDT,200,earlier,42,42,0,0.21428571428571427,-4.108832509989757,-0.08818541749474329,-0.09782934547594659,-3015.4228405720205,-71.79578191838144,0.8771268844547752,0.636988756415388,12.117213346942423,1
