minutes,window,policy,schedule,n_candidates,n_accepted,n_natural,n_blocked,n_capacity_rejected,n_profit,n_net_be,n_other_zero,n_net_loss,n_strict_positive,n_full_initial_stop,n_tp,max_net_loss_streak,max_initial_stop_streak,max_gross_loss_streak,max_unrecovered_loss_events,max_risk,max_attempted_risk,max_effective_leverage,max_realized_drawdown,recovered_cycles,n_boundary,boundary_pnl,natural_net_r,natural_gross_r,positive_cash,negative_cash,halt_reason,halt_time,halt_risk,halt_equity,initial_balance,final_balance,residual_debt,profit,profit_rate,be_rate,loss_rate,mean_net_r,mean_gross_r,cash_pf
3,common,alerts_augment_profit,fixed,233,192,192,41,0,67,0,0,125,67,102,0,12,9,9,125,1.0,1.0,1.3750230103768792,0.11297116009514396,0,0,0.0,-112.97116009514403,10.38126292982232,86.22218660395163,-199.19334669909563,,,,,1000,887.028839904856,112.971160095144,-112.971160095144,0.3489583333333333,0.0,0.6510416666666666,-0.5883914588288751,0.05406907775949125,0.43285675968987114
3,common,alerts_augment_profit,double,233,52,52,6,175,24,0,0,28,24,24,0,6,4,6,7,128.0,128.0,9.801288093101778,0.12127318040045842,8,0,0.0,-21.084151313797513,9.001371484843787,552.8167876078478,-497.15245169023115,,,,,1000,1055.6643359176167,115.6267586708666,55.664335917616654,0.46153846153846156,0.0,0.5384615384615384,-0.40546444834225986,0.17310329778545744,1.1119663309078889
3,common,alerts_augment_any,fixed,233,198,198,35,0,59,0,0,139,59,87,0,14,5,10,139,1.0,1.0,1.3750719778723315,0.11044991799240744,0,0,0.0,-110.44991799240735,15.888253227752394,76.36454503179652,-186.81446302420397,,,,,1000,889.5500820075926,110.44991799240745,-110.44991799240745,0.29797979797979796,0.0,0.702020202020202,-0.557827868648522,0.08024370317046664,0.40877212500352617
3,common,alerts_augment_any,double,233,41,41,5,187,16,0,0,25,16,12,0,5,3,4,7,128.0,128.0,9.717316687364296,0.0829296089297934,9,0,0.0,-9.984300449376015,11.700932765054707,319.42680089679425,-210.15802210383595,,,,,1000,1109.2687787929583,40.879213701921344,109.2687787929583,0.3902439024390244,0.0,0.6097560975609756,-0.24351952315551256,0.2853886040257246,1.519936273186708
3,common,alerts_replace_trail_profit,fixed,233,192,192,41,0,63,0,0,129,63,107,0,12,12,12,129,1.0,1.0,1.3792565197187707,0.09945916549824385,0,0,0.0,-99.45916549824376,23.8932575267225,109.2663331016272,-208.725498599871,,,,,1000,900.5408345017562,99.4591654982438,-99.4591654982438,0.328125,0.0,0.671875,-0.5180164869700196,0.12444404961834636,0.5234929792219202
3,common,alerts_replace_trail_profit,double,233,52,52,6,175,23,0,0,29,23,24,0,4,4,4,7,128.0,128.0,9.657872525422102,0.13526242536094524,9,0,0.0,-15.393738577789014,14.10976850597362,594.5183820125133,-523.5701685128488,,,,,1000,1070.9482134996645,136.96596368992095,70.94821349966446,0.4423076923076923,0.0,0.5576923076923077,-0.2960334341882503,0.2713417020379542,1.1355085101605122
3,common,alerts_replace_trail_any,fixed,233,198,198,35,0,55,0,0,143,55,91,0,15,6,13,143,1.0,1.0,1.379305789212361,0.09571441665176927,0,0,0.0,-95.71441665176918,30.623754568390538,99.4086915294721,-195.12310818124138,,,,,1000,904.2855833482307,95.71441665176928,-95.71441665176928,0.2777777777777778,0.0,0.7222222222222222,-0.483406144705905,0.15466542711308354,0.5094665232430373
3,common,alerts_replace_trail_any,double,233,41,41,5,187,15,0,0,26,15,12,0,5,3,4,7,128.0,128.0,9.752941686090624,0.08627943225134815,9,0,0.0,-13.480143120000834,8.205090094429872,323.79165013242095,-214.23536464505173,,,,,1000,1109.5562854873692,40.879213701921344,109.55628548736922,0.36585365853658536,0.0,0.6341463414634146,-0.32878397853660574,0.20012414864463102,1.5113828226674138
3,available,original,fixed,1807,1454,1454,352,1,354,0,0,1100,354,847,0,27,13,25,1100,1.0,1.0,8.620380578535642,0.9037918884950654,0,0,0.0,-903.7918884950658,4.450376523076283,729.4645507254586,-1633.2564392205234,,,,,1000,96.20811150493462,903.7918884950643,-903.7918884950653,0.24346629986244842,0.0,0.7565337001375516,-0.6215900195977069,0.0030607816527347203,0.446631975976533
3,available,original,double,1807,18,18,6,1783,2,0,0,16,2,10,0,7,4,7,9,256.0,512.0,9.634031085550424,0.4590554600720239,1,0,0.0,-22.400027006414525,-10.287513919765658,250.54749458545143,-686.3088726199702,,,,,1000,564.2386219654812,478.8232454130242,-435.76137803451877,0.1111111111111111,0.0,0.8888888888888888,-1.244445944800807,-0.5715285510980921,0.3650652127357635
3,available,arrows_augment_profit,fixed,1807,1501,1501,296,10,546,0,0,955,546,800,0,26,12,17,955,1.0,1.0,9.543610357598475,0.9528662743462926,0,0,0.0,-952.8662743462933,-33.937177233644206,542.5956953549696,-1495.4619697012606,,,,,1000,47.13372565370748,952.8662743462919,-952.8662743462925,0.3637574950033311,0.0,0.6362425049966689,-0.63482096891825,-0.022609711681308597,0.3628281469861522
3,available,arrows_augment_profit,double,1807,27,27,7,1010,9,0,0,18,9,12,0,7,4,7,9,256.0,512.0,9.634031085550424,0.5101076617018148,4,0,0.0,-23.95484183618467,-7.600641099128294,225.28325165529088,-731.949843411692,price_risk_exceeds_cash,2025-03-05 07:51:00+00:00,512.0,493.33340824359885,1000,493.33340824359885,513.6907268089465,-506.66659175640115,0.3333333333333333,0.0,0.6666666666666666,-0.8872163643031359,-0.2815052258936405,0.30778509440650054
3,available,arrows_augment_any,fixed,1807,1564,1564,153,90,360,0,0,1204,360,586,0,30,7,9,1204,1.0,1.0,9.761867029899667,0.9801793209054569,0,0,0.0,-979.9995089827023,-41.25058740446106,350.83227569181855,-1330.8317846745238,,,,,1000,20.000491017297147,979.999508982704,-979.9995089827029,0.23017902813299232,0.0,0.7698209718670077,-0.626598151523467,-0.02637505588520528,0.26361879820718304
3,available,arrows_augment_any,double,1807,9,9,2,1796,0,0,0,9,0,4,0,9,1,2,9,256.0,512.0,9.763037834010412,0.39370536643255083,0,0,0.0,-12.613615050316776,-2.942587458548285,0.0,-393.7053664325508,,,,,1000,606.2946335674492,393.7053664325508,-393.7053664325508,0.0,0.0,1.0,-1.4015127833685306,-0.3269541620609206,0.0
3,available,arrows_replace_trail_profit,fixed,1807,1499,1499,301,7,538,0,0,961,538,834,0,17,12,17,961,1.0,1.0,9.610986207592601,0.9475312492782244,0,0,0.0,-947.5312492782255,-28.548018828367553,595.2797542703086,-1542.8110035485327,,,,,1000,52.46875072177561,947.5312492782239,-947.5312492782244,0.3589059372915277,0.0,0.6410940627084724,-0.6321089054557875,-0.01904470902492832,0.3858410089772105
3,available,arrows_replace_trail_profit,double,1807,27,27,7,1010,9,0,0,18,9,13,0,7,4,7,9,256.0,512.0,9.634031085550424,0.5183451673361245,4,0,0.0,-25.396221690829385,-9.04202095377304,214.18407711207772,-729.14603585486,price_risk_exceeds_cash,2025-03-05 07:51:00+00:00,512.0,485.0380412572177,1000,485.0380412572177,521.9860937953276,-514.9619587427824,0.3333333333333333,0.0,0.6666666666666666,-0.9406008033640513,-0.334889664954557,0.29374647406670135
3,available,arrows_replace_trail_any,fixed,1807,1558,1558,151,98,353,0,0,1205,353,596,0,30,7,11,1205,1.0,1.0,9.669828809282906,0.9801661336366939,0,0,0.0,-979.9863217139388,-49.327404493596,359.7081909410058,-1339.6945126549472,,,,,1000,20.013678286060085,979.9863217139408,-979.9863217139399,0.22657252888318358,0.0,0.7734274711168164,-0.6290027738857117,-0.031660721754554554,0.26850015995672927
3,available,arrows_replace_trail_any,double,1807,9,9,2,1796,0,0,0,9,0,4,0,9,1,2,9,256.0,512.0,9.763037834010412,0.39370536643255083,0,0,0.0,-12.613615050316776,-2.942587458548285,0.0,-393.7053664325508,,,,,1000,606.2946335674492,393.7053664325508,-393.7053664325508,0.0,0.0,1.0,-1.4015127833685306,-0.3269541620609206,0.0
3,available,alerts_augment_profit,fixed,1807,1497,1497,303,7,526,0,0,971,526,806,0,26,12,17,971,1.0,1.0,9.444943204300694,0.9458827969524379,0,0,0.0,-945.8827969524386,-25.631007140583392,569.7856842605424,-1515.6684812129781,,,,,1000,54.11720304756205,945.8827969524366,-945.882796952438,0.3513694054776219,0.0,0.648630594522378,-0.6318522357731721,-0.01712158125623473,0.3759302851007017
3,available,alerts_augment_profit,double,1807,27,27,7,1773,8,0,0,19,8,12,0,7,4,7,9,256.0,512.0,9.746863051073431,0.48879631107491617,4,0,0.0,-24.191002309887036,-7.818772515048128,281.6769639394482,-740.5367760368173,,,,,1000,541.1401879026309,517.4206159923783,-458.85981209736906,0.2962962962962963,0.0,0.7037037037037037,-0.8959630485143347,-0.2895841672240047,0.38036863671635407
3,available,alerts_augment_any,fixed,1807,1557,1557,188,62,377,0,0,1180,377,636,0,30,7,10,1180,1.0,1.0,9.72194391388918,0.9797729640963171,0,0,0.0,-979.7729640963184,-40.43943174689788,400.9740562433021,-1380.7470203396201,,,,,1000,20.22703590368289,979.7729640963187,-979.7729640963171,0.24213230571612074,0.0,0.7578676942838792,-0.6292697264587787,-0.02597266008150153,0.290403709250573
3,available,alerts_augment_any,double,1807,9,9,2,1796,0,0,0,9,0,5,0,9,2,2,9,256.0,512.0,9.789322855401066,0.3961453664325506,0,0,0.0,-13.83361505031665,-4.1625874585483125,0.0,-396.14536643255065,,,,,1000,603.8546335674494,396.14536643255065,-396.14536643255065,0.0,0.0,1.0,-1.5370683389240722,-0.4625097176164792,0.0
3,available,alerts_replace_trail_profit,fixed,1807,1494,1494,308,5,510,0,0,984,510,843,0,17,12,17,984,1.0,1.0,9.581219010133635,0.9381490382877045,0,0,0.0,-938.1490382877057,-20.203373120507294,631.654755451151,-1569.8037937388542,,,,,1000,61.85096171229552,938.1490382877039,-938.1490382877045,0.3413654618473896,0.0,0.6586345381526104,-0.6279444700720922,-0.01352300744344531,0.40237815577367014
3,available,alerts_replace_trail_profit,double,1807,26,26,7,1774,7,0,0,19,7,13,0,7,4,7,9,256.0,512.0,9.759051267373936,0.4897554931897182,4,0,0.0,-25.703187490416756,-9.677042528482776,275.7703764192488,-735.6455411071444,,,,,1000,540.1248353121044,518.4359685829048,-459.87516468789556,0.2692307692307692,0.0,0.7307692307692307,-0.9885841342467983,-0.3721939434031837,0.37486854879078746
3,available,alerts_replace_trail_any,fixed,1807,1582,1582,193,32,375,0,0,1207,375,667,0,30,7,11,1207,1.0,1.0,9.76339633399754,0.9659898139065336,0,0,0.0,-965.9898139065347,-6.671616666955499,467.2265438400226,-1433.2163577465565,,,,,1000,34.010186093466395,965.9898139065344,-965.9898139065336,0.2370417193426043,0.0,0.7629582806573957,-0.6106130302822596,-0.004217203961413084,0.3259986123620875
3,available,alerts_replace_trail_any,double,1807,9,9,2,1796,0,0,0,9,0,5,0,9,2,2,9,256.0,512.0,9.789322855401066,0.3961453664325506,0,0,0.0,-13.83361505031665,-4.1625874585483125,0.0,-396.14536643255065,,,,,1000,603.8546335674494,396.14536643255065,-396.14536643255065,0.0,0.0,1.0,-1.5370683389240722,-0.4625097176164792,0.0
5,common,original,fixed,102,84,84,18,0,28,0,0,56,28,46,0,12,12,12,21,1.0,1.0,1.0796371005961787,0.01815975446067153,14,0,0.0,11.893022726289445,53.60256298696525,89.23740821897934,-77.34438549269078,,,,,1000,1011.8930227262886,18.715599525136895,11.893022726288564,0.3333333333333333,0.0,0.6666666666666666,0.14158360388439814,0.6381257498448244,1.153767111219889
5,common,original,double,102,74,74,18,10,26,0,0,48,26,39,0,8,8,8,8,128.0,128.0,8.423928856166512,0.13758140058848412,22,0,0.0,1.0555952226054446,35.263051366317576,2300.564642196617,-753.8686059761952,,,,,1000,2546.696036220422,344.17239805079953,1546.6960362204218,0.35135135135135137,0.0,0.6486486486486487,0.01426480030547898,0.47652772116645375,3.051678533844214
5,common,arrows_augment_profit,fixed,102,85,85,17,0,36,0,0,49,36,44,0,6,6,6,31,1.0,1.0,1.0757992754927466,0.03310957244885704,7,0,0.0,-20.144239970539424,21.68915987055592,51.19293740279568,-71.33717737333541,,,,,1000,979.8557600294603,33.55354893552226,-20.14423997053973,0.4235294117647059,0.0,0.5764705882352941,-0.23699105847693439,0.2551665867124226,0.7176193296082206
5,common,arrows_augment_profit,double,102,22,22,5,75,11,0,0,11,11,9,0,4,3,4,8,128.0,256.0,9.664303150454147,0.27952412554365647,5,0,0.0,-9.918243239167115,3.8670126724945417,52.640447151949616,-328.1327918864613,,,,,1000,724.5076552654883,281.0883417027476,-275.4923447345117,0.5,0.0,0.5,-0.45082923814395975,0.17577330329520643,0.16042421986938743
5,common,arrows_augment_any,fixed,102,90,90,12,0,27,0,0,63,27,40,0,10,5,7,38,1.0,1.0,1.083003660748796,0.03328020431601053,4,0,0.0,-29.192517590576067,14.64922481479768,43.7611529044932,-72.95367049506979,,,,,1000,970.8074824094234,33.42092663286974,-29.192517590576585,0.3,0.0,0.7,-0.3243613065619563,0.16276916460886312,0.5998485423355167
5,common,arrows_augment_any,double,102,17,17,4,81,6,0,0,11,6,4,0,5,1,3,8,128.0,256.0,9.739576575372457,0.13083320806289667,1,0,0.0,-7.491267557726749,1.1679336380605851,54.81340164886285,-179.33816645645175,,,,,1000,875.4752351924111,131.78280010510434,-124.5247648075889,0.35294117647058826,0.0,0.6470588235294118,-0.44066279751333814,0.06870197870944618,0.305642701338608
5,common,arrows_replace_trail_profit,fixed,102,85,85,17,0,32,0,0,53,32,47,0,7,6,6,33,1.0,1.0,1.0777485171715169,0.03734033472192233,6,0,0.0,-25.562344275594015,16.271055565501307,49.8140528203096,-75.37639709590371,,,,,1000,974.4376557244059,37.79718787727961,-25.562344275594114,0.3764705882352941,0.0,0.6235294117647059,-0.3007334620658119,0.19142418312354478,0.6608707067403294
5,common,arrows_replace_trail_profit,double,102,22,22,5,75,9,0,0,13,9,10,0,4,3,4,8,128.0,256.0,9.592314471635122,0.2777223409999845,4,0,0.0,-11.729344248615716,2.055911663045948,61.994157313366486,-330.96247766441695,,,,,1000,731.0316796489495,281.0883417027476,-268.96832035105047,0.4090909090909091,0.0,0.5909090909090909,-0.5331520113007143,0.09345053013845218,0.1873147607271243
5,common,arrows_replace_trail_any,fixed,102,90,90,12,0,23,0,0,67,23,43,0,10,5,7,40,1.0,1.0,1.0847637560154668,0.03764053120098665,1,0,0.0,-37.02604181118511,6.815700594188647,39.83984219572949,-76.86588400691494,,,,,1000,962.9739581888145,37.66456557462709,-37.02604181118545,0.25555555555555554,0.0,0.7444444444444445,-0.4114004645687234,0.07573000660209608,0.518303311156162
5,common,arrows_replace_trail_any,double,102,17,17,4,81,5,0,0,12,5,5,0,5,1,3,8,128.0,256.0,9.763498145617653,0.1311493357804835,1,0,0.0,-9.105242357268594,-0.44604116148123835,63.274620364270845,-190.22732109562696,,,,,1000,873.0472992686439,131.78280010510434,-126.95270073135612,0.29411764705882354,0.0,0.7058823529411765,-0.535602491604035,-0.026237715381249315,0.332626354615291
5,common,alerts_augment_profit,fixed,102,85,85,17,0,35,0,0,50,35,44,0,6,6,6,38,1.0,1.0,1.074721306559905,0.03331385966377376,6,0,0.0,-21.75644690402862,20.076952937066743,51.11215105754195,-72.86859796157069,,,,,1000,978.2435530959713,33.712150288505995,-21.756446904028735,0.4117647058823529,0.0,0.5882352941176471,-0.25595819887092497,0.23619944631843226,0.7014290447100051
5,common,alerts_augment_profit,double,102,21,21,5,76,10,0,0,11,10,8,0,6,3,6,8,128.0,256.0,9.631611761804262,0.2772072066618668,7,0,0.0,-8.783108320340649,4.291996512184334,52.21595421951042,-324.75770681664096,,,,,1000,727.4582474028695,278.9965126718532,-272.54175259713054,0.47619047619047616,0.0,0.5238095238095238,-0.4182432533495547,0.2043807862944921,0.16078434206025383
5,common,alerts_augment_any,fixed,102,89,89,13,0,27,0,0,62,27,42,0,10,5,5,37,1.0,1.0,1.0819112129732147,0.03551586633415882,4,0,0.0,-31.46926332216995,12.197108684430841,43.728357735710006,-75.19762105788016,,,,,1000,968.5307366778299,35.664877195680106,-31.46926332217015,0.30337078651685395,0.0,0.6966292134831461,-0.3535872283389882,0.13704616499360495,0.5815125148979376
5,common,alerts_augment_any,double,102,18,18,4,80,6,0,0,12,6,5,0,6,2,4,8,128.0,256.0,9.414656397765201,0.1470599522714311,2,0,0.0,-8.098127753830953,1.1723292424561855,56.82219285765393,-196.63531938520134,,,,,1000,860.1868734724526,148.30941622948183,-139.8131265275474,0.3333333333333333,0.0,0.6666666666666666,-0.44989598632394184,0.06512940235867698,0.2889724645364516
5,common,alerts_replace_trail_profit,fixed,102,85,85,17,0,31,0,0,54,31,47,0,7,6,6,33,1.0,1.0,1.0766666403181608,0.037307604874297295,7,0,0.0,-24.674313743926824,17.15908609716854,52.233503940212245,-76.90781768413899,,,,,1000,975.3256862560733,37.79718787727961,-24.674313743926746,0.36470588235294116,0.0,0.6352941176470588,-0.29028604404619796,0.2018716011431593,0.6791702783029894
5,common,alerts_replace_trail_profit,double,102,21,21,5,76,8,0,0,13,8,9,0,6,3,6,8,128.0,256.0,9.597028329885669,0.2763441611408862,5,0,0.0,-10.59420932978925,2.4808955027357404,57.45461018421247,-326.8531218705672,,,,,1000,730.6014883136453,278.9965126718532,-269.3985116863547,0.38095238095238093,0.0,0.6190476190476191,-0.5044861585613928,0.1181378810826543,0.1757811271784772
5,common,alerts_replace_trail_any,fixed,102,89,89,13,0,23,0,0,66,23,45,0,10,5,5,39,1.0,1.0,1.0836677562635428,0.039784945447186915,4,0,0.0,-36.80255007762259,6.863821928978204,42.30728449210267,-79.10983456972531,,,,,1000,963.1974499223774,39.90851613743746,-36.80255007762264,0.25842696629213485,0.0,0.7415730337078652,-0.41351179862497295,0.07712159470762027,0.5347917199196536
5,common,alerts_replace_trail_any,double,102,18,18,4,80,5,0,0,13,5,6,0,6,2,4,8,128.0,256.0,9.440341664672067,0.14741485076289673,2,0,0.0,-9.7121025533728,-0.44164555708563785,65.28341157306193,-207.52447402437645,,,,,1000,857.7589375486855,148.3094162294817,-142.24106245131452,0.2777777777777778,0.0,0.7222222222222222,-0.5395612529651556,-0.024535864282535437,0.3145817469480421
5,available,original,fixed,108,89,89,19,0,28,0,0,61,28,49,0,12,12,12,21,1.0,1.0,1.0872719056152635,0.021113245555155258,10,0,0.0,4.886417494861819,50.38960740322324,89.23740821897934,-84.35099072411788,,,,,1000,1004.8864174948615,18.715599525136327,4.886417494861462,0.3146067415730337,0.0,0.6853932584269663,0.054903567357997965,0.56617536408116,1.0579295803512634
5,available,original,double,108,78,78,19,11,26,0,0,52,26,41,0,8,8,8,8,128.0,128.0,8.380365191279424,0.13621935116772144,22,0,0.0,-3.7826453029397458,33.05009578257556,2339.047542959977,-782.3161082963746,,,,,1000,2556.731434663602,344.17239805079953,1556.7314346636022,0.3333333333333333,0.0,0.6666666666666666,-0.04849545260179161,0.4237191766996867,2.9899007807133713
5,available,arrows_augment_profit,fixed,108,90,90,18,0,37,0,0,53,37,47,0,6,6,6,31,1.0,1.0,1.0831294252673576,0.03333247218164426,4,0,0.0,-26.921074972196827,18.705974516584106,51.3237126275709,-78.24478759976807,,,,,1000,973.0789250278028,33.55354893552226,-26.921074972197175,0.4111111111111111,0.0,0.5888888888888889,-0.2991230552466314,0.20784416129537897,0.6559377845090224
5,available,arrows_augment_profit,double,108,27,27,6,75,12,0,0,15,12,12,0,4,3,4,8,128.0,256.0,9.678353592243203,0.27987536590417994,5,0,0.0,-16.695078240824525,0.8838273185227359,112.93585329288226,-389.69020942084,,,,,1000,723.2456438720423,281.0883417027477,-276.75435612795775,0.4444444444444444,0.0,0.5555555555555556,-0.618336231141649,0.0327343451304717,0.289809316638281
5,available,arrows_augment_any,fixed,108,96,96,12,0,28,0,0,68,28,44,0,10,5,7,68,1.0,1.0,1.0920620319402838,0.037443364813526836,0,0,0.0,-37.443364813526365,11.239937472926117,43.89192812926842,-81.33529294279526,,,,,1000,962.5566351864732,37.44336481352684,-37.44336481352684,0.2916666666666667,0.0,0.7083333333333334,-0.3900350501408996,0.11708268200964705,0.539641852155601
5,available,arrows_augment_any,double,108,10,10,0,98,2,0,0,8,2,5,0,7,4,5,8,128.0,256.0,9.054072781509557,0.1544523216938356,0,0,0.0,-9.676187123207884,-4.360141495698819,82.35268262883449,-186.62700099018264,,,,,1000,895.7256816386518,104.27431836134815,-104.27431836134815,0.2,0.0,0.8,-0.9676187123207883,-0.43601414956988194,0.44126885280210115
5,available,arrows_replace_trail_profit,fixed,108,90,90,18,0,33,0,0,57,33,50,0,7,6,6,33,1.0,1.0,1.0851053448461458,0.03759201036143456,5,0,0.0,-32.33917927725142,13.287870211529501,49.94482804508482,-82.28400732233638,,,,,1000,967.6608207227484,37.79718787727961,-32.33917927725156,0.36666666666666664,0.0,0.6333333333333333,-0.3593242141916824,0.1476430023503278,0.6069809878052337
5,available,arrows_replace_trail_profit,double,108,27,27,6,75,10,0,0,17,10,13,0,4,3,4,8,128.0,256.0,9.606156221731387,0.2780690650256179,4,0,0.0,-18.506179250273124,-0.9272736909258579,122.28956345429913,-392.51989519879567,,,,,1000,729.7696682555035,281.0883417027477,-270.23033174449654,0.37037037037037035,0.0,0.6296296296296297,-0.685414046306412,-0.03434347003429103,0.311549974791378
5,available,arrows_replace_trail_any,fixed,108,96,96,12,0,24,0,0,72,24,47,0,10,5,7,72,1.0,1.0,1.0938517179599065,0.04527688903413574,0,0,0.0,-45.27688903413541,3.4064132523170807,39.97061742050471,-85.24750645464042,,,,,1000,954.7231109658643,45.276889034135706,-45.276889034135706,0.25,0.0,0.75,-0.47163426077224385,0.035483471378302926,0.46887726202024205
5,available,arrows_replace_trail_any,double,108,10,10,0,98,2,0,0,8,2,5,0,7,4,5,8,128.0,256.0,9.054072781509557,0.1544523216938356,0,0,0.0,-9.676187123207884,-4.360141495698819,82.35268262883449,-186.62700099018264,,,,,1000,895.7256816386518,104.27431836134815,-104.27431836134815,0.2,0.0,0.8,-0.9676187123207883,-0.43601414956988194,0.44126885280210115
5,available,alerts_augment_profit,fixed,108,90,90,18,0,36,0,0,54,36,47,0,6,6,6,38,1.0,1.0,1.082036723882596,0.033538459023460865,3,0,0.0,-28.53328190568603,17.09376758309494,51.24292628231717,-79.77620818800335,,,,,1000,971.4667180943138,33.712150288505995,-28.53328190568618,0.4,0.0,0.6,-0.31703646561873366,0.18993075092327713,0.6423334405861498
5,available,alerts_augment_profit,double,108,26,26,6,76,11,0,0,15,11,11,0,6,3,6,8,128.0,256.0,9.645567239020592,0.27755523807535587,7,0,0.0,-15.559943321998057,1.3088111582125284,112.51136036044306,-386.31512435101945,,,,,1000,726.1962360094236,278.9965126718531,-273.8037639905764,0.4230769230769231,0.0,0.5769230769230769,-0.5984593585383868,0.05033889070048186,0.29124244242172437
5,available,alerts_augment_any,fixed,108,95,95,13,0,28,0,0,67,28,46,0,10,5,5,67,1.0,1.0,1.0909512423847303,0.03972011054512037,0,0,0.0,-39.720110545120235,8.787821342559274,43.859132960485226,-83.57924350560563,,,,,1000,960.2798894548796,39.720110545120406,-39.720110545120406,0.29473684210526313,0.0,0.7052631578947368,-0.41810642679073934,0.09250338255325552,0.5247610665146019
