dimension,family_status,level,half,analysis_split,n,n_long,n_short,gross_bp,net_bp,control_net_bp,paired_excess_bp,profit_factor,win_rate,stop_rate,median_mfe_r,hit_2r_rate
gap_exact,original_preregistered,5,2025H1,validation,139,64,75,-52.28659938923437,-72.28659938923435,-15.13968368138102,-57.146915707853516,0.4013881976458291,0.10071942446043165,0.8705035971223022,0.8536585365853802,0.2517985611510791
gap_exact,original_preregistered,5,2025H2,validation,151,93,58,54.06707384489719,34.06707384489717,-39.10681317867122,73.1738870235683,1.4081565140988064,0.25165562913907286,0.7417218543046358,0.9354838709677484,0.39072847682119205
gap_exact,original_preregistered,5,2026 Jan-Feb bridge,bridge,30,13,17,-40.61896721520877,-60.6189672152088,-47.7311859693397,-12.887781245869144,0.41348544252093355,0.1,0.9,0.9237303452014668,0.36666666666666664
gap_exact,original_preregistered,5,2026 Mar-Apr fresh,fresh_preholdout,28,19,9,-13.258813084190107,-33.258813084190116,-1.7765472132040723,-31.482265870986033,0.6062766111624719,0.14285714285714285,0.8571428571428571,0.7386363636363367,0.32142857142857145
gap_exact,original_preregistered,2,2023H1,discovery,168,106,62,-25.044539786622444,-45.044539786622444,-27.6190872929278,-17.42545249369469,0.5086613236819966,0.09523809523809523,0.8928571428571429,0.7392156862744896,0.22023809523809523
gap_exact,original_preregistered,2,2023H2,discovery,192,106,86,-22.45772652765103,-42.457726527651026,-10.049204016623973,-32.4085225110271,0.4890504058496574,0.125,0.859375,0.8177350427350227,0.3125
gap_exact,original_preregistered,2,2024H1,discovery,201,124,77,-5.6993498527982975,-25.699349852798306,-24.138538988903942,-1.5608108638944431,0.7490785361468375,0.13930348258706468,0.8407960199004975,1.0885245901639378,0.26865671641791045
gap_exact,original_preregistered,2,2024H2,discovery,231,115,116,31.56540471827714,11.56540471827712,-30.66655405772427,42.231958776001406,1.1128337954431404,0.2077922077922078,0.7835497835497836,1.1739130434782408,0.36363636363636365
gap_exact,original_preregistered,2,2025H1,validation,223,103,120,-10.338827721525453,-30.338827721525444,-3.389221127293837,-26.94960659423162,0.7270673342722844,0.17040358744394618,0.8251121076233184,1.0833333333333235,0.33183856502242154
gap_exact,original_preregistered,2,2025H2,validation,258,141,117,-0.5347536098182181,-20.53475360981822,-9.746938280738402,-10.787815329079795,0.7944013837908914,0.1434108527131783,0.8449612403100775,0.9880952380952173,0.3333333333333333
gap_exact,original_preregistered,2,2026 Jan-Feb bridge,bridge,91,58,33,36.500797915069995,16.50079791507,-9.09411892993358,25.59491684500355,1.179297632229882,0.26373626373626374,0.6923076923076923,0.9354838709677402,0.26373626373626374
gap_exact,original_preregistered,2,2026 Mar-Apr fresh,fresh_preholdout,86,48,38,7.635093320236422,-12.364906679763589,-10.966083136018357,-1.3988235437452567,0.8474127083881241,0.18604651162790697,0.8023255813953488,0.772450532724501,0.3488372093023256
gap_exact,original_preregistered,6,2023H1,discovery,67,34,33,15.97749121031777,-4.022508789682226,-15.515278003446928,11.492769213764628,0.9524124897711885,0.16417910447761194,0.835820895522388,0.8928571428571358,0.23880597014925373
gap_exact,original_preregistered,6,2023H2,discovery,80,41,39,-28.05109191287468,-48.051091912874675,-9.5745865123284,-38.47650540054626,0.40820245246234865,0.1625,0.8375,1.217662779397477,0.3
gap_exact,original_preregistered,6,2024H1,discovery,91,49,42,-24.575353917452226,-44.57535391745223,-8.658262792490962,-35.91709112496134,0.6142207964318827,0.16483516483516483,0.8021978021978022,0.9701492537313594,0.34065934065934067
gap_exact,original_preregistered,6,2024H2,discovery,109,57,52,-0.8620814687915287,-20.86208146879154,-14.418907065394931,-6.443174403396727,0.7830541997933402,0.1834862385321101,0.7889908256880734,0.9387755102040886,0.3119266055045872
gap_exact,original_preregistered,6,2025H1,validation,144,54,90,-38.79375209895563,-58.79375209895563,-1.2891163005225763,-57.50463579843313,0.49397266831597414,0.10416666666666667,0.8541666666666666,0.9368375513735607,0.2222222222222222
gap_exact,original_preregistered,6,2025H2,validation,100,64,36,63.864273199462595,43.86427319946257,-22.150874297697218,66.01514749715972,1.4772257495740388,0.21,0.76,1.3467076117599746,0.39
gap_exact,original_preregistered,6,2026 Jan-Feb bridge,bridge,23,10,13,94.40858255897045,74.40858255897042,-26.464745888220868,100.87332844719127,1.7679826136687018,0.21739130434782608,0.782608695652174,0.8153846153846189,0.30434782608695654
gap_exact,original_preregistered,6,2026 Mar-Apr fresh,fresh_preholdout,46,16,30,-35.342277803801565,-55.342277803801544,12.185018094375675,-67.5272958981772,0.4296398949104397,0.17391304347826086,0.8043478260869565,0.43681318681319037,0.2391304347826087
gap_exact,original_preregistered,3,2023H1,discovery,105,55,50,9.4484595435206,-10.551540456479387,-21.23958857877796,10.688048122298456,0.864808396522238,0.22857142857142856,0.7523809523809524,1.2790697674418758,0.3142857142857143
gap_exact,original_preregistered,3,2023H2,discovery,126,79,47,-7.773073823286379,-27.773073823286406,19.564972853799915,-47.338046677086446,0.6749033331683829,0.15079365079365079,0.8333333333333334,0.9889502762431075,0.30952380952380953
gap_exact,original_preregistered,3,2024H1,discovery,153,100,53,-0.15395567621689957,-20.153955676216903,-34.12242633524377,13.96847065902692,0.7909322446523769,0.16993464052287582,0.8104575163398693,1.1707317073170806,0.3202614379084967
gap_exact,original_preregistered,3,2024H2,discovery,164,87,77,25.754220905501345,5.754220905501339,-44.20856531326538,49.96278621876668,1.0588076579583239,0.21951219512195122,0.7682926829268293,1.170589810736827,0.36585365853658536
gap_exact,original_preregistered,3,2025H1,validation,207,101,106,21.175631122147262,1.1756311221472497,-27.947768850471203,29.123399972618444,1.0112386622778144,0.20772946859903382,0.7874396135265701,1.0349127182044904,0.30917874396135264
gap_exact,original_preregistered,3,2025H2,validation,188,80,108,-17.708549982247956,-37.708549982247966,14.790380126344141,-52.49893010859221,0.6387440580567846,0.13829787234042554,0.8351063829787234,0.8401726584673623,0.2978723404255319
gap_exact,original_preregistered,3,2026 Jan-Feb bridge,bridge,92,50,42,26.39078463156592,6.390784631565935,-6.925751330966336,13.316535962532177,1.0729762083506302,0.2391304347826087,0.6956521739130435,1.292220113851982,0.358695652173913
gap_exact,original_preregistered,3,2026 Mar-Apr fresh,fresh_preholdout,62,34,28,-3.670252325742308,-23.670252325742304,-22.766462633998398,-0.9037896917440124,0.7179883415427861,0.1774193548387097,0.8225806451612904,1.1451247165532772,0.3387096774193548
gap_exact,original_preregistered,7,2023H1,discovery,82,40,42,7.966719670527372,-12.033280329472634,-22.062001291184973,10.028720961712253,0.8524867866176026,0.17073170731707318,0.8292682926829268,0.9346590909090793,0.3048780487804878
gap_exact,original_preregistered,7,2023H2,discovery,77,49,28,-7.2085459204294695,-27.20854592042945,-23.44170479250757,-3.766841127922007,0.6600545621904726,0.16883116883116883,0.8051948051948052,0.8833333333333352,0.2857142857142857
gap_exact,original_preregistered,7,2024H1,discovery,95,54,41,14.86075350954641,-5.139246490453583,17.248970502221436,-22.3882169926751,0.9528743865222857,0.18947368421052632,0.8,1.5792349726776052,0.42105263157894735
gap_exact,original_preregistered,7,2024H2,discovery,112,57,55,2.62891434926518,-17.371085650734816,-43.99623166220686,26.625146011472047,0.8483115156854782,0.21428571428571427,0.7678571428571429,0.9147597254004516,0.2857142857142857
gap_exact,original_preregistered,7,2025H1,validation,112,58,54,-13.787648387404685,-33.787648387404694,-7.887369217038058,-25.900279170366776,0.6996873680138948,0.15178571428571427,0.8482142857142857,1.274965800273598,0.36607142857142855
gap_exact,original_preregistered,7,2025H2,validation,122,71,51,-29.53539950124749,-49.53539950124751,2.877034849524877,-52.412434350772386,0.5376915110887271,0.16393442622950818,0.8360655737704918,0.44084028421378174,0.2786885245901639
gap_exact,original_preregistered,7,2026 Jan-Feb bridge,bridge,26,10,16,-22.570737849246115,-42.57073784924608,-38.683696827152424,-3.887041022093731,0.4923540801309616,0.15384615384615385,0.7692307692307693,1.7072119153383958,0.46153846153846156
gap_exact,original_preregistered,7,2026 Mar-Apr fresh,fresh_preholdout,30,15,15,13.879648093192703,-6.120351906807297,-26.303140389464964,20.182788482657497,0.925368743406716,0.16666666666666666,0.8,1.3206521739130541,0.36666666666666664
gap_exact,original_preregistered,8,2023H1,discovery,61,36,25,42.36852906426959,22.368529064269584,-21.297101826417265,43.665630890686785,1.3458678849939125,0.21311475409836064,0.7704918032786885,0.8211009174311469,0.2786885245901639
gap_exact,original_preregistered,8,2023H2,discovery,63,37,26,72.40937109498316,52.40937109498316,-40.50724276500484,92.91661385998795,1.7554238290462871,0.30158730158730157,0.6825396825396826,1.5148514851485133,0.4126984126984127
gap_exact,original_preregistered,8,2024H1,discovery,65,34,31,18.409348238282657,-1.5906517617173368,16.46096605016909,-18.051617811886526,0.9813678855258939,0.24615384615384617,0.7538461538461538,1.5000000000000266,0.3384615384615385
gap_exact,original_preregistered,8,2024H2,discovery,72,29,43,-7.00581944082864,-27.005819440828642,-40.92673447797832,13.920915037149697,0.7534362830323239,0.2222222222222222,0.7777777777777778,0.9009661835748869,0.3333333333333333
gap_exact,original_preregistered,8,2025H1,validation,117,69,48,4.0053075339381925,-15.994692466061824,24.50686230410278,-40.50155477016473,0.8497575310607772,0.19658119658119658,0.7777777777777778,1.3222222222222395,0.29914529914529914
gap_exact,original_preregistered,8,2025H2,validation,78,42,36,-36.40533770787761,-56.40533770787761,-24.236780768736587,-32.168556939141006,0.40310227933458787,0.11538461538461539,0.8846153846153846,0.7499999999999856,0.23076923076923078
gap_exact,original_preregistered,8,2026 Jan-Feb bridge,bridge,56,22,34,15.819177474815287,-4.180822525184719,-4.092547260965936,-0.08827526421876393,0.9460654745266255,0.30357142857142855,0.6785714285714286,1.2150192554557184,0.3392857142857143
gap_exact,original_preregistered,8,2026 Mar-Apr fresh,fresh_preholdout,27,14,13,16.742581825230594,-3.257418174769403,-29.79250279759845,26.535084622829075,0.9538053419532133,0.2222222222222222,0.7407407407407407,2.0,0.48148148148148145
gap_exact,original_preregistered,4,2023H1,discovery,87,53,34,-7.204008102256255,-27.20400810225626,32.59133633338935,-59.7953444356456,0.6743232331919333,0.19540229885057472,0.7931034482758621,1.225000000000001,0.3103448275862069
gap_exact,original_preregistered,4,2023H2,discovery,116,65,51,-0.9887095248001644,-20.988709524800154,-43.316380905873494,22.327671381073216,0.7291248153216482,0.16379310344827586,0.8017241379310345,0.8973684210526243,0.27586206896551724
gap_exact,original_preregistered,4,2024H1,discovery,123,69,54,-24.358996795399676,-44.3589967953997,-9.789048028344663,-34.56994876705497,0.573344307028104,0.16260162601626016,0.8130081300813008,1.0781122864117254,0.3252032520325203
gap_exact,original_preregistered,4,2024H2,discovery,133,52,81,56.13681316818107,36.13681316818105,-14.62916857339736,50.76598174157844,1.3545264386664346,0.2631578947368421,0.7293233082706767,1.5000000000000888,0.42105263157894735
gap_exact,original_preregistered,4,2025H1,validation,153,74,79,-27.702713371390285,-47.70271337139029,5.008247268075066,-52.71096063946546,0.5734198813650925,0.1503267973856209,0.8300653594771242,0.909937888198762,0.3137254901960784
gap_exact,original_preregistered,4,2025H2,validation,134,78,56,-25.208553133986282,-45.20855313398628,-21.044268710211405,-24.164284423774998,0.5124039135755046,0.13432835820895522,0.8582089552238806,0.5498357064622101,0.2537313432835821
gap_exact,original_preregistered,4,2026 Jan-Feb bridge,bridge,52,30,22,44.81811616368331,24.81811616368331,12.745514150479835,12.072602013203428,1.3352750707895629,0.23076923076923078,0.7692307692307693,0.8587564042850306,0.3269230769230769
gap_exact,original_preregistered,4,2026 Mar-Apr fresh,fresh_preholdout,56,24,32,9.038180215128017,-10.961819784871981,-21.08481737836327,10.122997593491439,0.8733772270311913,0.21428571428571427,0.7678571428571429,1.115257048092871,0.30357142857142855
gap_band,original_preregistered,5-6,2023H1,discovery,144,80,64,3.4204094958884212,-16.57959050411159,-24.356176386490905,7.776585882379236,0.8128560361211238,0.1527777777777778,0.8402777777777778,0.9004998437988146,0.2361111111111111
gap_band,original_preregistered,5-6,2023H2,discovery,183,97,86,-4.736240515377672,-24.736240515377673,-29.197233424085116,4.46099290870741,0.6844789135029956,0.15300546448087432,0.8415300546448088,1.2765957446808571,0.33879781420765026
gap_band,original_preregistered,5-6,2024H1,discovery,185,102,83,0.8339880402197212,-19.166011959780285,-26.292786655062635,7.126774695282312,0.8184143554423737,0.16756756756756758,0.8108108108108109,1.087719298245624,0.3567567567567568
gap_band,original_preregistered,5-6,2024H2,discovery,254,120,134,10.861354806771752,-9.138645193228259,-25.311078311930235,16.172433118701914,0.9123034257268453,0.20866141732283464,0.7677165354330708,1.201926163723914,0.3858267716535433
gap_band,original_preregistered,5-6,2025H1,validation,283,118,165,-45.42098098004661,-65.42098098004661,-8.09204515543185,-57.32893582461488,0.4476054123827439,0.10247349823321555,0.8621908127208481,0.8947368421053016,0.23674911660777384
gap_band,original_preregistered,5-6,2025H2,validation,251,157,94,57.97034052002286,37.97034052002284,-32.351459042825,70.32179956284776,1.4372850125069327,0.2350597609561753,0.749003984063745,1.1951219512195064,0.3904382470119522
gap_band,original_preregistered,5-6,2026 Jan-Feb bridge,bridge,53,23,30,17.977894007548244,-2.022105992451775,-38.502353481307004,36.480247488855184,0.9798892454878633,0.1509433962264151,0.8490566037735849,0.9090909090909184,0.33962264150943394
gap_band,original_preregistered,5-6,2026 Mar-Apr fresh,fresh_preholdout,74,35,39,-26.986372234218855,-46.986372234218834,6.902263653669824,-53.88863588788865,0.49082151281411546,0.16216216216216217,0.8243243243243243,0.556140350877208,0.2702702702702703
gap_band,original_preregistered,2,2023H1,discovery,168,106,62,-25.044539786622444,-45.044539786622444,-27.6190872929278,-17.42545249369469,0.5086613236819966,0.09523809523809523,0.8928571428571429,0.7392156862744896,0.22023809523809523
gap_band,original_preregistered,2,2023H2,discovery,192,106,86,-22.45772652765103,-42.457726527651026,-10.049204016623973,-32.4085225110271,0.4890504058496574,0.125,0.859375,0.8177350427350227,0.3125
gap_band,original_preregistered,2,2024H1,discovery,201,124,77,-5.6993498527982975,-25.699349852798306,-24.138538988903942,-1.5608108638944431,0.7490785361468375,0.13930348258706468,0.8407960199004975,1.0885245901639378,0.26865671641791045
gap_band,original_preregistered,2,2024H2,discovery,231,115,116,31.56540471827714,11.56540471827712,-30.66655405772427,42.231958776001406,1.1128337954431404,0.2077922077922078,0.7835497835497836,1.1739130434782408,0.36363636363636365
gap_band,original_preregistered,2,2025H1,validation,223,103,120,-10.338827721525453,-30.338827721525444,-3.389221127293837,-26.94960659423162,0.7270673342722844,0.17040358744394618,0.8251121076233184,1.0833333333333235,0.33183856502242154
gap_band,original_preregistered,2,2025H2,validation,258,141,117,-0.5347536098182181,-20.53475360981822,-9.746938280738402,-10.787815329079795,0.7944013837908914,0.1434108527131783,0.8449612403100775,0.9880952380952173,0.3333333333333333
gap_band,original_preregistered,2,2026 Jan-Feb bridge,bridge,91,58,33,36.500797915069995,16.50079791507,-9.09411892993358,25.59491684500355,1.179297632229882,0.26373626373626374,0.6923076923076923,0.9354838709677402,0.26373626373626374
gap_band,original_preregistered,2,2026 Mar-Apr fresh,fresh_preholdout,86,48,38,7.635093320236422,-12.364906679763589,-10.966083136018357,-1.3988235437452567,0.8474127083881241,0.18604651162790697,0.8023255813953488,0.772450532724501,0.3488372093023256
gap_band,original_preregistered,3-4,2023H1,discovery,192,108,84,1.9028101415279646,-18.097189858472042,3.152549272047858,-21.249739130519938,0.7752816881034738,0.21354166666666666,0.7708333333333334,1.2412790697674363,0.3125
gap_band,original_preregistered,3-4,2023H2,discovery,242,144,98,-4.521064490127704,-24.521064490127713,-10.576502502076597,-13.94456198805124,0.699576511102981,0.15702479338842976,0.8181818181818182,0.9636363636364083,0.29338842975206614
gap_band,original_preregistered,3-4,2024H1,discovery,276,169,107,-10.940984870635312,-30.940984870635315,-23.278203394125686,-7.662781476509573,0.6898852829717628,0.16666666666666666,0.8115942028985508,1.1140683229813746,0.322463768115942
gap_band,original_preregistered,3-4,2024H2,discovery,297,139,158,39.359893534916836,19.359893534916832,-30.96257283379586,50.32246636871269,1.194228296530972,0.23905723905723905,0.7508417508417509,1.2523364485981212,0.39057239057239057
gap_band,original_preregistered,3-4,2025H1,validation,360,175,185,0.40233471239380864,-19.59766528760621,-13.941462000089038,-5.656203287517212,0.8179914909620066,0.18333333333333332,0.8055555555555556,0.9833333333333484,0.3111111111111111
gap_band,original_preregistered,3-4,2025H2,validation,322,158,164,-20.829669306263284,-40.82966930626329,-0.12217560066965773,-40.70749370559374,0.5897653698849044,0.13664596273291926,0.84472049689441,0.6917663617170866,0.2795031055900621
gap_band,original_preregistered,3-4,2026 Jan-Feb bridge,bridge,144,80,64,33.04509879594165,13.045098795941648,0.17776120400033135,12.867337591941244,1.1577775165912625,0.2361111111111111,0.7222222222222222,1.1770833333333401,0.3472222222222222
gap_band,original_preregistered,3-4,2026 Mar-Apr fresh,fresh_preholdout,118,58,60,2.360868202128362,-17.63913179787164,-21.968393699120703,4.329261901249085,0.7929317089541809,0.19491525423728814,0.7966101694915254,1.115257048092871,0.3220338983050847
gap_band,original_preregistered,7-8,2023H1,discovery,143,76,67,22.641617383941878,2.641617383941878,-21.735715505514833,24.377332889456632,1.0355223715335053,0.1888111888111888,0.8041958041958042,0.8801843317972307,0.2937062937062937
gap_band,original_preregistered,7-8,2023H2,discovery,140,86,54,28.61951673650621,8.619516736506228,-31.121196880131343,39.74071361663748,1.114559175551059,0.22857142857142856,0.75,1.1660003807348187,0.34285714285714286
gap_band,original_preregistered,7-8,2024H1,discovery,160,88,72,16.302370118095517,-3.697629881904474,16.92884369357517,-20.626473575479746,0.9628128921934153,0.2125,0.78125,1.535184767392088,0.3875
gap_band,original_preregistered,7-8,2024H2,discovery,184,86,98,-1.1411988729454423,-21.14119887294544,-42.79512406837829,21.653925195432862,0.8121880583478406,0.21739130434782608,0.7717391304347826,0.9038901601830845,0.30434782608695654
gap_band,original_preregistered,7-8,2025H1,validation,229,127,102,-4.696924183050468,-24.696924183050488,8.663395359265344,-33.36031954231594,0.7742876372307671,0.17467248908296942,0.8122270742358079,1.294117647058832,0.3318777292576419
gap_band,original_preregistered,7-8,2025H2,validation,200,113,87,-32.21467540183323,-52.21467540183325,-7.697353241597096,-44.51732216023615,0.4891644815190325,0.145,0.855,0.5491179749491726,0.26
gap_band,original_preregistered,7-8,2026 Jan-Feb bridge,bridge,82,32,50,3.646765298893376,-16.353234701106608,-15.060472733171403,-1.2927619679352185,0.7943704790452812,0.25609756097560976,0.7073170731707317,1.2544929396662368,0.3780487804878049
gap_band,original_preregistered,7-8,2026 Mar-Apr fresh,fresh_preholdout,57,29,28,15.235774597842237,-4.764225402157771,-27.95599626700188,23.191770864844038,0.9377745274536382,0.19298245614035087,0.7719298245614035,1.4285714285714173,0.42105263157894735
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2023H1,discovery,146,87,59,-4.690999789154335,-24.690999789154333,-45.57799898631214,20.886999197157703,0.6861531298031786,0.1643835616438356,0.815068493150685,0.8182817365817846,0.2602739726027397
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2023H2,discovery,144,78,66,7.717757542433329,-12.28224245756667,-15.90251511020575,3.620272652638933,0.8333654592837142,0.18055555555555555,0.8125,0.9886363636363433,0.2986111111111111
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2024H1,discovery,160,104,56,8.890621687577719,-11.109378312422292,-40.213466035547704,29.104087723125435,0.8797203501950225,0.16875,0.8,1.353889943074046,0.33125
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2024H2,discovery,194,95,99,32.105559049027214,12.105559049027214,-43.177839890934585,55.28339893996177,1.1179798017062892,0.1958762886597938,0.788659793814433,1.146718029604476,0.37628865979381443
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2025H1,validation,225,128,97,4.911389847313001,-15.088610152687004,-5.476192188913341,-9.612417963773803,0.8653000713046715,0.18222222222222223,0.7866666666666666,1.2558139534883637,0.3511111111111111
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2025H2,validation,205,119,86,4.452538220092012,-15.54746177990801,-28.870595402974665,13.323133623066537,0.841611304840903,0.16585365853658537,0.8195121951219512,0.7499999999998843,0.28780487804878047
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2026 Jan-Feb bridge,bridge,79,43,36,-2.2593783269347587,-22.259378326934762,-13.080649096759268,-9.178729230175605,0.7711475034016237,0.189873417721519,0.7848101265822784,1.03225806451614,0.31645569620253167
k1_sma40_cross_depth,original_preregistered,0.40-0.70,2026 Mar-Apr fresh,fresh_preholdout,69,36,33,-2.2217593415138097,-22.221759341513824,-12.127105073627767,-10.09465426788608,0.738451852317745,0.18840579710144928,0.7971014492753623,0.902439024390249,0.34782608695652173
k1_sma40_cross_depth,original_preregistered,near/incomplete,2023H1,discovery,107,58,49,49.27308382369775,29.273083823697753,-36.12019117800625,65.39327500170394,1.4107307888227674,0.2336448598130841,0.7570093457943925,1.1599999999999933,0.32710280373831774
k1_sma40_cross_depth,original_preregistered,near/incomplete,2023H2,discovery,127,80,47,-19.56650491313086,-39.56650491313084,14.868734799853573,-54.43523971298439,0.5149803364213317,0.12598425196850394,0.8503937007874016,0.8108108108108939,0.2440944881889764
k1_sma40_cross_depth,original_preregistered,near/incomplete,2024H1,discovery,127,78,49,-33.9926906659719,-53.99269066597189,-6.229280974600628,-47.7634096913714,0.524400032304029,0.12598425196850394,0.8582677165354331,1.1899224806201611,0.33858267716535434
k1_sma40_cross_depth,original_preregistered,near/incomplete,2024H2,discovery,145,65,80,5.653881385732963,-14.346118614267038,-38.12952189209324,23.783403277826157,0.8667783631160713,0.19310344827586207,0.7862068965517242,1.2155688622754528,0.38620689655172413
k1_sma40_cross_depth,original_preregistered,near/incomplete,2025H1,validation,163,72,91,-21.55969385317549,-41.5596938531755,-8.72694719129745,-32.832746661878126,0.6275488043459095,0.1411042944785276,0.8588957055214724,0.8695652173913001,0.24539877300613497
k1_sma40_cross_depth,original_preregistered,near/incomplete,2025H2,validation,157,81,76,12.2390311730375,-7.760968826962512,-6.10632400620533,-1.654644820757149,0.9165465301213603,0.16560509554140126,0.8280254777070064,0.9605263157894544,0.3184713375796178
k1_sma40_cross_depth,original_preregistered,near/incomplete,2026 Jan-Feb bridge,bridge,54,29,25,115.1165665820695,95.1165665820695,-28.598022209252537,123.71458879132203,2.160342313095505,0.3333333333333333,0.6111111111111112,1.3212912709181275,0.3333333333333333
k1_sma40_cross_depth,original_preregistered,near/incomplete,2026 Mar-Apr fresh,fresh_preholdout,52,27,25,37.0976479719035,17.097647971903495,-5.491718556191133,22.589366528094622,1.2390679327270189,0.2692307692307692,0.7115384615384616,1.4095238095238072,0.38461538461538464
k1_sma40_cross_depth,original_preregistered,0.05-0.20,2023H1,discovery,167,108,59,-7.400195011116156,-27.400195011116157,-11.434785609182615,-15.965409401933632,0.6954248800424231,0.11976047904191617,0.8682634730538922,0.9038461538461474,0.25149700598802394
k1_sma40_cross_depth,original_preregistered,0.05-0.20,2023H2,discovery,196,110,86,8.973500759106887,-11.02649924089311,-12.154345603960367,1.1278463630671585,0.8603565577856153,0.17857142857142858,0.8010204081632653,1.0808529945553647,0.3520408163265306
