dimension,family_status,level,split,horizon_bars,n,n_long,n_short,gross_bp,net_bp,control_net_bp,paired_excess_bp,profit_factor,win_rate,stop_rate,median_mfe_r,hit_2r_rate
gap_exact,original_preregistered,5,validation,24,290,157,133,3.0906580533651735,-16.909341946634832,-27.61912007479764,10.709778128162682,0.833142206396834,0.1793103448275862,0.803448275862069,0.8877474182443935,0.32413793103448274
gap_exact,original_preregistered,5,validation,12,290,157,133,-7.137288211373286,-27.137288211373278,-19.908303358779442,-7.228984852593863,0.6990341416970471,0.24482758620689654,0.7103448275862069,0.8623131392604342,0.29310344827586204
gap_exact,original_preregistered,5,validation,48,290,157,133,-15.582090459797701,-35.5820904597977,-17.68440230837849,-17.897688151419334,0.6803190213181395,0.1,0.8862068965517241,0.8987243090007043,0.33448275862068966
gap_exact,original_preregistered,5,bridge,24,30,13,17,-40.61896721520877,-60.6189672152088,-47.7311859693397,-12.887781245869144,0.41348544252093355,0.1,0.9,0.9237303452014668,0.36666666666666664
gap_exact,original_preregistered,5,bridge,12,30,13,17,-43.8868351392731,-63.88683513927313,1.3981924222761957,-65.28502756154948,0.3219214721332684,0.13333333333333333,0.8,0.9237303452014668,0.3333333333333333
gap_exact,original_preregistered,5,bridge,48,30,13,17,-2.078053467230296,-22.07805346723033,-20.106904592533066,-1.971148874697266,0.7863853451451915,0.1,0.9,0.9237303452014668,0.36666666666666664
gap_exact,original_preregistered,5,fresh_preholdout,24,28,19,9,-13.258813084190107,-33.258813084190116,-1.7765472132040723,-31.482265870986033,0.6062766111624719,0.14285714285714285,0.8571428571428571,0.7386363636363367,0.32142857142857145
gap_exact,original_preregistered,5,fresh_preholdout,12,28,19,9,8.0646998066845,-11.9353001933155,-10.468803142032966,-1.466497051282384,0.8163163072845986,0.2857142857142857,0.7142857142857143,0.7386363636363367,0.2857142857142857
gap_exact,original_preregistered,5,fresh_preholdout,48,28,19,9,-0.233666173624613,-20.233666173624606,-8.06198679584711,-12.171679377777666,0.7604704775747492,0.14285714285714285,0.8571428571428571,0.7386363636363367,0.32142857142857145
gap_exact,original_preregistered,2,discovery,24,792,451,341,-2.9966250100404133,-22.99662501004042,-23.36524515215615,0.36862014211569655,0.7591464425995205,0.14646464646464646,0.8396464646464646,0.9522610051577503,0.2967171717171717
gap_exact,original_preregistered,2,discovery,12,792,451,341,-1.2512885998061707,-21.251288599806177,-23.50339114297273,2.2521025431665582,0.7464421053497788,0.21464646464646464,0.7474747474747475,0.9447499999999887,0.2727272727272727
gap_exact,original_preregistered,2,discovery,48,792,451,341,-14.812240472988302,-34.812240472988314,-25.478964280649897,-9.333276192338477,0.6522416080299442,0.10858585858585859,0.8838383838383839,0.9544513457556936,0.29797979797979796
gap_exact,original_preregistered,2,validation,24,481,244,237,-5.080093582605568,-25.08009358260556,-6.7993895796611925,-18.28070400294437,0.76138703950006,0.15592515592515593,0.8357588357588358,1.0638297872340476,0.33264033264033266
gap_exact,original_preregistered,2,validation,12,481,244,237,-8.018841735418238,-28.018841735418235,-11.888653687265082,-16.130188048153112,0.6996890074162629,0.22453222453222454,0.7463617463617463,1.0000000000000293,0.3180873180873181
gap_exact,original_preregistered,2,validation,48,481,244,237,-21.360257013481434,-41.36025701348144,-18.005558139231127,-23.354698874250325,0.6322906033110479,0.09563409563409564,0.9022869022869023,1.064516129032232,0.3367983367983368
gap_exact,original_preregistered,2,bridge,24,91,58,33,36.500797915069995,16.50079791507,-9.09411892993358,25.59491684500355,1.179297632229882,0.26373626373626374,0.6923076923076923,0.9354838709677402,0.26373626373626374
gap_exact,original_preregistered,2,bridge,12,91,58,33,-0.45004736896692404,-20.450047368966892,-10.569862474536933,-9.880184894430046,0.7330136741868655,0.2857142857142857,0.5934065934065934,0.7395833333333316,0.18681318681318682
gap_exact,original_preregistered,2,bridge,48,91,58,33,12.644500162239353,-7.355499837760659,13.87277406255728,-21.228273900317934,0.9398098185874814,0.16483516483516483,0.8241758241758241,0.9354838709677402,0.2857142857142857
gap_exact,original_preregistered,2,fresh_preholdout,24,86,48,38,7.635093320236422,-12.364906679763589,-10.966083136018357,-1.3988235437452567,0.8474127083881241,0.18604651162790697,0.8023255813953488,0.772450532724501,0.3488372093023256
gap_exact,original_preregistered,2,fresh_preholdout,12,86,48,38,13.296216802776515,-6.7037831972234745,-22.528032682152126,15.824249484928673,0.9096981459587659,0.26744186046511625,0.7093023255813954,0.772450532724501,0.313953488372093
gap_exact,original_preregistered,2,fresh_preholdout,48,86,48,38,20.99369064909473,0.9936906490947192,2.097610000281664,-1.1039193511870418,1.011572831254594,0.1511627906976744,0.8488372093023255,0.772450532724501,0.3488372093023256
gap_exact,original_preregistered,6,discovery,24,347,181,166,-10.09775080266603,-30.09775080266603,-12.003035537354293,-18.0947152653118,0.685001641373303,0.17002881844380405,0.8126801152737753,0.9726027397260304,0.3025936599423631
gap_exact,original_preregistered,6,discovery,12,347,181,166,-3.880490876797264,-23.88049087679726,-17.318147384238568,-6.562343492558654,0.7164150816340237,0.23054755043227665,0.7262247838616714,0.9015151515151544,0.27953890489913547
gap_exact,original_preregistered,6,discovery,48,347,181,166,2.6876610257109395,-17.312338974289062,-8.878640392055116,-8.433698582233996,0.826834354371923,0.12968299711815562,0.8559077809798271,1.0,0.3170028818443804
gap_exact,original_preregistered,6,validation,24,244,118,126,3.2792090889206884,-16.72079091107933,-9.839017119036772,-6.88177379204262,0.8426122443905528,0.14754098360655737,0.8155737704918032,1.1185344827586068,0.29098360655737704
gap_exact,original_preregistered,6,validation,12,244,118,126,6.793022390495953,-13.206977609504042,-14.87578872896591,1.6688111194618807,0.855085832464513,0.2540983606557377,0.7254098360655737,1.1185344827586068,0.27459016393442626
gap_exact,original_preregistered,6,validation,48,244,118,126,15.352421657542331,-4.647578342457663,-5.898142778017954,1.2505644355602068,0.9585058567603592,0.12295081967213115,0.8688524590163934,1.1185344827586068,0.29098360655737704
gap_exact,original_preregistered,6,bridge,24,23,10,13,94.40858255897045,74.40858255897042,-26.464745888220868,100.87332844719127,1.7679826136687018,0.21739130434782608,0.782608695652174,0.8153846153846189,0.30434782608695654
gap_exact,original_preregistered,6,bridge,12,23,10,13,74.87710069167908,54.8771006916791,-30.024965889607042,84.9020665812862,1.593759611707982,0.2608695652173913,0.6956521739130435,0.8153846153846189,0.30434782608695654
gap_exact,original_preregistered,6,bridge,48,23,10,13,39.422167871721086,19.422167871721097,-34.0228597167713,53.445027588492344,1.1899183764391355,0.17391304347826086,0.8260869565217391,0.8153846153846189,0.30434782608695654
gap_exact,original_preregistered,6,fresh_preholdout,24,46,16,30,-35.342277803801565,-55.342277803801544,12.185018094375675,-67.5272958981772,0.4296398949104397,0.17391304347826086,0.8043478260869565,0.43681318681319037,0.2391304347826087
gap_exact,original_preregistered,6,fresh_preholdout,12,46,16,30,-35.82782177344974,-55.82782177344972,-2.403357198652611,-53.424464574797064,0.41463065831418416,0.1956521739130435,0.782608695652174,0.43681318681319037,0.21739130434782608
gap_exact,original_preregistered,6,fresh_preholdout,48,46,16,30,-43.8566777922575,-63.8566777922575,35.24928773096138,-99.10596552321897,0.38137324711429577,0.13043478260869565,0.8695652173913043,0.43681318681319037,0.2391304347826087
gap_exact,original_preregistered,3,discovery,24,548,321,227,7.687624015285797,-12.312375984714214,-22.328295915804222,10.015919931089961,0.8643932333341601,0.19160583941605838,0.791970802919708,1.134418901660271,0.3302919708029197
gap_exact,original_preregistered,3,discovery,12,548,321,227,3.3615583299795433,-16.638441670020455,-32.456980514809665,15.818538844789211,0.7980203836311928,0.24452554744525548,0.7244525547445255,1.1118493909191702,0.3175182481751825
gap_exact,original_preregistered,3,discovery,48,548,321,227,3.6048731128726366,-16.395126887127372,-29.551271093595382,13.156144206467959,0.835774793112165,0.13686131386861314,0.8613138686131386,1.134418901660271,0.33941605839416056
gap_exact,original_preregistered,3,validation,24,395,181,214,2.6687297357515662,-17.33127026424845,-7.606573894417319,-9.724696369831184,0.8341493813587425,0.17468354430379746,0.810126582278481,0.958041958041966,0.3037974683544304
gap_exact,original_preregistered,3,validation,12,395,181,214,0.75688844872701,-19.243111551272996,-14.272719914304073,-4.970391636968902,0.7959388305153002,0.23291139240506328,0.739240506329114,0.9424478201803242,0.28354430379746837
gap_exact,original_preregistered,3,validation,48,395,181,214,4.183823390487097,-15.816176609512908,-9.633563036505775,-6.18261357300722,0.8592106196028877,0.1291139240506329,0.8708860759493671,0.958041958041966,0.3037974683544304
gap_exact,original_preregistered,3,bridge,24,92,50,42,26.39078463156592,6.390784631565935,-6.925751330966336,13.316535962532177,1.0729762083506302,0.2391304347826087,0.6956521739130435,1.292220113851982,0.358695652173913
gap_exact,original_preregistered,3,bridge,12,92,50,42,70.85368397426825,50.853683974268236,-0.5085045487777151,51.36218852304592,1.7977048738339476,0.391304347826087,0.5543478260869565,1.262443438914029,0.30434782608695654
gap_exact,original_preregistered,3,bridge,48,92,50,42,24.983641706293447,4.983641706293444,-15.954334745851924,20.937976452145296,1.0532285186340538,0.22826086956521738,0.7608695652173914,1.292220113851982,0.391304347826087
gap_exact,original_preregistered,3,fresh_preholdout,24,62,34,28,-3.670252325742308,-23.670252325742304,-22.766462633998398,-0.9037896917440124,0.7179883415427861,0.1774193548387097,0.8225806451612904,1.1451247165532772,0.3387096774193548
gap_exact,original_preregistered,3,fresh_preholdout,12,62,34,28,-20.79258739243495,-40.79258739243495,-16.807697955050646,-23.984889437384435,0.47127236721562304,0.16129032258064516,0.7419354838709677,1.061791383219949,0.3225806451612903
gap_exact,original_preregistered,3,fresh_preholdout,48,62,34,28,-18.538347063354212,-38.53834706335421,3.069417029860633,-41.607764093214946,0.5843862763585457,0.08064516129032258,0.9193548387096774,1.1451247165532772,0.3387096774193548
gap_exact,original_preregistered,7,discovery,24,366,200,166,4.930117397909248,-15.069882602090747,-18.86071345179339,3.7908308497025796,0.8469519136192442,0.1885245901639344,0.7978142076502732,0.9659805603201908,0.3251366120218579
gap_exact,original_preregistered,7,discovery,12,366,200,166,8.845635599388622,-11.154364400611364,-29.836792980326372,18.682428579715037,0.8716554358230899,0.2650273224043716,0.6994535519125683,0.9316770186335268,0.3005464480874317
gap_exact,original_preregistered,7,discovery,48,366,200,166,-1.6898084528554598,-21.689808452855466,-17.179127666985618,-4.5106807858699165,0.8003045872042357,0.13387978142076504,0.8633879781420765,0.9806763285024178,0.33060109289617484
gap_exact,original_preregistered,7,validation,24,234,129,105,-21.99801435274153,-41.998014352741556,-2.275158549855673,-39.72285580288594,0.6172030485810402,0.1581196581196581,0.8418803418803419,0.8081031787389181,0.32051282051282054
gap_exact,original_preregistered,7,validation,12,234,129,105,-26.37600602943004,-46.37600602943005,5.464253170210224,-51.84025919964027,0.537515292640502,0.20512820512820512,0.7692307692307693,0.8081031787389181,0.2863247863247863
gap_exact,original_preregistered,7,validation,48,234,129,105,16.917541786910565,-3.082458213089453,6.187533622870045,-9.269991835959582,0.972929621603637,0.11965811965811966,0.8760683760683761,0.8081031787389181,0.3247863247863248
gap_exact,original_preregistered,7,bridge,24,26,10,16,-22.570737849246115,-42.57073784924608,-38.683696827152424,-3.887041022093731,0.4923540801309616,0.15384615384615385,0.7692307692307693,1.7072119153383958,0.46153846153846156
gap_exact,original_preregistered,7,bridge,12,26,10,16,14.568560416894313,-5.431439583105693,-46.00990513549027,40.57846555238476,0.9241765612722695,0.3076923076923077,0.6923076923076923,1.5500953952457104,0.4230769230769231
gap_exact,original_preregistered,7,bridge,48,26,10,16,-37.535320114805884,-57.53532011480589,-46.140629514998004,-11.394690599808005,0.4092427824018627,0.11538461538461539,0.8846153846153846,1.7072119153383958,0.46153846153846156
gap_exact,original_preregistered,7,fresh_preholdout,24,30,15,15,13.879648093192703,-6.120351906807297,-26.303140389464964,20.182788482657497,0.925368743406716,0.16666666666666666,0.8,1.3206521739130541,0.36666666666666664
gap_exact,original_preregistered,7,fresh_preholdout,12,30,15,15,-13.4297264906872,-33.4297264906872,-35.90451284275166,2.4747863520647013,0.5322288607086006,0.3,0.7,1.3206521739130541,0.3
gap_exact,original_preregistered,7,fresh_preholdout,48,30,15,15,-5.473782799514904,-25.473782799514904,-34.251223588160826,8.777440788645826,0.7202962998177768,0.1,0.9,1.3206521739130541,0.36666666666666664
gap_exact,original_preregistered,8,discovery,24,261,136,125,30.032411063804958,10.032411063804965,-21.94575323662914,31.978164300434063,1.1203829055156451,0.24521072796934865,0.7471264367816092,1.298630136986341,0.34099616858237547
gap_exact,original_preregistered,8,discovery,12,261,136,125,22.862813564667537,2.862813564667561,-27.690285636839672,30.553099201507266,1.0368824079636028,0.2681992337164751,0.6934865900383141,1.1562500000000009,0.31800766283524906
gap_exact,original_preregistered,8,discovery,48,261,136,125,28.684774276624147,8.684774276624143,-20.581594719457833,29.266368996081916,1.0926681330078947,0.1724137931034483,0.8199233716475096,1.3291770573566477,0.3448275862068966
gap_exact,original_preregistered,8,validation,24,195,111,84,-12.158950562788126,-32.15895056278813,5.0094050749670345,-37.16835563775523,0.68370686888671,0.1641025641025641,0.8205128205128205,0.9500000000000112,0.2717948717948718
gap_exact,original_preregistered,8,validation,12,195,111,84,-3.8893095827697644,-23.889309582769776,-3.849673276265827,-20.039636306503922,0.7277204449121446,0.24615384615384617,0.7230769230769231,0.9500000000000112,0.26153846153846155
gap_exact,original_preregistered,8,validation,48,195,111,84,-24.192666103920704,-44.192666103920715,11.957195851226537,-56.149861955147344,0.6174146494588945,0.09743589743589744,0.9025641025641026,0.9500000000000112,0.2717948717948718
gap_exact,original_preregistered,8,bridge,24,56,22,34,15.819177474815287,-4.180822525184719,-4.092547260965936,-0.08827526421876393,0.9460654745266255,0.30357142857142855,0.6785714285714286,1.2150192554557184,0.3392857142857143
gap_exact,original_preregistered,8,bridge,12,56,22,34,53.61140785087329,33.611407850873285,-9.690158321175945,43.301566172049206,1.4590653032879402,0.3392857142857143,0.6428571428571429,1.190265383083879,0.32142857142857145
gap_exact,original_preregistered,8,bridge,48,56,22,34,85.76337608152619,65.76337608152619,3.595085544637625,62.16829053688854,1.800381661702675,0.2857142857142857,0.7142857142857143,1.2150192554557184,0.42857142857142855
gap_exact,original_preregistered,8,fresh_preholdout,24,27,14,13,16.742581825230594,-3.257418174769403,-29.79250279759845,26.535084622829075,0.9538053419532133,0.2222222222222222,0.7407407407407407,2.0,0.48148148148148145
gap_exact,original_preregistered,8,fresh_preholdout,12,27,14,13,20.120914246507855,0.12091424650784784,-18.723183248846368,18.844097495354077,1.0020376260546546,0.2962962962962963,0.7037037037037037,1.764705882352941,0.4444444444444444
gap_exact,original_preregistered,8,fresh_preholdout,48,27,14,13,4.032093313200778,-15.967906686799223,-16.005076035972113,0.0371693491729359,0.7939533404197816,0.18518518518518517,0.8148148148148148,2.0,0.48148148148148145
gap_exact,original_preregistered,4,discovery,24,459,239,220,8.123312714075833,-11.876687285924167,-11.631778326415454,-0.24490895950871694,0.8720336831926201,0.19825708061002179,0.7821350762527233,1.120595144870788,0.33769063180827885
gap_exact,original_preregistered,4,discovery,12,459,239,220,10.758684891778964,-9.241315108221025,-15.477950277020957,6.2366351687999515,0.8887133509742927,0.25925925925925924,0.710239651416122,1.108571428571443,0.3093681917211329
gap_exact,original_preregistered,4,discovery,48,459,239,220,-0.11804840322474915,-20.11804840322474,-8.725191240659255,-11.39285716256556,0.8027415544266772,0.13725490196078433,0.8540305010893247,1.125000000000013,0.33986928104575165
gap_exact,original_preregistered,4,validation,24,287,152,135,-26.53819256368249,-46.53819256368251,-7.1556452095917855,-39.38254735409082,0.5477517542612172,0.14285714285714285,0.8432055749128919,0.7207547169811266,0.2857142857142857
gap_exact,original_preregistered,4,validation,12,287,152,135,-18.26350296958816,-38.26350296958815,-16.087738604181872,-22.175764365406295,0.5979562347496816,0.18118466898954705,0.7700348432055749,0.7207547169811266,0.27526132404181186
gap_exact,original_preregistered,4,validation,48,287,152,135,-27.884034153626878,-47.884034153626885,-5.491457656462987,-42.392576497164,0.5641039657558267,0.09407665505226481,0.9059233449477352,0.7207547169811266,0.2857142857142857
gap_exact,original_preregistered,4,bridge,24,52,30,22,44.81811616368331,24.81811616368331,12.745514150479835,12.072602013203428,1.3352750707895629,0.23076923076923078,0.7692307692307693,0.8587564042850306,0.3269230769230769
gap_exact,original_preregistered,4,bridge,12,52,30,22,26.2287027775085,6.228702777508519,23.7299783485364,-17.501275571027943,1.0937887489612221,0.28846153846153844,0.6923076923076923,0.8587564042850306,0.3076923076923077
gap_exact,original_preregistered,4,bridge,48,52,30,22,22.889310624984457,2.889310624984466,22.767892436118213,-19.878581811133902,1.0344055447342295,0.17307692307692307,0.8269230769230769,0.8587564042850306,0.3269230769230769
gap_exact,original_preregistered,4,fresh_preholdout,24,56,24,32,9.038180215128017,-10.961819784871981,-21.08481737836327,10.122997593491439,0.8733772270311913,0.21428571428571427,0.7678571428571429,1.115257048092871,0.30357142857142855
gap_exact,original_preregistered,4,fresh_preholdout,12,56,24,32,1.92784531621425,-18.07215468378573,-7.984423886038625,-10.087730797746998,0.7818982973638069,0.25,0.7142857142857143,1.096035315675496,0.2857142857142857
gap_exact,original_preregistered,4,fresh_preholdout,48,56,24,32,34.51396285498086,14.51396285498086,-42.72891642652934,57.242879281510255,1.153554897077665,0.14285714285714285,0.8571428571428571,1.115257048092871,0.30357142857142855
gap_band,original_preregistered,5-6,discovery,24,766,399,367,3.314463265606386,-16.68553673439362,-26.297079032218193,9.61154229782451,0.8251539943243007,0.17493472584856398,0.8093994778067886,1.131333414219847,0.3394255874673629
gap_band,original_preregistered,5-6,discovery,12,766,399,367,5.054435490531813,-14.94556450946819,-27.48405498839576,12.538490478927592,0.820590143022853,0.24934725848563968,0.7075718015665796,1.0833333333333415,0.31462140992167104
gap_band,original_preregistered,5-6,discovery,48,766,399,367,18.33967449238649,-1.660325507613517,-31.602304910262976,29.941979402649434,0.9833656461789076,0.1475195822454308,0.8446475195822454,1.15756823821342,0.34856396866840733
gap_band,original_preregistered,5-6,validation,24,534,275,259,3.176812459124624,-16.823187540875384,-19.494878274787055,2.6716907339115616,0.8375805001894367,0.1647940074906367,0.8089887640449438,1.0136177964230404,0.3089887640449438
gap_band,original_preregistered,5-6,validation,12,534,275,259,-0.7721275618300326,-20.772127561830036,-17.608802291973255,-3.1633252698567804,0.7707528686430629,0.24906367041198502,0.7172284644194756,0.9818056648308591,0.2846441947565543
gap_band,original_preregistered,5-6,validation,48,534,275,259,-1.4472197544962637,-21.447219754496263,-12.29892042559203,-9.148299328904347,0.807863900921897,0.1104868913857678,0.8782771535580525,1.0272877471619604,0.3146067415730337
gap_band,original_preregistered,5-6,bridge,24,53,23,30,17.977894007548244,-2.022105992451775,-38.502353481307004,36.480247488855184,0.9798892454878633,0.1509433962264151,0.8490566037735849,0.9090909090909184,0.33962264150943394
gap_band,original_preregistered,5-6,bridge,12,53,23,30,7.652231353404261,-12.347768646595755,-12.238272505522186,-0.10949614107360162,0.867851766471817,0.18867924528301888,0.7547169811320755,0.9090909090909184,0.32075471698113206
gap_band,original_preregistered,5-6,bridge,48,53,23,30,15.93147654778634,-4.068523452213687,-26.14590398607042,22.077380533856715,0.9604545146400884,0.1320754716981132,0.8679245283018868,0.9090909090909184,0.33962264150943394
gap_band,original_preregistered,5-6,fresh_preholdout,24,74,35,39,-26.986372234218855,-46.986372234218834,6.902263653669824,-53.88863588788865,0.49082151281411546,0.16216216216216217,0.8243243243243243,0.556140350877208,0.2702702702702703
gap_band,original_preregistered,5-6,fresh_preholdout,12,74,35,39,-19.21984063502057,-39.21984063502056,-5.455147555607336,-33.76469307941313,0.5323808961998013,0.22972972972972974,0.7567567567567568,0.556140350877208,0.24324324324324326
gap_band,original_preregistered,5-6,fresh_preholdout,48,74,35,39,-27.35067339601803,-47.35067339601804,18.861237910006817,-66.21191130602497,0.5074226363013605,0.13513513513513514,0.8648648648648649,0.556140350877208,0.2702702702702703
gap_band,original_preregistered,2,discovery,24,792,451,341,-2.9966250100404133,-22.99662501004042,-23.36524515215615,0.36862014211569655,0.7591464425995205,0.14646464646464646,0.8396464646464646,0.9522610051577503,0.2967171717171717
gap_band,original_preregistered,2,discovery,12,792,451,341,-1.2512885998061707,-21.251288599806177,-23.50339114297273,2.2521025431665582,0.7464421053497788,0.21464646464646464,0.7474747474747475,0.9447499999999887,0.2727272727272727
gap_band,original_preregistered,2,discovery,48,792,451,341,-14.812240472988302,-34.812240472988314,-25.478964280649897,-9.333276192338477,0.6522416080299442,0.10858585858585859,0.8838383838383839,0.9544513457556936,0.29797979797979796
gap_band,original_preregistered,2,validation,24,481,244,237,-5.080093582605568,-25.08009358260556,-6.7993895796611925,-18.28070400294437,0.76138703950006,0.15592515592515593,0.8357588357588358,1.0638297872340476,0.33264033264033266
gap_band,original_preregistered,2,validation,12,481,244,237,-8.018841735418238,-28.018841735418235,-11.888653687265082,-16.130188048153112,0.6996890074162629,0.22453222453222454,0.7463617463617463,1.0000000000000293,0.3180873180873181
gap_band,original_preregistered,2,validation,48,481,244,237,-21.360257013481434,-41.36025701348144,-18.005558139231127,-23.354698874250325,0.6322906033110479,0.09563409563409564,0.9022869022869023,1.064516129032232,0.3367983367983368
gap_band,original_preregistered,2,bridge,24,91,58,33,36.500797915069995,16.50079791507,-9.09411892993358,25.59491684500355,1.179297632229882,0.26373626373626374,0.6923076923076923,0.9354838709677402,0.26373626373626374
gap_band,original_preregistered,2,bridge,12,91,58,33,-0.45004736896692404,-20.450047368966892,-10.569862474536933,-9.880184894430046,0.7330136741868655,0.2857142857142857,0.5934065934065934,0.7395833333333316,0.18681318681318682
gap_band,original_preregistered,2,bridge,48,91,58,33,12.644500162239353,-7.355499837760659,13.87277406255728,-21.228273900317934,0.9398098185874814,0.16483516483516483,0.8241758241758241,0.9354838709677402,0.2857142857142857
