epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,127.564,2.09525,8.60347,1.76636,0.36608,0.48219,0.36857,0.14714,1.5707,6.56724,1.61658,0.000665901,0.000665901,0.000665901
2,223.391,1.98,2.46496,1.87217,0.45808,0.58789,0.48031,0.1998,1.55492,2.34817,1.65101,0.00131058,0.00131058,0.00131058
3,317.208,1.95323,2.03229,1.88836,0.54911,0.61614,0.56091,0.19872,1.6283,2.16729,1.73359,0.00193326,0.00193326,0.00193326
4,410.399,1.89915,1.91559,1.85841,0.5102,0.54186,0.54418,0.21217,1.61309,1.77345,1.67676,0.001901,0.001901,0.001901
5,504.108,1.86144,1.8171,1.86881,0.53002,0.68039,0.5588,0.22323,1.54092,2.46505,1.64473,0.001868,0.001868,0.001868
6,597.688,1.7926,1.79783,1.82045,0.53785,0.6734,0.58575,0.24969,1.32795,1.89996,1.53764,0.001835,0.001835,0.001835
7,690.146,1.76794,1.77331,1.80624,0.51608,0.36817,0.36957,0.10461,2.21273,1.93404,2.20056,0.001802,0.001802,0.001802
8,782.415,1.74729,1.75269,1.80739,0.08942,0.41568,0.0773,0.01577,2.81954,2.87918,2.9022,0.001769,0.001769,0.001769
9,875.681,1.72396,1.73991,1.7918,0.55931,0.66865,0.58116,0.2527,1.39254,1.68764,1.58151,0.001736,0.001736,0.001736
10,968.467,1.70844,1.69527,1.78699,0.4896,0.52969,0.439,0.14136,2.01851,1.84224,2.09604,0.001703,0.001703,0.001703
11,1061.18,1.67372,1.67162,1.76673,0.5571,0.61164,0.57695,0.24742,1.43823,1.55552,1.60006,0.00167,0.00167,0.00167
12,1154.23,1.66388,1.69873,1.74958,0.53972,0.61283,0.53515,0.20921,1.6787,1.63796,1.76365,0.001637,0.001637,0.001637
13,1247.5,1.66566,1.65547,1.75772,0.62081,0.68409,0.66741,0.29307,1.30106,2.29922,1.48423,0.001604,0.001604,0.001604
14,1340.76,1.66105,1.64861,1.75783,0.62511,0.67529,0.644,0.28116,1.35365,1.73764,1.49925,0.001571,0.001571,0.001571
15,1433.74,1.59277,1.65138,1.69891,0.65915,0.73954,0.6932,0.30361,1.32497,1.8993,1.53912,0.001538,0.001538,0.001538
16,1526.21,1.60831,1.66764,1.72796,0.58879,0.57647,0.57862,0.23925,1.54686,1.57597,1.66535,0.001505,0.001505,0.001505
17,1619.35,1.60404,1.61365,1.72436,0.6637,0.69715,0.66133,0.30452,1.32798,1.59928,1.54492,0.001472,0.001472,0.001472
18,1712.96,1.60838,1.59849,1.73461,0.63989,0.69715,0.64496,0.29489,1.3,1.69845,1.52233,0.001439,0.001439,0.001439
19,1806.18,1.57778,1.59977,1.70659,0.66193,0.73634,0.67473,0.31056,1.30949,1.75654,1.51686,0.001406,0.001406,0.001406
20,1898.64,1.55372,1.61114,1.67563,0.63399,0.68052,0.64956,0.30849,1.30761,1.49896,1.5067,0.001373,0.001373,0.001373
21,1990.59,1.55467,1.59192,1.69099,0.49891,0.33819,0.3187,0.10403,2.12641,2.31505,2.20232,0.00134,0.00134,0.00134
22,2081.27,1.56402,1.61221,1.67981,0.24569,0.0677,0.02006,0.00503,3.35183,4.92918,4.08907,0.001307,0.001307,0.001307
23,2174.04,1.51924,1.56037,1.65856,0.68591,0.67952,0.69355,0.32196,1.3087,1.74954,1.49861,0.001274,0.001274,0.001274
24,2266.95,1.52643,1.56662,1.67247,0.47511,0.40261,0.34419,0.11971,2.1236,1.99207,2.28594,0.001241,0.001241,0.001241
25,2360.29,1.50394,1.54285,1.64836,0.66825,0.72803,0.69048,0.32639,1.3012,1.70199,1.50613,0.001208,0.001208,0.001208
26,2453.78,1.48922,1.54537,1.62149,0.68142,0.71259,0.68324,0.32282,1.27994,1.57195,1.51226,0.001175,0.001175,0.001175
27,2547.1,1.50237,1.53218,1.65617,0.68282,0.71335,0.68837,0.31583,1.25268,1.95335,1.48039,0.001142,0.001142,0.001142
28,2640.23,1.48076,1.55417,1.64074,0.70431,0.72137,0.69667,0.32438,1.25965,1.78706,1.49688,0.001109,0.001109,0.001109
29,2733.22,1.49692,1.51354,1.64955,0.67948,0.70428,0.67845,0.32145,1.29999,1.69189,1.51739,0.001076,0.001076,0.001076
30,2826.41,1.50216,1.52673,1.65374,0.68974,0.71734,0.70432,0.33528,1.26515,1.70886,1.50561,0.001043,0.001043,0.001043
31,2919.53,1.46164,1.516,1.61534,0.70247,0.69359,0.71469,0.33834,1.29708,1.60784,1.5187,0.00101,0.00101,0.00101
32,3012.71,1.43757,1.48772,1.60503,0.69706,0.6829,0.70403,0.33614,1.27518,1.58385,1.51648,0.000977,0.000977,0.000977
33,3105.74,1.42075,1.48123,1.59155,0.68518,0.69952,0.69925,0.32636,1.28227,1.75994,1.51444,0.000944,0.000944,0.000944
34,3199.02,1.44575,1.47844,1.6187,0.68105,0.68646,0.68126,0.32134,1.27832,1.64446,1.51861,0.000911,0.000911,0.000911
35,3292.16,1.43971,1.45093,1.60802,0.67933,0.7019,0.69711,0.33035,1.28314,1.64635,1.51523,0.000878,0.000878,0.000878
36,3385.57,1.44518,1.47054,1.60208,0.73302,0.71496,0.71722,0.33101,1.32313,1.71027,1.52541,0.000845,0.000845,0.000845
37,3478.49,1.40073,1.43626,1.57634,0.70119,0.7302,0.7228,0.33197,1.31963,1.60442,1.54647,0.000812,0.000812,0.000812
38,3571.62,1.4221,1.43127,1.5986,0.68825,0.73397,0.71752,0.33608,1.28325,1.6617,1.53872,0.000779,0.000779,0.000779
39,3664.6,1.39213,1.40668,1.57267,0.69362,0.74584,0.71754,0.33683,1.30446,1.70442,1.53377,0.000746,0.000746,0.000746
40,3757.58,1.36986,1.42264,1.56357,0.68016,0.69359,0.69237,0.33501,1.29831,1.54076,1.54177,0.000713,0.000713,0.000713
41,3850.68,1.38812,1.37695,1.57881,0.70076,0.68646,0.69262,0.32704,1.31482,1.64255,1.55124,0.00068,0.00068,0.00068
42,3943.76,1.33889,1.41203,1.54122,0.71752,0.74212,0.73148,0.34005,1.3128,1.73386,1.55141,0.000647,0.000647,0.000647
43,4036.74,1.34655,1.40699,1.54578,0.68914,0.7209,0.71665,0.33682,1.29814,1.6723,1.55443,0.000614,0.000614,0.000614
44,4130.04,1.33263,1.39444,1.5354,0.7084,0.74466,0.7214,0.33472,1.30271,1.81385,1.55243,0.000581,0.000581,0.000581
45,4222.82,1.35012,1.36036,1.54773,0.7095,0.71496,0.70873,0.33527,1.31566,1.6615,1.55807,0.000548,0.000548,0.000548
46,4316.13,1.32353,1.33098,1.53261,0.70857,0.71903,0.7171,0.33465,1.33428,1.69483,1.59763,0.000515,0.000515,0.000515
47,4409.08,1.30998,1.31653,1.51796,0.70593,0.68052,0.71817,0.33612,1.33736,1.54598,1.60258,0.000482,0.000482,0.000482
48,4502.49,1.32313,1.33008,1.52826,0.70894,0.69596,0.72202,0.34192,1.33789,1.62792,1.60581,0.000449,0.000449,0.000449
49,4595.89,1.29857,1.30709,1.51369,0.71926,0.72565,0.73302,0.33448,1.3351,1.61002,1.59736,0.000416,0.000416,0.000416
50,4689.17,1.31566,1.31537,1.52135,0.71414,0.7019,0.7163,0.33343,1.33827,1.5716,1.59932,0.000383,0.000383,0.000383
51,4787.24,1.27186,1.26096,1.49956,0.71956,0.7304,0.72277,0.33581,1.34853,1.6541,1.62306,0.00035,0.00035,0.00035
52,4880.29,1.26464,1.29469,1.48687,0.69972,0.72803,0.71493,0.3328,1.35559,1.58136,1.63315,0.000317,0.000317,0.000317
53,4973.49,1.25466,1.22974,1.49048,0.70477,0.73159,0.72414,0.33752,1.36058,1.60144,1.63444,0.000284,0.000284,0.000284
54,5066.56,1.25696,1.25993,1.48138,0.71815,0.7114,0.71724,0.33426,1.36035,1.59984,1.63324,0.000251,0.000251,0.000251
55,5159.89,1.24916,1.24317,1.48601,0.71872,0.69952,0.72275,0.33735,1.35403,1.6466,1.63269,0.000218,0.000218,0.000218
56,5252.76,1.20917,1.22518,1.44758,0.72686,0.68581,0.7173,0.3346,1.35671,1.59175,1.64249,0.000185,0.000185,0.000185
57,5345.74,1.22078,1.2432,1.46733,0.71465,0.72209,0.72307,0.33658,1.36896,1.6288,1.66452,0.000152,0.000152,0.000152
58,5439.09,1.19171,1.19399,1.44678,0.73143,0.71259,0.72053,0.33437,1.37062,1.63477,1.66501,0.000119,0.000119,0.000119
59,5532.14,1.18226,1.18242,1.43163,0.71344,0.71262,0.71949,0.33425,1.38098,1.60578,1.67474,8.6e-05,8.6e-05,8.6e-05
60,5625.16,1.2097,1.22684,1.45097,0.70356,0.72684,0.72483,0.33247,1.38811,1.60414,1.6829,5.3e-05,5.3e-05,5.3e-05
