conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.3008161783218384,393,2025-10-15T05:30:00+00:00,391.5,2025-10-15T05:15:00+00:00,390,2025-10-15T04:45:00+00:00,3,396,2025-10-15T06:15:00+00:00,4,0G_USDT_SWAP,12,385,2025-10-15T03:30:00+00:00,0.42533692717552185,0.7521049380302429,0.1682189255952835,0.6450807452201843
0.31754177808761597,393,2025-10-15T05:30:00+00:00,389.5,2025-10-15T04:45:00+00:00,386,2025-10-15T03:45:00+00:00,5,398,2025-10-15T06:45:00+00:00,8,0G_USDT_SWAP,19,380,2025-10-15T02:15:00+00:00,0.35840871930122375,0.7362115383148193,0.13484437763690948,0.6606265306472778
0.4836036264896393,386,2025-10-15T03:45:00+00:00,384.5,2025-10-15T03:15:00+00:00,383,2025-10-15T03:00:00+00:00,3,389,2025-10-15T04:30:00+00:00,4,ADA_USDT_SWAP,12,378,2025-10-15T01:45:00+00:00,0.42710715532302856,0.7505988478660583,0.4329666197299957,0.6737052798271179
0.31465351581573486,391,2025-10-15T05:00:00+00:00,388.0,2025-10-15T04:15:00+00:00,385,2025-10-15T03:30:00+00:00,5,396,2025-10-15T06:15:00+00:00,7,ADA_USDT_SWAP,19,378,2025-10-15T01:45:00+00:00,0.3798901438713074,0.7364818453788757,0.4592469334602356,0.6659204363822937
0.2816180884838104,391,2025-10-15T05:00:00+00:00,388.0,2025-10-15T04:15:00+00:00,385,2025-10-15T03:30:00+00:00,6,397,2025-10-15T06:30:00+00:00,7,ADA_USDT_SWAP,19,379,2025-10-15T02:00:00+00:00,0.34669071435928345,0.6732887029647827,0.4578397572040558,0.6631751656532288
0.3258592188358307,395,2025-10-15T06:00:00+00:00,393.5,2025-10-15T05:45:00+00:00,392,2025-10-15T05:15:00+00:00,3,398,2025-10-15T06:45:00+00:00,4,AERO_USDT_SWAP,12,387,2025-10-15T04:00:00+00:00,0.42192021012306213,0.7489396333694458,0.34364959597587585,0.563464343547821
0.29030999541282654,398,2025-10-15T06:45:00+00:00,395.0,2025-10-15T06:00:00+00:00,392,2025-10-15T05:15:00+00:00,4,402,2025-10-15T07:45:00+00:00,7,AERO_USDT_SWAP,16,387,2025-10-15T04:00:00+00:00,0.3154514729976654,0.7522490620613098,0.346195787191391,0.6552547812461853
0.2735820710659027,398,2025-10-15T06:45:00+00:00,395.0,2025-10-15T06:00:00+00:00,392,2025-10-15T05:15:00+00:00,4,402,2025-10-15T07:45:00+00:00,7,AERO_USDT_SWAP,17,386,2025-10-15T03:45:00+00:00,0.3603513240814209,0.7633249163627625,0.3400512635707855,0.653556764125824
0.2964043915271759,399,2025-10-15T07:00:00+00:00,396.0,2025-10-15T06:15:00+00:00,393,2025-10-15T05:30:00+00:00,4,403,2025-10-15T08:00:00+00:00,7,AERO_USDT_SWAP,17,387,2025-10-15T04:00:00+00:00,0.36102160811424255,0.7619664072990417,0.36910030245780945,0.6559573411941528
0.49074921011924744,413,2025-10-15T10:30:00+00:00,411.5,2025-10-15T10:15:00+00:00,410,2025-10-15T09:45:00+00:00,3,416,2025-10-15T11:15:00+00:00,4,AERO_USDT_SWAP,12,405,2025-10-15T08:30:00+00:00,0.4284360110759735,0.7499191164970398,0.44247451424598694,0.6490104794502258
