gate_id,fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe
v16_all,2025H1,54,1.2217702338164078,-18.778229766183554,-101.2623349568575,0.2222222222222222,0.7832581111354507,-0.12916831407879326,-0.21033172361304975,19.5,97.44962254520112,1677.3002693825251,0.3147839936055575
v16_all,2025H2,47,56.96239486937293,36.96239486937301,-75.438771812919,0.2765957446808511,1.5263569429127606,0.23635957918708494,-0.07445499223745367,28.0,473.2606779401297,731.4550321722841,0.4967824430727099
v16_all,2026P1,13,9.884302919407771,-10.11569708059208,-103.08297509285,0.23076923076923078,0.8843448750655453,-0.042805064934703485,-0.05806871003662495,35.0,124.22175412388164,792.884345087914,0.24921346833484304
expansion_floor_0p85,2025H1,16,-58.813851002308056,-78.81385100230806,-106.12972598354999,0.1875,0.16830202946395906,-0.11624792530217054,-0.11624792530217054,19.5,24.7797910075785,205.620188400959,0.2555733908161793
expansion_floor_0p85,2025H2,17,7.195517180350116,-12.804482819649762,-75.438771812919,0.23529411764705882,0.8278820088253347,-0.03741223317544795,-0.07463648212253737,29.0,237.4483676683942,501.90716964597897,0.3561692402607432
expansion_floor_0p85,2026P1,4,-7.785587107392503,-27.785587107392253,-59.822087159396006,0.25,0.5505695896753686,-0.014951581342060094,-0.014951581342060094,32.5,90.33920517504683,136.153664204042,0.24323885069954845
