symbol,arm,side,closed,win_rate_pct,total_net_r,mean_net_r,mean_original_r,mean_gross_bp,mean_net_bp,total_net_bp,pf_r,median_risk_pct,median_position_multiplier,widened_pct,realized_gt5r,realized_gt10r,random_r,random_bp
AEROUSDT,sma120,-1,51,47.05882352941176,29.546980098058917,0.5793525509423317,0.656739513822755,182.13141534049427,162.13141534049424,8268.702182365207,2.1001212570411227,2.54988913525499,1.0,47.05882352941176,3,0,-0.13221502905367422,5.1390326982736445
AEROUSDT,sma120,1,44,20.454545454545457,-23.629455915891825,-0.5370330889975414,-0.5555669656246409,-87.64508032378295,-107.64508032378299,-4736.383534246451,0.32970776118468886,2.41268860410276,0.9561714258450812,56.81818181818182,0,0,0.28759768905756056,199.66349824808327
API3USDT,baseline,-1,55,29.09090909090909,19.011534984183083,0.3456642724396924,0.3456642724396924,52.00290441287038,32.00290441287034,1760.1597427078689,1.4874343631074576,2.13884992987377,1.0,0.0,3,2,0.14902572666551947,26.15524044139642
API3USDT,baseline,1,42,33.33333333333333,8.513855262154923,0.2027108395751172,0.2027108395751172,3.171894939718196,-16.828105060281757,-706.7804125318339,1.3343454229896696,2.28270147555225,1.0,0.0,1,0,-0.1409026698852254,64.71555101577128
API3USDT,both,-1,53,35.84905660377358,18.64830775519295,0.35185486330552734,0.5391786788967581,100.23897852475285,80.23897852475281,4252.665861811899,1.5901692259630948,2.5704552493031803,0.9615384615384654,52.83018867924528,3,1,0.2836550166112708,56.09357707173665
API3USDT,both,1,40,35.0,5.990044280245206,0.14975110700613015,0.2774009537761825,8.299899462112997,-11.70010053788697,-468.00402151547877,1.2663563815748131,2.61961121383364,0.9646807943489311,52.5,0,0,-0.1813899156454786,22.35927407741026
API3USDT,htf_sma60,-1,53,33.9622641509434,16.51990573979934,0.31169633471319513,0.5097503585197012,96.0887880032373,76.08878800323725,4032.705764171574,1.504071063738972,2.5704552493031803,1.0,45.28301886792453,3,1,0.2774258883770095,64.4062819996839
API3USDT,htf_sma60,1,40,35.0,7.491306274195624,0.1872826568548906,0.2797481679655018,8.736673043054521,-11.263326956945448,-450.5330782778179,1.331761073364685,2.498445244222455,1.0,45.0,0,0,-0.18340972934965452,25.42214627542548
API3USDT,sma120,-1,55,34.54545454545455,18.83894710413677,0.3425263109843049,0.5393689732101867,95.09580734491395,75.0958073449139,4130.269403970265,1.5367684613524386,2.44484197972571,1.0,40.0,3,1,0.04447904761436226,5.374469695490802
API3USDT,sma120,1,42,33.33333333333333,4.717661222592708,0.1123252672045883,0.1594828108421253,-6.342965556440899,-26.34296555644088,-1106.4045533705169,1.1859826895182395,2.365764248293345,1.0,35.714285714285715,1,0,-0.2937784352290265,24.363998061821082
APTUSDT,baseline,-1,52,30.76923076923077,19.77713838606863,0.3803295843474736,0.3803295843474736,46.1328733700203,26.13287337002027,1358.9094152410541,1.5066359804307696,2.06673900989877,1.0,0.0,5,1,-0.2587237632471537,-25.345706333020427
APTUSDT,baseline,1,54,27.77777777777778,-12.37507237231998,-0.22916800689481445,-0.22916800689481445,-59.78074214399187,-79.78074214399187,-4308.160075775561,0.6843430404081414,2.1706869573752448,1.0,0.0,1,0,0.08964240228406391,8.967476645662073
APTUSDT,both,-1,52,32.69230769230769,6.346580244925368,0.12204962009471862,0.34299513241792773,37.81811672443022,17.81811672443019,926.54206967037,1.174793302980904,2.74971696066715,0.8967898182435494,63.46153846153846,3,0,-0.17520848903431321,-43.17808292872507
APTUSDT,both,1,52,26.923076923076923,-8.52620800564812,-0.16396553857015617,-0.20524708160997093,-61.53359240265766,-81.53359240265766,-4239.746804938199,0.7472156584173439,2.7221982768512754,0.8837799897655556,63.46153846153846,1,0,0.12285915998891345,-16.85859033915832
APTUSDT,htf_sma60,-1,52,32.69230769230769,11.096594339711563,0.21339604499445314,0.3576336066289637,41.06638584214007,21.066385842140033,1095.4520637912817,1.3051163964006887,2.6537206086668452,0.958492033606392,53.84615384615385,3,0,-0.20522231012270936,-50.404706165351655
APTUSDT,htf_sma60,1,53,26.41509433962264,-9.447765379415914,-0.17825972413992291,-0.20330048750164165,-63.74778044533149,-83.74778044533149,-4438.632363602569,0.7317489248845105,2.67234333719803,0.949201741654571,52.83018867924528,1,0,0.24824062980656358,-18.38703315926612
APTUSDT,sma120,-1,52,32.69230769230769,10.716146432214801,0.20607973908105387,0.3940614817931381,48.454781728050015,28.45478172804998,1479.648649858599,1.2879878649685652,2.3149000112887252,0.983375959079283,50.0,4,0,-0.27428459176876074,-55.33916128307021
APTUSDT,sma120,1,53,28.30188679245283,-10.965604072091836,-0.2068981900394686,-0.26499860911724943,-63.800893529563886,-83.80089352956388,-4441.447357066885,0.6962880342464061,2.6732981038234302,0.9451795841209768,52.83018867924528,1,0,0.04234492780097269,-1.8209724461635195
ARBUSDT,baseline,-1,47,40.42553191489361,5.276765305177396,0.11227160223781694,0.11227160223781694,65.90932011366729,45.90932011366729,2157.738045342363,1.188509726339623,2.14426877470356,1.0,0.0,0,0,-0.3511451361925919,-61.71962547513604
ARBUSDT,baseline,1,53,35.84905660377358,10.541857475224973,0.19890297123065986,0.19890297123065986,68.08888293434599,48.088882934345975,2548.710795520337,1.2947633851442897,2.20524017467248,1.0,0.0,2,1,-0.06598337148956472,-28.78955704619226
ARBUSDT,both,-1,46,36.95652173913043,0.7059902316554278,0.015347613731639736,0.027725224394474467,42.412437584679246,22.412437584679257,1030.9721288952458,1.0263992821810317,3.02073564669709,0.7764801973013155,65.21739130434783,0,0,-0.11703836794048669,-49.300883723749486
ARBUSDT,both,1,51,33.33333333333333,6.202921495755726,0.12162591168148483,0.12839816319391711,46.467478899014324,26.467478899014285,1349.8414238497287,1.1844397018217798,2.83498201438847,0.8900355871886104,58.82352941176471,2,0,-0.2124095377275441,-81.50571510696531
ARBUSDT,htf_sma60,-1,46,36.95652173913043,1.6428509913176457,0.03571415198516621,0.050426005325853666,47.7689845098285,27.768984509828517,1277.3732874521118,1.0611357987464218,2.87746251441754,0.8648521127223155,63.04347826086957,0,0,-0.07978333594791578,-45.80806725526564
ARBUSDT,htf_sma60,1,52,32.69230769230769,6.970802121604036,0.13405388695392378,0.15934942813119296,51.81410126937366,31.814101269373634,1654.3332660074288,1.1998744225261797,2.792832239803255,0.9989473684210575,50.0,2,0,-0.15955547238213866,-59.69409551290602
ARBUSDT,sma120,-1,46,39.130434782608695,0.031394148838552294,0.0006824814964902673,-0.013905984585049387,38.299073898125506,18.299073898125506,841.7573993137734,1.001148762021622,2.765203082979215,0.8997831984652852,56.52173913043478,0,0,-0.12509689669822335,-2.814496629894281
ARBUSDT,sma120,1,52,34.61538461538461,2.833784359413953,0.05449585306565294,0.10102661383500325,43.51101515652741,23.511015156527378,1222.5727881394237,1.080839033442143,2.581833386366365,1.0,42.30769230769231,2,0,-0.28598545430441386,-96.92962293890272
ARUSDT,baseline,-1,56,37.5,15.542812398340603,0.2775502213989393,0.2775502213989393,63.637325790828555,43.637325790828555,2443.6902442863993,1.434888637407041,2.1983438700281,1.0,0.0,3,0,0.3121469157577933,51.18248413665207
ARUSDT,baseline,1,51,39.21568627450981,19.87195550051201,0.38964618628454917,0.38964618628454917,163.76720270550922,143.7672027055091,7332.1273379809645,1.6195227483905408,2.43822075782538,1.0,0.0,3,2,0.2582202344767054,92.24149680701632
ARUSDT,both,-1,56,33.92857142857143,4.852200057156819,0.08664642959208604,0.1261206756959619,25.3737043862785,5.3737043862784795,300.9274456315948,1.1431606036516828,2.62818304082585,0.9297101449275376,58.92857142857143,2,0,0.2741348408178513,46.682494021820524
ARUSDT,both,1,51,39.21568627450981,18.0199069129409,0.3533315080968804,0.5052198860016377,172.8598220101744,152.85982201017433,7795.85092251889,1.5713420104523563,2.58915486077186,1.0,49.01960784313725,2,2,0.25695684259002005,128.87912477406334
ARUSDT,htf_sma60,-1,56,33.92857142857143,5.267927084141679,0.09407012650252998,0.13815937391498864,27.87835715248938,7.878357152489361,441.1880005394042,1.1531223826852428,2.5323223842160654,0.9989200863930872,50.0,2,0,0.2924855540963009,58.360264611503545
ARUSDT,htf_sma60,1,51,39.21568627450981,17.58455091874524,0.34479511605382823,0.4896726095398933,171.58738204114303,151.58738204114297,7730.956484098291,1.5563852958700282,2.51141552511415,1.0,35.294117647058826,2,2,0.26271160792710896,100.53578875957267
ARUSDT,sma120,-1,56,37.5,10.368328540901697,0.18514872394467316,0.24788698817219698,55.879273297501236,35.879273297501236,2009.239304660069,1.3035220554142246,2.489900123134655,1.0,48.214285714285715,2,0,0.15999167086834062,17.934801160201843
ARUSDT,sma120,1,51,39.21568627450981,17.927827592181032,0.3515260312192359,0.3817795131986703,162.72245470971458,142.72245470971453,7278.845190195441,1.5637720172341165,2.4768772534879897,1.0,45.09803921568628,2,2,0.2057652025527453,117.97495305156446
BOMEUSDT,baseline,-1,61,29.508196721311474,5.612465903368071,0.09200763776013232,0.09200763776013232,42.60351272090831,22.60351272090828,1378.8142759754053,1.1404343401851347,2.66254994551396,1.0,0.0,3,0,0.6878363848124226,125.17515658297
BOMEUSDT,baseline,1,46,36.95652173913043,6.493502941880344,0.14116310743218138,0.14116310743218138,54.06482647198079,34.06482647198078,1566.9820177111158,1.2324273509173844,2.56872676256882,1.0,0.0,1,0,0.08468285251144518,-23.75566263847123
BOMEUSDT,both,-1,56,35.714285714285715,9.184831644022855,0.1640148507861224,0.28309154265980435,91.41680506303152,71.41680506303152,3999.341083529765,1.3078803407620014,3.20171433340267,0.9008569912991978,57.14285714285714,1,0,0.3191415136610432,103.84923082206973
BOMEUSDT,both,1,46,34.78260869565217,7.140746263735731,0.15523361442903763,0.16071235618288676,47.617235563213015,27.617235563213008,1270.3928359077984,1.2661127150925315,2.95979918784687,1.0,41.30434782608695,0,0,-0.30149986496507664,-37.24926301378707
BOMEUSDT,htf_sma60,-1,59,33.89830508474576,9.579015480751844,0.1623561945890143,0.3061591389546369,77.4440174103758,57.444017410375785,3389.197027212171,1.287790723399324,2.99460686914561,0.9514731369150802,52.54237288135594,2,0,0.3429426344373445,95.02384019494167
BOMEUSDT,htf_sma60,1,46,34.78260869565217,6.995254288569376,0.15207074540368207,0.1935092385719786,56.16193910791546,36.16193910791548,1663.449198964112,1.2592848482569092,2.95979918784687,1.0,32.608695652173914,0,0,-0.3533028593981527,-51.48110109671904
BOMEUSDT,sma120,-1,56,32.142857142857146,-1.3480495434131683,-0.02407231327523515,0.06235967540722896,55.297528681244835,35.29752868124482,1976.66160614971,0.9602547316659323,3.01537057162647,1.0,46.42857142857143,1,0,0.5604121794363152,175.7741214896571
BOMEUSDT,sma120,1,46,34.78260869565217,2.8650781547122164,0.06228430771113514,0.04126673721512316,29.238851816963926,9.238851816963942,424.98718358034137,1.1015602299484015,2.786228787566875,1.0,30.434782608695656,0,0,-0.251586284195906,-3.3819364671707657
BTCUSDT,baseline,-1,49,34.69387755102041,2.9466161409454186,0.06013502328460038,0.06013502328460038,39.55902986550397,19.559029865503977,958.3924634096948,1.0751952096362585,0.9359208433049301,1.0,0.0,2,0,-0.19947561664243543,-5.583823068336714
BTCUSDT,baseline,1,33,30.303030303030305,6.097677426936825,0.18477810384657045,0.18477810384657045,28.810658837834943,8.810658837834968,290.75174164855395,1.2408426976668305,0.8738481389355899,1.0,0.0,1,0,-0.6421077606191198,-42.6721838944973
BTCUSDT,both,-1,47,38.297872340425535,7.104532645871361,0.15116026906109278,0.11904395146635446,37.46158039022824,17.461580390228217,820.6942783407262,1.2236707164601444,1.0874943943588,0.9299669216456484,57.446808510638306,1,0,-0.2873697748071524,-47.12435403305641
BTCUSDT,both,1,33,36.36363636363637,0.8947228458345138,0.02711281351013678,0.1450438024732352,30.74473622346036,10.744736223460361,354.5762953741919,1.0401016416402775,0.9836203380245601,1.0,45.45454545454545,0,0,-0.039150866942442575,-22.368369248659306
BTCUSDT,htf_sma60,-1,47,38.297872340425535,8.397249266438552,0.1786648780093309,0.14248405841721526,40.080276354938405,20.08027635493838,943.7729886821039,1.2624623157208237,1.03497976039579,1.0,48.93617021276596,2,0,-0.31470779141589644,-47.26139602230191
BTCUSDT,htf_sma60,1,33,33.33333333333333,-1.4861437576604093,-0.04503465932304271,0.07248981792145072,20.915731383151485,0.9157313831514841,30.21913564399898,0.9369142391741329,0.9674131064803901,1.0,42.42424242424242,0,0,-0.06757468772274611,-28.722936931081
BTCUSDT,sma120,-1,49,36.734693877551024,4.6687453862892045,0.0952805180875348,0.07013715767310606,35.21663761996861,15.21663761996859,745.6152433784608,1.129012610642434,1.02552695708017,1.0,42.857142857142854,1,0,-0.2544883517651927,-31.53491395558337
BTCUSDT,sma120,1,33,33.33333333333333,5.085091881520764,0.15409369337941708,0.15110090838394763,31.671537164614264,11.671537164614302,385.16072643227193,1.216900656631584,0.9565615132646701,1.0,33.33333333333333,1,0,-0.26030791218879684,-35.89215962097018
DASHUSDT,baseline,-1,65,49.23076923076923,51.9941168517831,0.7999094900274323,0.7999094900274323,202.87602486990008,182.87602486990005,11886.941616543503,2.4973986522286853,1.79178251467409,1.0,0.0,6,2,-0.22206670110161184,-50.505032333813084
DASHUSDT,baseline,1,50,28.000000000000004,-5.687422633449734,-0.11374845266899468,-0.11374845266899468,-15.693485609074747,-35.6934856090748,-1784.67428045374,0.8489113651529494,1.991250379005855,1.0,0.0,1,0,-0.11782715720486109,-4.624080940975721
DASHUSDT,both,-1,62,48.38709677419355,36.99617104071099,0.5967124361404998,0.7113753824979322,192.52714381187522,172.52714381187525,10696.682916336267,2.2004535950034136,2.6757346073053396,0.8177168576104774,61.29032258064516,2,1,-0.30302113752993626,-51.19494053642297
DASHUSDT,both,1,50,36.0,3.7714814879650875,0.07542962975930174,0.20166857431868723,25.628968870736003,5.628968870735916,281.44844353679576,1.1203419201896605,2.351154454817265,0.8366666666666691,62.0,1,0,0.2974178341111113,109.15238694083418
DASHUSDT,htf_sma60,-1,62,48.38709677419355,40.54413253711841,0.653937621566426,0.7084081322951914,192.9730672546305,172.97306725463048,10724.33016978709,2.3145485061543485,2.56339026415688,0.9509456264775412,53.2258064516129,3,1,-0.30508734705899054,-50.50954707287733
DASHUSDT,htf_sma60,1,50,36.0,4.4021775328264665,0.08804355065652933,0.22088526386221044,30.290935449163253,10.290935449163182,514.5467724581591,1.1401361038128088,2.261356082021335,0.9252717391304375,54.0,1,0,0.2935650713949661,115.82078730692504
DASHUSDT,sma120,-1,65,47.69230769230769,38.52670507914585,0.5927185396791669,0.724714509434206,188.84688865310892,168.84688865310892,10975.047762452079,2.121790319768484,2.20713073005094,1.0,43.07692307692308,3,1,-0.27412689482513103,-37.19204582672848
DASHUSDT,sma120,1,50,34.0,3.3637328162169204,0.0672746563243384,0.14666253050461642,18.051082752840273,-1.9489172471598086,-97.44586235799044,1.099696003774243,2.2022924394872,1.0,48.0,1,0,0.3325489311646864,111.6363428458185
ENAUSDT,baseline,-1,52,34.61538461538461,28.937315572268876,0.5564868379282476,0.5564868379282476,135.87739943121136,115.87739943121134,6025.62477042299,1.8390169840113901,2.496437340683895,1.0,0.0,5,2,-0.14519087910118836,-70.57452151681211
ENAUSDT,baseline,1,45,37.77777777777778,9.896708549163797,0.2199268566480844,0.2199268566480844,27.671481091218546,7.671481091218525,345.2166491048336,1.3422546525795715,3.26299924642049,1.0,0.0,2,1,0.10436622520937203,-5.885366093575323
ENAUSDT,both,-1,47,38.297872340425535,22.953275410761407,0.48836756193109376,0.7246242003685445,138.97582106945623,118.97582106945622,5591.863590264442,1.8523223765233345,3.8536395484624397,0.8396111786148199,63.829787234042556,2,1,-0.18151954742786364,-120.84048107072127
ENAUSDT,both,1,45,40.0,11.614973376968596,0.258110519488191,0.3728133499187612,55.687346981717795,35.687346981717795,1605.9306141773009,1.4432039735661037,4.05085235481074,0.9430796884361888,55.55555555555556,1,0,0.5278440519255363,124.14461352136611
ENAUSDT,htf_sma60,-1,47,38.297872340425535,24.777668001878983,0.5271844255718933,0.7470584811848707,143.09519933503393,123.09519933503391,5785.474368746593,1.906084763271626,3.8536395484624397,0.8398437500000029,61.702127659574465,2,1,-0.19124951052885003,-111.787414438658
ENAUSDT,htf_sma60,1,45,40.0,13.348878874216572,0.29664175276036825,0.38949755483938586,61.8062502511133,41.80625025111328,1881.2812613000979,1.5049894082373105,4.05085235481074,1.0,44.44444444444444,2,0,0.17299093146671085,72.07010683643918
ENAUSDT,sma120,-1,52,30.76923076923077,12.810180996419454,0.24634963454652797,0.3777349959696481,94.14618674761512,74.14618674761509,3855.6017108759847,1.3613560308078712,3.2340400086021197,1.0,48.07692307692308,2,1,-0.2903060196232367,-121.75646792278727
ENAUSDT,sma120,1,45,37.77777777777778,9.582716065596385,0.21294924590214187,0.3090181247124211,45.236978415706396,25.236978415706393,1135.6640287067876,1.338135848971715,3.80530973451327,1.0,48.888888888888886,1,0,0.5300844886152345,98.56518340895899
ETHUSDT,baseline,-1,50,36.0,7.913522368023413,0.15827044736046825,0.15827044736046825,39.57924346746614,19.57924346746616,978.9621733733079,1.2369666386377118,1.4127505724371552,1.0,0.0,2,0,0.21747057366080372,24.1775486948495
ETHUSDT,baseline,1,42,21.428571428571427,-11.983902491272296,-0.28533101169695946,-0.28533101169695946,-12.720210372043306,-32.72021037204329,-1374.2488356258182,0.6611448351426341,1.15699865613793,1.0,0.0,2,0,-0.6845562143443146,-59.86927735439455
ETHUSDT,both,-1,50,34.0,0.2294402646736804,0.004588805293473608,0.11693313568575629,31.775071954909208,11.77507195490922,588.753597745461,1.0075014090647814,1.7913419467582903,1.0,46.0,0,0,0.4123668648797621,37.37467809159616
ETHUSDT,both,1,42,26.190476190476193,-2.9899572948315933,-0.07118945940075222,-0.10850987774791394,2.7683572518226636,-17.231642748177315,-723.7289954234473,0.9002766324343703,1.28544382529946,0.9973466003316773,50.0,2,0,-0.3446125789633531,-66.96462705268101
ETHUSDT,htf_sma60,-1,50,34.0,-0.47030647552478855,-0.009406129510495772,0.07379369972763598,23.64414295688502,3.644142956885016,182.20714784425078,0.9856586364555487,1.6624916548865603,1.0,38.0,0,0,0.4377263659734868,42.79741913941457
ETHUSDT,htf_sma60,1,42,26.190476190476193,-2.1364111906517698,-0.05086693311075642,-0.1029187788715381,3.554969583886147,-16.445030416113834,-690.6912774767811,0.9288860512938819,1.28544382529946,1.0,38.095238095238095,2,0,-0.3397835248738896,-65.14709481669836
ETHUSDT,sma120,-1,50,36.0,3.6102967639843375,0.07220593527968674,0.16040677774993747,41.770508455004965,21.770508455004983,1088.5254227502494,1.1194271188218998,1.6388773906025798,1.0,34.0,1,0,0.2293455054571471,-0.022799431638943508
ETHUSDT,sma120,1,42,21.428571428571427,-11.447095765262695,-0.27254989917292133,-0.30781282708207974,-14.976607271378908,-34.97660727137889,-1469.0175053979135,0.6624861850604078,1.26988680473893,1.0,33.33333333333333,2,0,-0.659508540763197,-70.71198788915979
FILUSDT,baseline,-1,64,29.6875,12.23723646629684,0.19120681978588813,0.19120681978588813,35.890114356980995,15.890114356980952,1016.9673188467809,1.259484547439682,1.9252612057117702,1.0,0.0,2,1,-0.08888340023880778,-23.93291957551001
FILUSDT,baseline,1,51,39.21568627450981,21.867574305120954,0.4287759667670775,0.4287759667670775,153.57614962938055,133.57614962938058,6812.38363109841,1.7136843073382697,1.93975903614458,1.0,0.0,5,1,-0.12359358801334472,67.05945012030746
FILUSDT,both,-1,62,30.64516129032258,10.213683542090132,0.16473683132403438,0.22481667761442067,33.28808291804842,13.288082918048396,823.8611409190005,1.2489389325729097,2.4031767106818602,0.8614365291296988,67.74193548387096,1,1,-0.18103473036921286,-37.75354860086242
FILUSDT,both,1,49,38.775510204081634,12.192708445005758,0.24883078459195423,0.4360672878425376,160.3140861004448,140.3140861004448,6875.390218921795,1.4449043822384782,2.26777147841256,0.9640522875817032,51.02040816326531,2,0,-0.11540007927915694,-32.0221268849969
FILUSDT,htf_sma60,-1,63,28.57142857142857,6.195347064076156,0.0983388422869231,0.09291032734921066,27.006532699971935,7.006532699971923,441.4115600982312,1.1417365705664406,2.34691868478047,0.969879518072288,53.96825396825397,1,1,-0.17492427399516694,-34.573720143909355
FILUSDT,htf_sma60,1,49,38.775510204081634,10.962256885985497,0.2237195282854183,0.36939591585516185,152.68046250689932,132.6804625068993,6501.342662838066,1.3949809781650064,2.2123552123552,1.0,40.816326530612244,2,0,-0.11718498404266521,-33.606055770110004
FILUSDT,sma120,-1,62,33.87096774193548,15.11042416778684,0.24371651883527162,0.3007270486970731,49.63976938482461,29.639769384824593,1837.6657018591247,1.375297024682897,2.29891769316394,0.8976476615069358,64.51612903225806,1,1,-0.06708014625573144,-23.287401003882035
FILUSDT,sma120,1,50,36.0,9.354561207455482,0.18709122414910964,0.37564041903073586,150.20349541978854,130.20349541978854,6510.174770989427,1.3143904826385426,2.154141544514185,1.0,42.0,2,0,-0.11993998087496896,16.61839259012029
HYPEUSDT,baseline,-1,34,26.47058823529412,-12.773334859726777,-0.37568631940372876,-0.37568631940372876,-47.76166271922493,-67.76166271922494,-2303.896532453648,0.5156871446734433,1.9749109463509802,1.0,0.0,0,0,-0.24871252070272587,-71.40072077610967
HYPEUSDT,baseline,1,30,30.0,-0.5187934178253263,-0.017293113927510876,-0.017293113927510876,14.774045013591333,-5.225954986408635,-156.77864959225906,0.9744002912479398,1.917862667052005,1.0,0.0,1,0,-0.1087262475196616,-20.433624801521407
HYPEUSDT,both,-1,31,38.70967741935484,-4.89803349856267,-0.1580010805987958,-0.3110337522308767,-38.30834068934088,-58.308340689340874,-1807.558561369567,0.7433854749750451,2.90092543444646,0.9826319305277246,51.61290322580645,0,0,-0.3101572488034453,-170.12179326523668
HYPEUSDT,both,1,29,24.137931034482758,-2.6811864975931066,-0.0924547068135554,0.13565211828603374,4.959789993181538,-15.040210006818421,-436.1660901977342,0.8567854346392281,2.60717337390325,0.940774487471526,58.620689655172406,1,0,0.44003233544458775,31.151680811950506
