event_id,mother_decision_time,before,after,difference
2023-01-03T05:00:00+00:00_L,2023-01-03 06:00:00+00:00,-0.0006329698448008791,-0.00038657043015003856,0.0002463994146508406
2023-01-03T14:00:00+00:00_S,2023-01-03 15:00:00+00:00,0.0011925423959516048,-8.329839073321433e-05,-0.0012758407866848192
2023-01-08T23:00:00+00:00_L,2023-01-09 00:00:00+00:00,0.004919649882314562,0.007130154169282421,0.0022105042869678595
2023-01-10T08:00:00+00:00_L,2023-01-10 09:00:00+00:00,0.0025997308727331303,0.0008871855334726675,-0.0017125453392604628
2023-01-11T15:00:00+00:00_S,2023-01-11 16:00:00+00:00,-0.0002645278014182422,-0.005297822430222809,-0.005033294628804567
2023-01-15T08:00:00+00:00_S,2023-01-15 09:00:00+00:00,-0.009357957586832963,-0.003692367439901645,0.005665590146931318
2023-01-16T00:00:00+00:00_L,2023-01-16 01:00:00+00:00,0.004448072426406287,-0.008161264967469384,-0.01260933739387567
2023-01-21T22:00:00+00:00_S,2023-01-21 23:00:00+00:00,0.00016731359232184228,-0.005113515880629989,-0.005280829472951831
2023-01-31T07:00:00+00:00_L,2023-01-31 08:00:00+00:00,-0.004109755514758895,-0.004573765699559437,-0.000464010184800542
2023-02-02T05:00:00+00:00_S,2023-02-02 06:00:00+00:00,-0.002399682355264258,-0.004078413899359848,-0.0016787315440955903
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,0.013694522151871759,0.0022903127596971933,-0.011404209392174566
2023-02-06T00:00:00+00:00_L,2023-02-06 01:00:00+00:00,-0.003050963740679813,-0.004845384321995216,-0.0017944205813154035
2023-02-07T05:00:00+00:00_L,2023-02-07 06:00:00+00:00,-0.00044140353169974667,-0.001564000044981917,-0.0011225965132821702
2023-02-09T03:00:00+00:00_S,2023-02-09 04:00:00+00:00,-0.003509692486561522,-0.007558994291682089,-0.004049301805120567
2023-02-12T21:00:00+00:00_S,2023-02-12 22:00:00+00:00,-0.006983252897725427,-0.003543701474076196,0.0034395514236492306
2023-02-15T09:00:00+00:00_L,2023-02-15 10:00:00+00:00,0.02529309678743726,0.1134731582151071,0.08818006142766985
2023-02-16T22:00:00+00:00_S,2023-02-16 23:00:00+00:00,0.00611587340709796,0.011058375605257983,0.004942502198160023
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,-0.00035971053110887396,-0.006550531375450586,-0.006190820844341712
2023-02-21T21:00:00+00:00_S,2023-02-21 22:00:00+00:00,-0.017279854280057367,-0.0018743138229471152,0.015405540457110251
2023-02-22T14:00:00+00:00_S,2023-02-22 15:00:00+00:00,0.009068254928248587,0.005289738519114776,-0.003778516409133811
2023-02-23T09:00:00+00:00_S,2023-02-23 10:00:00+00:00,0.009590022992096808,0.014542791288904084,0.004952768296807276
2023-02-26T09:00:00+00:00_L,2023-02-26 10:00:00+00:00,-0.003220323340510922,-0.005716802375619889,-0.002496479035108967
2023-02-28T07:00:00+00:00_S,2023-02-28 08:00:00+00:00,-0.0019529079458784349,-0.002778349004508204,-0.0008254410586297691
2023-03-01T19:00:00+00:00_S,2023-03-01 20:00:00+00:00,0.006559882494250548,-0.00023192955423434296,-0.006791812048484891
2023-03-03T01:00:00+00:00_S,2023-03-03 02:00:00+00:00,-0.007593223278841784,-0.011638070347063137,-0.004044847068221353
2023-03-11T07:00:00+00:00_S,2023-03-11 08:00:00+00:00,-0.01082335989005238,-0.014074690896993241,-0.0032513310069408607
2023-03-14T18:00:00+00:00_S,2023-03-14 19:00:00+00:00,0.008423705149377403,0.010604436257113528,0.0021807311077361256
2023-03-18T22:00:00+00:00_S,2023-03-18 23:00:00+00:00,-0.00963940990288851,-0.01795702680038913,-0.00831761689750062
2023-03-20T15:00:00+00:00_S,2023-03-20 16:00:00+00:00,0.0015168950829633028,-0.005372437945573442,-0.006889333028536745
2023-03-23T05:00:00+00:00_L,2023-03-23 06:00:00+00:00,-0.0063043814627011426,-0.004682940346461106,0.0016214411162400362
2023-03-26T22:00:00+00:00_L,2023-03-26 23:00:00+00:00,-0.0020296742616696672,-0.007084342679847181,-0.0050546684181775135
2023-03-28T18:00:00+00:00_L,2023-03-28 19:00:00+00:00,-0.0014227090122401753,0.014752788637077924,0.0161754976493181
2023-03-29T04:00:00+00:00_L,2023-03-29 05:00:00+00:00,0.022435055943111605,0.025572336296298032,0.0031372803531864273
2023-03-29T16:00:00+00:00_S,2023-03-29 17:00:00+00:00,-0.004172446992208127,-0.00488255913722931,-0.0007101121450211832
2023-03-30T02:00:00+00:00_L,2023-03-30 03:00:00+00:00,-0.01981697735795677,-0.03143704812622824,-0.011620070768271467
2023-04-03T01:00:00+00:00_S,2023-04-03 02:00:00+00:00,0.0009798442917009487,-0.005425342124160348,-0.006405186415861297
2023-04-03T16:00:00+00:00_S,2023-04-03 17:00:00+00:00,-0.0050501590704385615,-0.00544815699029159,-0.0003979979198530286
2023-04-09T18:00:00+00:00_L,2023-04-09 19:00:00+00:00,0.011362315324465818,0.010328247042740862,-0.0010340682817249567
2023-04-12T02:00:00+00:00_S,2023-04-12 03:00:00+00:00,-0.0016627908456767018,-0.0024649941930166377,-0.0008022033473399359
2023-04-13T14:00:00+00:00_L,2023-04-13 15:00:00+00:00,-0.005265890356654368,-0.016208108173751436,-0.010942217817097068
2023-04-15T22:00:00+00:00_L,2023-04-15 23:00:00+00:00,-0.003157257836022905,-0.0006283615192384704,0.0025288963167844347
2023-04-18T17:00:00+00:00_S,2023-04-18 18:00:00+00:00,-0.0015072960467280945,-0.014681503335337685,-0.013174207288609591
2023-04-22T14:00:00+00:00_L,2023-04-22 15:00:00+00:00,0.002665366649048743,0.004300434082750419,0.0016350674337016762
2023-04-24T00:00:00+00:00_L,2023-04-24 01:00:00+00:00,-0.003872661118502189,-0.013339440697047103,-0.009466779578544915
2023-04-24T13:00:00+00:00_L,2023-04-24 14:00:00+00:00,-0.006104877231220403,-0.004497665796582692,0.0016072114346377111
2023-04-26T08:00:00+00:00_L,2023-04-26 09:00:00+00:00,0.036174755473786124,0.004984725685839928,-0.031190029787946195
2023-04-26T19:00:00+00:00_S,2023-04-26 20:00:00+00:00,-0.02865178700769988,-0.05492096783173332,-0.026269180824033442
2023-05-01T01:00:00+00:00_S,2023-05-01 02:00:00+00:00,-0.004419346361977346,-0.003824769712250875,0.0005945766497264708
2023-05-03T00:00:00+00:00_S,2023-05-03 01:00:00+00:00,-0.008510895583120978,-0.008986010264943426,-0.0004751146818224479
2023-05-05T01:00:00+00:00_L,2023-05-05 02:00:00+00:00,-0.0016837965216347506,-0.007525085255197831,-0.00584128873356308
2023-05-07T21:00:00+00:00_S,2023-05-07 22:00:00+00:00,0.01977819217947019,0.027532422783070366,0.007754230603600178
2023-05-08T17:00:00+00:00_S,2023-05-08 18:00:00+00:00,0.0035532052563246683,-0.00010586717318509554,-0.003659072429509764
2023-05-16T07:00:00+00:00_L,2023-05-16 08:00:00+00:00,-0.004658118825065357,-0.002380997590325914,0.002277121234739443
2023-05-27T00:00:00+00:00_S,2023-05-27 01:00:00+00:00,-0.005753934653048151,-0.01206293967748743,-0.00630900502443928
2023-05-28T15:00:00+00:00_L,2023-05-28 16:00:00+00:00,-0.0010427147918122084,0.017106010206386208,0.018148724998198418
2023-05-31T04:00:00+00:00_S,2023-05-31 05:00:00+00:00,0.001907393714807304,-0.004318533113464935,-0.006225926828272239
2023-06-02T02:00:00+00:00_L,2023-06-02 03:00:00+00:00,0.0013014651849809398,0.0035677546640480173,0.0022662894790670776
2023-06-02T13:00:00+00:00_S,2023-06-02 14:00:00+00:00,-0.0017259060643664745,-0.000504480166331275,0.0012214258980351995
2023-06-03T15:00:00+00:00_L,2023-06-03 16:00:00+00:00,-0.0006027884510312704,-0.0010758395271276058,-0.00047305107609633534
2023-06-04T23:00:00+00:00_S,2023-06-05 00:00:00+00:00,0.010143181396357984,0.011885361993310658,0.0017421805969526742
2023-06-07T09:00:00+00:00_S,2023-06-07 10:00:00+00:00,-0.006804788465613498,-0.00585198046077277,0.0009528080048407279
2023-06-10T17:00:00+00:00_L,2023-06-10 18:00:00+00:00,-0.030071510955976526,-0.025885507961369274,0.004186002994607252
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,0.0019173697144446353,0.0005523847603281879,-0.0013649849541164474
2023-06-17T11:00:00+00:00_S,2023-06-17 12:00:00+00:00,-0.0001687498899231401,-0.000863694414906746,-0.0006949445249836059
2023-06-21T13:00:00+00:00_L,2023-06-21 14:00:00+00:00,0.016271138489945325,0.01692980274062879,0.0006586642506834668
2023-06-22T02:00:00+00:00_L,2023-06-22 03:00:00+00:00,-0.005418959383645857,-0.009005407854710306,-0.0035864484710644486
2023-06-24T00:00:00+00:00_S,2023-06-24 01:00:00+00:00,,,
2023-06-24T15:00:00+00:00_S,2023-06-24 16:00:00+00:00,,,
2023-06-25T03:00:00+00:00_L,2023-06-25 04:00:00+00:00,,,
2023-07-04T19:00:00+00:00_S,2023-07-04 20:00:00+00:00,-0.0022613040055663447,-0.0039239109444747875,-0.0016626069389084428
2023-07-06T23:00:00+00:00_S,2023-07-07 00:00:00+00:00,-0.004450827481975524,-0.006628669562107318,-0.0021778420801317946
2023-07-11T06:00:00+00:00_L,2023-07-11 07:00:00+00:00,-0.0031265316547861577,-0.003552843276919589,-0.0004263116221334311
2023-07-12T15:00:00+00:00_S,2023-07-12 16:00:00+00:00,0.0016712093635971037,0.0044083122094927445,0.002737102845895641
2023-07-19T00:00:00+00:00_L,2023-07-19 01:00:00+00:00,0.0002978268891555096,-0.0011904716149196601,-0.0014882985040751697
2023-07-22T00:00:00+00:00_L,2023-07-22 01:00:00+00:00,-0.001307575075068549,-0.0002493273531265121,0.001058247721942037
2023-07-24T02:00:00+00:00_S,2023-07-24 03:00:00+00:00,-0.001734581666823461,0.021716825339382906,0.023451407006206366
2023-07-24T14:00:00+00:00_S,2023-07-24 15:00:00+00:00,-0.0031837963474751576,-0.004188554437387378,-0.0010047580899122202
2023-08-09T07:00:00+00:00_L,2023-08-09 08:00:00+00:00,-0.0006973371721648767,-0.002263774869934787,-0.0015664376977699104
2023-08-11T02:00:00+00:00_S,2023-08-11 03:00:00+00:00,-0.0005584003544948737,-0.001467896027525247,-0.0009094956730303734
2023-08-13T04:00:00+00:00_S,2023-08-13 05:00:00+00:00,0.0004391400907350165,-0.0007450556971828246,-0.001184195787917841
2023-08-19T15:00:00+00:00_L,2023-08-19 16:00:00+00:00,-0.005008151295580854,-0.008068696191460592,-0.0030605448958797386
2023-08-23T10:00:00+00:00_S,2023-08-23 11:00:00+00:00,-0.0004607926744565707,-0.0033405055391915184,-0.0028797128647349477
2023-08-29T06:00:00+00:00_S,2023-08-29 07:00:00+00:00,0.0019828976252814026,-0.00029708245815914447,-0.002279980083440547
2023-08-30T14:00:00+00:00_S,2023-08-30 15:00:00+00:00,-0.005512861391574364,-0.006803036402579066,-0.0012901750110047017
2023-09-03T19:00:00+00:00_L,2023-09-03 20:00:00+00:00,0.0011158596199232944,-0.004734358605749001,-0.005850218225672295
2023-09-04T21:00:00+00:00_S,2023-09-04 22:00:00+00:00,-0.003884137332284099,-0.006583094331926239,-0.0026989569996421405
2023-09-08T09:00:00+00:00_S,2023-09-08 10:00:00+00:00,0.008920148898975891,0.00978209339294589,0.0008619444939699985
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,-0.0010688166582134935,-0.010469978944924926,-0.009401162286711433
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,0.0005096398186684357,0.011131335681277072,0.010621695862608636
2023-09-14T00:00:00+00:00_L,2023-09-14 01:00:00+00:00,-0.011596589856242937,-0.01443036256946136,-0.0028337727132184236
2023-09-18T17:00:00+00:00_S,2023-09-18 18:00:00+00:00,-0.00048126980301158983,0.0023528580649918576,0.0028341278680034474
2023-09-19T08:00:00+00:00_L,2023-09-19 09:00:00+00:00,-0.0032619639173656987,-0.0002828415664283639,0.0029791223509373346
2023-10-02T13:00:00+00:00_L,2023-10-02 14:00:00+00:00,-0.007021208880935344,-0.0017828482614876684,0.0052383606194476755
2023-10-09T00:00:00+00:00_S,2023-10-09 01:00:00+00:00,-0.0029941889447612593,-0.0006406458534523223,0.002353543091308937
2023-10-10T02:00:00+00:00_L,2023-10-10 03:00:00+00:00,-0.002308571638749387,0.0008175175047158137,0.0031260891434652005
2023-10-11T02:00:00+00:00_S,2023-10-11 03:00:00+00:00,0.000664023899741073,-0.0033598860692786543,-0.004023909969019727
