event_key,symbol,period,month,arm,common_complete,net_usd_actual,net_usd_random,delta_usd
1000PEPEUSDT|2024-12-28T17:00:00+00:00,1000PEPEUSDT,earlier,2024-12,continuous,True,-30.966708528000126,-15.789665628000122,-15.177042900000004
1000PEPEUSDT|2024-12-28T17:00:00+00:00,1000PEPEUSDT,earlier,2024-12,continuous_unprotected,True,-30.966708528000126,-15.789665628000122,-15.177042900000004
1000PEPEUSDT|2024-12-31T09:00:00+00:00,1000PEPEUSDT,earlier,2024-12,none,True,-27.586753853800133,27.873132339999927,-55.45988619380006
1000PEPEUSDT|2024-12-31T09:00:00+00:00,1000PEPEUSDT,earlier,2024-12,two,True,-27.586753853800133,27.873132339999927,-55.45988619380006
1000PEPEUSDT|2024-12-31T09:00:00+00:00,1000PEPEUSDT,earlier,2024-12,continuous,True,-27.586753853800133,27.873132339999927,-55.45988619380006
1000PEPEUSDT|2024-12-31T09:00:00+00:00,1000PEPEUSDT,earlier,2024-12,continuous_unprotected,True,-27.586753853800133,27.873132339999927,-55.45988619380006
1000PEPEUSDT|2025-02-17T13:00:00+00:00,1000PEPEUSDT,earlier,2025-02,none,True,-45.74348062939994,35.8438154596999,-81.58729608909984
1000PEPEUSDT|2025-02-17T13:00:00+00:00,1000PEPEUSDT,earlier,2025-02,two,True,-45.74348062939994,17.92231161689992,-63.66579224629986
1000PEPEUSDT|2025-02-17T13:00:00+00:00,1000PEPEUSDT,earlier,2025-02,continuous,True,-45.74348062939994,17.92231161689992,-63.66579224629986
1000PEPEUSDT|2025-02-17T13:00:00+00:00,1000PEPEUSDT,earlier,2025-02,continuous_unprotected,True,-45.74348062939994,17.92231161689992,-63.66579224629986
1000PEPEUSDT|2025-03-19T05:00:00+00:00,1000PEPEUSDT,earlier,2025-03,none,True,-7.748188778099873,-8.209471913600083,0.46128313550021005
1000PEPEUSDT|2025-03-19T05:00:00+00:00,1000PEPEUSDT,earlier,2025-03,two,True,-7.748188778099873,-8.209471913600083,0.46128313550021005
1000PEPEUSDT|2025-03-19T05:00:00+00:00,1000PEPEUSDT,earlier,2025-03,continuous,True,-7.748188778099873,-8.209471913600083,0.46128313550021005
1000PEPEUSDT|2025-03-19T05:00:00+00:00,1000PEPEUSDT,earlier,2025-03,continuous_unprotected,True,-7.748188778099873,-8.209471913600083,0.46128313550021005
1000PEPEUSDT|2025-04-19T22:00:00+00:00,1000PEPEUSDT,earlier,2025-04,none,True,-40.78854016899999,13.421212719400046,-54.20975288840003
1000PEPEUSDT|2025-04-19T22:00:00+00:00,1000PEPEUSDT,earlier,2025-04,two,True,-40.78854016899999,13.421212719400046,-54.20975288840003
1000PEPEUSDT|2025-04-19T22:00:00+00:00,1000PEPEUSDT,earlier,2025-04,continuous,True,-40.78854016899999,13.421212719400046,-54.20975288840003
1000PEPEUSDT|2025-04-19T22:00:00+00:00,1000PEPEUSDT,earlier,2025-04,continuous_unprotected,True,-40.78854016899999,13.421212719400046,-54.20975288840003
1000PEPEUSDT|2025-05-29T03:00:00+00:00,1000PEPEUSDT,earlier,2025-05,none,True,-58.13430337440617,287.9428667721999,-346.0771701466061
1000PEPEUSDT|2025-05-29T03:00:00+00:00,1000PEPEUSDT,earlier,2025-05,two,True,-58.13430337440617,316.02786283140006,-374.1621662058062
1000PEPEUSDT|2025-05-29T03:00:00+00:00,1000PEPEUSDT,earlier,2025-05,continuous,True,-58.13430337440617,158.0148778793997,-216.14918125380586
1000PEPEUSDT|2025-05-29T03:00:00+00:00,1000PEPEUSDT,earlier,2025-05,continuous_unprotected,True,-58.13430337440617,158.0148778793997,-216.14918125380586
1000PEPEUSDT|2025-08-07T10:00:00+00:00,1000PEPEUSDT,earlier,2025-08,none,True,16.091481669999993,25.186227576900023,-9.09474590690003
1000PEPEUSDT|2025-08-07T10:00:00+00:00,1000PEPEUSDT,earlier,2025-08,two,True,16.091481669999993,25.186227576900023,-9.09474590690003
1000PEPEUSDT|2025-08-07T10:00:00+00:00,1000PEPEUSDT,earlier,2025-08,continuous,True,16.091481669999993,25.186227576900023,-9.09474590690003
1000PEPEUSDT|2025-08-07T10:00:00+00:00,1000PEPEUSDT,earlier,2025-08,continuous_unprotected,True,16.091481669999993,25.186227576900023,-9.09474590690003
1000PEPEUSDT|2025-08-22T15:00:00+00:00,1000PEPEUSDT,earlier,2025-08,none,True,31.014459081999888,-27.898823433600157,58.913282515600045
1000PEPEUSDT|2025-08-22T15:00:00+00:00,1000PEPEUSDT,earlier,2025-08,two,True,31.014459081999888,-27.898823433600157,58.913282515600045
1000PEPEUSDT|2025-08-22T15:00:00+00:00,1000PEPEUSDT,earlier,2025-08,continuous,True,31.014459081999888,-27.898823433600157,58.913282515600045
1000PEPEUSDT|2025-08-22T15:00:00+00:00,1000PEPEUSDT,earlier,2025-08,continuous_unprotected,True,31.014459081999888,-27.898823433600157,58.913282515600045
1000PEPEUSDT|2025-09-03T15:00:00+00:00,1000PEPEUSDT,earlier,2025-09,none,True,-2.8885587497999268,27.664786560000167,-30.553345309800093
1000PEPEUSDT|2025-09-03T15:00:00+00:00,1000PEPEUSDT,earlier,2025-09,two,True,-2.8885587497999268,13.832454517800244,-16.72101326760017
1000PEPEUSDT|2025-09-03T15:00:00+00:00,1000PEPEUSDT,earlier,2025-09,continuous,True,-2.8885587497999268,13.832454517800244,-16.72101326760017
1000PEPEUSDT|2025-09-03T15:00:00+00:00,1000PEPEUSDT,earlier,2025-09,continuous_unprotected,True,-2.8885587497999268,13.832454517800244,-16.72101326760017
1000PEPEUSDT|2025-09-08T03:00:00+00:00,1000PEPEUSDT,earlier,2025-09,none,True,74.18588070820002,-30.40506652960005,104.59094723780007
1000PEPEUSDT|2025-09-08T03:00:00+00:00,1000PEPEUSDT,earlier,2025-09,two,True,41.39338751020048,-30.40506652960005,71.79845403980053
1000PEPEUSDT|2025-09-08T03:00:00+00:00,1000PEPEUSDT,earlier,2025-09,continuous,True,41.39338751020048,-30.40506652960005,71.79845403980053
1000PEPEUSDT|2025-09-08T03:00:00+00:00,1000PEPEUSDT,earlier,2025-09,continuous_unprotected,False,,-30.40506652960005,
1000PEPEUSDT|2025-10-01T10:00:00+00:00,1000PEPEUSDT,later,2025-10,none,True,36.17180383799979,-10.967498455199944,47.139302293199734
1000PEPEUSDT|2025-10-01T10:00:00+00:00,1000PEPEUSDT,later,2025-10,two,True,36.17180383799979,-10.967498455199944,47.139302293199734
1000PEPEUSDT|2025-10-01T10:00:00+00:00,1000PEPEUSDT,later,2025-10,continuous,True,36.17180383799979,-10.967498455199944,47.139302293199734
1000PEPEUSDT|2025-10-01T10:00:00+00:00,1000PEPEUSDT,later,2025-10,continuous_unprotected,True,36.17180383799979,-10.967498455199944,47.139302293199734
1000PEPEUSDT|2025-12-25T19:00:00+00:00,1000PEPEUSDT,later,2025-12,none,True,-27.53251553753671,-0.05594280299983723,-27.476572734536873
1000PEPEUSDT|2025-12-25T19:00:00+00:00,1000PEPEUSDT,later,2025-12,two,True,-27.53251553753671,-0.05594280299983723,-27.476572734536873
1000PEPEUSDT|2025-12-25T19:00:00+00:00,1000PEPEUSDT,later,2025-12,continuous,True,-27.53251553753671,-0.05594280299983723,-27.476572734536873
1000PEPEUSDT|2025-12-25T19:00:00+00:00,1000PEPEUSDT,later,2025-12,continuous_unprotected,True,-27.53251553753671,-0.05594280299983723,-27.476572734536873
1000PEPEUSDT|2026-03-16T01:00:00+00:00,1000PEPEUSDT,later,2026-03,none,True,107.2612356365999,-44.52956618243262,151.79080181903254
1000PEPEUSDT|2026-03-16T01:00:00+00:00,1000PEPEUSDT,later,2026-03,two,True,53.63065585919992,-44.52956618243262,98.16022204163254
1000PEPEUSDT|2026-03-16T01:00:00+00:00,1000PEPEUSDT,later,2026-03,continuous,True,53.63065585919992,-44.52956618243262,98.16022204163254
1000PEPEUSDT|2026-03-16T01:00:00+00:00,1000PEPEUSDT,later,2026-03,continuous_unprotected,True,53.63065585919992,-44.52956618243262,98.16022204163254
1000PEPEUSDT|2026-04-03T05:00:00+00:00,1000PEPEUSDT,later,2026-04,none,True,3.8654815390000863,-37.69438759703467,41.559869136034756
1000PEPEUSDT|2026-04-03T05:00:00+00:00,1000PEPEUSDT,later,2026-04,two,True,3.8654815390000863,-37.69438759703467,41.559869136034756
1000PEPEUSDT|2026-04-03T05:00:00+00:00,1000PEPEUSDT,later,2026-04,continuous,True,3.8654815390000863,-37.69438759703467,41.559869136034756
1000PEPEUSDT|2026-04-03T05:00:00+00:00,1000PEPEUSDT,later,2026-04,continuous_unprotected,True,3.8654815390000863,-37.69438759703467,41.559869136034756
1000PEPEUSDT|2026-04-27T01:00:00+00:00,1000PEPEUSDT,later,2026-04,none,True,-42.22526663300003,-10.881017119000106,-31.344249513999927
1000PEPEUSDT|2026-04-27T01:00:00+00:00,1000PEPEUSDT,later,2026-04,two,True,-42.22526663300003,-10.881017119000106,-31.344249513999927
1000PEPEUSDT|2026-04-27T01:00:00+00:00,1000PEPEUSDT,later,2026-04,continuous,True,-42.22526663300003,-10.881017119000106,-31.344249513999927
1000PEPEUSDT|2026-04-27T01:00:00+00:00,1000PEPEUSDT,later,2026-04,continuous_unprotected,True,-42.22526663300003,-10.881017119000106,-31.344249513999927
1000PEPEUSDT|2026-04-29T09:00:00+00:00,1000PEPEUSDT,later,2026-04,none,True,-46.302590820199974,-3.0680297176001403,-43.234561102599834
1000PEPEUSDT|2026-04-29T09:00:00+00:00,1000PEPEUSDT,later,2026-04,two,True,-46.302590820199974,-3.0680297176001403,-43.234561102599834
1000PEPEUSDT|2026-04-29T09:00:00+00:00,1000PEPEUSDT,later,2026-04,continuous,True,-46.302590820199974,-3.0680297176001403,-43.234561102599834
1000PEPEUSDT|2026-04-29T09:00:00+00:00,1000PEPEUSDT,later,2026-04,continuous_unprotected,True,-46.302590820199974,-3.0680297176001403,-43.234561102599834
AAVEUSDT|2024-09-19T00:00:00+00:00,AAVEUSDT,earlier,2024-09,none,True,65.92547000000002,-35.506980000000055,101.43245000000007
AAVEUSDT|2024-09-19T00:00:00+00:00,AAVEUSDT,earlier,2024-09,two,True,38.317307000000085,-35.506980000000055,73.82428700000014
AAVEUSDT|2024-09-19T00:00:00+00:00,AAVEUSDT,earlier,2024-09,continuous,True,38.317307000000085,-35.506980000000055,73.82428700000014
AAVEUSDT|2024-09-19T00:00:00+00:00,AAVEUSDT,earlier,2024-09,continuous_unprotected,True,38.317307000000085,-35.506980000000055,73.82428700000014
AAVEUSDT|2024-11-21T13:00:00+00:00,AAVEUSDT,earlier,2024-11,none,True,41.352768000000026,58.26002,-16.90725199999997
AAVEUSDT|2024-11-21T13:00:00+00:00,AAVEUSDT,earlier,2024-11,two,True,41.352768000000026,39.395173999999884,1.9575940000001424
AAVEUSDT|2024-11-21T13:00:00+00:00,AAVEUSDT,earlier,2024-11,continuous,True,41.352768000000026,39.395173999999884,1.9575940000001424
AAVEUSDT|2024-11-21T13:00:00+00:00,AAVEUSDT,earlier,2024-11,continuous_unprotected,True,41.352768000000026,39.395173999999884,1.9575940000001424
AAVEUSDT|2024-11-23T00:00:00+00:00,AAVEUSDT,earlier,2024-11,none,True,18.150900000000078,26.507249000000044,-8.356348999999966
AAVEUSDT|2024-11-23T00:00:00+00:00,AAVEUSDT,earlier,2024-11,two,True,18.150900000000078,13.610869000000022,4.540031000000056
AAVEUSDT|2024-11-23T00:00:00+00:00,AAVEUSDT,earlier,2024-11,continuous,True,18.150900000000078,13.610869000000022,4.540031000000056
AAVEUSDT|2024-11-23T00:00:00+00:00,AAVEUSDT,earlier,2024-11,continuous_unprotected,True,18.150900000000078,13.610869000000022,4.540031000000056
AAVEUSDT|2024-11-23T14:00:00+00:00,AAVEUSDT,earlier,2024-11,none,True,-51.962405,-20.624158000000136,-31.33824699999986
AAVEUSDT|2024-11-23T14:00:00+00:00,AAVEUSDT,earlier,2024-11,two,True,-51.962405,-20.624158000000136,-31.33824699999986
AAVEUSDT|2024-11-23T14:00:00+00:00,AAVEUSDT,earlier,2024-11,continuous,True,-51.962405,-20.624158000000136,-31.33824699999986
AAVEUSDT|2024-11-23T14:00:00+00:00,AAVEUSDT,earlier,2024-11,continuous_unprotected,True,-51.962405,-20.624158000000136,-31.33824699999986
AAVEUSDT|2025-01-02T08:00:00+00:00,AAVEUSDT,earlier,2025-01,none,True,-42.71284499999996,67.61156999999989,-110.32441499999985
AAVEUSDT|2025-01-02T08:00:00+00:00,AAVEUSDT,earlier,2025-01,two,True,-42.71284499999996,34.610423999999426,-77.32326899999939
AAVEUSDT|2025-01-02T08:00:00+00:00,AAVEUSDT,earlier,2025-01,continuous,True,-42.71284499999996,34.610423999999426,-77.32326899999939
AAVEUSDT|2025-01-02T08:00:00+00:00,AAVEUSDT,earlier,2025-01,continuous_unprotected,True,-42.71284499999996,34.610423999999426,-77.32326899999939
AAVEUSDT|2025-01-03T14:00:00+00:00,AAVEUSDT,earlier,2025-01,none,True,-16.76227200000001,-32.41655100000004,15.654279000000031
AAVEUSDT|2025-01-03T14:00:00+00:00,AAVEUSDT,earlier,2025-01,two,True,-16.76227200000001,-32.41655100000004,15.654279000000031
AAVEUSDT|2025-01-03T14:00:00+00:00,AAVEUSDT,earlier,2025-01,continuous,True,-16.76227200000001,-32.41655100000004,15.654279000000031
AAVEUSDT|2025-01-03T14:00:00+00:00,AAVEUSDT,earlier,2025-01,continuous_unprotected,True,-16.76227200000001,-32.41655100000004,15.654279000000031
AAVEUSDT|2025-02-17T10:00:00+00:00,AAVEUSDT,earlier,2025-02,none,True,6.655039999999957,0.2494099999999264,6.405630000000031
AAVEUSDT|2025-02-17T10:00:00+00:00,AAVEUSDT,earlier,2025-02,two,True,6.655039999999957,0.2494099999999264,6.405630000000031
AAVEUSDT|2025-02-17T10:00:00+00:00,AAVEUSDT,earlier,2025-02,continuous,True,6.655039999999957,0.2494099999999264,6.405630000000031
AAVEUSDT|2025-02-17T10:00:00+00:00,AAVEUSDT,earlier,2025-02,continuous_unprotected,True,6.655039999999957,0.2494099999999264,6.405630000000031
AAVEUSDT|2025-03-17T22:00:00+00:00,AAVEUSDT,earlier,2025-03,none,True,-36.32574899999997,-5.836129000000042,-30.48961999999993
AAVEUSDT|2025-03-17T22:00:00+00:00,AAVEUSDT,earlier,2025-03,two,True,-36.32574899999997,-5.836129000000042,-30.48961999999993
AAVEUSDT|2025-03-17T22:00:00+00:00,AAVEUSDT,earlier,2025-03,continuous,True,-36.32574899999997,-5.836129000000042,-30.48961999999993
AAVEUSDT|2025-03-17T22:00:00+00:00,AAVEUSDT,earlier,2025-03,continuous_unprotected,True,-36.32574899999997,-5.836129000000042,-30.48961999999993
AAVEUSDT|2025-04-19T17:00:00+00:00,AAVEUSDT,earlier,2025-04,none,True,-3.7462259999999787,3.097951999999694,-6.844177999999673
AAVEUSDT|2025-04-19T17:00:00+00:00,AAVEUSDT,earlier,2025-04,two,True,-3.7462259999999787,3.097951999999694,-6.844177999999673
AAVEUSDT|2025-04-19T17:00:00+00:00,AAVEUSDT,earlier,2025-04,continuous,True,-3.7462259999999787,3.097951999999694,-6.844177999999673
AAVEUSDT|2025-04-19T17:00:00+00:00,AAVEUSDT,earlier,2025-04,continuous_unprotected,True,-3.7462259999999787,3.097951999999694,-6.844177999999673
AAVEUSDT|2025-04-22T07:00:00+00:00,AAVEUSDT,earlier,2025-04,none,True,108.30487500000001,2.7224619999998936,105.58241300000012
AAVEUSDT|2025-04-22T07:00:00+00:00,AAVEUSDT,earlier,2025-04,two,True,78.36087000000009,2.7224619999998936,75.6384080000002
AAVEUSDT|2025-04-22T07:00:00+00:00,AAVEUSDT,earlier,2025-04,continuous,True,73.16866200000018,2.7224619999998936,70.44620000000029
AAVEUSDT|2025-04-22T07:00:00+00:00,AAVEUSDT,earlier,2025-04,continuous_unprotected,False,,2.7224619999998936,
AAVEUSDT|2025-07-02T15:00:00+00:00,AAVEUSDT,earlier,2025-07,none,True,5.017938000000001,-44.8818809999999,49.8998189999999
AAVEUSDT|2025-07-02T15:00:00+00:00,AAVEUSDT,earlier,2025-07,two,True,5.017938000000001,-44.8818809999999,49.8998189999999
AAVEUSDT|2025-07-02T15:00:00+00:00,AAVEUSDT,earlier,2025-07,continuous,True,5.017938000000001,-44.8818809999999,49.8998189999999
AAVEUSDT|2025-07-02T15:00:00+00:00,AAVEUSDT,earlier,2025-07,continuous_unprotected,True,5.017938000000001,-44.8818809999999,49.8998189999999
AAVEUSDT|2025-07-08T12:00:00+00:00,AAVEUSDT,earlier,2025-07,none,True,48.66567999999995,5.15161500000012,43.51406499999983
AAVEUSDT|2025-07-08T12:00:00+00:00,AAVEUSDT,earlier,2025-07,two,True,24.715138000000138,5.15161500000012,19.563523000000018
AAVEUSDT|2025-07-08T12:00:00+00:00,AAVEUSDT,earlier,2025-07,continuous,True,24.715138000000138,5.15161500000012,19.563523000000018
AAVEUSDT|2025-07-08T12:00:00+00:00,AAVEUSDT,earlier,2025-07,continuous_unprotected,True,24.715138000000138,5.15161500000012,19.563523000000018
AAVEUSDT|2025-09-12T19:00:00+00:00,AAVEUSDT,later,2025-09,none,True,-11.34077100000006,-38.34292499999978,27.00215399999972
AAVEUSDT|2025-09-12T19:00:00+00:00,AAVEUSDT,later,2025-09,two,True,-11.34077100000006,-38.34292499999978,27.00215399999972
AAVEUSDT|2025-09-12T19:00:00+00:00,AAVEUSDT,later,2025-09,continuous,True,-11.34077100000006,-38.34292499999978,27.00215399999972
AAVEUSDT|2025-09-12T19:00:00+00:00,AAVEUSDT,later,2025-09,continuous_unprotected,True,-11.34077100000006,-38.34292499999978,27.00215399999972
AAVEUSDT|2025-11-24T17:00:00+00:00,AAVEUSDT,later,2025-11,none,True,4.086341999999917,74.03444700000006,-69.94810500000014
AAVEUSDT|2025-11-24T17:00:00+00:00,AAVEUSDT,later,2025-11,two,True,4.086341999999917,50.06222299999962,-45.9758809999997
AAVEUSDT|2025-11-24T17:00:00+00:00,AAVEUSDT,later,2025-11,continuous,True,4.086341999999917,50.06222299999962,-45.9758809999997
AAVEUSDT|2025-11-24T17:00:00+00:00,AAVEUSDT,later,2025-11,continuous_unprotected,True,4.086341999999917,50.06222299999962,-45.9758809999997
AAVEUSDT|2025-12-11T21:00:00+00:00,AAVEUSDT,later,2025-12,none,True,-1.9765919999999966,-5.462795000000057,3.48620300000006
AAVEUSDT|2025-12-11T21:00:00+00:00,AAVEUSDT,later,2025-12,two,True,-1.9765919999999966,-5.462795000000057,3.48620300000006
AAVEUSDT|2025-12-11T21:00:00+00:00,AAVEUSDT,later,2025-12,continuous,True,-1.9765919999999966,-5.462795000000057,3.48620300000006
AAVEUSDT|2025-12-11T21:00:00+00:00,AAVEUSDT,later,2025-12,continuous_unprotected,True,-1.9765919999999966,-5.462795000000057,3.48620300000006
AAVEUSDT|2026-01-12T03:00:00+00:00,AAVEUSDT,later,2026-01,none,True,-35.130029999999834,-37.830625999999775,2.7005959999999405
AAVEUSDT|2026-01-12T03:00:00+00:00,AAVEUSDT,later,2026-01,two,True,-35.130029999999834,-37.830625999999775,2.7005959999999405
AAVEUSDT|2026-01-12T03:00:00+00:00,AAVEUSDT,later,2026-01,continuous,True,-35.130029999999834,-37.830625999999775,2.7005959999999405
AAVEUSDT|2026-01-12T03:00:00+00:00,AAVEUSDT,later,2026-01,continuous_unprotected,True,-35.130029999999834,-37.830625999999775,2.7005959999999405
AAVEUSDT|2026-03-16T14:00:00+00:00,AAVEUSDT,later,2026-03,none,True,-4.570613999999878,-4.7010600000000835,0.13044600000020523
AAVEUSDT|2026-03-16T14:00:00+00:00,AAVEUSDT,later,2026-03,two,True,-4.570613999999878,-4.7010600000000835,0.13044600000020523
AAVEUSDT|2026-03-16T14:00:00+00:00,AAVEUSDT,later,2026-03,continuous,True,-4.570613999999878,-4.7010600000000835,0.13044600000020523
AAVEUSDT|2026-03-16T14:00:00+00:00,AAVEUSDT,later,2026-03,continuous_unprotected,True,-4.570613999999878,-4.7010600000000835,0.13044600000020523
AEROUSDT|2025-01-30T07:00:00+00:00,AEROUSDT,earlier,2025-01,none,True,3.5049411400001134,-13.03066345000002,16.535604590000133
AEROUSDT|2025-01-30T07:00:00+00:00,AEROUSDT,earlier,2025-01,two,True,3.5049411400001134,-13.03066345000002,16.535604590000133
AEROUSDT|2025-01-30T07:00:00+00:00,AEROUSDT,earlier,2025-01,continuous,True,3.5049411400001134,-13.03066345000002,16.535604590000133
AEROUSDT|2025-01-30T07:00:00+00:00,AEROUSDT,earlier,2025-01,continuous_unprotected,True,3.5049411400001134,-13.03066345000002,16.535604590000133
AEROUSDT|2025-01-31T13:00:00+00:00,AEROUSDT,earlier,2025-01,none,True,-46.40163837999988,-32.598317570000034,-13.803320809999846
AEROUSDT|2025-01-31T13:00:00+00:00,AEROUSDT,earlier,2025-01,two,True,-46.40163837999988,-32.598317570000034,-13.803320809999846
AEROUSDT|2025-01-31T13:00:00+00:00,AEROUSDT,earlier,2025-01,continuous,True,-46.40163837999988,-32.598317570000034,-13.803320809999846
AEROUSDT|2025-01-31T13:00:00+00:00,AEROUSDT,earlier,2025-01,continuous_unprotected,True,-46.40163837999988,-32.598317570000034,-13.803320809999846
AEROUSDT|2025-02-14T17:00:00+00:00,AEROUSDT,earlier,2025-02,none,True,-54.48078768999993,-44.22197624999976,-10.258811440000166
AEROUSDT|2025-02-14T17:00:00+00:00,AEROUSDT,earlier,2025-02,two,True,-54.48078768999993,-44.22197624999976,-10.258811440000166
AEROUSDT|2025-02-14T17:00:00+00:00,AEROUSDT,earlier,2025-02,continuous,True,-54.48078768999993,-44.22197624999976,-10.258811440000166
AEROUSDT|2025-02-14T17:00:00+00:00,AEROUSDT,earlier,2025-02,continuous_unprotected,True,-54.48078768999993,-44.22197624999976,-10.258811440000166
AEROUSDT|2025-03-19T17:00:00+00:00,AEROUSDT,earlier,2025-03,none,True,-8.57648070000026,-32.73478403999988,24.15830333999962
AEROUSDT|2025-03-19T17:00:00+00:00,AEROUSDT,earlier,2025-03,two,True,-8.57648070000026,-32.73478403999988,24.15830333999962
AEROUSDT|2025-03-19T17:00:00+00:00,AEROUSDT,earlier,2025-03,continuous,True,-8.57648070000026,-32.73478403999988,24.15830333999962
AEROUSDT|2025-03-19T17:00:00+00:00,AEROUSDT,earlier,2025-03,continuous_unprotected,True,-8.57648070000026,-32.73478403999988,24.15830333999962
AEROUSDT|2025-04-21T00:00:00+00:00,AEROUSDT,earlier,2025-04,none,True,23.429453690000102,26.669961160000085,-3.240507469999983
AEROUSDT|2025-04-21T00:00:00+00:00,AEROUSDT,earlier,2025-04,two,True,23.429453690000102,26.669961160000085,-3.240507469999983
AEROUSDT|2025-04-21T00:00:00+00:00,AEROUSDT,earlier,2025-04,continuous,True,23.429453690000102,26.669961160000085,-3.240507469999983
AEROUSDT|2025-04-21T00:00:00+00:00,AEROUSDT,earlier,2025-04,continuous_unprotected,True,23.429453690000102,26.669961160000085,-3.240507469999983
AEROUSDT|2025-04-22T15:00:00+00:00,AEROUSDT,earlier,2025-04,none,True,441.48119399999996,-1.738735079999799,443.21992907999976
AEROUSDT|2025-04-22T15:00:00+00:00,AEROUSDT,earlier,2025-04,two,True,928.1097256200001,-1.738735079999799,929.8484606999998
AEROUSDT|2025-04-22T15:00:00+00:00,AEROUSDT,earlier,2025-04,continuous,True,1056.1244717099994,-1.738735079999799,1057.8632067899991
AEROUSDT|2025-04-22T15:00:00+00:00,AEROUSDT,earlier,2025-04,continuous_unprotected,False,,-1.738735079999799,
AEROUSDT|2025-06-09T11:00:00+00:00,AEROUSDT,earlier,2025-06,none,True,55.63708679999996,-26.86418460000003,82.5012714
AEROUSDT|2025-06-09T11:00:00+00:00,AEROUSDT,earlier,2025-06,two,True,30.17381815999994,-26.86418460000003,57.03800275999997
AEROUSDT|2025-06-09T11:00:00+00:00,AEROUSDT,earlier,2025-06,continuous,True,30.17381815999994,-26.86418460000003,57.03800275999997
AEROUSDT|2025-06-09T11:00:00+00:00,AEROUSDT,earlier,2025-06,continuous_unprotected,True,30.17381815999994,-26.86418460000003,57.03800275999997
AEROUSDT|2025-07-28T05:00:00+00:00,AEROUSDT,earlier,2025-07,none,True,-52.42638513000003,26.625551500000242,-79.05193663000027
AEROUSDT|2025-07-28T05:00:00+00:00,AEROUSDT,earlier,2025-07,two,True,-52.42638513000003,26.625551500000242,-79.05193663000027
AEROUSDT|2025-07-28T05:00:00+00:00,AEROUSDT,earlier,2025-07,continuous,True,-52.42638513000003,26.625551500000242,-79.05193663000027
AEROUSDT|2025-07-28T05:00:00+00:00,AEROUSDT,earlier,2025-07,continuous_unprotected,True,-52.42638513000003,26.625551500000242,-79.05193663000027
AEROUSDT|2025-08-22T15:00:00+00:00,AEROUSDT,earlier,2025-08,none,True,-78.43931334000003,-47.371004280000136,-31.06830905999989
