trade_id,decision_time,decision_index,decision_bar_open,entry_time,entry_index,entry_price,side,notional,units,equity_before,cash_after_entry_fee,entry_fee,exit_decision_time,exit_decision_index,exit_time,exit_index,exit_price,exit_fee,gross_pnl,net_pnl,gross_bp,net_bp,raw_net_bp,equity_after,uncapped_equity_after,bankruptcy_floor_adjustment,holding_seconds,exit_reason
0,2020-01-01 00:00:00+00:00,0,2019-12-31 23:59:00+00:00,2020-01-01 23:00:00+00:00,2825410,1518.768,1,0.9990009990009991,0.0006577706397560385,1.0,0.999000999000999,0.0009990009990009992,,,2023-12-29 21:58:00+00:00,4196406,2062.728,0.0009990009990009992,0.3578009172016947,0.35580291520369256,3581.5871811889638,3561.587181188962,3561.5871811889638,1.3558029152036926,1.3558029152036926,0.0,125967480.0,boundary
