trade_id,decision_time,decision_index,decision_bar_open,entry_time,entry_index,entry_price,side,notional,units,equity_before,cash_after_entry_fee,entry_fee,exit_decision_time,exit_decision_index,exit_time,exit_index,exit_price,exit_fee,gross_pnl,net_pnl,gross_bp,net_bp,raw_net_bp,equity_after,uncapped_equity_after,bankruptcy_floor_adjustment,holding_seconds,exit_reason
0,2026-01-01 00:00:00+00:00,0,2025-12-31 23:59:00+00:00,2026-01-01 23:00:00+00:00,4905950,4323.698,1,0.9990009990009991,0.00023105244607763982,1.0,0.999000999000999,0.0009990009990009992,,,2026-06-01 00:00:00+00:00,5050299,4534.765,0.0009990009990009992,0.048767546636269206,0.04676954463826721,488.16314182905467,468.1631418290547,468.16314182905467,1.0467695446382672,1.0467695446382672,0.0,12963600.0,boundary
