timeframe,arm,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,gross_bp,cost_r,winners_10r,winners_10r_positive_profit_share,realized_top10pct_net_r_concentration,max_underwater_days,random_pairs,control_unmatched,control_censored,closed_without_eligible_control,random_mean_r,paired_strategy_mean_r,random_net_r,random_net_bp,random_excess_r,random_excess_sum_r,random_unique_control_timestamps
1h,v9,later,long,155,153,2,0.29411764705882354,-24.58012478825811,-15.338883697363197,-0.16065441038077197,-9486.327625774924,-62.002141344934145,0.7664438573889659,0.7778262102703714,34.65511538872873,0,-6426.327625774921,9.241241090894906,0,0.0,0.7090429261991472,205.20833333333334,149,4,4,4,-0.23312094740456635,-0.22194341551939561,-34.735021163280386,-8636.661575372966,0.011177531885170853,1.665452250890457,149
1h,v9,later,short,183,172,11,0.4069767441860465,71.74234206541918,80.69357840906031,0.4171066399152278,30726.82970276954,178.64435873703223,1.7334060343863318,1.6796262077135358,22.773908906947838,2,34166.829702769544,8.951236343641131,2,0.15601315330038842,0.5454233338003226,68.75,169,4,4,3,0.03661865320807512,0.4340289046762805,6.188552392164696,3908.097387641669,0.3974102514682054,67.16233249812672,169
1h,v9,cross_split,both,15,15,0,0.8,34.203305405973126,35.38199048380818,2.2802203603982085,8764.290627516339,584.2860418344225,14.726507644108098,12.437220236956591,1.8470713958787432,0,9064.290627516339,1.178685077835058,0,0.0,0.35391615804594967,3.5416666666666665,9,0,0,6,4.486400571410209,2.814682986953975,40.37760514269188,8668.386593726214,-1.671717584456233,-15.045458260106098,9
1h,v9,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,9770.586147401204,0.9448513884264227,0,0.0,0.35391615804594967,0.0,9,0,0,3,4.486400571410209,2.814682986953975,40.37760514269188,8668.386593726214,-1.671717584456233,-15.045458260106098,9
1h,v9,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,-706.295519884864,0.23383368940863514,0,,,598.0,0,0,0,3,,,0.0,0.0,,0.0,0
1h,v9_1,full,both,824,811,13,0.344019728729963,86.11790461126665,131.51213601504128,0.10618730531598848,35207.64009429502,43.4126265034464,1.1672905204663382,1.1549997977444162,53.28179273292611,4,51427.64009429503,45.3942314037746,4,0.09045825672987502,0.5986625435832751,227.625,804,8,8,7,0.06700189865025187,0.09855348670647641,53.8695265148025,9705.654879873713,0.03155158805622452,25.36747679720451,804
1h,v9_1,full,long,425,423,2,0.3380614657210402,43.26022168023258,68.25448316924991,0.10227002761284298,17560.54313647064,41.51428637463508,1.1571245646837045,1.1499930149017343,36.469650795524984,2,26020.54313647064,24.99426148901731,2,0.08758160639598953,0.624621205584237,205.20833333333334,419,4,4,4,0.02109086308697587,0.0829851492985698,8.83707163344289,-1279.741247014139,0.06189428621159399,25.933705922657882,419
1h,v9_1,full,short,399,388,11,0.35051546391752575,42.857682931034056,63.25765284579134,0.11045794569854138,17647.096957824397,45.48220865418659,1.1789792372223393,1.1603252223931473,36.63460342903101,2,25407.096957824393,20.399969914757285,2,0.09370448944435124,0.5693043657291678,348.7083333333333,385,4,4,3,0.11696741527625877,0.11549669027508125,45.03245488135963,10985.39612688785,-0.0014707250011774973,-0.5662291254533365,385
1h,v9_1,earlier,both,471,471,0,0.3227176220806794,4.752381928132451,30.775450819535934,0.010089982862276966,5202.847389784073,11.04638511631438,1.0153686807339912,1.0375735744478518,53.28179273292611,2,14622.847389784081,26.0230688914035,2,0.08886672240249761,0.6213749615772122,227.625,464,0,0,7,0.0788703502539037,0.026318256565930735,36.59584251781131,4421.809105048611,-0.05255209368797299,-24.384171471219467,464
1h,v9_1,earlier,long,258,258,0,0.3333333333333333,31.145270665212287,45.953439674908275,0.120718103353536,17516.28461484436,67.89257602652854,1.1831197132893057,1.2355036998759181,36.469650795524984,2,22676.284614844368,14.80816900969598,2,0.1386602480163892,0.6274512946017252,109.91666666666667,252,0,0,6,-0.022356115049340406,0.14905551338307704,-5.633740992433783,-3693.6014571911414,0.17141162843241747,43.1957303649692,252
1h,v9_1,earlier,short,213,213,0,0.30985915492957744,-26.39288873707985,-15.177988855372332,-0.12391027576093827,-12313.437225060286,-57.80956443690275,0.8103191049685328,0.8078815947773357,31.87305768688657,0,-8053.437225060284,11.214899881707522,0,0.0,0.6090025715445536,260.0,212,0,0,1,0.1991961486332316,-0.11957697323558283,42.2295835102451,8115.41056223975,-0.3187731218688144,-67.57990183618865,212
1h,v9_1,later,both,338,325,13,0.35384615384615387,47.16221727716108,65.3546947116971,0.14511451469895717,21240.502076994617,65.35539100613728,1.232253354539668,1.2416187943929884,35.34436407113514,2,27740.50207699462,18.192477434536034,2,0.10572078077332926,0.6013161572101385,68.75,318,8,8,7,-0.08976876972048961,0.12667080496195432,-28.5464687711157,-4728.564187731304,0.21643957468244387,68.82778474901716,318
1h,v9_1,later,long,155,153,2,0.29411764705882354,-24.58012478825811,-15.338883697363197,-0.16065441038077197,-9486.327625774924,-62.002141344934145,0.7664438573889659,0.7778262102703714,34.65511538872873,0,-6426.327625774921,9.241241090894906,0,0.0,0.7090429261991472,205.20833333333334,149,4,4,4,-0.23312094740456635,-0.22194341551939561,-34.735021163280386,-8636.661575372966,0.011177531885170853,1.665452250890457,149
1h,v9_1,later,short,183,172,11,0.4069767441860465,71.74234206541918,80.69357840906031,0.4171066399152278,30726.82970276954,178.64435873703223,1.7334060343863318,1.6796262077135358,22.773908906947838,2,34166.829702769544,8.951236343641131,2,0.15601315330038842,0.5454233338003226,68.75,169,4,4,3,0.03661865320807512,0.4340289046762805,6.188552392164696,3908.097387641669,0.3974102514682054,67.16233249812672,169
1h,v9_1,cross_split,both,15,15,0,0.8,34.203305405973126,35.38199048380818,2.2802203603982085,8764.290627516339,584.2860418344225,14.726507644108098,12.437220236956591,1.8470713958787432,0,9064.290627516339,1.178685077835058,0,0.0,0.35391615804594967,3.5416666666666665,9,0,0,6,4.486400571410209,2.814682986953975,40.37760514269188,8668.386593726214,-1.671717584456233,-15.045458260106098,9
1h,v9_1,cross_split,long,12,12,0,1.0,36.69507580327841,37.63992719170482,3.057922983606534,9530.586147401204,794.2155122834337,,,0.0,0,9770.586147401204,0.9448513884264227,0,0.0,0.35391615804594967,0.0,9,0,0,3,4.486400571410209,2.814682986953975,40.37760514269188,8668.386593726214,-1.671717584456233,-15.045458260106098,9
1h,v9_1,cross_split,short,3,3,0,0.0,-2.491770397305275,-2.25793670789664,-0.8305901324350917,-766.2955198848641,-255.43183996162136,0.0,0.0,2.491770397305275,0,-706.295519884864,0.23383368940863514,0,,,598.0,0,0,0,3,,,0.0,0.0,,0.0,0
1h,dc20,full,both,8440,8411,29,0.3400309119010819,211.7425380308875,662.5229917786983,0.02517447842478748,-60731.67405816579,-7.220505773173913,1.046930916273466,0.9703473877555244,239.0731306132301,30,107488.32594183426,450.7804537478109,30,0.08858909223576543,0.6941221713943599,158.04166666666666,8388,28,28,23,-0.04213580068806506,0.02613503358027174,-353.4350961714897,-186401.09632208766,0.06827083426833681,572.6557578428092,8348
1h,dc20,full,long,4283,4275,8,0.3111111111111111,91.43698978348922,325.0304485599446,0.02138876953999748,-59323.284992778994,-13.876791811176371,1.0381477298510895,0.9447757266960326,240.24534178241072,25,26176.715007221035,233.59345877645538,25,0.14119049542349693,0.7471833085438911,207.20833333333334,4261,16,16,14,-0.0653958779219991,0.022169760107062494,-278.65183582563816,-122561.29655932987,0.08756563802906157,373.1171836418314,4240
1h,dc20,full,short,4157,4136,21,0.36992263056092844,120.3055482473983,337.4925432187538,0.02908741495343286,-1408.3890653867882,-0.3405195999484497,1.056885448372835,0.9985538379637767,173.99444074806982,5,81311.61093461324,217.1869949713555,5,0.0300295975713519,0.6348828128823855,304.0833333333333,4127,12,12,9,-0.018120489543458122,0.03022905593775771,-74.78326034585167,-63839.79976275779,0.04834954548121582,199.53857420097768,4108
1h,dc20,earlier,both,4868,4868,0,0.3506573541495481,226.3095810845235,483.85667772684616,0.04648923194012397,-8638.788760070433,-1.774607387031724,1.0887903356984743,0.9925972178683412,232.8694354041092,18,88721.21123992959,257.5470966423227,18,0.07790383319828316,0.6811937520759447,158.04166666666666,4850,0,0,18,-0.05370506057641218,0.04791522239136052,-260.46954379559907,-116337.66251629707,0.10162028296777272,492.85837239369766,4829
1h,dc20,earlier,long,2465,2465,0,0.34239350912778904,216.47057232609373,348.4267323219808,0.08781767640003803,29049.901956935384,11.784950083949445,1.166001544533063,1.0489233530070443,240.24534178241072,17,78349.90195693538,131.95615999588708,17,0.13556076107055437,0.7179260630664411,179.875,2454,0,0,11,-0.02028307707707572,0.08925396720791322,-49.77467114714382,-29246.06757066846,0.10953704428498895,268.8039066753629,2444
1h,dc20,earlier,short,2403,2403,0,0.3591344153141906,9.839008758429713,135.42994540486535,0.00409446889655835,-37688.690717005826,-15.684016111945828,1.0079042070590165,0.9342464635282737,173.99444074806982,1,10371.309282994203,125.5909366464356,1,0.00802831143641919,0.6365738561565719,154.5,2396,0,0,7,-0.0879360904208912,0.0055757900959430085,-210.69487264845532,-87091.5949456286,0.09351188051683419,224.05446571833474,2385
1h,dc20,later,both,3550,3521,29,0.3237716557796081,-47.100812050119416,144.63837940634852,-0.013377112198273053,-58610.098843799504,-16.64586732286268,0.9759223650001427,0.9332048794670146,239.07313061323003,12,11809.901156200522,191.73919145646795,12,0.10594560461167153,0.7142850623888286,116.95833333333333,3498,28,28,23,-0.03503929609046227,-0.011327240826097085,-122.567457724437,-75073.47355389038,0.023712055264365182,82.94476931474941,3479
1h,dc20,later,long,1806,1798,8,0.26362625139043383,-163.95747752088542,-63.32785367221987,-0.09118880840983616,-98441.75275524097,-54.75069674929976,0.8499781686768231,0.7951012085191487,239.1979262115626,8,-62481.752755240974,100.62962384866553,8,0.1563214890604516,0.7973680135664825,207.20833333333334,1784,16,16,14,-0.15114527436804,-0.09020690554270255,-269.6431694725834,-101107.66245789255,0.06093836882533745,108.71404998440201,1773
1h,dc20,later,short,1744,1723,21,0.3865351131746953,116.85666547076596,207.9662330785684,0.06782162824768773,39831.65391144148,23.11761689578728,1.1353580652415871,1.1003265882964752,110.83518189276349,4,74291.65391144149,91.10956760780243,4,0.05820311964503154,0.632928543484667,56.916666666666664,1714,12,12,9,0.0858084665975183,0.07077388044252843,147.07571174814638,26034.18890400217,-0.015034586154989876,-25.769280669652648,1706
1h,dc20,cross_split,both,22,22,0,0.5909090909090909,32.533768996483495,34.02793464550373,1.4788076816583406,6517.213545704167,296.2369793501894,5.800269548327936,2.771258565121029,5.56388830254348,0,6957.213545704168,1.4941656490202355,0,0.0,0.40509490896426287,3.3333333333333335,5,0,0,17,3.8861012385311278,2.1004570918977152,19.43050619265564,2813.0953237356757,-1.7856441466334125,-8.928220733167063,5
1h,dc20,cross_split,long,12,12,0,1.0,38.92389497828088,39.931569910183654,3.24365791485674,10068.565805526623,839.047150460552,,,0.0,0,10308.565805526623,1.0076749319027742,0,0.0,0.28169554347795484,0.0,4,0,0,8,5.1133885298548085,2.880500394176173,20.453554119419234,3700.852333081471,-2.2328881356786354,-8.931552542714542,4
1h,dc20,cross_split,short,10,10,0,0.1,-6.390125981797383,-5.903635264679921,-0.6390125981797383,-3551.352259822454,-355.1352259822454,0.05715420910142137,0.034807887779165124,6.397549056098678,0,-3351.3522598224536,0.48649071711746106,0,0.0,1.0,598.0,1,0,0,9,-1.0230479267635966,-1.0197161172161175,-1.0230479267635966,-887.7570093457949,0.0033318095474790255,0.0033318095474790255,1
1h,dc55,full,both,4335,4311,24,0.32196706100672695,103.57743759165896,314.58391139282844,0.024026313521609596,-10713.728965593185,-2.4852073684976075,1.0383184412131958,0.9920426832760426,185.030398799387,18,75506.27103440686,211.0064738011694,18,0.09399954466364177,0.6558787552474052,353.25,4301,15,15,10,-0.005146742866020597,0.025611599658778694,-22.13614106675459,-24025.716488183094,0.030758342524799295,132.29163119916177,4288
1h,dc55,full,long,2191,2186,5,0.2891125343092406,-15.386783263983787,95.84614817923837,-0.007038784658730003,-29849.740696593897,-13.654959147572688,0.9893381542382571,0.9569294079321905,194.84026975030685,16,13870.25930340614,111.23293144322216,16,0.16680378586103972,0.7332336382647359,351.2916666666667,2181,6,6,5,0.025206855205561568,-0.006105154324653606,54.97615120332978,2699.7724876431394,-0.03131200953021517,-68.29149278539929,2177
1h,dc55,full,short,2144,2125,19,0.3557647058823529,118.96422085564282,218.73776321359003,0.05598316275559662,19136.0117310007,9.005181991059153,1.094423014296865,1.029288732767748,182.19103460247698,2,61636.011731000726,99.77354235794724,2,0.01861311810229651,0.5734319539905317,300.3333333333333,2120,9,9,5,-0.03637372276890773,0.05824095835588524,-77.1122922700844,-26725.48897582619,0.09461468112479297,200.5831239845611,2111
1h,dc55,earlier,both,2543,2543,0,0.3228470310656705,97.73093901342392,221.57454367889585,0.03843135627739832,-17268.760766800846,-6.790704194573671,1.0617607104297373,0.9780165863876176,185.030398799387,11,33591.23923319917,123.84360466547186,11,0.09261971713064042,0.6569140688385129,120.25,2532,0,0,11,-0.006982000423980836,0.04244046065220206,-17.678425073519477,-12645.29760669101,0.04942246107618291,125.13767144489512,2526
1h,dc55,earlier,long,1304,1304,0,0.3113496932515337,111.9585038694654,177.794254424026,0.08585774836615445,27008.747714831577,20.71222984266225,1.1361245013738277,1.0685777662321154,129.43988682281176,11,53088.747714831596,65.83575055456058,11,0.16653410190009424,0.7040187866227552,154.625,1296,0,0,8,0.06752220385239184,0.09139407577622048,87.50877619269983,19508.715031038057,0.023871871923828607,30.937946013281874,1294
1h,dc55,earlier,short,1239,1239,0,0.33494753833736884,-14.227564856041504,43.78028925486977,-0.011483103192930996,-44277.508481632445,-35.736487878637966,0.9812780774522237,0.8869591437910733,162.08081428903353,0,-19497.50848163242,58.00785411091128,0,0.0,0.5977704328774174,150.66666666666666,1236,0,0,3,-0.08510291364580853,-0.00888954355550654,-105.18720126621935,-32154.012637729076,0.07621337009030198,94.19972543161325,1232
1h,dc55,later,both,1775,1751,24,0.3158195316961736,-38.421576220599555,47.481766689220144,-0.021942647755910653,-4196.475304452072,-2.3966163931765117,0.9656595964464484,0.992508571676281,161.2011500406516,7,30823.524695547956,85.90334290981968,7,0.10015443813331565,0.6596851091756315,114.5,1741,15,15,10,-0.015112904304937539,-0.0182903639746418,-26.311566394896253,-17685.826835006756,-0.003177459669704249,-5.531957284955098,1734
1h,dc55,later,long,872,867,5,0.24452133794694347,-173.26929503507745,-129.02848504727788,-0.19984924456179637,-68266.02552551034,-78.73820706517917,0.7207743245861464,0.7718103674632784,180.80885123371536,5,-50926.02552551032,44.24080998779956,5,0.18455266266785408,0.8000915862495345,233.0,862,6,6,5,-0.06838485544147385,-0.19860539832153495,-58.947745390550466,-24229.766466245404,-0.13022054288006113,-112.25010796261269,860
1h,dc55,later,short,903,884,19,0.38574660633484165,134.8477188144779,176.51025173649805,0.15254266834216956,64069.55022105825,72.476866765903,1.2706102805208281,1.245470919635503,77.70898308405714,2,81749.55022105828,41.66253292202012,2,0.04053509328773454,0.5446633266967161,76.41666666666667,879,9,9,5,0.03712875881189329,0.15853734888886437,32.636178995654205,6543.939631238658,0.12140859007697108,106.71815067765758,874
1h,dc55,cross_split,both,17,17,0,0.8235294117647058,44.26807479883465,45.527601024712496,2.60400439993145,10751.507105659755,632.4415944505737,25.419870758579666,16.502066735214385,1.4750456807180523,0,11091.507105659752,1.2595262258778455,0,0.0,0.28131292110471434,3.5416666666666665,3,0,0,14,5.784287115254986,3.1909828049798183,17.352861345764957,3852.8540034955463,-2.5933043102751667,-7.7799129308255,3
1h,dc55,cross_split,long,15,15,0,0.9333333333333333,45.92400790162823,47.08037880249026,3.0616005267752153,11407.537114084871,760.5024742723248,293.77820128282224,305.01343793912923,0.0,0,11707.537114084871,1.1563709008620242,0,0.0,0.28131292110471434,0.0,3,0,0,12,5.784287115254986,3.1909828049798183,17.352861345764957,3852.8540034955463,-2.5933043102751667,-7.7799129308255,3
1h,dc55,cross_split,short,2,2,0,0.0,-1.6559331027935933,-1.5527777777777718,-0.8279665513967966,-656.030008425116,-328.015004212558,0.0,0.0,1.6559331027935933,0,-616.0300084251161,0.10315532501582136,0,,,598.0,0,0,0,2,,,0.0,0.0,,0.0,0
1h,sma20_60,full,both,6203,6182,21,0.32546101585247494,377.9808788591712,778.4183631074849,0.06114216739876596,108405.28850803619,17.5356338576571,1.1027327083377332,1.0806029267619661,245.75828266556107,26,232045.2885080362,400.4374842483137,26,0.10122112683562452,0.7121588737118117,117.25,6164,20,19,18,-0.05356767611137648,0.06337833904210735,-330.1911555505246,-132303.26474096326,0.11694601515348382,720.8552374060743,6140
1h,sma20_60,full,long,3125,3122,3,0.2930813581037796,138.95082546347516,342.9072278994736,0.04450699085953721,41153.16978515162,13.181668733232422,1.0726186591496256,1.0597682026971926,252.7106245508903,23,103593.16978515164,203.95640243599843,23,0.18179483630394144,0.7791396023675827,257.0833333333333,3115,8,8,7,-0.06471173117731406,0.04525746703654209,-201.5770426173333,-74313.69143968471,0.10996919821385615,342.5540524361619,3103
1h,sma20_60,full,short,3078,3060,18,0.3584967320261438,239.030053395696,435.5111352080113,0.07811439653454118,67252.11872288457,21.97781657610607,1.1353638481883348,1.1024585428207678,246.3620411419887,3,128452.1187228846,196.48108181231527,3,0.01873769282634577,0.6422329298717946,224.79166666666666,3049,12,11,11,-0.042182391909869235,0.08189146344267663,-128.6141129331913,-57989.57330127853,0.1240738553525459,378.30118496991247,3037
1h,sma20_60,earlier,both,3592,3592,0,0.33296213808463254,406.42122201110715,633.673283307231,0.11314621993627705,88418.89497165866,24.615505281642168,1.194425665929785,1.11396234585965,179.98917674600872,15,160258.8949716587,227.25206129612388,15,0.09526195940496611,0.714433418397484,92.45833333333333,3581,1,0,11,-0.04735594687716519,0.11678971144770897,-169.58164576712855,-78556.23085918147,0.16414565832487413,587.8056024613743,3569
1h,sma20_60,earlier,long,1789,1789,0,0.32252655114589157,344.07638388623604,457.8001500156979,0.19232888981902518,91598.43739550104,51.200915257406955,1.3313701925230514,1.2396450815021376,215.76601035628474,15,127378.43739550102,113.72376612946181,15,0.172052570152696,0.7414881490410709,175.625,1783,0,0,6,0.0014743837624135881,0.19651258611761907,2.6288262483834277,-12776.959004800166,0.1950382023552055,347.7531147993314,1775
1h,sma20_60,earlier,short,1803,1803,0,0.34331669439822515,62.34483812487106,175.87313329153312,0.03457839052960125,-3179.5424238423566,-1.763473335464424,1.05926181554169,0.9919226167621584,219.7090861180532,0,32880.45757615765,113.52829516666205,0,0.0,0.6794196975612267,78.16666666666667,1798,1,0,5,-0.09577890545912791,0.03773193306258673,-172.21047201551198,-65779.2718543813,0.13351083852171466,240.05248766204295,1794
1h,sma20_60,later,both,2601,2580,21,0.313953488372093,-48.02132366787475,124.32988284338192,-0.01861291615033905,16307.513601101853,6.320741705853431,0.9697276988491278,1.0287304962846155,245.7582826655616,11,67907.51360110188,172.3512065112566,11,0.11235193717448602,0.7051607565752573,74.29166666666667,2563,19,19,17,-0.06998032603833897,-0.014217011998664616,-179.35957563626278,-57785.87885793783,0.05576331403967435,142.92137388368536,2551
1h,sma20_60,later,long,1329,1326,3,0.251131221719457,-226.4481177745542,-136.90281604279326,-0.17077535277115702,-55369.96058276838,-41.7571346778042,0.741075659068702,0.819162331859516,240.81494250680313,8,-28849.96058276836,89.54530173176094,8,0.2086998186649,0.8227973300063988,225.83333333333334,1319,8,8,7,-0.17110182640768415,-0.1701455143435942,-225.68330903173538,-66239.9722027869,0.0009563120640899369,1.2613756125346267,1315
1h,sma20_60,later,short,1272,1254,18,0.3803827751196172,178.42679410667947,261.23269888617517,0.14228611970229624,71677.47418387023,57.15907032206558,1.2506910578725297,1.2741883405391285,122.60649424254618,3,96757.47418387026,82.80590477949568,3,0.042201677931573325,0.5974683093026084,56.625,1244,11,11,10,0.03723772780986548,0.15111232449085482,46.32373339547266,8454.093344849072,0.11387459668098937,141.65999827115078,1236
1h,sma20_60,cross_split,both,10,10,0,0.6,19.580980515938798,20.41519695687201,1.9580980515938797,3678.87993527567,367.887993527567,8.575611780202415,3.5087842804046274,2.584739171443604,0,3878.8799352756696,0.8342164409332098,0,0.0,0.31484119285786316,368.5416666666667,3,0,0,7,2.3536534037393,2.5203003385434326,7.060960211217901,1305.47232162897,0.16664693480413265,0.4999408044123979,3
1h,sma20_60,cross_split,long,7,7,0,0.7142857142857143,21.3225593517933,22.009893926568974,3.0460799073990428,4924.6929724189695,703.5275674884242,42.44316378681437,37.526867058470486,0.514501244680005,0,5064.6929724189695,0.6873345747756726,0,0.0,0.3195797161480404,366.0,3,0,0,4,2.3536534037393,2.5203003385434326,7.060960211217901,1305.47232162897,0.16664693480413265,0.4999408044123979,3
1h,sma20_60,cross_split,short,3,3,0,0.3333333333333333,-1.7415788358545008,-1.5946969696969635,-0.580526278618167,-1245.8130371433,-415.27101238110004,0.15875426039696358,0.06440684019315257,2.070237926763599,0,-1185.8130371432999,0.14688186615753723,0,0.0,1.0,598.0,0,0,0,3,,,0.0,0.0,,0.0,0
4h,v9,full,both,242,239,3,0.3389121338912134,28.020882113478002,34.433934460429455,0.11724218457522177,23783.07826742538,99.5107877298133,1.1877697181739422,1.1783567464406155,33.91482809159579,1,28563.078267425386,6.413052346951446,1,0.11171466869506033,0.6597112970525739,280.8333333333333,237,3,3,2,0.23786383887728,0.11902431901135432,56.37372981391536,22036.25198462567,-0.11883951986592567,-28.164966208224385,237
4h,v9,full,long,131,129,2,0.3643410852713178,31.731057077241786,35.38671321367907,0.24597718664528517,22606.60582511807,175.2450063962641,1.4048442190935204,1.3331008003956588,44.3457180763856,1,25186.60582511807,3.655656136437287,1,0.1798348812986158,0.6933574481783462,280.8333333333333,128,2,2,1,0.5010938895042212,0.24131926439204712,64.14001785654031,24333.41871803259,-0.2597746251121742,-33.2511520143583,128
4h,v9,full,short,111,110,1,0.3090909090909091,-3.7101749637637806,-0.9527787532496219,-0.03372886330694346,1176.4724423073199,10.695204020975636,0.9476345640207932,1.0179673398836409,33.61663475890293,0,3376.4724423073185,2.7573962105141585,0,0.0,0.6027803353939787,522.6666666666666,109,1,1,1,-0.07125034901490782,-0.024588093912761944,-7.766288042624952,-2297.166733406921,0.046662255102145896,5.086185806133902,109
4h,v9,earlier,both,136,136,0,0.35294117647058826,32.35185346296792,35.906589984613376,0.2378812754629994,28594.46599046195,210.2534264004555,1.3948247622046204,1.379313887315846,17.22824521177632,1,31314.465990461944,3.5547365216454647,1,0.17325439737679427,0.6509155783199777,97.5,134,0,0,2,0.41509081605366194,0.25252056064202466,55.6221693511907,17982.91135553448,-0.1625702554116373,-21.7844142251594,134
4h,v9,earlier,long,71,71,0,0.4788732394366197,61.09932200903613,62.9511451953735,0.860553831113185,49959.108795588276,703.649419656173,2.729561914826103,2.533650505534104,7.754647991044372,1,51379.10879558828,1.851823186337394,1,0.2053550899818747,0.6140536771278338,127.5,69,0,0,2,1.0321028413514786,0.9070322271318766,71.21509605325203,29562.530678209918,-0.125070614219602,-8.629872381152538,69
4h,v9,earlier,short,65,65,0,0.2153846153846154,-28.747468546068205,-27.04455521076013,-0.44226874686258777,-21364.642805126325,-328.6868123865588,0.3832776222869253,0.5009359092490359,28.74746854606819,0,-20064.642805126325,1.702913335308071,0,0.0,0.7406491951118607,365.0,65,0,0,0,-0.23989118003171297,-0.44226874686258777,-15.592926702061343,-11579.619322675448,-0.20237756683087482,-13.154541844006863,65
4h,v9,later,both,102,99,3,0.31313131313131315,-4.479355345881746,-1.707626535213573,-0.045246013594765114,-4846.931773171908,-48.95890679971624,0.9313549411265042,0.912855059186864,18.82438718654228,0,-2866.931773171906,2.7717288106681766,0,0.0,0.6999683168348392,157.33333333333334,97,3,3,2,0.020238898081875994,-0.04424199849143072,1.9631731139419715,5779.470668693502,-0.06448089657330666,-6.254646967610746,97
4h,v9,later,long,58,56,2,0.21428571428571427,-28.74518208576738,-26.989142406404866,-0.5133068229601317,-26171.471381515672,-467.3477032413513,0.31620349288584926,0.22745481272870757,35.96798723931428,0,-25051.471381515676,1.7560396793625181,0,0.0,0.8616703482209902,233.0,55,2,2,1,-0.14402659399070106,-0.5379522421968572,-7.921462669488559,-4944.84606465332,-0.39392564820615616,-21.66591065133859,55
4h,v9,later,short,44,43,1,0.4418604651162791,24.265826739885632,25.281515871191292,0.5643215520903635,21324.53960834377,495.91952577543645,2.0452092619947027,1.9807879477281713,6.138613810823951,0,22184.539608343763,1.0156891313056584,0,0.0,0.5155540458157405,75.33333333333333,42,1,1,1,0.23534847103406012,0.6022833206466276,9.884635783430525,10724.316733346826,0.3669348496125676,15.411263683727839,42
4h,v9,cross_split,both,4,4,0,0.5,0.14838399639183808,0.2349710110296424,0.03709599909795952,35.54405013534392,8.88601253383598,1.0728660095212532,1.0151791004656514,1.6451404335755881,0,115.544050135344,0.08658701463780433,0,0.0,0.8209179141826196,386.6666666666667,2,0,0,2,0.31521822987167425,1.092389628111126,0.6304364597433485,280.5328631877299,0.777171398239452,1.554342796478904,2
4h,v9,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,-1141.0315889545348,0.04779327073737499,0,0.0,1.0,227.66666666666666,1,0,0,1,1.66310762331839,0.3912548262548261,1.66310762331839,912.693490833027,-1.2718527970635638,-1.2718527970635638,1
4h,v9,cross_split,short,2,2,0,0.5,0.7714668424187887,0.810260586319218,0.38573342120939436,1216.575639089879,608.2878195449395,1.7548173917177405,2.3127794360945617,1.0220575875486375,0,1256.5756390898791,0.038793743900429334,0,0.0,1.0,386.6666666666667,1,0,0,1,-1.0326711635750414,1.7935244299674262,-1.0326711635750414,-632.160627645297,2.826195593542468,2.826195593542468,1
4h,v9_1,full,both,242,239,3,0.3389121338912134,28.020882113478002,34.433934460429455,0.11724218457522177,23783.07826742538,99.5107877298133,1.1877697181739422,1.1783567464406155,33.91482809159579,1,28563.078267425386,6.413052346951446,1,0.11171466869506033,0.6597112970525739,280.8333333333333,237,3,3,2,0.23786383887728,0.11902431901135432,56.37372981391536,22036.25198462567,-0.11883951986592567,-28.164966208224385,237
4h,v9_1,full,long,131,129,2,0.3643410852713178,31.731057077241786,35.38671321367907,0.24597718664528517,22606.60582511807,175.2450063962641,1.4048442190935204,1.3331008003956588,44.3457180763856,1,25186.60582511807,3.655656136437287,1,0.1798348812986158,0.6933574481783462,280.8333333333333,128,2,2,1,0.5010938895042212,0.24131926439204712,64.14001785654031,24333.41871803259,-0.2597746251121742,-33.2511520143583,128
4h,v9_1,full,short,111,110,1,0.3090909090909091,-3.7101749637637806,-0.9527787532496219,-0.03372886330694346,1176.4724423073199,10.695204020975636,0.9476345640207932,1.0179673398836409,33.61663475890293,0,3376.4724423073185,2.7573962105141585,0,0.0,0.6027803353939787,522.6666666666666,109,1,1,1,-0.07125034901490782,-0.024588093912761944,-7.766288042624952,-2297.166733406921,0.046662255102145896,5.086185806133902,109
4h,v9_1,earlier,both,136,136,0,0.35294117647058826,32.35185346296792,35.906589984613376,0.2378812754629994,28594.46599046195,210.2534264004555,1.3948247622046204,1.379313887315846,17.22824521177632,1,31314.465990461944,3.5547365216454647,1,0.17325439737679427,0.6509155783199777,97.5,134,0,0,2,0.41509081605366194,0.25252056064202466,55.6221693511907,17982.91135553448,-0.1625702554116373,-21.7844142251594,134
