outcome,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
frozen_ma_exit,20,-75.44488631490154,-60.38240921892644,-1508.8977262980306,0.0,False,0.0,20,0
hard_stop,11,-74.64389245241398,-71.36567468406072,-821.0828169765537,0.0,False,0.0,11,0
transition_colour_exit,220,-5.324050269597104,-29.54879870452674,-1171.291059311363,0.8361556172280962,False,0.2818181818181818,158,0
