cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,6,-10.291664581019973,loss_cap,False,989.70833541898
1,6,-7.225608803592763,loss_cap,False,982.4827266153873
2,7,-2.2266522934983186,loss_cap,False,980.256074321889
3,7,-10.221170149438535,loss_cap,False,970.0349041724504
4,6,-7.704291640887504,loss_cap,False,962.3306125315629
5,7,-5.6851298285723715,loss_cap,False,956.6454827029905
6,1,1.521763562753108,reset_recovery,True,958.1672462657436
7,7,-5.552132776320832,loss_cap,False,952.6151134894228
8,6,-6.926738498868531,loss_cap,False,945.6883749905543
9,7,-3.984917940484479,loss_cap,False,941.7034570500698
10,3,1.1256167507389137,reset_recovery,True,942.8290738008087
11,4,1.1141658379739283,reset_recovery,True,943.9432396387826
12,3,1.234955683314979,reset_recovery,True,945.1781953220976
13,7,-5.275907247511213,loss_cap,False,939.9022880745864
14,1,1.4685263157895179,reset_recovery,True,941.3708143903759
15,6,-4.41216281751565,loss_cap,False,936.9586515728603
16,7,-6.7832833121676686,loss_cap,False,930.1753682606926
17,2,0.3118999650708929,reset_recovery,True,930.4872682257635
18,6,-3.2493729005958585,loss_cap,False,927.2378953251676
19,6,-3.6213553693127096,loss_cap,False,923.6165399558549
20,6,-6.027286414111813,loss_cap,False,917.5892535417431
21,2,0.7950734576756986,reset_recovery,True,918.3843269994188
22,6,0.42363594842584007,reset_recovery,True,918.8079629478447
23,2,1.24348085436759,reset_recovery,True,920.0514438022122
24,1,0.787609329446127,reset_recovery,True,920.8390531316584
25,7,-3.0965105097036485,loss_cap,False,917.7425426219547
26,2,1.0092086086272047,reset_recovery,True,918.7517512305819
27,1,1.679643549589855,reset_recovery,True,920.4313947801718
28,9,-3.160071088041377,loss_cap,False,917.2713236921304
29,8,-3.685622663161894,loss_cap,False,913.5857010289685
30,1,1.7246133682831442,reset_recovery,True,915.3103143972517
31,4,0.21899188142310777,reset_recovery,True,915.5293062786748
32,6,-8.861952325724019,loss_cap,False,906.6673539529507
33,1,1.7716442516268671,reset_recovery,True,908.4389982045776
34,6,-4.99589357041782,loss_cap,False,903.4431046341598
35,7,-2.1060010354215137,loss_cap,False,901.3371035987383
36,6,-6.583971492307796,loss_cap,False,894.7531321064305
37,4,0.8766912508411906,reset_recovery,True,895.6298233572717
38,6,-5.832588298111773,loss_cap,False,889.7972350591599
39,6,-11.67447587129675,loss_cap,False,878.1227591878632
40,9,-5.92480384980945,loss_cap,False,872.1979553380537
41,2,-2.6684591304938294,unfinished,False,869.5294962075599
