scanned_at,symbol,conf,age_min,fresh,png,entry,tp,sl,atr,rr,horizon_bars,use_stop,signal_time
2026-07-30T15:26:00.667892+00:00,NES_USDT_SWAP,0.705,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/NES_USDT_SWAP_20260730_1500.png,0.2163,0.20705363723906686,0.21999854510437325,0.0018492725521866262,2.4999999999999964,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,NOW_USDT_SWAP,0.635,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/NOW_USDT_SWAP_20260730_1500.png,107.75,101.55723056345384,110.22710777461846,1.2385538873092308,2.5000000000000027,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,BSB_USDT_SWAP,0.571,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BSB_USDT_SWAP_20260730_1500.png,0.1215,0.11823020948390837,0.12280791620643665,0.0006539581032183238,2.4999999999999947,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,WEN_USDT_SWAP,0.57,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/WEN_USDT_SWAP_20260730_1500.png,7.517,7.3417839200170665,7.587086431993174,0.03504321599658674,2.5,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,ESP_USDT_SWAP,0.557,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/ESP_USDT_SWAP_20260730_1500.png,0.07292,0.06003763379747659,0.07807294648100936,0.002576473240504681,2.5,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,TTWO_USDT_SWAP,0.526,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/TTWO_USDT_SWAP_20260730_1500.png,243.81,239.72169253089015,245.44532298764395,0.8176614938219687,2.499999999999991,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,MANA_USDT_SWAP,0.353,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/MANA_USDT_SWAP_20260730_1500.png,0.06572,0.06415665563021195,0.06634533774791522,0.00031266887395761157,2.500000000000011,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:26:00.667892+00:00,DATA_USDT_SWAP,0.341,26.0,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/DATA_USDT_SWAP_20260730_1500.png,0.223,0.2181926718370854,0.22492293126516585,0.0009614656325829212,2.4999999999999853,72,True,2026-07-30 15:00:00+00:00
2026-07-30T15:43:45.002919+00:00,SONY_USDT_SWAP,0.788,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SONY_USDT_SWAP_20260730_1515.png,22.87,22.411532267111184,23.05338709315553,0.09169354657776342,2.4999999999999902,72,True,2026-07-30 15:15:00+00:00
2026-07-30T15:43:45.002919+00:00,NOT_USDT_SWAP,0.756,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/NOT_USDT_SWAP_20260730_1515.png,0.0003289,0.00032156624343908857,0.0003318335026243646,1.4667513121822892e-06,2.4999999999999907,72,True,2026-07-30 15:15:00+00:00
2026-07-30T15:43:45.002919+00:00,KGEN_USDT_SWAP,0.753,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/KGEN_USDT_SWAP_20260730_1515.png,0.1833,0.1719006617995603,0.18785973528017588,0.0022798676400879415,2.499999999999994,72,True,2026-07-30 15:15:00+00:00
2026-07-30T15:43:45.002919+00:00,MANA_USDT_SWAP,0.746,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/MANA_USDT_SWAP_20260730_1515.png,0.06562,0.06405046594233967,0.06624781362306413,0.0003139068115320677,2.5,72,True,2026-07-30 15:15:00+00:00
2026-07-30T15:43:45.002919+00:00,RLS_USDT_SWAP,0.504,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RLS_USDT_SWAP_20260730_1515.png,0.001748,0.0016022144752175986,0.0018063142099129605,2.9157104956480304e-05,2.5,72,True,2026-07-30 15:15:00+00:00
2026-07-30T15:43:45.002919+00:00,SNX_USDT_SWAP,0.39,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SNX_USDT_SWAP_20260730_1515.png,0.208,0.20295652981847195,0.2100173880726112,0.0010086940363056068,2.5000000000000138,72,True,2026-07-30 15:15:00+00:00
2026-07-30T15:43:45.002919+00:00,BSB_USDT_SWAP,0.301,28.8,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BSB_USDT_SWAP_20260730_1515.png,0.1209,0.11761376594934349,0.1222144936202626,0.0006572468101313002,2.4999999999999947,72,True,2026-07-30 15:15:00+00:00
2026-07-30T16:01:08.092508+00:00,MANA_USDT_SWAP,0.848,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/MANA_USDT_SWAP_20260730_1545.png,0.06546,0.06391330991967042,0.06607867603213184,0.0003093380160659159,2.4999999999999774,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:01:08.092508+00:00,GMX_USDT_SWAP,0.758,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/GMX_USDT_SWAP_20260730_1545.png,6.114,5.837362599010831,6.224654960395667,0.05532748019783383,2.500000000000008,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:01:08.092508+00:00,VRT_USDT_SWAP,0.733,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/VRT_USDT_SWAP_20260730_1545.png,227.77,215.28255700983414,232.76497719606635,2.4974885980331747,2.5000000000000027,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:01:08.092508+00:00,RLS_USDT_SWAP,0.628,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RLS_USDT_SWAP_20260730_1545.png,0.001727,0.0015839757464886437,0.0017842097014045427,2.860485070227127e-05,2.4999999999999942,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:01:08.092508+00:00,SNX_USDT_SWAP,0.543,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SNX_USDT_SWAP_20260730_1545.png,0.2079,0.20307425275164165,0.20983029889934335,0.0009651494496716721,2.499999999999993,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:01:08.092508+00:00,CELO_USDT_SWAP,0.471,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/CELO_USDT_SWAP_20260730_1545.png,0.06243,0.0610994112525641,0.06296223549897435,0.0002661177494871797,2.500000000000026,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:01:08.092508+00:00,SONY_USDT_SWAP,0.363,16.1,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SONY_USDT_SWAP_20260730_1545.png,22.92,22.476729352764234,23.09730825889431,0.0886541294471532,2.5,72,True,2026-07-30 15:45:00+00:00
2026-07-30T16:18:31.482253+00:00,MANA_USDT_SWAP,0.867,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/MANA_USDT_SWAP_20260730_1600.png,0.0654,0.0638387877825511,0.06602448488697955,0.00031224244348977925,2.500000000000022,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,RLS_USDT_SWAP,0.778,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RLS_USDT_SWAP_20260730_1600.png,0.001727,0.0015891917645965976,0.001782123294161361,2.756164708068046e-05,2.500000000000004,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,GMX_USDT_SWAP,0.739,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/GMX_USDT_SWAP_20260730_1600.png,6.212,5.912265270510057,6.331893891795977,0.05994694589798857,2.5000000000000075,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,GPS_USDT_SWAP,0.6,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/GPS_USDT_SWAP_20260730_1600.png,0.009276,0.008690664458087,0.0095101342167652,0.00011706710838259991,2.5,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,CELO_USDT_SWAP,0.559,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/CELO_USDT_SWAP_20260730_1600.png,0.06249,0.061179453305952376,0.06301421867761904,0.0002621093388095241,2.50000000000002,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,WEN_USDT_SWAP,0.434,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/WEN_USDT_SWAP_20260730_1600.png,7.489,7.308381599844008,7.561247360062397,0.0361236800311983,2.5,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,RAVE_USDT_SWAP,0.429,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RAVE_USDT_SWAP_20260730_1600.png,0.2856,0.2745138808443958,0.2900344476622417,0.0022172238311208383,2.5000000000000124,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,BOME_USDT_SWAP,0.412,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BOME_USDT_SWAP_20260730_1600.png,0.0005839,0.0005352802000948407,0.0006033479199620637,9.72395998103187e-06,2.5000000000000058,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,SNX_USDT_SWAP,0.32,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SNX_USDT_SWAP_20260730_1600.png,0.2082,0.20346894898366724,0.21009242040653311,0.0009462102032665531,2.499999999999978,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:18:31.482253+00:00,ACH_USDT_SWAP,0.305,18.5,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/ACH_USDT_SWAP_20260730_1600.png,0.00449,0.004162035200782458,0.0046211859196870165,6.55929598435084e-05,2.5000000000000067,72,True,2026-07-30 16:00:00+00:00
2026-07-30T16:35:55.923428+00:00,GPS_USDT_SWAP,0.807,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/GPS_USDT_SWAP_20260730_1615.png,0.009464,0.008842259853937929,0.009712696058424829,0.00012434802921241424,2.4999999999999964,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,MANA_USDT_SWAP,0.789,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/MANA_USDT_SWAP_20260730_1615.png,0.06531,0.06377816008379747,0.06592273596648103,0.0003063679832405089,2.499999999999966,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,GMX_USDT_SWAP,0.755,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/GMX_USDT_SWAP_20260730_1615.png,6.242,5.949032036902196,6.359187185239121,0.05859359261956084,2.5000000000000075,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,AT_USDT_SWAP,0.747,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/AT_USDT_SWAP_20260730_1615.png,0.1331,0.129854961931267,0.1343980152274932,0.0006490076137466021,2.4999999999999893,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,CC_USDT_SWAP,0.742,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/CC_USDT_SWAP_20260730_1615.png,0.12074,0.1176127274499129,0.12199090902003484,0.0006254545100174212,2.4999999999999947,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,RLS_USDT_SWAP,0.717,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RLS_USDT_SWAP_20260730_1615.png,0.001695,0.0015502494956968406,0.0017529002017212636,2.8950100860631854e-05,2.5000000000000018,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,RAVE_USDT_SWAP,0.701,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RAVE_USDT_SWAP_20260730_1615.png,0.2842,0.27287003221265327,0.2887319871149387,0.002265993557469351,2.500000000000006,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,YB_USDT_SWAP,0.609,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/YB_USDT_SWAP_20260730_1615.png,0.06354,0.06181936649625232,0.06422825340149907,0.0003441267007495361,2.50000000000001,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,WEN_USDT_SWAP,0.575,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/WEN_USDT_SWAP_20260730_1615.png,7.464,7.284497199855151,7.53580112005794,0.03590056002896981,2.5000000000000124,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,APR_USDT_SWAP,0.474,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/APR_USDT_SWAP_20260730_1615.png,0.1924,0.18660302044115515,0.1947187918235379,0.0011593959117689658,2.5000000000000178,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,NOT_USDT_SWAP,0.471,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/NOT_USDT_SWAP_20260730_1615.png,0.0003289,0.0003218957199829188,0.0003317017120068325,1.400856003416243e-06,2.5,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,BOME_USDT_SWAP,0.465,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BOME_USDT_SWAP_20260730_1615.png,0.0005912,0.0005430173286594948,0.000610473068536202,9.636534268101027e-06,2.4999999999999942,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,SNX_USDT_SWAP,0.393,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SNX_USDT_SWAP_20260730_1615.png,0.208,0.20342830977054813,0.20982867609178074,0.0009143380458903707,2.4999999999999925,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,BONK_USDT_SWAP,0.362,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BONK_USDT_SWAP_20260730_1615.png,2.883e-06,2.8078349047563225e-06,2.913066038097471e-06,1.5033019048735506e-08,2.5000000000000213,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,XTZ_USDT_SWAP,0.321,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/XTZ_USDT_SWAP_20260730_1615.png,0.2056,0.20225406433904697,0.20693837426438122,0.000669187132190609,2.5,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:35:55.923428+00:00,HUMA_USDT_SWAP,0.312,20.9,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/HUMA_USDT_SWAP_20260730_1615.png,0.01945,0.01886250907425346,0.019684996370298614,0.0001174981851493078,2.4999999999999925,72,True,2026-07-30 16:15:00+00:00
2026-07-30T16:53:20.569462+00:00,AT_USDT_SWAP,0.835,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/AT_USDT_SWAP_20260730_1630.png,0.1338,0.1305367503647479,0.13510529985410083,0.0006526499270504167,2.5000000000000213,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,BOME_USDT_SWAP,0.826,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BOME_USDT_SWAP_20260730_1630.png,0.0005869,0.0005402660908981024,0.0006055535636407591,9.326781820379522e-06,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,GPS_USDT_SWAP,0.795,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/GPS_USDT_SWAP_20260730_1630.png,0.009561,0.008939027007228076,0.00980978919710877,0.00012439459855438466,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,CC_USDT_SWAP,0.787,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/CC_USDT_SWAP_20260730_1630.png,0.12075,0.11753181834634768,0.12203727266146092,0.000643636330730462,2.5000000000000107,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,RLS_USDT_SWAP,0.767,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RLS_USDT_SWAP_20260730_1630.png,0.00173,0.001576660246004209,0.0017913359015983162,3.066795079915816e-05,2.5000000000000053,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,XTZ_USDT_SWAP,0.723,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/XTZ_USDT_SWAP_20260730_1630.png,0.2055,0.20225020260054358,0.20679991895978256,0.0006499594798912806,2.4999999999999893,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,YB_USDT_SWAP,0.697,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/YB_USDT_SWAP_20260730_1630.png,0.06362,0.06197226888937715,0.06427909244424913,0.00032954622212456934,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,MANA_USDT_SWAP,0.661,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/MANA_USDT_SWAP_20260730_1630.png,0.06543,0.06387543436352622,0.06605182625458952,0.00031091312729475797,2.4999999999999667,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,LAB_USDT_SWAP,0.625,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/LAB_USDT_SWAP_20260730_1630.png,0.1452,0.13674278363111061,0.14858288654755575,0.0016914432737778786,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,ACH_USDT_SWAP,0.615,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/ACH_USDT_SWAP_20260730_1630.png,0.004483,0.004163147698633854,0.0046109409205464585,6.397046027322921e-05,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,TURBO_USDT_SWAP,0.61,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/TURBO_USDT_SWAP_20260730_1630.png,0.0007526,0.000737091879272623,0.0007588032482909508,3.101624145475392e-06,2.499999999999991,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,SHIB_USDT_SWAP,0.607,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SHIB_USDT_SWAP_20260730_1630.png,4.594e-06,4.4814275851892225e-06,4.639028965924311e-06,2.2514482962155508e-08,2.5000000000000284,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,NOT_USDT_SWAP,0.574,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/NOT_USDT_SWAP_20260730_1630.png,0.0003281,0.00032116745426985315,0.00033087301829205876,1.3865091460293706e-06,2.4999999999999902,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,RAVE_USDT_SWAP,0.543,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/RAVE_USDT_SWAP_20260730_1630.png,0.2843,0.27331502991174944,0.2886939880353002,0.0021969940176501134,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,VRT_USDT_SWAP,0.534,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/VRT_USDT_SWAP_20260730_1630.png,226.71,214.6480421831653,231.53478312673388,2.412391563366941,2.500000000000003,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,SHELL_USDT_SWAP,0.475,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/SHELL_USDT_SWAP_20260730_1630.png,0.01784,0.017362332717574154,0.01803106691297034,9.553345648516933e-05,2.500000000000009,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,CELO_USDT_SWAP,0.451,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/CELO_USDT_SWAP_20260730_1630.png,0.06248,0.06125049800360179,0.06297180079855928,0.0002459003992796411,2.500000000000007,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,BONK_USDT_SWAP,0.434,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/BONK_USDT_SWAP_20260730_1630.png,2.886e-06,2.8122752687022994e-06,2.91548989251908e-06,1.4744946259540111e-08,2.500000000000014,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,APR_USDT_SWAP,0.427,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/APR_USDT_SWAP_20260730_1630.png,0.1919,0.18562423326678693,0.1944103066932852,0.0012551533466426113,2.5,72,True,2026-07-30 16:30:00+00:00
2026-07-30T16:53:20.569462+00:00,WEN_USDT_SWAP,0.412,23.3,True,/Users/zhangzc/fable-trading/analysis/output/live_signals_v10/WEN_USDT_SWAP_20260730_1630.png,7.465,7.27760454272264,7.539958182910944,0.03747909145547196,2.5,72,True,2026-07-30 16:30:00+00:00
