signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp,hold_h,cohort,review_id,v9_status,v9_censored,v9_entry,v9_stop,v9_exit_time,v9_net_r,v9_mfe_r,parent_exit_before_joint,entry_premium_pct,cost_r,boundary_close_time,risk_atr,stop_anchor,stop_above_prior20_low,signal_atr,signal_rv,above_all_ma,momentum_ok,signal_body_atr,signal_ma_distance_atr,held_bars,max_close_r,trail_ever_armed,trail_arm_i,active_stop_at_exit,exit_stop_r,exit_bar_open,exit_bar_high,exit_bar_low,mfe_lower_r,mfe_upper_r,exit_stop_5m_time,exit_5m_complete,stop_5m_order_ambiguous,below_break_line,confirm_not_rising,lines_json,h12_complete,h12_close_r,h12_close_return,h12_max_r,h12_min_r,h12_first_touch,h24_complete,h24_close_r,h24_close_return,h24_max_r,h24_min_r,h24_first_touch,h48_complete,h48_close_r,h48_close_return,h48_max_r,h48_min_r,h48_first_touch,post_exit48_complete,post_exit48_max_r,post_exit48_min_r,category,exit_explanation,observations,research_questions
1488,2025-11-29 23:30:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,1441.0,47.0,binance_um:PIEVERSEUSDT:15m:box_any:1488,1489,2025-11-29 23:45:00+00:00,0.3388,0.3289,0.0098999999999999,0.0292207792207791,1508,2025-11-30 04:30:00+00:00,0.3362,trailing_stop,-0.0076741440377803,-0.0096741440377803,-0.262626262626261,-0.3310707070707058,False,2.3232323232323338,baseline,closed,0.0292207792207791,-0.3310707070707058,2025-11-29 23:45:00+00:00,later,2025-11,True,matched,1132.0,1085.0,2025-11-26 06:30:00+00:00,-1.0538068181818177,-0.0391700105596619,0.0371700105596619,-1.0538068181818177,2025-11-26 16:00:00+00:00,2.0,later,-96.741440377803,-76.741440377803,4.75,later,T292,closed,False,0.3433,0.31470000000000004,2025-11-30 05:00:00+00:00,-0.3351958041958057,0.6468531468531483,False,-1.3108068744538293,0.0684444444444447,,2.0312740775592353,信号收盘减2ATR,True,0.004873788382065967,0.6072759368202583,True,False,0.16414335980277178,0.7001740191586752,19,2.1515151515151576,True,1500.0,0.3362,-0.2626262626262627,0.3443,0.3443,0.3303,2.3232323232323338,2.3232323232323338,2025-11-30 04:35:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-11-26 23:00:00+00:00"", ""b_time"": ""2025-11-29 11:45:00+00:00"", ""c_time"": ""2025-11-29 20:45:00+00:00"", ""ap"": 0.4096, ""bp"": 0.34777213455612754, ""cp"": 0.3392, ""born_time"": ""2025-11-29 23:00:00+00:00"", ""break_time"": ""2025-11-29 23:30:00+00:00"", ""line_at_signal"": 0.3358136585237736, ""confirm_two_bar_change_pct"": 0.4448398576512469, ""confirm_last_bar_change_pct"": 0.2664298401420906}]",True,2.1515151515151576,0.06286894923258557,2.3232323232323338,-0.3939393939393968,up_first,True,-1.3030303030303043,-0.038075560802833475,2.3232323232323338,-1.4848484848484893,up_first,True,-1.4040404040404058,-0.04102715466351825,2.3232323232323338,-2.111111111111116,up_first,True,0.2828282828282863,-2.111111111111116,收盘激活追踪后仍亏,持仓第20根K，最低价0.3303触及当时已生效保护价0.3362；按追踪止损在0.3362退出，扣费后净-0.33R。,距V9 47根，较父V9独立模拟入场价-1.31%；初始风险2.92%（2.03个信号ATR），往返成本0.068R。 入场信号收盘在六均线上方，IMACD未同时满足向上和增强，相对成交量0.61倍。 原账本最大浮盈2.32R；5分钟审计得到实际止损前浮盈范围2.32–2.32R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价-0.26R，激活不保证保本。 退出下一根起48根内，最高回到原入场+0.28R，最低到-2.11R。,突破当时支撑或动能不完整，但此前单加六均线门未改善全池，不能直接套门；4ATR追踪在本单仍低于成本线；统一提保本可能损失其他赢家，需另做完整对照
3286,2025-12-18 17:00:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,3254.0,32.0,binance_um:PIEVERSEUSDT:15m:box_any:3286,3287,2025-12-18 17:15:00+00:00,0.3812,0.3704,0.0107999999999999,0.0283315844700943,3297,2025-12-18 19:45:00+00:00,0.3704,initial_stop,-0.0283315844700944,-0.0303315844700944,-1.0000000000000018,-1.0705925925925943,False,0.6111111111111119,baseline,closed,0.0283315844700943,-1.0705925925925943,2025-12-18 17:15:00+00:00,later,2025-12,True,matched,3532.0,3500.0,2025-12-21 06:30:00+00:00,-1.0618796992481203,-0.0343207776427703,0.0323207776427703,-1.0618796992481203,2025-12-21 07:30:00+00:00,2.0,later,-303.315844700944,-283.315844700944,2.5,later,T299,closed,False,0.3812,0.3598,2025-12-19 09:45:00+00:00,-1.0356261682242998,0.3224299065420573,False,0.0,0.07059259259259275,,1.9851089449329438,信号收盘减2ATR,True,0.00544050744800044,1.240629071214419,True,True,-0.3676127675801759,0.7931316306825481,10,0.44444444444444786,False,,0.3704,-1.0,0.3749,0.3754,0.3693,0.6111111111111119,0.6111111111111119,2025-12-18 19:45:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-12-12 06:15:00+00:00"", ""b_time"": ""2025-12-17 18:30:00+00:00"", ""c_time"": ""2025-12-18 09:30:00+00:00"", ""ap"": 0.5176, ""bp"": 0.3985, ""cp"": 0.3854, ""born_time"": ""2025-12-18 11:45:00+00:00"", ""break_time"": ""2025-12-18 17:00:00+00:00"", ""line_at_signal"": 0.37823724007561443, ""confirm_two_bar_change_pct"": 1.0601643254704252, ""confirm_last_bar_change_pct"": -0.5217845030002666}]",True,-0.9074074074074071,-0.02570828961175231,0.6111111111111119,-1.1018518518518512,down_first,True,-0.8888888888888906,-0.025183630640083887,0.6111111111111119,-1.4074074074074097,down_first,True,-1.120370370370373,-0.031741867785939126,0.6111111111111119,-1.9166666666666705,down_first,True,-0.3703703703703715,-1.9166666666666705,推进不足后止损,持仓第11根K，最低价0.3693触及当时已生效保护价0.3704；按初始止损在0.3704退出，扣费后净-1.07R。,距V9 32根，较父V9独立模拟入场价+0.00%；初始风险2.83%（1.99个信号ATR），往返成本0.071R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.24倍。 原账本最大浮盈0.61R；5分钟审计得到实际止损前浮盈范围0.61–0.61R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.44R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.37R，最低到-1.92R。,当前事实不足以提出特定改法；先保留原规则作为对照。
4116,2025-12-27 08:30:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,4100.0,16.0,binance_um:PIEVERSEUSDT:15m:box_any:4116,4117,2025-12-27 08:45:00+00:00,0.4696,0.4602,0.0094,0.0200170357751278,4201,2025-12-28 05:45:00+00:00,0.4832,trailing_stop,0.028960817717206,0.026960817717206,1.4468085106382906,1.3468936170212693,False,4.159574468085101,baseline,closed,0.0200170357751278,1.3468936170212693,2025-12-27 08:45:00+00:00,later,2025-12,True,matched,3443.0,3427.0,2025-12-20 08:15:00+00:00,4.995542857142902,0.0956477024070023,0.0191466083150983,4.995542857142902,2025-12-20 19:45:00+00:00,1.0,later,269.60817717206,289.60817717206,21.0,later,T311,closed,False,0.4634,0.4535,2025-12-28 05:45:00+00:00,1.906383838383847,4.575757575757598,False,1.3379369874838343,0.09991489361702108,,2.0301933413225495,信号收盘减2ATR,True,0.004630100891709399,4.835173342251845,True,True,-1.317465891709322,1.0643606736182976,84,3.882978723404245,True,4147.0,0.4832,1.446808510638295,0.4855,0.4865,0.4827,4.159574468085101,4.159574468085101,2025-12-28 05:55:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2025-12-22 18:00:00+00:00"", ""b_time"": ""2025-12-25 05:45:00+00:00"", ""c_time"": ""2025-12-27 05:15:00+00:00"", ""ap"": 0.5358, ""bp"": 0.4992, ""cp"": 0.4697, ""born_time"": ""2025-12-27 07:30:00+00:00"", ""break_time"": ""2025-12-27 08:30:00+00:00"", ""line_at_signal"": 0.468112970711297, ""confirm_two_bar_change_pct"": 0.4922945205479312, ""confirm_last_bar_change_pct"": -1.2825904121110288}]",True,1.0106382978723392,0.020229982964224957,1.6276595744680797,0.0,up_first,True,1.1382978723404218,0.02278534923339004,1.9680851063829705,-0.22340425531914748,up_first,True,2.4255319148936105,0.048551959114139676,4.159574468085101,-0.22340425531914748,up_first,True,6.9148936170212565,0.7234042553191445,盈利保护退出,持仓第85根K，最低价0.4827触及当时已生效保护价0.4832；按追踪止损在0.4832退出，扣费后净+1.35R。,距V9 16根，较父V9独立模拟入场价+1.34%；初始风险2.00%（2.03个信号ATR），往返成本0.100R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量4.84倍。 原账本最大浮盈4.16R；5分钟审计得到实际止损前浮盈范围4.16–4.16R（若上下界不同，触及止损的5分钟内先后未知）。 已收盘触及2R并激活追踪；退出时保护在入场价+1.45R，激活不保证保本。 退出下一根起48根内，最高回到原入场+6.91R，最低到+0.72R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价；作为盈利对照保留：任何更早止盈/更严过滤都需计算会损失多少这类赢家
5896,2026-01-14 21:30:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,5790.0,106.0,binance_um:PIEVERSEUSDT:15m:box_any:5896,5897,2026-01-14 21:45:00+00:00,0.5061,0.4935,0.0125999999999999,0.0248962655601658,5962,2026-01-15 14:00:00+00:00,0.4935,initial_stop,-0.0248962655601658,-0.0268962655601658,-1.0000000000000009,-1.0803333333333347,False,1.10317460317461,baseline,closed,0.0248962655601658,-1.0803333333333347,2026-01-14 21:45:00+00:00,later,2026-01,True,matched,6726.0,6620.0,2026-01-23 13:00:00+00:00,-1.0635294117647045,-0.0334814814814813,0.0314814814814813,-1.0635294117647045,2026-01-23 17:00:00+00:00,2.0,later,-268.962655601658,-248.962655601658,16.25,later,T323,closed,False,0.4978,0.4698,2026-01-18 23:45:00+00:00,0.0680142857142864,1.1571428571428555,False,1.6673362796303604,0.08033333333333369,,1.9907633163745555,信号收盘减2ATR,True,0.00632923055009182,0.948972271202849,True,False,0.04739912658034155,1.0746387032736688,65,0.8730158730158777,False,,0.49350000000000005,-1.0,0.5011,0.5022,0.4902,1.10317460317461,1.10317460317461,2026-01-15 14:10:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-01-09 15:15:00+00:00"", ""b_time"": ""2026-01-14 04:30:00+00:00"", ""c_time"": ""2026-01-14 16:00:00+00:00"", ""ap"": 0.7194, ""bp"": 0.5302, ""cp"": 0.5118, ""born_time"": ""2026-01-14 18:15:00+00:00"", ""break_time"": ""2026-01-14 21:30:00+00:00"", ""line_at_signal"": 0.5007592677345538, ""confirm_two_bar_change_pct"": 0.7764284292255619, ""confirm_last_bar_change_pct"": 0.039525691699604515}]",True,-0.4682539682539716,-0.011657775143252391,0.17460317460317376,-0.6190476190476196,neither,True,-0.015873015873014196,-0.00039517881841533153,1.10317460317461,-0.6190476190476196,up_first,True,-0.17460317460317376,-0.004346967002568647,1.10317460317461,-0.8333333333333377,up_first,True,0.7698412698412765,-1.2380952380952437,到过1R后回吐,持仓第66根K，最低价0.4902触及当时已生效保护价0.4935；按初始止损在0.4935退出，扣费后净-1.08R。,距V9 106根，较父V9独立模拟入场价+1.67%；初始风险2.49%（1.99个信号ATR），往返成本0.080R。 入场信号收盘在六均线上方，IMACD未同时满足向上和增强，相对成交量0.95倍。 原账本最大浮盈1.10R；5分钟审计得到实际止损前浮盈范围1.10–1.10R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.87R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.77R，最低到-1.24R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价；突破当时支撑或动能不完整，但此前单加六均线门未改善全池，不能直接套门
7159,2026-01-28 01:15:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,7094.0,65.0,binance_um:PIEVERSEUSDT:15m:box_any:7159,7160,2026-01-28 01:30:00+00:00,0.6216,0.6024,0.0191999999999999,0.0308880308880308,7197,2026-01-28 10:45:00+00:00,0.6024,initial_stop,-0.0308880308880308,-0.0328880308880308,-0.9999999999999984,-1.0647499999999983,False,2.0885416666666625,baseline,closed,0.0308880308880308,-1.0647499999999983,2026-01-28 01:30:00+00:00,later,2026-01,True,matched,7391.0,7326.0,2026-01-30 11:15:00+00:00,1.3604150943396198,0.0294414046549611,0.0216414863209473,1.3604150943396198,2026-01-31 03:30:00+00:00,2.0,later,-328.880308880308,-308.880308880308,9.25,later,T329,closed,False,0.5953,0.5784,2026-01-28 07:00:00+00:00,0.9828047337278022,3.9289940828402248,False,4.41794053418445,0.06475000000000002,,2.120970409945759,近5根低点减0.2ATR,True,0.009052460095608316,2.1929544051217054,True,True,0.03314016265541111,1.508709239852588,37,1.8333333333333344,False,,0.6024,-1.0,0.6118,0.6133,0.5995,2.0885416666666625,2.0885416666666625,2026-01-28 10:55:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-01-23 05:15:00+00:00"", ""b_time"": ""2026-01-25 18:00:00+00:00"", ""c_time"": ""2026-01-26 16:30:00+00:00"", ""ap"": 0.6554, ""bp"": 0.6345, ""cp"": 0.6283, ""born_time"": ""2026-01-26 18:45:00+00:00"", ""break_time"": ""2026-01-28 01:15:00+00:00"", ""line_at_signal"": 0.6154921810699587, ""confirm_two_bar_change_pct"": 2.1696252465483123, ""confirm_last_bar_change_pct"": 0.06439150032195862}]",True,0.2656249999999997,0.008204633204633272,0.5729166666666673,-0.5625000000000018,neither,True,-0.10416666666666678,-0.003217503217503248,2.0885416666666625,-0.5625000000000018,up_first,True,-0.6874999999999997,-0.021235521235521193,2.0885416666666625,-1.1510416666666674,up_first,True,-0.3958333333333361,-3.416666666666667,盘中到2R但收盘未激活,持仓第38根K，最低价0.5995触及当时已生效保护价0.6024；按初始止损在0.6024退出，扣费后净-1.06R。,距V9 65根，较父V9独立模拟入场价+4.42%；初始风险3.09%（2.12个信号ATR），往返成本0.065R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.19倍。 原账本最大浮盈2.09R；5分钟审计得到实际止损前浮盈范围2.09–2.09R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.83R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-0.40R，最低到-3.42R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价；盘中高点与收盘触发存在差异；此前全池最高价激活试验未通过，不能凭此单直接修改
9530,2026-02-21 18:00:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,htf,9501.0,29.0,binance_um:PIEVERSEUSDT:15m:box_any:9530,9531,2026-02-21 18:15:00+00:00,0.4216,0.4153,0.0062999999999999,0.014943074003795,9547,2026-02-21 22:15:00+00:00,0.4153,initial_stop,-0.014943074003795,-0.016943074003795,-1.000000000000001,-1.133841269841272,False,0.2380952380952393,baseline,closed,0.014943074003795,-1.133841269841272,2026-02-21 18:15:00+00:00,later,2026-02,True,matched,9190.0,9161.0,2026-02-18 05:00:00+00:00,1.718440000000022,0.0212730873978708,0.0123793018073779,1.718440000000022,2026-02-18 16:00:00+00:00,1.0,later,-169.43074003795002,-149.43074003795,4.0,later,T346,closed,False,0.4158,0.4118,2026-02-21 22:15:00+00:00,-0.13290000000000435,3.2749999999999972,False,1.3949013949013933,0.13384126984127043,,1.9498724287749105,信号收盘减2ATR,True,0.003230980605207189,1.7278132051407828,True,True,-0.30950356012300334,0.5604575828558777,16,0.07936507936507979,False,,0.4153,-1.0,0.4166,0.4169,0.4143,0.23809523809523936,0.23809523809523936,2026-02-21 22:20:00+00:00,True,False,False,False,"[{""kind"": ""htf"", ""source_tf"": ""1h"", ""a_time"": ""2026-02-08 08:00:00+00:00"", ""b_time"": ""2026-02-13 22:00:00+00:00"", ""c_time"": ""2026-02-15 17:00:00+00:00"", ""ap"": 0.4618, ""bp"": 0.4436, ""cp"": 0.4392, ""born_time"": ""2026-02-16 02:00:00+00:00"", ""break_time"": ""2026-02-21 17:00:00+00:00"", ""line_at_signal"": 0.41806567164179104, ""confirm_two_bar_change_pct"": 1.4395393474088358, ""confirm_last_bar_change_pct"": -0.9372071227741308}]",True,-0.6190476190476153,-0.009250474383301621,0.23809523809523936,-0.6507936507936525,neither,True,-1.9365079365079432,-0.028937381404174567,0.23809523809523936,-2.206349206349211,down_first,True,-3.111111111111117,-0.046489563567362335,0.23809523809523936,-3.428571428571436,down_first,True,-1.0634920634920655,-3.428571428571436,推进不足后止损,持仓第17根K，最低价0.4143触及当时已生效保护价0.4153；按初始止损在0.4153退出，扣费后净-1.13R。,距V9 29根，较父V9独立模拟入场价+1.39%；初始风险1.49%（1.95个信号ATR），往返成本0.134R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.73倍。 原账本最大浮盈0.24R；5分钟审计得到实际止损前浮盈范围0.24–0.24R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.08R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场-1.06R，最低到-3.43R。,已比V9入场更贵，需评估确认收益能否覆盖追价代价
10708,2026-03-06 00:30:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,10638.0,70.0,binance_um:PIEVERSEUSDT:15m:box_any:10708,10709,2026-03-06 00:45:00+00:00,0.5581,0.5463,0.0118,0.0211431643074718,10757,2026-03-06 12:45:00+00:00,0.5463,initial_stop,-0.0211431643074718,-0.0231431643074718,-1.0000000000000018,-1.0945932203389848,False,1.7796610169491398,baseline,closed,0.0211431643074718,-1.0945932203389848,2026-03-06 00:45:00+00:00,later,2026-03,True,matched,10624.0,10554.0,2026-03-05 03:30:00+00:00,1.7559047619047736,0.0346886171213547,0.0197554092191908,1.7559047619047736,2026-03-06 05:30:00+00:00,1.0,later,-231.431643074718,-211.431643074718,12.0,later,T360,closed,False,0.5482,0.526,2026-03-06 22:00:00+00:00,-0.18902702702702764,1.3918918918918888,False,1.8059102517329562,0.0945932203389828,,2.2735783774847036,近5根低点减0.2ATR,False,0.005190056396056407,2.4357090264316517,True,True,-0.46242272084433705,0.9816849011258216,48,1.5169491525423615,False,,0.5463,-1.0,0.5479,0.5528,0.5463,1.7796610169491398,1.7796610169491398,2026-03-06 12:45:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-03-02 17:00:00+00:00"", ""b_time"": ""2026-03-05 13:15:00+00:00"", ""c_time"": ""2026-03-05 21:30:00+00:00"", ""ap"": 0.6218, ""bp"": 0.565015243040825, ""cp"": 0.5568, ""born_time"": ""2026-03-05 23:45:00+00:00"", ""break_time"": ""2026-03-06 00:30:00+00:00"", ""line_at_signal"": 0.5556551182673346, ""confirm_two_bar_change_pct"": 0.7763134139736616, ""confirm_last_bar_change_pct"": -0.41034790365744866}]",True,1.5169491525423615,0.03207310517828321,1.7796610169491398,-0.3898305084745793,up_first,True,0.02542372881355645,0.0005375380756136305,1.7796610169491398,-0.7033898305084798,up_first,True,-0.8644067796610134,-0.018276294570865437,1.7796610169491398,-0.9067796610169503,up_first,True,0.9745762711864341,-2.6694915254237284,到过1R后回吐,持仓第49根K，最低价0.5463触及当时已生效保护价0.5463；按初始止损在0.5463退出，扣费后净-1.09R。,距V9 70根，较父V9独立模拟入场价+1.81%；初始风险2.11%（2.27个信号ATR），往返成本0.095R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量2.44倍。 原账本最大浮盈1.78R；5分钟审计得到实际止损前浮盈范围1.78–1.78R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘1.52R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+0.97R，最低到-2.67R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价
11728,2026-03-16 15:30:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,11669.0,59.0,binance_um:PIEVERSEUSDT:15m:box_any:11728,11729,2026-03-16 15:45:00+00:00,0.5368,0.5241,0.0127,0.0236587183308495,11774,2026-03-17 03:00:00+00:00,0.5241,initial_stop,-0.0236587183308495,-0.0256587183308495,-0.9999999999999992,-1.084535433070865,False,0.7795275590551082,baseline,closed,0.0236587183308495,-1.084535433070865,2026-03-16 15:45:00+00:00,later,2026-03,True,matched,12271.0,12212.0,2026-03-22 07:15:00+00:00,-1.1214444444444442,-0.0184684354986276,0.0164684354986276,-1.1214444444444442,2026-03-22 09:00:00+00:00,1.0,later,-256.587183308495,-236.587183308495,11.25,later,T383,closed,False,0.5174,0.5068,2026-03-17 23:45:00+00:00,3.015584905660393,6.377358490566071,False,3.7495168148434566,0.08453543307086586,,2.396083228545914,近5根低点减0.2ATR,True,0.0053003167205118995,1.5046814628448197,True,True,0.6603378976307726,1.6549789015995193,45,0.4251968503936962,False,,0.5241,-1.0,0.5252,0.5259,0.5218,0.7795275590551082,0.7795275590551082,2026-03-17 03:05:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-03-13 21:45:00+00:00"", ""b_time"": ""2026-03-16 02:15:00+00:00"", ""c_time"": ""2026-03-16 08:15:00+00:00"", ""ap"": 0.5477, ""bp"": 0.5342, ""cp"": 0.5326, ""born_time"": ""2026-03-16 10:30:00+00:00"", ""break_time"": ""2026-03-16 15:30:00+00:00"", ""line_at_signal"": 0.5307928571428572, ""confirm_two_bar_change_pct"": 1.1113203993219134, ""confirm_last_bar_change_pct"": 0.7129455909943738}]",True,0.15748031496062076,0.0037257824143068774,0.7795275590551082,-0.8425196850393705,neither,True,0.039370078740153004,0.0009314456035767193,0.7795275590551082,-0.8425196850393705,neither,True,-0.7480314960629946,-0.017697466467958334,0.7795275590551082,-1.2362204724409442,down_first,True,3.362204724409434,-1.2362204724409442,推进不足后止损,持仓第46根K，最低价0.5218触及当时已生效保护价0.5241；按初始止损在0.5241退出，扣费后净-1.08R。,距V9 59根，较父V9独立模拟入场价+3.75%；初始风险2.37%（2.40个信号ATR），往返成本0.085R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量1.50倍。 原账本最大浮盈0.78R；5分钟审计得到实际止损前浮盈范围0.78–0.78R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘0.43R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+3.36R，最低到-1.24R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价；退出后48根内曾回到+1R；属事后重启机会，不能证明放宽原止损会赚钱
13161,2026-03-31 13:45:00+00:00,PIEVERSEUSDT,PIEVERSE,15m,chart,13111.0,50.0,binance_um:PIEVERSEUSDT:15m:box_any:13161,13162,2026-03-31 14:00:00+00:00,0.5279,0.5213,0.0066,0.0125023678727032,13165,2026-03-31 14:45:00+00:00,0.5213,initial_stop,-0.0125023678727033,-0.0145023678727033,-1.0000000000000044,-1.1599696969697004,False,0.1363636363636371,baseline,closed,0.0125023678727032,-1.1599696969697004,2026-03-31 14:00:00+00:00,later,2026-03,True,matched,12169.0,12119.0,2026-03-21 05:45:00+00:00,-0.8172500000000079,-0.0131742077303537,0.0161201685290346,-0.8172500000000079,2026-03-21 14:15:00+00:00,1.0,later,-145.023678727033,-125.023678727033,0.75,later,T390,closed,False,0.5173,0.504,2026-04-01 06:30:00+00:00,1.0876240601503793,2.2180451127819563,False,2.049101101875128,0.15996969696969576,,2.145645809993619,信号收盘减2ATR,True,0.0030759969652305657,0.6658951541029836,True,True,0.06501956999979898,0.8923935982473022,3,-0.09090909090909703,False,,0.5213,-1.0,0.5239,0.5246,0.5203,0.13636363636363713,0.13636363636363713,2026-03-31 14:50:00+00:00,True,False,False,False,"[{""kind"": ""chart"", ""source_tf"": ""15m"", ""a_time"": ""2026-03-27 20:15:00+00:00"", ""b_time"": ""2026-03-31 02:30:00+00:00"", ""c_time"": ""2026-03-31 09:45:00+00:00"", ""ap"": 0.5493, ""bp"": 0.5289, ""cp"": 0.5278, ""born_time"": ""2026-03-31 12:00:00+00:00"", ""break_time"": ""2026-03-31 13:45:00+00:00"", ""line_at_signal"": 0.5259670926517572, ""confirm_two_bar_change_pct"": 0.24705435195742087, ""confirm_last_bar_change_pct"": 0.018960940462653397}]",True,-0.5151515151515218,-0.00644061375260474,0.13636363636363713,-2.09090909090908,down_first,True,-0.1060606060606104,-0.0013260087137716425,0.13636363636363713,-2.09090909090908,down_first,True,1.348484848484841,0.016859253646523964,2.6969696969696653,-2.09090909090908,down_first,True,2.6969696969696653,-2.09090909090908,推进不足后止损,持仓第4根K，最低价0.5203触及当时已生效保护价0.5213；按初始止损在0.5213退出，扣费后净-1.16R。,距V9 50根，较父V9独立模拟入场价+2.05%；初始风险1.25%（2.15个信号ATR），往返成本0.160R。 入场信号收盘在六均线上方，IMACD向上且增强，相对成交量0.67倍。 原账本最大浮盈0.14R；5分钟审计得到实际止损前浮盈范围0.14–0.14R（若上下界不同，触及止损的5分钟内先后未知）。 退出前最高收盘-0.09R，未收盘达到2R，原追踪未激活。 退出下一根起48根内，最高回到原入场+2.70R，最低到-2.09R。,等待超过48根，需检验突破时原启动结构是否已失效；已比V9入场更贵，需评估确认收益能否覆盖追价代价；退出后48根内曾回到+1R；属事后重启机会，不能证明放宽原止损会赚钱
