fold,events,symbols,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_net_r,median_hold_bars,p95_net_bp,max_net_bp,positive_symbol_share,runner_armed_share,banked_any_share,top_score_decile_events,top_score_decile_mean_net_bp,week_clusters,week_cluster_signflip_p,mean_capped_net_r,median_net_r,p95_raw_net_r
legacy_2022H2,2,2,60.11139887324199,40.111398873241974,40.111398873241974,0.5,1.0340672672643112,0.1599409748901676,30.0,2195.5632751070875,2435.0579280219595,0.5,0.5,0.5,1,-2354.8351302754754,2,0.6,0.1599409748901676,0.1599409748901676,1.2115971760746538
legacy_2023H1,3,3,309.3575989690785,289.3575989690785,-729.4386181369528,0.3333333333333333,1.4734243334145984,0.0645266147663236,7.0,2358.56534182593,2701.6768929329173,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,-729.4386181369528,2,0.6,0.0645266147663236,-0.6562019721130621,1.417297187221224
current_2025H2,1,1,5388.882043744086,5368.882043744086,5368.882043744086,1.0,inf,1.5006953970633274,90.0,5368.882043744086,5368.882043744086,1.0,1.0,1.0,1,5368.882043744086,1,0.6666666666666666,1.5006953970633274,1.5006953970633274,1.5006953970633274
current_2026P1,11,11,-125.77632655778524,-145.77632655778524,-731.9489016980851,0.4545454545454545,0.7844355909380489,-0.0730840095815752,21.0,1897.3027964550192,2207.3262539790876,0.4545454545454545,0.2727272727272727,0.4545454545454545,2,605.7965951391906,6,0.8461538461538461,-0.0730840095815752,-0.5542094595663852,1.1152962667354624
