n,wins,win_rate,sum_net_r,mean_net_r,mean_net_bp,pf_r,mean_win_r,mean_loss_r,gt5_final_net_r,gt10_final_net_r,event_ordered_max_drawdown_r,drawdown_basis,arm,period,matched_n,paired_target_win_rate,random_win_rate,random_mean_net_r,random_mean_net_bp,paired_excess_mean_r,paired_excess_mean_bp
18934,5430,0.2867856765606845,-1716.4686432230906,-0.09065536300956431,-19.79500792496605,0.8758169962508404,2.229396181887537,-1.0235552362909077,482,133,2318.7405955073964,exit_ordered_event_r_nonaccount,baseline,full,18911,0.28697583417058853,0.25635873301253237,-0.17227242727300748,-26.66789090792706,0.08230622586371882,6.999220702371896
10167,3292,0.3237926625356546,320.5971914064392,0.031533116101744786,-2.0702901108164493,1.0456015229672313,2.2329898388543548,-1.0226044157239413,286,76,1104.3692058146037,exit_ordered_event_r_nonaccount,baseline,earlier,10153,0.323943661971831,0.2631734462720378,-0.13788122292278407,-22.841969055962036,0.1700486637512025,20.875881746475805
8763,2136,0.2437521396781924,-2036.962565940114,-0.2324503669907696,-40.25154025040312,0.7000302316857056,2.2254667387940907,-1.0246807786335133,196,57,2064.563780219541,exit_ordered_event_r_nonaccount,baseline,later,8745,0.2439108061749571,0.24802744425385934,-0.21328590016405202,-31.254372399131945,-0.01856123463838427,-8.860262147955787
18912,5422,0.28669627749576987,-1722.8674992466476,-0.09109916979942088,-19.866903215627474,0.8752273989431993,2.2289177424987705,-1.0235774276556697,480,133,2322.6921944232536,exit_ordered_event_r_nonaccount,joint_h1_recheck,full,18905,0.28680243321872523,0.243480560698228,-0.17968541137202407,-25.316598404139302,0.08895922584874803,5.563013913694417
10159,3290,0.32385077271384977,327.07800599225425,0.03219588601164034,-1.9687609451218122,1.0465694568803687,2.234201436162186,-1.0224843090670168,286,76,1102.653385983979,exit_ordered_event_r_nonaccount,joint_h1_recheck,earlier,10144,0.32373817034700314,0.25768927444794953,-0.12604080435149442,-18.574816572208434,0.15818724870364032,16.525684335049817
8749,2130,0.24345639501657332,-2049.8422365494866,-0.23429446068687698,-40.54136905841816,0.6978189231645805,2.2223697233700137,-1.024851147805955,194,57,2071.5749262387512,exit_ordered_event_r_nonaccount,joint_h1_recheck,later,8744,0.24359560841720038,0.2260978956999085,-0.2467737592415333,-33.96228888349315,0.012970718079774301,-6.414539818020565
