conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,predicted_core_bars,symbol,window_len,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.2874002754688263,373,2026-05-03T12:15:00+00:00,370.0,2026-05-03T11:30:00+00:00,367,2026-05-03T10:45:00+00:00,4,377,2026-05-03T13:15:00+00:00,7,0G_USDT_SWAP,16,362,2026-05-03T09:30:00+00:00,0.31372982263565063,0.7486640810966492,0.45165225863456726,0.568551778793335
0.27311256527900696,383,2026-05-03T14:45:00+00:00,380.5,2026-05-03T14:00:00+00:00,378,2026-05-03T13:30:00+00:00,3,386,2026-05-03T15:30:00+00:00,6,0G_USDT_SWAP,14,373,2026-05-03T12:15:00+00:00,0.35009056329727173,0.7910722494125366,0.44682636857032776,0.5266975164413452
0.26239168643951416,382,2026-05-03T14:30:00+00:00,379.0,2026-05-03T13:45:00+00:00,376,2026-05-03T13:00:00+00:00,4,386,2026-05-03T15:30:00+00:00,7,0G_USDT_SWAP,16,371,2026-05-03T11:45:00+00:00,0.3103206157684326,0.7507364153862,0.41340747475624084,0.5169452428817749
0.25890296697616577,383,2026-05-03T14:45:00+00:00,380.0,2026-05-03T14:00:00+00:00,377,2026-05-03T13:15:00+00:00,3,386,2026-05-03T15:30:00+00:00,7,0G_USDT_SWAP,15,372,2026-05-03T12:00:00+00:00,0.3429878354072571,0.8023017048835754,0.418567031621933,0.5205298662185669
0.41700318455696106,383,2026-05-03T14:45:00+00:00,380.0,2026-05-03T14:00:00+00:00,377,2026-05-03T13:15:00+00:00,4,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,17,371,2026-05-03T11:45:00+00:00,0.35903701186180115,0.7667163014411926,0.42532435059547424,0.518197774887085
0.4025440812110901,383,2026-05-03T14:45:00+00:00,380.0,2026-05-03T14:00:00+00:00,377,2026-05-03T13:15:00+00:00,4,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,16,372,2026-05-03T12:00:00+00:00,0.3116346299648285,0.7508432269096375,0.4128533899784088,0.5208873152732849
0.3509371280670166,384,2026-05-03T15:00:00+00:00,381.5,2026-05-03T14:30:00+00:00,379,2026-05-03T13:45:00+00:00,3,387,2026-05-03T15:45:00+00:00,6,0G_USDT_SWAP,14,374,2026-05-03T12:30:00+00:00,0.3517167270183563,0.7887752652168274,0.45153436064720154,0.5336485505104065
0.3277342915534973,384,2026-05-03T15:00:00+00:00,381.0,2026-05-03T14:15:00+00:00,378,2026-05-03T13:30:00+00:00,3,387,2026-05-03T15:45:00+00:00,7,0G_USDT_SWAP,15,373,2026-05-03T12:15:00+00:00,0.3424813449382782,0.8015875816345215,0.44196146726608276,0.5407232046127319
0.25848132371902466,384,2026-05-03T15:00:00+00:00,382.0,2026-05-03T14:30:00+00:00,380,2026-05-03T14:00:00+00:00,3,387,2026-05-03T15:45:00+00:00,5,0G_USDT_SWAP,13,375,2026-05-03T12:45:00+00:00,0.38857004046440125,0.766864538192749,0.4551936089992523,0.5392911434173584
0.5880221128463745,384,2026-05-03T15:00:00+00:00,381.0,2026-05-03T14:15:00+00:00,378,2026-05-03T13:30:00+00:00,4,388,2026-05-03T16:00:00+00:00,7,0G_USDT_SWAP,16,373,2026-05-03T12:15:00+00:00,0.3119018077850342,0.7525726556777954,0.441626638174057,0.5357369184494019
