direction,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
-1,121,-27.934117105013243,-40.57557146802225,-3380.0281697066025,0.4473823945538217,False,0.21487603305785125,95,0
1,130,-6.170956416784203,-41.01268010281265,-802.2243341819465,0.8745827215813169,False,0.2923076923076923,92,0
