cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,2,-4.338856070363249,capacity,False,995.6611439296368
1,2,-12.269964350245914,capacity,False,983.3911795793908
2,1,-5.96408108108119,capacity,False,977.4270984983096
3,3,-39.9465737325155,capacity,False,937.4805247657941
4,3,-16.517240487084337,capacity,False,920.9632842787098
5,1,-3.708283464566989,capacity,False,917.2550008141428
6,1,-4.203045454544963,capacity,False,913.0519553595979
7,2,-22.954651956922703,capacity,False,890.0973034026752
8,3,-37.059953903674796,capacity,False,853.0373494990004
9,3,-8.480717201232324,capacity,False,844.556632297768
10,3,-34.88003148640132,capacity,False,809.6766008113667
11,2,-10.256946904010988,capacity,False,799.4196539073557
12,2,-10.930261925822947,capacity,False,788.4893919815328
13,3,-16.938837745441333,capacity,False,771.5505542360914
14,2,-7.590557217866717,capacity,False,763.9599970182247
15,3,-32.13352684267045,capacity,False,731.8264701755543
16,2,-18.38196458461516,capacity,False,713.4445055909391
17,2,-5.900980635245787,capacity,False,707.5435249556933
18,1,1.884827118644239,reset_recovery,True,709.4283520743376
19,2,-22.080736619930803,capacity,False,687.3476154544068
20,2,-17.084906748830804,capacity,False,670.262708705576
21,3,-12.87871323999525,capacity,False,657.3839954655807
22,1,1.8276967509025326,reset_recovery,True,659.2116922164832
23,2,-8.246585752394367,capacity,False,650.9651064640889
24,2,-12.230661981983076,capacity,False,638.7344444821058
25,2,4.824328725527835,reset_recovery,True,643.5587732076336
26,3,-25.232217293216536,capacity,False,618.3265559144171
27,2,-14.742488715682839,capacity,False,603.5840671987343
28,2,-15.32777822727246,capacity,False,588.2562889714618
29,1,-3.211194444444345,capacity,False,585.0450945270175
30,1,-1.6480621761659222,capacity,False,583.3970323508515
31,3,-21.312902770528012,capacity,False,562.0841295803235
32,2,1.3589106616979052,reset_recovery,True,563.4430402420214
33,2,3.227733041414467,reset_recovery,True,566.6707732834359
34,1,1.9607312500000944,reset_recovery,True,568.631504533436
35,3,22.468390680767925,reset_recovery,True,591.0998952142039
36,2,-11.013383733924798,capacity,False,580.0865114802791
37,2,-8.24631677376567,capacity,False,571.8401947065134
38,3,-13.10178758612301,capacity,False,558.7384071203904
39,1,2.045404907975467,reset_recovery,True,560.7838120283659
40,1,0.7222941176472659,reset_recovery,True,561.5061061460132
41,2,-5.150259405425004,capacity,False,556.3558467405882
42,1,2.6663073684210303,reset_recovery,True,559.0221541090092
43,1,2.1577801608578966,reset_recovery,True,561.1799342698671
44,2,5.257692799644019,reset_recovery,True,566.4376270695111
45,4,-29.08173685241195,capacity,False,537.3558902170992
46,3,-22.952933593050034,capacity,False,514.4029566240491
47,3,4.132714615586224,reset_recovery,True,518.5356712396353
48,1,1.8024444444446317,reset_recovery,True,520.33811568408
49,5,-13.019121873105519,capacity,False,507.31899381097446
50,4,11.732663115619516,reset_recovery,True,519.051656926594
51,4,-13.20038509933272,capacity,False,505.85127182726126
52,1,2.526504009163773,reset_recovery,True,508.37777583642503
53,1,2.3104207011687095,reset_recovery,True,510.68819653759374
54,3,-9.422401896659437,capacity,False,501.2657946409343
55,1,2.0404345794393635,reset_recovery,True,503.30622922037367
56,3,5.356512998558742,reset_recovery,True,508.6627422189324
57,1,2.4011543209876436,reset_recovery,True,511.06389653992005
58,2,5.2250102449633005,reset_recovery,True,516.2889067848834
59,3,-16.786475058406154,capacity,False,499.5024317264772
60,3,-9.673925177586284,capacity,False,489.8285065488909
61,2,-11.214455801998099,capacity,False,478.6140507468928
62,1,2.102788793103514,reset_recovery,True,480.71683953999633
63,3,-14.538341328446847,capacity,False,466.1784982115495
64,3,-9.12249031290628,capacity,False,457.0560078986432
65,2,4.799596197940787,reset_recovery,True,461.855604096584
66,3,-18.739687476731433,capacity,False,443.11591661985256
67,2,6.26519171470045,reset_recovery,True,449.381108334553
68,3,-7.787306734438346,capacity,False,441.59380160011466
69,1,2.403934036939347,reset_recovery,True,443.997735637054
70,4,-10.285244564044035,capacity,False,433.71249107300997
71,2,-7.939624982951102,capacity,False,425.77286609005887
72,1,2.3493749999999523,reset_recovery,True,428.1222410900588
73,2,3.233856966201188,reset_recovery,True,431.35609805626
74,1,2.361543018335624,reset_recovery,True,433.71764107459563
75,4,-20.5470219525875,capacity,False,413.17061912200813
76,2,5.312775078315099,reset_recovery,True,418.48339420032323
77,2,6.486598058763832,reset_recovery,True,424.96999225908706
78,4,-6.416209648034055,capacity,False,418.553782611053
79,1,2.1688731343283507,reset_recovery,True,420.72265574538136
80,4,-27.692057481974075,capacity,False,393.0305982634073
81,2,2.628609525843899,reset_recovery,True,395.6592077892512
82,4,-34.206353220476615,capacity,False,361.45285456877457
83,2,3.145992128845762,reset_recovery,True,364.59884669762033
84,1,2.685775453277472,reset_recovery,True,367.2846221508978
85,3,-9.03323088825772,capacity,False,358.2513912626401
86,2,-9.846201762711814,capacity,False,348.40518949992827
87,3,-20.807576774539143,capacity,False,327.5976127253891
88,4,26.770596191026414,reset_recovery,True,354.36820891641554
89,1,2.4236031927023873,reset_recovery,True,356.7918121091179
90,3,-26.175527108089284,capacity,False,330.61628500102864
91,3,-16.00202010292179,capacity,False,314.61426489810685
92,2,-9.626794886205175,capacity,False,304.9874700119017
93,2,0.5007958755572304,reset_recovery,True,305.4882658874589
94,2,-1.9191990764832667,capacity,False,303.56906681097564
95,1,-2.8633509433960853,capacity,False,300.70571586757956
96,3,2.496748208949441,reset_recovery,True,303.202464076529
97,3,-9.880597184788485,capacity,False,293.3218668917405
98,2,-4.985176166448923,capacity,False,288.3366907252916
99,2,6.920892121474651,reset_recovery,True,295.25758284676624
100,2,2.228198796659626,reset_recovery,True,297.48578164342587
101,1,2.495243184296612,reset_recovery,True,299.9810248277225
102,2,2.460157199853427,reset_recovery,True,302.4411820275759
103,2,-2.0471829362815583,capacity,False,300.39399909129435
104,2,-8.24562489508105,capacity,False,292.1483741962133
105,2,-4.726598904443222,capacity,False,287.4217752917701
106,2,-4.074124598092624,capacity,False,283.34765069367745
107,3,-9.840734690913564,capacity,False,273.5069160027639
108,2,5.180829284384458,reset_recovery,True,278.68774528714835
109,2,-8.148813060625514,capacity,False,270.53893222652283
110,2,8.413661708582083,reset_recovery,True,278.9525939351049
111,4,-23.52523692307011,capacity,False,255.4273570120348
112,2,-6.714464749180905,capacity,False,248.7128922628539
113,1,2.1387518142236104,reset_recovery,True,250.8516440770775
114,4,-20.4568110060259,capacity,False,230.3948330710516
115,2,-5.663782683287167,capacity,False,224.73105038776444
116,3,6.867243701136516,reset_recovery,True,231.59829408890096
117,3,-8.166711424678567,capacity,False,223.4315826642224
118,1,2.356038817005583,reset_recovery,True,225.78762148122797
119,5,-9.884537534222432,capacity,False,215.90308394700554
120,3,-5.993246658779867,capacity,False,209.90983728822567
121,4,8.728566918807928,reset_recovery,True,218.6384042070336
122,2,-5.435955380155036,capacity,False,213.20244882687857
123,4,-12.307358947851327,capacity,False,200.89508987902724
124,5,-12.834906289259692,capacity,False,188.06018358976755
125,1,2.5990378006872845,reset_recovery,True,190.65922139045483
126,3,-8.363471524954036,capacity,False,182.2957498655008
127,1,1.1359059760956143,reset_recovery,True,183.4316558415964
128,4,-7.528680747596155,capacity,False,175.90297509400025
129,4,-9.208469827341872,capacity,False,166.69450526665838
130,2,5.131762544632068,reset_recovery,True,171.82626781129045
131,3,-15.85131263090804,capacity,False,155.9749551803824
132,2,-4.998094882431843,capacity,False,150.97686029795057
133,2,-6.082511929025628,capacity,False,144.89434836892494
134,3,15.983776055754106,reset_recovery,True,160.87812442467904
135,2,-5.640731864436162,capacity,False,155.23739256024288
136,4,-10.40093205522362,capacity,False,144.83646050501926
137,4,0.5383052346512613,reset_recovery,True,145.37476573967052
138,1,2.713625235404919,reset_recovery,True,148.08839097507544
