cycle_id,trades,net_pnl,finish_reason,recovered,balance_after
0,5,-47.00123765216688,capacity,False,952.9987623478331
1,5,-36.064626349560626,capacity,False,916.9341359982725
2,2,3.1316284094976936,reset_net_win,True,920.0657644077702
3,2,4.365805664720483,reset_net_win,True,924.4315700724907
4,3,-0.6316598759985936,reset_net_win,False,923.7999101964921
5,1,0.9536047400611096,reset_net_win,True,924.7535149365532
6,6,-99.37405329452645,loss_cap,False,825.3794616420267
7,5,-58.782034866147455,capacity,False,766.5974267758793
8,1,1.891709342560489,reset_net_win,True,768.4891361184398
9,3,7.095218470544978,reset_net_win,True,775.5843545889848
10,5,-47.953622475355246,capacity,False,727.6307321136295
11,4,-20.215254531372693,capacity,False,707.4154775822568
12,4,14.468841084962264,reset_net_win,True,721.8843186672191
13,6,-80.52233801799298,loss_cap,False,641.3619806492261
14,5,5.852892789393195,reset_net_win,True,647.2148734386193
15,3,10.026124822712859,reset_net_win,True,657.2409982613322
16,4,15.829794221566772,reset_net_win,True,673.0707924828989
17,4,9.901472489539856,reset_net_win,True,682.9722649724388
18,6,-30.59522875158018,loss_cap,False,652.3770362208586
19,2,3.820893091666335,reset_net_win,True,656.1979293125249
20,3,0.8973690866314428,reset_net_win,True,657.0952983991564
21,4,-2.086852317975854,reset_net_win,False,655.0084460811805
22,5,32.59604817466777,reset_net_win,True,687.6044942558483
23,2,0.6249367157728329,reset_net_win,True,688.2294309716211
24,6,-52.46120220839248,loss_cap,False,635.7682287632286
25,5,-43.236358470614846,capacity,False,592.5318702926138
26,3,-3.2407120557364806,reset_net_win,False,589.2911582368773
27,2,0.4793269114990153,reset_net_win,True,589.7704851483763
28,1,1.0138095238095275,reset_net_win,True,590.7842946721859
29,1,2.4112693935120433,reset_net_win,True,593.1955640656979
30,1,1.7876093294462407,reset_net_win,True,594.9831733951441
31,5,-24.341872435881896,capacity,False,570.6413009592623
32,2,-1.0301447983936214,reset_net_win,False,569.6111561608686
33,4,3.8342423067250593,reset_net_win,True,573.4453984675937
34,5,31.156879090665825,reset_net_win,True,604.6022775582595
35,5,-52.418153346704344,capacity,False,552.1841242115552
36,1,2.060542452830191,reset_net_win,True,554.2446666643854
37,4,15.941080135361744,reset_net_win,True,570.1857467997471
38,4,-11.272716118700941,capacity,False,558.9130306810462
39,4,-25.33466193112497,capacity,False,533.5783687499212
40,1,2.0863247863247807,reset_net_win,True,535.664693536246
41,1,0.8849848156182816,reset_net_win,True,536.5496783518643
42,3,-1.2227977467753135,reset_net_win,False,535.326880605089
43,5,-18.333434175009188,capacity,False,516.9934464300798
44,2,0.22111022194997076,reset_net_win,True,517.2145566520297
45,5,-43.55003180110555,capacity,False,473.6645248509242
46,1,2.0592625250499736,reset_net_win,True,475.72378737597415
47,4,16.191887868786637,reset_net_win,True,491.9156752447608
48,5,-42.9262702962468,capacity,False,448.989404948514
49,3,-15.265069940446153,capacity,False,433.72433500806784
50,4,-27.28609374376697,capacity,False,406.43824126430087
51,1,2.0278255319149707,reset_net_win,True,408.46606679621584
52,2,2.893868669563062,reset_net_win,True,411.3599354657789
53,1,2.3061422087747587,reset_net_win,True,413.66607767455366
54,3,-13.14223963592218,unfinished,False,400.5238380386315
