direction,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
-1,132,-34.470125956570854,-48.93885971505195,-4550.056626267353,0.45299903478014913,False,0.21212121212121213,104,0
1,154,-7.423437500285537,-55.71520267750594,-1143.2093750439726,0.8801977644433031,False,0.2532467532467532,115,0
