fold,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
2023H1,69,-27.972391660156507,-70.85777880435849,-1930.0950245507993,0.617419241776475,False,0.2463768115942029,52,0
2023H2,55,-21.036741823642036,-46.37361428520446,-1157.0208003003117,0.5409823477032719,False,0.21818181818181817,43,0
2024H1,78,9.634852161317134,-39.28622637560995,751.5184685827364,1.181048918435656,False,0.32051282051282054,53,0
2024H2,84,-39.97224577432084,-68.66046478309404,-3357.6686450429506,0.453519071582078,False,0.15476190476190477,71,0
