event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,zone_id,source_start,source_end,zone_arm_time,zone_deadline,zone_upper,zone_lower,release_wait_hours,ltf_entry_side,ltf_entry_aligned,ltf_entry_state,ltf_entry_bar_open,ltf_entry_available_at,ltf_entry_context_reason,mg_entry_side,mg_entry_aligned,mg_entry_state,mg_entry_bar_open,mg_entry_available_at,mg_entry_reason,entry_time,entry_price,exit_time,exit_price,closed,outcome,gross_return,net_return,net_r,risk_pct,risk_atr,hold_minutes,partial_fraction,exit_remaining_fraction,partial_exit_time,partial_exit_price,realised_partial_gross_return,marked_gross_return,marked_net_return,max_favourable_r,max_adverse_r,bars_to_first_positive,funding_modelled,transition_initial_state,transition_initial_side,transition_initial_reason,transition_initial_open_time,transition_armed_at,transition_first_armed_at,transition_trigger_previous_open_time,transition_trigger_open_time,transition_trigger_available_at,transition_reset_count,transition_last_reset_reason,diagnostic_eligible,net_loser,hard_stop,colour_exit,fees_flip,never_positive,giveback,early_30min,fee_to_risk,observed_cost_fraction,primary_loss_reason,entry_day,entry_month,diagnostic_explanation
2023-01-03T05:00:00+00:00_L,2023-01-03 05:00:00+00:00,2023-01-03 06:00:00+00:00,1,16686.8,16727.0,16685.0,16726.9,16685.0,40.454675608055105,16664.57,1.0,0.9547619047619568,1.0381989070167503,0.9976190476190824,1.0459843502715007,0.0845596530417472,0.0,0.1638983390034011,True,False,1.540736616056092,2023H1,2023-01-03T05:00:00+00:00_ZONE,2023-01-02 21:00:00+00:00,2023-01-03 04:00:00+00:00,2023-01-03 05:00:00+00:00,2023-01-03 13:00:00+00:00,16699.0,16652.1,1.0,1,True,aligned,2023-01-03 05:55:00+00:00,2023-01-03 06:00:00+00:00,known,1,True,aligned,2023-01-03 05:45:00+00:00,2023-01-03 06:00:00+00:00,valid,2023-01-03 06:00:00+00:00,16726.9,2023-01-03 13:00:00+00:00,16710.1,True,transition_colour_exit,-0.0010043702060754667,-0.0030043702060754667,-1.1993747016706917,0.0025049471211044155,1.0357270048572227,420.0,0.0,1.0,,,0.0,-0.0010043702060754667,-0.0030043702060754667,1.19570405727916,-0.6420047732697022,0.0,False,aligned,1.0,valid,2023-01-03 05:45:00+00:00,2023-01-03 06:00:00+00:00,2023-01-03 06:00:00+00:00,2023-01-03 12:30:00+00:00,2023-01-03 12:45:00+00:00,2023-01-03 13:00:00+00:00,0,,True,True,False,True,False,False,True,False,0.7984200477326693,0.002,giveback,2023-01-03,2023-01,"giveback; outcome=transition_colour_exit; gross=-10.04bp; net=-30.04bp; held=420min; recorded MFE=1.196R; flags=colour_exit, giveback. Descriptive, not a proven causal mechanism."
2023-01-03T14:00:00+00:00_S,2023-01-03 14:00:00+00:00,2023-01-03 15:00:00+00:00,-1,16725.0,16775.9,16641.0,16663.0,16775.9,43.35897347829374,16696.32,1.0,0.4595997034840573,3.1112360182497114,0.8369162342475925,5.301042520791848,-0.0645675648833095,0.0,0.0806383872322552,True,False,0.7684683775246728,2023H1,2023-01-03T14:00:00+00:00_ZONE,2023-01-03 06:00:00+00:00,2023-01-03 13:00:00+00:00,2023-01-03 14:00:00+00:00,2023-01-03 22:00:00+00:00,16747.5,16703.3,1.0,-1,True,aligned,2023-01-03 14:55:00+00:00,2023-01-03 15:00:00+00:00,known,-1,True,aligned,2023-01-03 14:45:00+00:00,2023-01-03 15:00:00+00:00,valid,2023-01-03 15:00:00+00:00,16663.0,2023-01-03 22:00:00+00:00,16673.0,True,transition_colour_exit,-0.0006001320290462964,-0.0026001320290462964,-0.3837555358724347,0.006775490607933833,2.6038439322490228,420.0,0.0,1.0,,,0.0,-0.0006001320290462964,-0.0026001320290462964,0.4570416297608315,-0.24180690876881242,0.0,False,aligned,-1.0,valid,2023-01-03 14:45:00+00:00,2023-01-03 15:00:00+00:00,2023-01-03 15:00:00+00:00,2023-01-03 21:30:00+00:00,2023-01-03 21:45:00+00:00,2023-01-03 22:00:00+00:00,0,,True,True,False,True,False,False,False,False,0.29518157661647093,0.002,other_loss,2023-01-03,2023-01,"other_loss; outcome=transition_colour_exit; gross=-6.00bp; net=-26.00bp; held=420min; recorded MFE=0.457R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-10T08:00:00+00:00_L,2023-01-10 08:00:00+00:00,2023-01-10 09:00:00+00:00,1,17205.5,17269.0,17191.2,17256.3,17191.2,53.79814194045598,17183.980000000003,1.0,0.6529562982005109,1.446146599005383,0.8367609254498606,1.0363457988026843,0.1170656911095219,0.0,0.0974847447536854,False,False,1.3442843449879769,2023H1,2023-01-10T04:00:00+00:00_ZONE,2023-01-09 20:00:00+00:00,2023-01-10 03:00:00+00:00,2023-01-10 04:00:00+00:00,2023-01-10 12:00:00+00:00,17238.2,17151.8,5.0,1,True,aligned,2023-01-10 08:55:00+00:00,2023-01-10 09:00:00+00:00,known,1,True,aligned,2023-01-10 08:45:00+00:00,2023-01-10 09:00:00+00:00,valid,2023-01-10 09:00:00+00:00,17256.3,2023-01-10 13:00:00+00:00,17222.0,True,transition_colour_exit,-0.0019876798618475577,-0.003987679861847558,-1.0570291858679193,0.0037725352479962997,1.2100789665199128,240.0,0.0,1.0,,,0.0,-0.0019876798618475577,-0.003987679861847558,0.43164362519205546,-0.6236559139784862,0.0,False,aligned,1.0,valid,2023-01-10 08:45:00+00:00,2023-01-10 09:00:00+00:00,2023-01-10 09:00:00+00:00,2023-01-10 12:30:00+00:00,2023-01-10 12:45:00+00:00,2023-01-10 13:00:00+00:00,0,,True,True,False,True,False,False,False,False,0.5301474654377999,0.002,other_loss,2023-01-10,2023-01,"other_loss; outcome=transition_colour_exit; gross=-19.88bp; net=-39.88bp; held=240min; recorded MFE=0.432R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-11T15:00:00+00:00_S,2023-01-11 15:00:00+00:00,2023-01-11 16:00:00+00:00,-1,17414.8,17436.0,17319.9,17335.6,17436.0,52.671144021697174,17343.44,1.0,0.6821705426356738,2.2042429902827383,0.8647717484927021,2.734893329625362,-0.0988444450315077,0.0,0.0261125413755005,False,True,0.1488481054592351,2023H1,2023-01-11T08:00:00+00:00_ZONE,2023-01-11 00:00:00+00:00,2023-01-11 07:00:00+00:00,2023-01-11 08:00:00+00:00,2023-01-11 16:00:00+00:00,17460.3,17388.0,8.0,-1,True,aligned,2023-01-11 15:55:00+00:00,2023-01-11 16:00:00+00:00,known,-1,True,aligned,2023-01-11 15:45:00+00:00,2023-01-11 16:00:00+00:00,valid,2023-01-11 16:00:00+00:00,17334.4,2023-01-11 18:10:00+00:00,17436.0,True,hard_stop,-0.005861177773675452,-0.007861177773675452,-1.3412283464567099,0.005861177773675382,1.9289499380941069,130.0,0.0,1.0,,,0.0,-0.005861177773675452,-0.007861177773675452,0.08169291338585659,-1.0,0.0,False,aligned,-1.0,valid,2023-01-11 15:45:00+00:00,2023-01-11 16:00:00+00:00,2023-01-11 16:00:00+00:00,,,,0,,True,True,True,False,False,False,False,False,0.3412283464566978,0.002,hard_stop,2023-01-11,2023-01,"hard_stop; outcome=hard_stop; gross=-58.61bp; net=-78.61bp; held=130min; recorded MFE=0.082R; flags=hard_stop. Descriptive, not a proven causal mechanism."
2023-01-15T08:00:00+00:00_S,2023-01-15 08:00:00+00:00,2023-01-15 09:00:00+00:00,-1,20735.4,20757.3,20590.1,20620.9,20757.3,194.8668429996838,20580.045,1.0,0.6848086124401884,0.8580218031256966,0.815789473684194,0.9053407198081236,-0.2055613090288497,0.0,0.1891100702576106,True,False,-0.2096559854467692,2023H1,2023-01-15T08:00:00+00:00_ZONE,2023-01-15 00:00:00+00:00,2023-01-15 07:00:00+00:00,2023-01-15 08:00:00+00:00,2023-01-15 16:00:00+00:00,20786.9,20664.7,1.0,-1,True,aligned,2023-01-15 08:55:00+00:00,2023-01-15 09:00:00+00:00,known,-1,True,aligned,2023-01-15 08:45:00+00:00,2023-01-15 09:00:00+00:00,valid,2023-01-15 09:00:00+00:00,20620.9,2023-01-15 10:00:00+00:00,20757.3,True,hard_stop,-0.0066146482452267286,-0.008614648245226729,-1.3023592375366473,0.006614648245226824,0.6999651551814751,60.0,0.0,1.0,,,0.0,-0.0066146482452267286,-0.008614648245226729,0.340175953079195,-1.0,0.0,False,aligned,-1.0,valid,2023-01-15 08:45:00+00:00,2023-01-15 09:00:00+00:00,2023-01-15 09:00:00+00:00,,,,0,,True,True,True,False,False,False,False,False,0.3023592375366617,0.002,hard_stop,2023-01-15,2023-01,"hard_stop; outcome=hard_stop; gross=-66.15bp; net=-86.15bp; held=60min; recorded MFE=0.340R; flags=hard_stop. Descriptive, not a proven causal mechanism."
2023-01-16T00:00:00+00:00_L,2023-01-16 00:00:00+00:00,2023-01-16 01:00:00+00:00,1,20873.4,21012.7,20776.1,20976.9,20776.1,169.53403853734798,20786.651250000003,1.0,0.4374471682163949,1.395589947843304,0.8486897717666994,1.493352569781734,-0.0100987586215897,6.0,0.1689045936395772,True,False,1.1221861499989425,2023H1,2023-01-15T23:00:00+00:00_ZONE,2023-01-15 15:00:00+00:00,2023-01-15 22:00:00+00:00,2023-01-15 23:00:00+00:00,2023-01-16 07:00:00+00:00,20958.9,20720.4,2.0,1,True,aligned,2023-01-16 00:55:00+00:00,2023-01-16 01:00:00+00:00,known,1,True,aligned,2023-01-16 00:45:00+00:00,2023-01-16 01:00:00+00:00,valid,2023-01-16 01:00:00+00:00,20976.8,2023-01-16 08:10:00+00:00,20776.1,True,hard_stop,-0.009567712901872527,-0.011567712901872527,-1.2090363726955593,0.00956771290187258,1.183833062266059,430.0,0.0,1.0,,,0.0,-0.009567712901872527,-0.011567712901872527,2.2964623816641745,-1.0,0.0,False,aligned,1.0,valid,2023-01-16 00:45:00+00:00,2023-01-16 01:00:00+00:00,2023-01-16 01:00:00+00:00,,,,0,,True,True,True,False,False,False,True,False,0.20903637269556477,0.002,hard_stop,2023-01-16,2023-01,"hard_stop; outcome=hard_stop; gross=-95.68bp; net=-115.68bp; held=430min; recorded MFE=2.296R; flags=hard_stop, giveback. Descriptive, not a proven causal mechanism."
2023-01-21T22:00:00+00:00_S,2023-01-21 22:00:00+00:00,2023-01-21 23:00:00+00:00,-1,23207.4,23213.1,22710.0,22746.4,23213.1,247.1685820379796,22254.265,1.0,0.91631882329557,2.035452871282374,0.9276485788113664,0.6322760071196133,-0.2112761779946153,0.0,0.0639411283728544,True,False,-1.991090436908285,2023H1,2023-01-21T17:00:00+00:00_ZONE,2023-01-21 09:00:00+00:00,2023-01-21 16:00:00+00:00,2023-01-21 17:00:00+00:00,2023-01-22 01:00:00+00:00,23285.0,22846.3,6.0,-1,True,aligned,2023-01-21 22:55:00+00:00,2023-01-21 23:00:00+00:00,known,-1,True,aligned,2023-01-21 22:45:00+00:00,2023-01-21 23:00:00+00:00,valid,2023-01-21 23:00:00+00:00,22746.3,2023-01-22 06:30:00+00:00,22924.7,True,transition_colour_exit,-0.007843033812092504,-0.009843033812092504,-0.47963281919451595,0.020522018965721867,1.8885895454474524,450.0,0.0,1.0,,,0.0,-0.007843033812092504,-0.009843033812092504,0.291988003427591,-0.49207369323050787,0.0,False,aligned,-1.0,valid,2023-01-21 22:45:00+00:00,2023-01-21 23:00:00+00:00,2023-01-21 23:00:00+00:00,2023-01-22 06:00:00+00:00,2023-01-22 06:15:00+00:00,2023-01-22 06:30:00+00:00,0,,True,True,False,True,False,False,False,False,0.09745629820051428,0.002,other_loss,2023-01-21,2023-01,"other_loss; outcome=transition_colour_exit; gross=-78.43bp; net=-98.43bp; held=450min; recorded MFE=0.292R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-01-31T07:00:00+00:00_L,2023-01-31 07:00:00+00:00,2023-01-31 08:00:00+00:00,1,22812.0,22985.0,22807.8,22973.0,22807.8,160.81598251705572,23270.37625,-1.0,0.9085778781038336,1.1018805296992626,0.9322799097065464,0.8295279010152372,-0.1074442336486521,1.0,0.3137025420158238,False,False,-1.8491709924942457,2023H1,2023-01-31T07:00:00+00:00_ZONE,2023-01-30 23:00:00+00:00,2023-01-31 06:00:00+00:00,2023-01-31 07:00:00+00:00,2023-01-31 15:00:00+00:00,22875.7,22742.2,1.0,1,True,aligned,2023-01-31 07:55:00+00:00,2023-01-31 08:00:00+00:00,known,1,True,aligned,2023-01-31 07:45:00+00:00,2023-01-31 08:00:00+00:00,valid,2023-01-31 08:00:00+00:00,22972.9,2023-01-31 11:00:00+00:00,22828.7,True,transition_colour_exit,-0.006276961115052937,-0.008276961115052937,-1.1517007874015572,0.007186728710785411,1.0266392519940741,180.0,0.0,1.0,,,0.0,-0.006276961115052937,-0.008276961115052937,0.15142337976983447,-0.9612356147789136,0.0,False,aligned,1.0,valid,2023-01-31 07:45:00+00:00,2023-01-31 08:00:00+00:00,2023-01-31 08:00:00+00:00,2023-01-31 10:30:00+00:00,2023-01-31 10:45:00+00:00,2023-01-31 11:00:00+00:00,0,,True,True,False,True,False,False,False,False,0.2782907328891544,0.002,other_loss,2023-01-31,2023-01,"other_loss; outcome=transition_colour_exit; gross=-62.77bp; net=-82.77bp; held=180min; recorded MFE=0.151R; flags=colour_exit. Descriptive, not a proven causal mechanism."
2023-02-02T05:00:00+00:00_S,2023-02-02 05:00:00+00:00,2023-02-02 06:00:00+00:00,-1,23887.4,23932.6,23805.0,23811.5,23932.6,188.7948635011981,23269.50625,1.0,0.5948275862069148,0.6758658452547825,0.949059561128526,0.3983253150662715,-0.1285787099808728,2.0,0.3295227207773638,True,False,-2.870807711336712,2023H1,2023-02-02T05:00:00+00:00_ZONE,2023-02-01 21:00:00+00:00,2023-02-02 04:00:00+00:00,2023-02-02 05:00:00+00:00,2023-02-02 13:00:00+00:00,24217.6,23840.0,1.0,-1,True,aligned,2023-02-02 05:55:00+00:00,2023-02-02 06:00:00+00:00,known,1,False,opposite,2023-02-02 05:45:00+00:00,2023-02-02 06:00:00+00:00,valid,2023-02-02 06:00:00+00:00,23811.5,2023-02-02 14:30:00+00:00,23932.6,True,hard_stop,-0.005085777880435849,-0.007085777880435849,-1.3932535094962861,0.005085777880435863,0.6414369424792642,510.0,0.0,1.0,,,0.0,-0.005085777880435849,-0.007085777880435849,1.2014863748967939,-1.0,1.0,False,opposite,1.0,valid,2023-02-02 05:45:00+00:00,2023-02-02 06:15:00+00:00,2023-02-02 06:15:00+00:00,,,,0,,True,True,True,False,False,False,True,False,0.3932535094962888,0.002,hard_stop,2023-02-02,2023-02,"hard_stop; outcome=hard_stop; gross=-50.86bp; net=-70.86bp; held=510min; recorded MFE=1.201R; flags=hard_stop, giveback. Descriptive, not a proven causal mechanism."
2023-02-06T00:00:00+00:00_L,2023-02-06 00:00:00+00:00,2023-02-06 01:00:00+00:00,1,22936.1,23097.5,22926.0,23057.7,22926.0,122.0165569619838,23261.53375,-1.0,0.7090379008746482,1.4055469542009251,0.7679300291545232,0.8592190627056675,-0.070038309112395,2.0,0.2037606537211131,False,False,-1.6705417287221571,2023H1,2023-02-06T00:00:00+00:00_ZONE,2023-02-05 16:00:00+00:00,2023-02-05 23:00:00+00:00,2023-02-06 00:00:00+00:00,2023-02-06 08:00:00+00:00,23037.3,22794.2,1.0,1,True,aligned,2023-02-06 00:55:00+00:00,2023-02-06 01:00:00+00:00,known,1,True,aligned,2023-02-06 00:45:00+00:00,2023-02-06 01:00:00+00:00,valid,2023-02-06 01:00:00+00:00,23057.8,2023-02-06 02:55:00+00:00,22926.0,True,hard_stop,-0.00571607005004815,-0.00771607005004815,-1.3498907435508438,0.005716070050048108,1.0801812744237953,115.0,0.0,1.0,,,0.0,-0.00571607005004815,-0.00771607005004815,0.0918057663126119,-1.0,0.0,False,aligned,1.0,valid,2023-02-06 00:45:00+00:00,2023-02-06 01:00:00+00:00,2023-02-06 01:00:00+00:00,,,,0,,True,True,True,False,False,False,False,False,0.34989074355083655,0.002,hard_stop,2023-02-06,2023-02,"hard_stop; outcome=hard_stop; gross=-57.16bp; net=-77.16bp; held=115min; recorded MFE=0.092R; flags=hard_stop. Descriptive, not a proven causal mechanism."
