event_id,mother_decision_time,fold,event_net_return,assigned_controls,control_mean_return,excess
2023-01-03T05:00:00+00:00_L,2023-01-03 06:00:00+00:00,2023H1,-0.0030043702060754667,3,-0.002617799775925428,-0.00038657043015003856
2023-01-03T14:00:00+00:00_S,2023-01-03 15:00:00+00:00,2023H1,-0.0026001320290462964,3,-0.002516833638313082,-8.329839073321433e-05
2023-01-08T23:00:00+00:00_L,2023-01-09 00:00:00+00:00,2023H1,0.004077093269662992,3,-0.003053060899619429,0.007130154169282421
2023-01-10T08:00:00+00:00_L,2023-01-10 09:00:00+00:00,2023H1,-0.003987679861847558,3,-0.004874865395320225,0.0008871855334726675
2023-01-11T15:00:00+00:00_S,2023-01-11 16:00:00+00:00,2023H1,-0.007861177773675452,3,-0.002563355343452643,-0.005297822430222809
2023-01-15T08:00:00+00:00_S,2023-01-15 09:00:00+00:00,2023H1,-0.008614648245226729,3,-0.004922280805325084,-0.003692367439901645
2023-01-16T00:00:00+00:00_L,2023-01-16 01:00:00+00:00,2023H1,-0.011567712901872527,3,-0.0034064479344031433,-0.008161264967469384
2023-01-21T22:00:00+00:00_S,2023-01-21 23:00:00+00:00,2023H1,-0.009843033812092504,3,-0.004729517931462515,-0.005113515880629989
2023-01-31T07:00:00+00:00_L,2023-01-31 08:00:00+00:00,2023H1,-0.008276961115052937,3,-0.0037031954154935006,-0.004573765699559437
2023-02-02T05:00:00+00:00_S,2023-02-02 06:00:00+00:00,2023H1,-0.007085777880435849,3,-0.0030073639810760003,-0.004078413899359848
2023-02-05T11:00:00+00:00_S,2023-02-05 12:00:00+00:00,2023H1,0.013897209746406737,3,0.011606896986709544,0.0022903127596971933
2023-02-06T00:00:00+00:00_L,2023-02-06 01:00:00+00:00,2023H1,-0.00771607005004815,3,-0.0028706857280529335,-0.004845384321995216
2023-02-07T05:00:00+00:00_L,2023-02-07 06:00:00+00:00,2023H1,-0.004768947669069322,3,-0.0032049476240874047,-0.001564000044981917
2023-02-09T03:00:00+00:00_S,2023-02-09 04:00:00+00:00,2023H1,-0.010907083929063031,3,-0.0033480896373809413,-0.007558994291682089
2023-02-12T21:00:00+00:00_S,2023-02-12 22:00:00+00:00,2023H1,-0.006360625574977073,3,-0.002816924100900877,-0.003543701474076196
2023-02-15T09:00:00+00:00_L,2023-02-15 10:00:00+00:00,2023H1,0.10874974401075366,3,-0.00472341420435344,0.1134731582151071
2023-02-16T22:00:00+00:00_S,2023-02-16 23:00:00+00:00,2023H1,0.008009375976664292,3,-0.0030489996285936907,0.011058375605257983
2023-02-20T09:00:00+00:00_L,2023-02-20 10:00:00+00:00,2023H1,-0.005832541248026344,3,0.0007179901274242412,-0.006550531375450586
2023-02-21T21:00:00+00:00_S,2023-02-21 22:00:00+00:00,2023H1,0.0016489412698149648,3,0.00352325509276208,-0.0018743138229471152
2023-02-22T14:00:00+00:00_S,2023-02-22 15:00:00+00:00,2023H1,-0.004097425848475609,3,-0.009387164367590385,0.005289738519114776
2023-02-23T09:00:00+00:00_S,2023-02-23 10:00:00+00:00,2023H1,0.009906869506144946,3,-0.004635921782759139,0.014542791288904084
2023-02-26T09:00:00+00:00_L,2023-02-26 10:00:00+00:00,2023H1,-0.007326941004128338,3,-0.001610138628508449,-0.005716802375619889
2023-02-28T07:00:00+00:00_S,2023-02-28 08:00:00+00:00,2023H1,-0.009010280884612197,3,-0.006231931880103993,-0.002778349004508204
2023-03-01T19:00:00+00:00_S,2023-03-01 20:00:00+00:00,2023H1,-0.013822132779550021,3,-0.013590203225315678,-0.00023192955423434296
2023-03-03T01:00:00+00:00_S,2023-03-03 02:00:00+00:00,2023H1,-0.011055615745756418,3,0.0005824546013067198,-0.011638070347063137
2023-03-11T07:00:00+00:00_S,2023-03-11 08:00:00+00:00,2023H1,-0.01802083060527604,3,-0.003946139708282797,-0.014074690896993241
2023-03-14T18:00:00+00:00_S,2023-03-14 19:00:00+00:00,2023H1,0.004349727125778193,3,-0.006254709131335336,0.010604436257113528
2023-03-18T22:00:00+00:00_S,2023-03-18 23:00:00+00:00,2023H1,-0.014447592994558665,3,0.003509433805830464,-0.01795702680038913
2023-03-20T15:00:00+00:00_S,2023-03-20 16:00:00+00:00,2023H1,-0.012133610590651765,3,-0.0067611726450783225,-0.005372437945573442
2023-03-23T05:00:00+00:00_L,2023-03-23 06:00:00+00:00,2023H1,-0.0073469547337021695,3,-0.002664014387241063,-0.004682940346461106
2023-03-26T22:00:00+00:00_L,2023-03-26 23:00:00+00:00,2023H1,-0.010590562861951923,3,-0.0035062201821047414,-0.007084342679847181
2023-03-28T18:00:00+00:00_L,2023-03-28 19:00:00+00:00,2023H1,0.033110556934901725,3,0.0183577682978238,0.014752788637077924
2023-03-29T04:00:00+00:00_L,2023-03-29 05:00:00+00:00,2023H1,0.024864967806293548,3,-0.0007073684900044842,0.025572336296298032
