id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,partial_fraction,be_cost_fraction,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb200_m2_sl3,200,2.0,0.03,5,3,3,20.0,0.5,0.0,,,,174,173,1,90,83,0.5202312138728323,-0.0020231338423271628,-11.528519089464096,-0.06663883866742253,0.8022284547794325,0.5195953658281971,-0.7023144820964077,18.233926356455125,52315.81316599994,6,-7845.586999999941,31226.807601000004,-39072.39460099994,124,23.701348747591524,0.21915242295947207,505.15794999999997,28,0,0,24,0.7479790937870127,-38605.44480099996,-7225.586999999941,53914.34486599995,52.711195661146135,61394.55519900004,169,5,870,5,-18.666153097138785,-23.795604984850502,5.129451887711712,8,0.41796875,4.388358313775135,174,173,1,90,83,0.5202312138728323,-0.0020231338423271628,-11.528519089464096,-0.06663883866742253,0.8022284547794325,0.5195953658281971,-0.7023144820964077,18.233926356455125,52315.81316599994,6,-7845.586999999941,31226.807601000004,-39072.39460099994,124,23.701348747591524,0.21915242295947207,505.15794999999997,28,0,0,24,0.7479790937870127,-38605.44480099996,-7225.586999999941,53914.34486599995,52.711195661146135,61394.55519900004,169,5,870,5,-18.666153097138785,-23.795604984850502,5.129451887711712,8,0.41796875,4.388358313775135
bb400_m3_sl4,400,3.0,0.04,5,3,3,20.0,0.5,0.0,,,,50,49,1,19,30,0.3877551020408163,-17.54877324219382,-19.992920987242865,-0.40801879565801763,0.2749746182325502,0.3990819134038895,-0.9191825780638921,21.42084396352715,79567.17514400001,5,-64729.278000000006,9191.239984000002,-73920.517984,24,59.78401360544218,0.41933382513927486,1308.5194600000034,5,0,0,4,0.2781796864959173,-72650.20667399999,-63304.368,82371.188744,77.59603633624754,27349.79332600002,48,2,250,2,-157.8493415603572,-70.5692840832549,-87.28005747710233,8,0.9453125,-81.37946956708957,50,49,1,19,30,0.3877551020408163,-17.54877324219382,-19.992920987242865,-0.40801879565801763,0.2749746182325502,0.3990819134038895,-0.9191825780638921,21.42084396352715,79567.17514400001,5,-64729.278000000006,9191.239984000002,-73920.517984,24,59.78401360544218,0.41933382513927486,1308.5194600000034,5,0,0,4,0.2781796864959173,-72650.20667399999,-63304.368,82371.188744,77.59603633624754,27349.79332600002,48,2,250,2,-157.8493415603572,-70.5692840832549,-87.28005747710233,8,0.9453125,-81.37946956708957
bb300_m2.5_sl3,300,2.5,0.03,5,3,3,20.0,0.5,0.0,,,,98,97,1,44,53,0.4536082474226804,-21.130076009078927,-27.580919637970084,-0.2843393777110318,0.45084781506828625,0.5146278911033414,-0.9476329593682472,30.308701201318105,83356.39554399998,7,-58375.78199999998,17609.296099999996,-75985.07809999998,51,38.69072164948454,0.5473470500655971,1268.6951799999974,8,0,0,5,0.44332325131848677,-74754.59107,-56992.15199999998,83435.492544,80.41215691250503,25245.408930000012,93,5,490,6,-86.09203829473275,-41.76236315837051,-44.32967513636223,8,0.9609375,-41.178487364740235,98,97,1,44,53,0.4536082474226804,-21.130076009078927,-27.580919637970084,-0.2843393777110318,0.45084781506828625,0.5146278911033414,-0.9476329593682472,30.308701201318105,83356.39554399998,7,-58375.78199999998,17609.296099999996,-75985.07809999998,51,38.69072164948454,0.5473470500655971,1268.6951799999974,8,0,0,5,0.44332325131848677,-74754.59107,-56992.15199999998,83435.492544,80.41215691250503,25245.408930000012,93,5,490,6,-86.09203829473275,-41.76236315837051,-44.32967513636223,8,0.9609375,-41.178487364740235
