stream_key,venue,symbol,asset,timeframe_min,arm,events,closed,censored,net_r,gross_r,realized_ge10,admitted
binance_240m_05bbbfcbff24a4f8,binance,AIXBTUSDT,AIXBT,240,v9_long,2,1,1,-1.0213304042179259,-0.9999999999999997,0,2
binance_240m_0684300ce6d7a85d,binance,KOMAUSDT,KOMA,240,v10,6,6,0,-6.035022402339876,-5.914847161572053,0,6
binance_240m_0684300ce6d7a85d,binance,KOMAUSDT,KOMA,240,v9,13,13,0,-10.870898122002881,-10.627754352976808,0,13
binance_240m_0684300ce6d7a85d,binance,KOMAUSDT,KOMA,240,v9_long,8,8,0,-8.078947248551188,-7.914847161572052,0,8
binance_240m_06c7cb123ade49e1,binance,SFPUSDT,SFP,240,v10,1,1,0,2.30410687022902,2.3511450381679513,0,1
binance_240m_06c7cb123ade49e1,binance,SFPUSDT,SFP,240,v9,9,9,0,-0.18004944650893817,0.19315892705685345,0,9
binance_240m_06c7cb123ade49e1,binance,SFPUSDT,SFP,240,v9_long,4,4,0,4.989620119498036,5.193158927056851,0,4
binance_240m_07025d8e5e1d6a17,binance,1INCHUSDT,1INCH,240,v10,1,1,0,-1.0360000000000007,-1.0000000000000004,0,1
binance_240m_07025d8e5e1d6a17,binance,1INCHUSDT,1INCH,240,v9,11,11,0,-2.7029042955556033,-2.4136621961504563,0,13
binance_240m_07025d8e5e1d6a17,binance,1INCHUSDT,1INCH,240,v9_long,3,3,0,-3.0940386745685444,-3.0000000000000013,0,3
binance_240m_077816b7c99b0cde,binance,DUSKUSDT,DUSK,240,v10,1,1,0,-1.0503445692883906,-1.000000000000001,0,1
binance_240m_077816b7c99b0cde,binance,DUSKUSDT,DUSK,240,v9,8,8,0,-2.8010560099414334,-2.600092982012632,0,9
binance_240m_077816b7c99b0cde,binance,DUSKUSDT,DUSK,240,v9_long,3,3,0,-2.690057545080932,-2.5975056689342413,0,3
binance_240m_07ac39f712f079d2,binance,IOUSDT,IO,240,v10,1,1,0,-1.0311404255319156,-1.0000000000000007,0,1
binance_240m_07ac39f712f079d2,binance,IOUSDT,IO,240,v9,10,10,0,-1.1230227404972135,-0.8951347080072223,0,10
binance_240m_07ac39f712f079d2,binance,IOUSDT,IO,240,v9_long,6,6,0,-3.6853934693682353,-3.5198863636363633,0,6
binance_240m_07c48b0793893db5,binance,MTLUSDT,MTL,240,v10,1,1,0,1.0965201149425292,1.123563218390805,0,1
binance_240m_07c48b0793893db5,binance,MTLUSDT,MTL,240,v9,7,6,1,5.174247219512226,5.398306497495457,0,8
binance_240m_07c48b0793893db5,binance,MTLUSDT,MTL,240,v9_long,2,1,1,1.0965201149425292,1.123563218390805,0,3
binance_240m_0821915b0cbdc91a,binance,PUFFERUSDT,PUFFER,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_0821915b0cbdc91a,binance,PUFFERUSDT,PUFFER,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_0821915b0cbdc91a,binance,PUFFERUSDT,PUFFER,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_08f0cde18c222d7f,binance,METUSDT,MET,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_08f0cde18c222d7f,binance,METUSDT,MET,240,v9,1,0,1,0.0,0.0,0,1
binance_240m_08f0cde18c222d7f,binance,METUSDT,MET,240,v9_long,1,0,1,0.0,0.0,0,1
binance_240m_096f8cf925558d31,binance,1MBABYDOGEUSDT,1MBABYDOGE,240,v10,1,1,0,-0.3080753424657547,-0.28082191780822047,0,1
binance_240m_096f8cf925558d31,binance,1MBABYDOGEUSDT,1MBABYDOGE,240,v9,8,8,0,-6.185032908985366,-5.983510483074502,0,10
binance_240m_096f8cf925558d31,binance,1MBABYDOGEUSDT,1MBABYDOGE,240,v9_long,3,3,0,-1.3317353189128058,-1.2234970770438902,0,4
binance_240m_09d66dce59781d86,binance,1000000MOGUSDT,1000000MOG,240,v10,2,2,0,1.3330829966492457,1.3661697990926758,0,2
binance_240m_09d66dce59781d86,binance,1000000MOGUSDT,1000000MOG,240,v9,6,6,0,0.34943223895046516,0.44181420705254554,0,8
binance_240m_09d66dce59781d86,binance,1000000MOGUSDT,1000000MOG,240,v9_long,3,3,0,0.17526010787644153,0.2199367088607591,0,4
binance_240m_0a6d981dd29345d6,binance,BREVUSDT,BREV,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_0a6d981dd29345d6,binance,BREVUSDT,BREV,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_0a6d981dd29345d6,binance,BREVUSDT,BREV,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_0aabcb5f49839108,binance,NEIROETHUSDT,NEIROETH,240,v10,1,1,0,2.3140065093572018,2.3295362082994315,0,1
binance_240m_0aabcb5f49839108,binance,NEIROETHUSDT,NEIROETH,240,v9,2,2,0,1.6995359329879705,1.733187134502924,0,3
binance_240m_0aabcb5f49839108,binance,NEIROETHUSDT,NEIROETH,240,v9_long,1,1,0,2.7205160818713456,2.7331871345029244,0,2
binance_240m_0aae2a4284f6a510,binance,OXTUSDT,OXT,240,v10,2,2,0,-2.066115159367711,-1.9999999999999987,0,2
binance_240m_0aae2a4284f6a510,binance,OXTUSDT,OXT,240,v9,10,10,0,-1.8688877012682603,-1.5731763145832611,0,10
binance_240m_0aae2a4284f6a510,binance,OXTUSDT,OXT,240,v9_long,3,3,0,-1.9151427836771027,-1.817679558011048,0,3
binance_240m_0bfc831571abf7a1,binance,DOLOUSDT,DOLO,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_0bfc831571abf7a1,binance,DOLOUSDT,DOLO,240,v9,4,3,1,-3.0801698837303935,-2.999999999999999,0,5
binance_240m_0bfc831571abf7a1,binance,DOLOUSDT,DOLO,240,v9_long,1,1,0,-1.031610619469026,-0.9999999999999993,0,1
binance_240m_0c032c1a8d90c889,binance,PHBUSDT,PHB,240,v10,2,2,0,7.8591756766510255,7.912185733188978,0,2
binance_240m_0c032c1a8d90c889,binance,PHBUSDT,PHB,240,v9,10,10,0,4.1088053440737955,4.305748065237108,0,11
binance_240m_0c032c1a8d90c889,binance,PHBUSDT,PHB,240,v9_long,6,6,0,3.7625047394129187,3.9121857331889762,0,7
binance_240m_0c5f9c79a18ebe2b,binance,CHIPUSDT,CHIP,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_0c5f9c79a18ebe2b,binance,CHIPUSDT,CHIP,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_0c5f9c79a18ebe2b,binance,CHIPUSDT,CHIP,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_0c70b1fb26ebd23b,binance,BERAUSDT,BERA,240,v10,1,1,0,-1.0164854759850448,-1.0000000000000002,0,1
binance_240m_0c70b1fb26ebd23b,binance,BERAUSDT,BERA,240,v9,3,3,0,-0.5500644111297746,-0.48006833712983743,0,4
binance_240m_0c70b1fb26ebd23b,binance,BERAUSDT,BERA,240,v9_long,2,2,0,0.4811189222035579,0.5199316628701617,0,3
binance_240m_0c99a5fa01ce1fb2,binance,EDUUSDT,EDU,240,v10,3,3,0,0.4243131700324008,0.469065668627634,0,4
binance_240m_0c99a5fa01ce1fb2,binance,EDUUSDT,EDU,240,v9,12,12,0,0.8306343794253499,1.1294700980756343,0,14
binance_240m_0c99a5fa01ce1fb2,binance,EDUUSDT,EDU,240,v9_long,6,6,0,-0.14010816806256332,0.008613691226508013,0,7
binance_240m_0cd8171aa871bd77,binance,1000FLOKIUSDT,1000FLOKI,240,v10,1,1,0,1.5822863886703424,1.6026750590086587,0,2
binance_240m_0cd8171aa871bd77,binance,1000FLOKIUSDT,1000FLOKI,240,v9,12,12,0,0.9526007346771121,1.2534521294531014,0,14
binance_240m_0cd8171aa871bd77,binance,1000FLOKIUSDT,1000FLOKI,240,v9_long,5,5,0,7.976471701913536,8.103452129453101,0,7
binance_240m_0d63cae4773fa4d4,binance,EDENUSDT,EDEN,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_0d63cae4773fa4d4,binance,EDENUSDT,EDEN,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_0d63cae4773fa4d4,binance,EDENUSDT,EDEN,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_0db68c022d4b96ab,binance,ACHUSDT,ACH,240,v10,1,1,0,-1.0351663837011882,-0.9999999999999997,0,1
binance_240m_0db68c022d4b96ab,binance,ACHUSDT,ACH,240,v9,7,6,1,-0.9356038787320786,-0.7798950457003933,0,7
binance_240m_0db68c022d4b96ab,binance,ACHUSDT,ACH,240,v9_long,4,3,1,-3.0849681453745914,-2.999999999999999,0,4
binance_240m_0eda4d94e43c6b73,binance,OMGUSDT,OMG,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_0eda4d94e43c6b73,binance,OMGUSDT,OMG,240,v9,1,1,0,-1.0299870967741938,-1.0000000000000002,0,1
binance_240m_0eda4d94e43c6b73,binance,OMGUSDT,OMG,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_0f6c2ffc8eb93935,binance,1000WHYUSDT,1000WHY,240,v10,1,1,0,-1.0153200000000004,-1.0000000000000004,0,1
binance_240m_0f6c2ffc8eb93935,binance,1000WHYUSDT,1000WHY,240,v9,6,5,1,-4.565036701125881,-4.487179487179486,0,7
binance_240m_0f6c2ffc8eb93935,binance,1000WHYUSDT,1000WHY,240,v9_long,3,3,0,-2.529710355912745,-2.4871794871794886,0,3
binance_240m_10d9df29051e5276,binance,1000RATSUSDT,1000RATS,240,v10,1,1,0,-1.0178591549295775,-1.0,0,1
binance_240m_10d9df29051e5276,binance,1000RATSUSDT,1000RATS,240,v9,11,11,0,-7.682634368696405,-7.532970889626743,0,11
binance_240m_10d9df29051e5276,binance,1000RATSUSDT,1000RATS,240,v9_long,7,7,0,-5.543627935974908,-5.437299035369774,0,7
binance_240m_10ef4706f800c438,binance,POPCATUSDT,POPCAT,240,v10,4,4,0,-2.4121874713750744,-2.356238003838772,0,5
binance_240m_10ef4706f800c438,binance,POPCATUSDT,POPCAT,240,v9,11,11,0,-6.68010662165191,-6.470593234982325,0,12
binance_240m_10ef4706f800c438,binance,POPCATUSDT,POPCAT,240,v9_long,7,7,0,-5.481215924476493,-5.356238003838772,0,8
binance_240m_111198aee0710a02,binance,XVSUSDT,XVS,240,v10,2,2,0,-2.0892458719135822,-2.0000000000000018,0,2
binance_240m_111198aee0710a02,binance,XVSUSDT,XVS,240,v9,9,8,1,-5.000613735714805,-4.682806324110676,0,9
binance_240m_111198aee0710a02,binance,XVSUSDT,XVS,240,v9_long,4,4,0,-4.186233567887662,-4.000000000000002,0,4
binance_240m_1179ac87893f8f0f,binance,TRUTHUSDT,TRUTH,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_1179ac87893f8f0f,binance,TRUTHUSDT,TRUTH,240,v9,3,3,0,-3.068925664998063,-2.999999999999999,0,3
binance_240m_1179ac87893f8f0f,binance,TRUTHUSDT,TRUTH,240,v9_long,3,3,0,-3.068925664998063,-2.999999999999999,0,3
binance_240m_11aea8ef6b4b2fc9,binance,POWRUSDT,POWR,240,v10,1,1,0,-1.0491685393258432,-1.0000000000000004,0,1
binance_240m_11aea8ef6b4b2fc9,binance,POWRUSDT,POWR,240,v9,8,8,0,-3.061959645041646,-2.800400641025652,0,9
binance_240m_11aea8ef6b4b2fc9,binance,POWRUSDT,POWR,240,v9_long,2,2,0,-2.077185265729666,-2.0,0,2
binance_240m_11ff9d91eece8b1b,binance,OMNIUSDT,OMNI,240,v10,1,1,0,-0.3909003584229396,-0.3792114695340507,0,1
binance_240m_11ff9d91eece8b1b,binance,OMNIUSDT,OMNI,240,v9,5,4,1,-3.4353327836228877,-3.3792114695340496,0,5
binance_240m_11ff9d91eece8b1b,binance,OMNIUSDT,OMNI,240,v9_long,3,2,1,-1.4022690094333163,-1.3792114695340507,0,3
binance_240m_12f45795f1e36d93,binance,COMMONUSDT,COMMON,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_12f45795f1e36d93,binance,COMMONUSDT,COMMON,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_12f45795f1e36d93,binance,COMMONUSDT,COMMON,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_1350ba4be24dc57c,binance,DOGSUSDT,DOGS,240,v10,2,2,0,-0.5556234208024403,-0.513926325247077,0,2
binance_240m_1350ba4be24dc57c,binance,DOGSUSDT,DOGS,240,v9,4,4,0,-2.2056566487917584,-2.1319852339868164,0,5
binance_240m_1350ba4be24dc57c,binance,DOGSUSDT,DOGS,240,v9_long,2,2,0,-0.5556234208024403,-0.513926325247077,0,3
binance_240m_13cfeb9d5e97c134,binance,ETHWUSDT,ETHW,240,v10,2,2,0,3.8624413611929898,3.9464882943143964,0,3
binance_240m_13cfeb9d5e97c134,binance,ETHWUSDT,ETHW,240,v9,6,6,0,12.906361707979341,13.074885084054806,0,8
binance_240m_13cfeb9d5e97c134,binance,ETHWUSDT,ETHW,240,v9_long,2,2,0,3.8624413611929898,3.9464882943143964,0,4
binance_240m_1475f52221e55f4c,binance,BCHUSDT,BCH,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_1475f52221e55f4c,binance,BCHUSDT,BCH,240,v9,10,10,0,-2.703182280867579,-2.362988257764718,0,10
binance_240m_1475f52221e55f4c,binance,BCHUSDT,BCH,240,v9_long,5,5,0,1.516993105370211,1.6958352716470482,0,5
binance_240m_154d70e98a3638a0,binance,BOMEUSDT,BOME,240,v10,4,4,0,-1.5159135598555697,-1.4355597365945436,0,5
binance_240m_154d70e98a3638a0,binance,BOMEUSDT,BOME,240,v9,11,11,0,0.9823527534641947,1.1928488571734503,0,13
binance_240m_154d70e98a3638a0,binance,BOMEUSDT,BOME,240,v9_long,6,6,0,-3.303634812696859,-3.179242047063858,0,7
binance_240m_159c68ffefabf23e,binance,LUMIAUSDT,LUMIA,240,v10,1,1,0,-1.0344717800289445,-1.0000000000000007,0,1
binance_240m_159c68ffefabf23e,binance,LUMIAUSDT,LUMIA,240,v9,3,3,0,-2.2801226414502076,-2.2193308550185877,0,3
binance_240m_159c68ffefabf23e,binance,LUMIAUSDT,LUMIA,240,v9_long,2,2,0,-2.0489665076212114,-2.0000000000000004,0,2
binance_240m_163b04bfd1709948,binance,BSVUSDT,BSV,240,v10,1,1,0,-1.064777777777779,-1.0000000000000009,0,1
binance_240m_163b04bfd1709948,binance,BSVUSDT,BSV,240,v9,8,8,0,-0.07263182896910614,0.2724310776942338,0,8
binance_240m_163b04bfd1709948,binance,BSVUSDT,BSV,240,v9_long,3,3,0,-2.0273594627594638,-1.9047619047619055,0,3
binance_240m_173dbf00f1b29eb2,binance,ZKUSDT,ZK,240,v10,3,3,0,1.6727575619865451,1.7413344221299552,0,3
binance_240m_173dbf00f1b29eb2,binance,ZKUSDT,ZK,240,v9,8,8,0,7.695747749483247,7.903085535601068,0,9
binance_240m_173dbf00f1b29eb2,binance,ZKUSDT,ZK,240,v9_long,5,5,0,7.22373716833512,7.33671385418514,0,5
binance_240m_177c2535a57f53e0,binance,AEVOUSDT,AEVO,240,v10,3,3,0,2.7562256303874806,2.837528604119011,0,3
binance_240m_177c2535a57f53e0,binance,AEVOUSDT,AEVO,240,v9,12,11,1,-1.1531751119449638,-0.9243089104007429,0,14
binance_240m_177c2535a57f53e0,binance,AEVOUSDT,AEVO,240,v9_long,7,6,1,0.17691575589868158,0.32501370543009556,0,7
binance_240m_17b0cbf343b94332,binance,STXUSDT,STX,240,v10,2,2,0,-0.7754758950248573,-0.7363289529461644,0,2
binance_240m_17b0cbf343b94332,binance,STXUSDT,STX,240,v9,7,6,1,-1.4643174003833856,-1.3120170263406534,0,9
binance_240m_17b0cbf343b94332,binance,STXUSDT,STX,240,v9_long,3,3,0,1.6169048389200997,1.687982973659343,0,5
binance_240m_19d5ad617c0f493c,binance,SUIUSDT,SUI,240,v10,2,2,0,1.8066937141761974,1.8531317494600446,0,3
binance_240m_19d5ad617c0f493c,binance,SUIUSDT,SUI,240,v9,11,10,1,4.140466446535534,4.366511966691842,0,16
binance_240m_19d5ad617c0f493c,binance,SUIUSDT,SUI,240,v9_long,5,5,0,6.291659191192865,6.393143795378304,0,7
binance_240m_1acc04b5d4f1de8c,binance,EGLDUSDT,EGLD,240,v10,1,1,0,-1.0303094983991468,-1.0000000000000004,0,1
binance_240m_1acc04b5d4f1de8c,binance,EGLDUSDT,EGLD,240,v9,7,7,0,5.11536281128873,5.272615291928088,0,10
binance_240m_1acc04b5d4f1de8c,binance,EGLDUSDT,EGLD,240,v9_long,1,1,0,-1.0303094983991468,-1.0000000000000004,0,1
binance_240m_1ba58729c20def77,binance,RIVERUSDT,RIVER,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_1ba58729c20def77,binance,RIVERUSDT,RIVER,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_1ba58729c20def77,binance,RIVERUSDT,RIVER,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_1c353ede8e43eace,binance,SIGNUSDT,SIGN,240,v10,1,1,0,0.6681654294803776,0.7083775185577901,0,1
binance_240m_1c353ede8e43eace,binance,SIGNUSDT,SIGN,240,v9,4,4,0,-2.3590983621608115,-2.2492300402748207,0,6
binance_240m_1c353ede8e43eace,binance,SIGNUSDT,SIGN,240,v9_long,2,2,0,-0.2988104672959373,-0.249230040274819,0,4
binance_240m_1c70801b86c8ce9e,binance,HUSDT,H,240,v10,1,1,0,-1.0172889518413597,-1.0,0,1
binance_240m_1c70801b86c8ce9e,binance,HUSDT,H,240,v9,2,1,1,-1.0172889518413597,-1.0,0,2
binance_240m_1c70801b86c8ce9e,binance,HUSDT,H,240,v9_long,2,1,1,-1.0172889518413597,-1.0,0,2
binance_240m_1cecdf1b0bf24eb0,binance,CYBERUSDT,CYBER,240,v10,2,2,0,2.284037566225128,2.324022346368718,0,2
binance_240m_1cecdf1b0bf24eb0,binance,CYBERUSDT,CYBER,240,v9,8,8,0,2.8658655754229487,3.032627358037317,0,10
binance_240m_1cecdf1b0bf24eb0,binance,CYBERUSDT,CYBER,240,v9_long,4,4,0,4.628018305239889,4.731769785441421,0,6
binance_240m_1d15863d00132fdd,binance,NEOUSDT,NEO,240,v10,5,5,0,0.42362237759042753,0.6090948898147446,0,5
binance_240m_1d15863d00132fdd,binance,NEOUSDT,NEO,240,v9,17,16,1,-6.477115572773264,-5.90244156653173,0,20
binance_240m_1d15863d00132fdd,binance,NEOUSDT,NEO,240,v9_long,10,10,0,-1.1560183587074429,-0.7774415665317281,0,13
binance_240m_1d56648082a35fce,binance,DYDXUSDT,DYDX,240,v10,1,1,0,3.4099252336448638,3.4299065420560786,0,1
binance_240m_1d56648082a35fce,binance,DYDXUSDT,DYDX,240,v9,6,6,0,4.122451627730672,4.241385803050278,0,8
binance_240m_1d56648082a35fce,binance,DYDXUSDT,DYDX,240,v9_long,3,3,0,3.3204683919712297,3.3829787234042614,0,4
binance_240m_1db6a5456ed06a79,binance,STOUSDT,STO,240,v10,2,2,0,-2.045331080429068,-1.9999999999999996,0,2
binance_240m_1db6a5456ed06a79,binance,STOUSDT,STO,240,v9,6,6,0,-4.350668771597459,-4.218918918918919,0,6
binance_240m_1db6a5456ed06a79,binance,STOUSDT,STO,240,v9_long,5,5,0,-3.330416344412992,-3.218918918918919,0,5
binance_240m_1e4924385c45c175,binance,TUSDT,T,240,v10,1,1,0,1.1367477039438123,1.1609940572663406,0,1
binance_240m_1e4924385c45c175,binance,TUSDT,T,240,v9,4,3,1,-0.9584778529214233,-0.8390059427336611,0,5
binance_240m_1e4924385c45c175,binance,TUSDT,T,240,v9_long,2,2,0,0.08087778524462519,0.16099405726634042,0,3
binance_240m_1f07e4502272e671,binance,BANUSDT,BAN,240,v10,1,1,0,3.4413024691358154,3.4814814814814947,0,1
binance_240m_1f07e4502272e671,binance,BANUSDT,BAN,240,v9,5,5,0,-0.638984206011247,-0.5185185185185062,0,6
binance_240m_1f07e4502272e671,binance,BANUSDT,BAN,240,v9_long,2,2,0,2.4225759734093195,2.4814814814814947,0,2
binance_240m_1f9883b64d622516,binance,PENGUUSDT,PENGU,240,v10,3,3,0,12.464147337392607,12.512431776834433,1,3
binance_240m_1f9883b64d622516,binance,PENGUUSDT,PENGU,240,v9,9,9,0,11.429508859873891,11.57868714749723,1,9
binance_240m_1f9883b64d622516,binance,PENGUUSDT,PENGU,240,v9_long,5,5,0,10.436185037700916,10.512431776834433,1,5
binance_240m_1fd44457dbb09dd1,binance,VOXELUSDT,VOXEL,240,v10,1,1,0,-1.0134410844629822,-1.0,0,1
binance_240m_1fd44457dbb09dd1,binance,VOXELUSDT,VOXEL,240,v9,2,2,0,-2.028312879334777,-2.0,0,3
binance_240m_1fd44457dbb09dd1,binance,VOXELUSDT,VOXEL,240,v9_long,1,1,0,-1.0134410844629822,-1.0,0,1
binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,v9,10,9,1,23.509933308716906,23.78221983196797,1,11
binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,v9_long,4,4,0,22.522777375754004,22.64271509315473,1,5
binance_240m_20b2f8981a78995f,binance,ARPAUSDT,ARPA,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_20b2f8981a78995f,binance,ARPAUSDT,ARPA,240,v9,7,7,0,-5.647315843065383,-5.436391090977727,0,7
binance_240m_20b2f8981a78995f,binance,ARPAUSDT,ARPA,240,v9_long,2,2,0,-2.0987320333675434,-2.0000000000000004,0,2
binance_240m_21b33d3bc76652bb,binance,NOMUSDT,NOM,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_21b33d3bc76652bb,binance,NOMUSDT,NOM,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_21b33d3bc76652bb,binance,NOMUSDT,NOM,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_21c77df6ed898b77,binance,OPGUSDT,OPG,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_21c77df6ed898b77,binance,OPGUSDT,OPG,240,v9,0,0,0,0.0,0.0,0,0
binance_240m_21c77df6ed898b77,binance,OPGUSDT,OPG,240,v9_long,0,0,0,0.0,0.0,0,0
binance_240m_2249974a87179485,binance,BRUSDT,BR,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_2249974a87179485,binance,BRUSDT,BR,240,v9,5,5,0,-5.10681298546813,-5.000000000000001,0,6
binance_240m_2249974a87179485,binance,BRUSDT,BR,240,v9_long,1,1,0,-1.0202975206611575,-1.0000000000000007,0,2
binance_240m_22f2d6444a74d7df,binance,CAPUSDT,CAP,240,v10,0,0,0,0.0,0.0,0,0
binance_240m_22f2d6444a74d7df,binance,CAPUSDT,CAP,240,v9,0,0,0,0.0,0.0,0,0
