source,symbol,signal_time,detected_at,status,score,threshold,model_path,dataset_sha256,signal_i,entry_time,entry_price,maker_filled,outcome,label,exit_offset,exit_time,realized_ret,atr_pct,dense_run_len
okx,NEO_USDT_SWAP,2026-07-10 18:00:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3713812509397428,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38598,2026-07-10 18:15:00+00:00,1.958,False,scaled,1,72,2026-07-11 12:15:00+00:00,0.010999530194870655,0.0029870747900835114,46
okx,SHIB_USDT_SWAP,2026-07-10 19:30:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.4294556874736031,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38703,2026-07-10 19:45:00+00:00,4.372e-06,True,scaled,1,26,2026-07-11 02:15:00+00:00,0.005920196497952168,0.0033099070335877406,5
okx,BNB_USDT_SWAP,2026-07-10 21:00:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3961283105133648,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38713,2026-07-10 21:15:00+00:00,575.5,True,sl,0,19,2026-07-11 02:00:00+00:00,-0.004385201943637451,0.002192600971818744,42
okx,LTC_USDT_SWAP,2026-07-10 21:00:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3566277774008077,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38610,2026-07-10 21:15:00+00:00,44.62,True,scaled_timeout,1,72,2026-07-11 15:15:00+00:00,0.010386311271721294,0.0026619539824111727,27
okx,SAND_USDT_SWAP,2026-07-10 21:45:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3667432640318004,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38712,2026-07-10 22:00:00+00:00,0.04945,True,scaled,1,10,2026-07-11 00:30:00+00:00,0.0034107012375753643,0.004022797592689222,28
okx,AXS_USDT_SWAP,2026-07-10 22:00:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3589124555991093,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38624,2026-07-10 22:15:00+00:00,1.0092,True,sl,0,8,2026-07-11 00:15:00+00:00,-0.005748664179191176,0.0028743320895955756,122
okx,GMT_USDT_SWAP,2026-07-10 22:00:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3443144061438626,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38617,2026-07-10 22:15:00+00:00,0.0077,True,sl,0,26,2026-07-11 04:45:00+00:00,-0.007414117933251196,0.003707540465387383,130
okx,BTC_USDT_SWAP,2026-07-10 22:15:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.36875714556687916,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38717,2026-07-10 22:30:00+00:00,64103.2,True,scaled,1,69,2026-07-11 15:45:00+00:00,0.002278091950459804,0.0022287162178101314,22
okx,NEO_USDT_SWAP,2026-07-10 22:45:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3675720330820032,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38617,2026-07-10 23:00:00+00:00,1.962,True,scaled,1,53,2026-07-11 12:15:00+00:00,0.010176392083891539,0.002106813512796266,65
okx,SOPH_USDT_SWAP,2026-07-10 23:00:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3717709845096679,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38615,2026-07-10 23:15:00+00:00,0.004851,True,scaled,1,7,2026-07-11 01:00:00+00:00,0.006752784880246554,0.0027641665078889234,40
okx,MOODENG_USDT_SWAP,2026-07-10 23:30:00+00:00,2026-07-11T00:20:49.616301+00:00,closed,0.3566675275492379,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38620,2026-07-10 23:45:00+00:00,0.04034,True,sl,0,21,2026-07-11 05:00:00+00:00,-0.007580073389811259,0.0037900366949056097,16
okx,ANTHROPIC_USDT_SWAP,2026-07-10 23:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3643516168818938,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,6201,2026-07-11 00:00:00+00:00,171.84,True,sl,0,2,2026-07-11 00:30:00+00:00,-0.0032642099265538516,0.0016306815331677163,169
okx,BAT_USDT_SWAP,2026-07-11 00:15:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.34817417186425104,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38632,2026-07-11 00:30:00+00:00,0.08637,True,scaled,1,17,2026-07-11 04:45:00+00:00,0.0035190386241945593,0.00259600064960911,5
okx,ME_USDT_SWAP,2026-07-11 00:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.35856012687014016,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38625,2026-07-11 00:45:00+00:00,0.06408,True,sl,0,4,2026-07-11 01:45:00+00:00,-0.005375645535583562,0.00268782276779181,5
okx,LTC_USDT_SWAP,2026-07-11 01:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3514554477460902,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38628,2026-07-11 01:45:00+00:00,44.68,True,scaled,1,56,2026-07-11 15:45:00+00:00,0.006370782183163559,0.002269272952002817,45
okx,CFX_USDT_SWAP,2026-07-11 02:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.4119925716405225,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38734,2026-07-11 02:45:00+00:00,0.04336,True,scaled,1,55,2026-07-11 16:30:00+00:00,0.017890488480006073,0.0036208777784176313,8
okx,BTC_USDT_SWAP,2026-07-11 02:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.38162798177229795,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38735,2026-07-11 03:00:00+00:00,64131.2,True,scaled,1,51,2026-07-11 15:45:00+00:00,0.002309117604425759,0.001790920632331113,40
okx,GMT_USDT_SWAP,2026-07-11 02:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3443524072490493,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38636,2026-07-11 03:00:00+00:00,0.007708,True,sl,0,6,2026-07-11 04:30:00+00:00,-0.006481988653276649,0.003241414852696055,149
okx,AXS_USDT_SWAP,2026-07-11 03:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3614982453348014,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38644,2026-07-11 03:15:00+00:00,1.0075,True,scaled,1,13,2026-07-11 06:30:00+00:00,0.006613402265606139,0.002529021210528577,142
okx,ZEN_USDT_SWAP,2026-07-11 03:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3465925856126562,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,23990,2026-07-11 03:45:00+00:00,4.159,True,sl,0,6,2026-07-11 05:15:00+00:00,-0.005662529485678136,0.0028305841503528453,48
okx,ETC_USDT_SWAP,2026-07-11 04:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3767618961756662,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38739,2026-07-11 04:15:00+00:00,7.093,True,sl,0,28,2026-07-11 11:15:00+00:00,-0.004224224808678789,0.002112112404339413,86
okx,GALA_USDT_SWAP,2026-07-11 04:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.34178346003518995,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38739,2026-07-11 04:15:00+00:00,0.002166,True,sl,0,14,2026-07-11 07:45:00+00:00,-0.009519378115292798,0.004759689057646397,41
okx,NEO_USDT_SWAP,2026-07-11 04:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.4196881295936036,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38638,2026-07-11 04:15:00+00:00,1.967,True,sl,0,14,2026-07-11 07:45:00+00:00,-0.00380988219478684,0.0019039731395187316,86
okx,SIGN_USDT_SWAP,2026-07-11 04:15:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.35036897624718477,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38636,2026-07-11 04:30:00+00:00,0.008776,True,sl,0,7,2026-07-11 06:15:00+00:00,-0.005811303555150471,0.0028587091338183983,85
okx,ANTHROPIC_USDT_SWAP,2026-07-11 04:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3552093355847887,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,6220,2026-07-11 04:45:00+00:00,172.0,True,scaled,1,14,2026-07-11 08:15:00+00:00,0.0018691223613650498,0.0017095570661675968,188
okx,OKB_USDT_SWAP,2026-07-11 05:15:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3572842869236848,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,29773,2026-07-11 05:30:00+00:00,80.79,True,sl,0,2,2026-07-11 06:00:00+00:00,-0.0038599479597957176,0.0019299739798978503,60
okx,LTC_USDT_SWAP,2026-07-11 06:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3845455776671161,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38646,2026-07-11 06:15:00+00:00,44.96,True,scaled,1,38,2026-07-11 15:45:00+00:00,0.003328577467934135,0.0018102452884052257,63
okx,WOO_USDT_SWAP,2026-07-11 06:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.38283143192491254,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38641,2026-07-11 06:15:00+00:00,0.01177,False,sl,0,16,2026-07-11 10:15:00+00:00,-0.004632979356811506,0.002316489678405774,63
okx,GAS_USDT_SWAP,2026-07-11 07:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3690122166515481,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38654,2026-07-11 07:15:00+00:00,1.0492,True,scaled,1,26,2026-07-11 13:45:00+00:00,0.007629919213182124,0.002267208393173499,94
okx,WDC_USDT_SWAP,2026-07-11 07:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3708572142242865,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,5745,2026-07-11 07:15:00+00:00,581.11,True,scaled,1,24,2026-07-11 13:15:00+00:00,0.003311418407648703,0.0023792677033761533,17
okx,ZEN_USDT_SWAP,2026-07-11 08:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.35127084357288985,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,24008,2026-07-11 08:15:00+00:00,4.177,False,sl,0,9,2026-07-11 10:30:00+00:00,-0.005222542103229477,0.002611271051614802,66
okx,SIGN_USDT_SWAP,2026-07-11 09:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.38141258052198235,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38655,2026-07-11 09:15:00+00:00,0.008758,True,scaled,1,18,2026-07-11 13:45:00+00:00,0.013140120342392203,0.0022465521997388506,104
okx,YGG_USDT_SWAP,2026-07-11 09:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.35943789085271854,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38652,2026-07-11 09:15:00+00:00,0.02224,True,sl,0,2,2026-07-11 09:45:00+00:00,-0.0064380083667510135,0.0032204522284422724,51
okx,ETH_USDT_SWAP,2026-07-11 09:15:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.4099359078178865,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38866,2026-07-11 09:30:00+00:00,1798.73,True,scaled,1,22,2026-07-11 15:00:00+00:00,0.0052258887071472415,0.001634569292318012,35
okx,CORE_USDT_SWAP,2026-07-11 09:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.35558135671142765,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38668,2026-07-11 10:00:00+00:00,0.02528,True,scaled,1,10,2026-07-11 12:30:00+00:00,0.010681830621386501,0.0023666780373820828,167
okx,1INCH_USDT_SWAP,2026-07-11 10:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3661092393957328,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38677,2026-07-11 10:45:00+00:00,0.07254,True,scaled,1,18,2026-07-11 15:15:00+00:00,0.01111839356758948,0.0023964570345682435,54
okx,UMA_USDT_SWAP,2026-07-11 11:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.398299685890551,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38661,2026-07-11 11:15:00+00:00,0.379,False,scaled,1,9,2026-07-11 13:30:00+00:00,0.015780474832508662,0.002312236692819072,26
okx,GAS_USDT_SWAP,2026-07-11 11:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.42652991995421324,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38672,2026-07-11 11:45:00+00:00,1.0518,True,scaled,1,8,2026-07-11 13:45:00+00:00,0.006388085863965998,0.0022091683965036347,112
okx,ACH_USDT_SWAP,2026-07-11 11:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3774145368469573,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38682,2026-07-11 12:00:00+00:00,0.004396,True,scaled,1,13,2026-07-11 15:15:00+00:00,0.0068260638061878876,0.0022701489143876568,71
okx,ADA_USDT_SWAP,2026-07-11 11:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.357230049261448,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38772,2026-07-11 12:00:00+00:00,0.1678,True,scaled,1,14,2026-07-11 15:30:00+00:00,0.012917180747472279,0.0031603356129789313,66
okx,ICX_USDT_SWAP,2026-07-11 12:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.37914186360114427,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38672,2026-07-11 12:15:00+00:00,0.02508,False,scaled,1,14,2026-07-11 15:45:00+00:00,0.004337784354510266,0.001787618562819875,75
okx,ENS_USDT_SWAP,2026-07-11 12:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3654706011022536,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38677,2026-07-11 12:45:00+00:00,4.198,True,scaled,1,12,2026-07-11 15:45:00+00:00,0.002748329571832464,0.0027483295718324606,25
okx,LQTY_USDT_SWAP,2026-07-11 12:30:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3522604831333049,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38673,2026-07-11 12:45:00+00:00,0.1797,True,scaled,1,12,2026-07-11 15:45:00+00:00,0.0024577086893651234,0.0024577086893651508,162
okx,DOGE_USDT_SWAP,2026-07-11 12:45:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.389263346978967,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38775,2026-07-11 13:00:00+00:00,0.07456,True,scaled,1,11,2026-07-11 15:45:00+00:00,0.006116551860593011,0.002089866842344128,84
okx,MOODENG_USDT_SWAP,2026-07-11 13:00:00+00:00,2026-07-11T13:52:24.126998+00:00,closed,0.3828347350636634,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38674,2026-07-11 13:15:00+00:00,0.04035,False,scaled,1,7,2026-07-11 15:00:00+00:00,0.055119607902199386,0.0029563942261526047,39
okx,BAT_USDT_SWAP,2026-07-11 13:15:00+00:00,2026-07-11T14:27:06.140588+00:00,closed,0.40171921950633027,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38684,2026-07-11 13:30:00+00:00,0.08665,True,scaled,1,9,2026-07-11 15:45:00+00:00,0.0022792386892471206,0.0022816085076625306,23
okx,ORDER_USDT_SWAP,2026-07-11 13:30:00+00:00,2026-07-11T14:27:06.140588+00:00,closed,0.35401132272952046,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,27257,2026-07-11 13:45:00+00:00,0.0344,True,scaled,1,8,2026-07-11 15:45:00+00:00,0.005907328771338705,0.002533475612319873,11
okx,ATOM_USDT_SWAP,2026-07-11 13:45:00+00:00,2026-07-11T16:37:03.541028+00:00,closed,0.40619766236546,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38780,2026-07-11 14:00:00+00:00,1.596,True,sl,0,7,2026-07-11 15:45:00+00:00,-0.004913767594964535,0.0024584241634994473,27
okx,OKB_USDT_SWAP,2026-07-11 14:15:00+00:00,2026-07-11T16:37:03.541028+00:00,closed,0.36945418807904923,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,29809,2026-07-11 14:30:00+00:00,81.0,False,sl,0,5,2026-07-11 15:45:00+00:00,-0.0036524028749089776,0.0018262014374545276,96
okx,ETC_USDT_SWAP,2026-07-11 16:00:00+00:00,2026-07-11T20:29:55.330944+00:00,closed,0.367212471443439,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38787,2026-07-11 16:15:00+00:00,7.094,True,sl,0,24,2026-07-11 22:15:00+00:00,-0.004928056329018715,0.002464028164509358,134
okx,BTC_USDT_SWAP,2026-07-11 16:15:00+00:00,2026-07-11T20:29:55.330944+00:00,closed,0.3601739351785622,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38789,2026-07-11 16:30:00+00:00,64194.8,True,sl,0,28,2026-07-11 23:30:00+00:00,-0.003677796233702346,0.0018389009814149249,94
okx,AR_USDT_SWAP,2026-07-11 17:30:00+00:00,2026-07-11T20:29:55.330944+00:00,closed,0.3701538473913024,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38703,2026-07-11 17:45:00+00:00,1.999,True,sl,0,19,2026-07-11 22:30:00+00:00,-0.007234426591229526,0.003615404688966991,49
okx,ENS_USDT_SWAP,2026-07-11 17:30:00+00:00,2026-07-11T20:29:55.330944+00:00,closed,0.4084489495632161,0.34093332021594785,models/frozen_tp5_sl2_swap_ma206_20260710.txt,8df081a1374c0edb1ef8a869cc4825830ecb2f07fd00209306c44dcc272040d1,38697,2026-07-11 17:45:00+00:00,4.206,True,sl,0,19,2026-07-11 22:30:00+00:00,-0.006041487681076818,0.003020743840538424,45
