symbol,timeframe_min,arm,raw_signal_candidates,status_rows,skipped_in_position,trades_taken,closed_trades,censored_unclosed_trades,censored_mfe_known_n,censored_mfe_known_mean_r,censored_mfe_known_median_r,wins_net,losses_net,breakeven_net,fee_only_losses,win_rate_net,gross_win_rate,mean_net_r,median_net_r,sum_net_r_trade_units_nonportfolio,mean_gross_r,median_gross_r,sum_gross_r_trade_units_nonportfolio,mean_net_bp,median_net_bp,mean_gross_bp,median_gross_bp,profit_factor_net_r,profit_factor_gross_r,mean_cost_r,median_cost_r,sum_cost_r_trade_units_nonportfolio,fixed_round_trip_cost_bp,mfe_known_n,mfe_known_mean_r,mfe_known_median_r,mfe_known_q25_r,mfe_known_q75_r,mfe_known_q90_r,mfe_known_max_r,mfe_upper_mean_r,stop_bar_excursion_ambiguous_n,net_floating_profit_then_loss_n,net_floating_profit_n,mean_holding_hours,median_holding_hours,mfe_ge_0p5r_n,mfe_ge_0p5r_then_net_loss_n,mfe_ge_1r_n,mfe_ge_1r_then_net_loss_n,mfe_ge_2r_n,mfe_ge_2r_then_net_loss_n,mfe_ge_3r_n,mfe_ge_3r_then_net_loss_n,mfe_ge_5r_n,mfe_ge_5r_then_net_loss_n,mfe_ge_10r_n,mfe_ge_10r_then_net_loss_n,best_net_return_bp,mean_net_bp_ex_best_price_return,mean_net_r_ex_best_price_return,sum_net_r_ex_best_price_return,top_1pct_price_return_removed_n,mean_net_bp_ex_top_1pct_price_returns,mean_net_r_ex_top_1pct_price_returns,sum_net_r_ex_top_1pct_price_returns,closed_trade_drawdown_r_single_symbol,max_loss_streak_single_symbol
B2USDT,5,joint,13,13,0,13,13,0,0,,,6,7,0,0,0.46153846153846156,0.46153846153846156,0.05929070458812788,-0.4379428571428518,0.7707791596456625,0.2730655573740771,-0.1666666666666592,3.549852245863003,-13.60370242300877,-29.458500827618,6.396297576991229,-9.458500827618,1.124617479542525,1.732557643170356,0.21377485278595104,0.20106382978723905,2.7790730862173634,20.0,13,2.560648591951809,3.2888888888889345,0.4042553191489404,4.166666666666695,4.474999999999994,4.553191489361768,2.560648591951809,0,4,10,6.262820512820513,4.583333333333333,9,3,9,3,9,3,7,2,0,0,0,0,153.644607370249,-27.541061572446917,-0.07696343882385677,-0.9235612658862812,1,-27.541061572446917,-0.07696343882385677,-0.9235612658862812,2.932648308270674,3
B2USDT,15,v9_both,13,13,2,11,11,0,0,,,5,6,0,0,0.45454545454545453,0.45454545454545453,0.04249016157941889,-0.4343620689655174,0.4673917773736078,0.13067308324103752,-0.3534482758620694,1.4374039156514127,-15.613975348713739,-107.36415938632,4.386024651286272,-87.36415938632,1.0787527570253863,1.2685005703954335,0.08818292166161891,0.09608988764044955,0.9700121382778081,20.0,11,1.76662077478724,1.2155172413793047,0.31318072051648715,2.972707251848366,3.211864406779671,5.29213483146066,1.7946541449258726,2,4,9,19.318181818181817,8.75,7,2,7,2,5,0,3,0,1,0,0,0,709.653882132833,-88.1407610968684,-0.29421363125140204,-2.9421363125140205,1,-88.1407610968684,-0.29421363125140204,-2.9421363125140205,2.9821877520431204,2
B2USDT,15,joint,5,5,0,5,5,0,0,,,3,2,0,0,0.6,0.6,0.07912059021674495,0.3134358974358989,0.39560295108372473,0.17038017613041317,0.4230769230769249,0.8519008806520658,76.09998783824878,57.174929840972,96.09998783824878,77.174929840972,1.179020057746217,1.4259504403260332,0.0912595859136684,0.09945631067961219,0.456297929568342,20.0,5,1.9227179180176115,2.8717948717948856,0.4563106796116551,3.0736196319018463,3.156566496828541,3.211864406779671,1.9843913323226041,2,1,4,16.25,4.5,3,0,3,0,3,0,2,0,0,0,0,0,556.1409850881159,-43.910261474218004,-0.2786268695910327,-1.1145074783641309,1,-43.910261474218004,-0.2786268695910327,-1.1145074783641309,2.2098247317322426,2
B2USDT,60,v9_both,3,3,0,3,3,0,0,,,0,3,0,0,0.0,0.0,-0.9937763526463227,-1.0549673202614391,-2.981329057938968,-0.9398496240601514,-1.0,-2.8195488721804542,-382.7819601197757,-383.852556480381,-362.7819601197757,-363.852556480381,0.0,0.0,0.05392672858617143,0.05496732026143783,0.1617801857585143,20.0,3,1.0617229347879533,0.9022556390977448,0.6798859894835125,1.3638262322472898,1.640768588137017,1.8253968253968351,1.0617229347879533,0,3,3,33.0,18.0,2,2,1,1,0,0,0,0,0,0,0,0,-309.189809501949,-419.57803542868896,-0.9560851638901189,-1.9121703277802378,1,-419.57803542868896,-0.9560851638901189,-1.9121703277802378,2.981329057938968,3
B2USDT,60,joint,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-0.8572030075187986,-0.8572030075187986,-0.8572030075187986,-0.8195488721804528,-0.8195488721804528,-0.8195488721804528,-455.303514376997,-455.303514376997,-435.303514376997,-435.303514376997,0.0,0.0,0.037654135338345864,0.037654135338345864,0.037654135338345864,20.0,1,0.9022556390977448,0.9022556390977448,0.9022556390977448,0.9022556390977448,0.9022556390977448,0.9022556390977448,0.9022556390977448,0,1,1,74.0,74.0,1,1,0,0,0,0,0,0,0,0,0,0,-455.303514376997,,,0.0,1,,,0.0,0.8572030075187986,1
B3USDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
B3USDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
B3USDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
B3USDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
B3USDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
B3USDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BABYUSDT,5,v9_both,30,30,6,24,24,0,0,,,8,16,0,0,0.3333333333333333,0.3333333333333333,-0.09770565375139428,-1.1312557544757027,-2.344935690033463,0.10578409163935527,-0.9999999999999913,2.5388181993445267,-2.7273324237102847,-80.77155045601651,17.272667576289706,-60.7715504560165,0.8690977474304931,1.174473849822796,0.20348974539075063,0.1784166666666676,4.883753889378015,20.0,24,1.790815513615102,0.4999999999999992,0.1362179487179501,3.0714285714284966,4.277894736842117,9.812500000000082,1.829466829404576,2,9,17,4.972222222222222,2.4166666666666665,12,4,11,3,8,0,6,0,1,0,0,0,454.576271186442,-22.610097798064736,-0.24771459521884784,-5.6974356900335,1,-22.610097798064736,-0.24771459521884784,-5.6974356900335,9.18807765567766,5
BABYUSDT,5,joint,7,7,0,7,7,0,0,,,4,3,0,0,0.5714285714285714,0.5714285714285714,0.6705059076262228,0.5268571428571609,4.6935413533835595,0.8526673827425874,0.7142857142857331,5.968671679198112,112.42628658128001,56.219512195123,132.42628658128,76.219512195123,2.662313211752627,3.754771544245284,0.18216147511636555,0.16900000000000312,1.2751303258145588,20.0,7,3.3413220551378786,2.7857142857142936,1.3125000000000284,4.041353383458692,6.546052631578996,9.812500000000082,3.3488408521303588,1,2,6,5.952380952380952,6.583333333333333,6,2,6,2,4,0,3,0,1,0,0,0,454.576271186442,55.401289147086345,0.22350689223058692,1.3410413533835215,1,55.401289147086345,0.22350689223058692,1.3410413533835215,1.309000000000013,1
BABYUSDT,15,v9_both,12,12,0,12,12,0,0,,,4,8,0,0,0.3333333333333333,0.3333333333333333,0.39037152985903106,-1.070139860139863,4.6844583583083725,0.4721031746031758,-0.9999999999999977,5.665238095238109,157.81942290203537,-188.850099327713,177.81942290203537,-168.850099327713,1.601675300524816,1.7997983193277323,0.08173164474414495,0.07840000000000011,0.9807797369297394,20.0,12,2.1359246309246336,0.9551282051281983,0.4416666666666643,2.624999999999996,5.663999999999995,9.50000000000006,2.1359246309246336,0,7,11,23.354166666666668,10.25,8,4,6,2,4,0,2,0,2,0,0,0,1154.9999999999989,67.16664316585683,0.2758598507553067,3.034458358308374,1,67.16664316585683,0.2758598507553067,3.034458358308374,3.2235247419247433,3
BABYUSDT,15,joint,4,4,0,4,4,0,0,,,2,2,0,0,0.5,0.5,1.6183734848484939,1.5570500000000196,6.473493939393975,1.7050000000000092,1.6500000000000201,6.820000000000037,332.4326692361068,250.07367180554698,352.4326692361068,270.07367180554695,4.0005913386446315,4.410000000000022,0.08662651515151559,0.08030303030303058,0.34650606060606237,20.0,4,4.149090909090923,3.298181818181817,0.6022727272727287,6.845000000000011,8.438000000000041,9.50000000000006,4.149090909090923,0,2,4,21.3125,4.625,3,1,2,0,2,0,2,0,2,0,0,0,1109.999999999999,73.24355898147599,0.6778313131313265,2.0334939393939795,1,73.24355898147599,0.6778313131313265,2.0334939393939795,1.0806060606060597,1
BABYUSDT,60,v9_both,3,3,1,2,2,0,0,,,1,1,0,0,0.5,0.5,0.4234347826086942,0.4234347826086942,0.8468695652173884,0.46195652173912893,0.46195652173912893,0.9239130434782579,48.830972905964984,48.830972905964984,68.83097290596498,68.83097290596498,2.3574465119520505,2.545454545454543,0.03852173913043476,0.03852173913043476,0.07704347826086952,20.0,2,2.1141304347826075,2.1141304347826075,1.638586956521737,2.5896739130434785,2.875000000000001,3.065217391304349,2.1141304347826075,0,1,2,174.0,174.0,2,1,2,1,1,0,1,0,0,0,0,0,576.760443307756,-479.098497495826,-0.6238695652173901,-0.6238695652173901,1,-479.098497495826,-0.6238695652173901,-0.6238695652173901,0.6238695652173901,1
BABYUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BADGERUSDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BADGERUSDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BADGERUSDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BADGERUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BADGERUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BADGERUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BAKEUSDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BAKEUSDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BAKEUSDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BAKEUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BAKEUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BAKEUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BALUSDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BALUSDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BALUSDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BALUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BALUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BALUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BANANAS31USDT,5,v9_both,40,40,7,33,33,0,0,,,8,25,0,0,0.24242424242424243,0.24242424242424243,-0.2278547238695838,-1.1573333333333282,-7.519205887696265,0.0398138013584476,-0.99999999999999,1.313855444828771,5.319718576617573,-77.296111178837,25.31971857661757,-57.296111178837,0.7394875477989343,1.0600560482106829,0.2676685252280332,0.23187012987012848,8.833061332525096,20.0,33,1.7148670010794458,0.6566265060240986,0.2564102564102518,2.476190476190504,3.898276623950524,15.844444444444465,1.7269230453935545,1,16,24,4.537878787878788,3.0833333333333335,20,12,15,7,10,3,5,0,2,0,1,0,1363.928571428572,-37.136808075006,-0.3191574420550245,-10.213038145760784,1,-37.136808075006,-0.3191574420550245,-10.213038145760784,15.491538649043177,11
BANANAS31USDT,5,joint,13,13,0,13,13,0,0,,,3,10,0,0,0.23076923076923078,0.23076923076923078,-0.5099031222485196,-1.2189879518072302,-6.628740589230755,-0.22764601726157666,-0.9999999999999972,-2.9593982244004966,53.15848272855331,-98.418378617185,73.15848272855331,-78.418378617185,0.45804622939658685,0.6733774534942603,0.2822571049869457,0.24482352941176372,3.6693423648302934,20.0,13,1.4617132603428238,0.3333333333333253,0.0843373493975896,2.666666666666649,3.898276623950524,5.159139784946235,1.4617132603428238,0,4,7,3.544871794871795,1.5,6,3,6,3,4,1,3,0,1,0,0,0,1363.928571428572,-56.072357996448254,-0.7768810706079394,-9.322572847295273,1,-56.072357996448254,-0.7768810706079394,-9.322572847295273,9.537359678934639,6
BANANAS31USDT,15,v9_both,10,10,0,10,10,0,0,,,3,7,0,1,0.3,0.4,0.2457080060264035,-0.5935353329664302,2.457080060264035,0.3937964010246449,-0.5011007154650542,3.937964010246449,1.1614911320087031,-87.477374759187,21.16149113200861,-67.477374759187,1.4149902148098805,1.7872461884275268,0.14808839499824206,0.10826056985294169,1.4808839499824207,20.0,10,2.0627758459669847,1.1376065194010068,0.18463694349590692,2.317095588235298,5.441000000000063,8.060000000000052,2.0627758459669847,0,5,8,18.975,20.25,5,2,5,2,4,1,2,0,2,0,0,0,667.0136186770429,-72.82207859521732,-0.336493326637334,-3.028439939736006,1,-72.82207859521732,-0.336493326637334,-3.028439939736006,4.334004254444004,4
BANANAS31USDT,15,joint,2,2,0,2,2,0,0,,,0,2,0,0,0.0,0.0,-1.0959548425430767,-1.0959548425430767,-2.1919096850861535,-0.9999999999999993,-0.9999999999999993,-1.9999999999999987,-228.55476202992548,-228.55476202992548,-208.55476202992548,-208.55476202992548,0.0,0.0,0.09595484254307746,0.09595484254307746,0.1919096850861549,20.0,2,0.4007724301841915,0.4007724301841915,0.35279263220439344,0.4487522281639895,0.4775401069518684,0.4967320261437876,0.4007724301841915,0,2,2,14.375,14.375,0,0,0,0,0,0,0,0,0,0,0,0,-223.482045701851,-233.627478358,-1.0936209150326772,-1.0936209150326772,1,-233.627478358,-1.0936209150326772,-1.0936209150326772,2.1919096850861535,2
BANANAS31USDT,60,v9_both,5,5,0,5,5,0,0,,,2,3,0,0,0.4,0.4,1.2556879569873696,-0.2136964285714271,6.278439784936848,1.333245648157153,-0.089285714285712,6.666228240785765,457.7672546017191,-34.353380221041,477.7672546017191,-14.353380221041,3.6714870195789593,4.190673346017114,0.07755769116978357,0.07046902654867256,0.38778845584891786,20.0,5,4.366325516312142,2.6428571428571628,1.5083056478405257,3.0973451327433525,9.83047651463581,14.31923076923078,4.366325516312142,0,3,5,57.4,57.0,4,2,4,2,3,1,2,0,1,0,1,0,2609.1399754668123,-80.07592561455425,-0.2710881306888662,-1.084352522755465,1,-80.07592561455425,-0.2710881306888662,-1.084352522755465,2.136470253476074,2
BANANAS31USDT,60,joint,1,1,0,1,1,0,0,,,1,0,0,0,1.0,1.0,7.362792307692313,7.362792307692313,7.362792307692313,7.419230769230775,7.419230769230775,7.419230769230775,2609.1399754668123,2609.1399754668123,2629.1399754668123,2629.1399754668123,,,0.056438461538461604,0.056438461538461604,0.056438461538461604,20.0,1,14.31923076923078,14.31923076923078,14.31923076923078,14.31923076923078,14.31923076923078,14.31923076923078,14.31923076923078,0,0,1,57.0,57.0,1,0,1,0,1,0,1,0,1,0,1,0,2609.1399754668123,,,0.0,1,,,0.0,0.0,0
BANANAUSDT,5,v9_both,38,38,6,32,32,0,0,,,8,24,0,0,0.25,0.25,-0.3205790056374882,-1.1723631078224104,-10.258528180399622,-0.030818069144325833,-0.999999999999992,-0.9861782126184266,-28.150349624002004,-76.380939112897,-8.150349624001969,-56.380939112896996,0.6396087170393113,0.9546180078637783,0.28976093649316453,0.3132892307692322,9.272349967781265,20.0,32,1.8833456750909354,0.6040697674418569,0.19687499999999641,2.1916666666666687,6.101902173913068,8.652173913043422,1.9390521968300662,1,13,21,3.9427083333333335,2.75,18,10,13,5,9,1,7,0,5,0,0,0,424.766739182981,-42.76057829519501,-0.46274772074807397,-14.345179343190292,1,-42.76057829519501,-0.46274772074807397,-14.345179343190292,14.345179343190292,7
BANANAUSDT,5,joint,10,10,0,10,10,0,0,,,1,9,0,0,0.1,0.1,-0.9882099608609238,-1.250386341463412,-9.882099608609238,-0.7147698209718628,-0.9999999999999971,-7.147698209718628,-71.52442402018939,-86.0091889230995,-51.52442402018941,-66.0091889230995,0.16007757927667143,0.22233043478261136,0.27344013988906374,0.25038634146341954,2.7344013988906375,20.0,10,0.9023525789749923,0.26588114754098646,0.13786764705880847,0.5243738819320223,1.411983032873828,6.217391304347851,0.9023525789749923,0,4,5,3.0916666666666663,1.625,3,2,1,0,1,0,1,0,1,0,0,0,235.29603476371602,-105.61558610728999,-1.3072767681063422,-11.76549091295708,1,-105.61558610728999,-1.3072767681063422,-11.76549091295708,9.882099608609238,5
BANANAUSDT,15,v9_both,19,19,2,17,17,0,0,,,3,14,0,0,0.17647058823529413,0.17647058823529413,-0.8702055679902118,-1.1195625000000036,-14.7934946558336,-0.7192905666155275,-0.9999999999999976,-12.227939632463967,-124.84870859012035,-125.580693815988,-104.84870859012035,-105.580693815988,0.03445806152367692,0.07247026413606716,0.15091500137468494,0.14898181818181752,2.5655550233696442,20.0,17,0.853573051351722,0.4601769911504429,0.1836734693877577,1.296296296296284,2.272736077481829,2.4565217391304204,0.9210470997946292,1,11,14,11.970588235294118,3.75,8,5,5,2,3,1,0,0,0,0,0,0,37.421762848119,-134.99061305501033,-0.9478684159896003,-15.165894655833604,1,-134.99061305501033,-0.9478684159896003,-15.165894655833604,14.889618112623728,11
BANANAUSDT,15,joint,7,7,0,7,7,0,0,,,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.9683906131323582,-1.1489818181818188,-6.778734291926507,-0.8289241622574952,-1.0000000000000009,-5.8024691358024665,-148.49985494843742,-136.04868383809801,-128.49985494843742,-116.048683838098,0.013981883015408017,0.03292181069958903,0.13946645087486326,0.14898181818181752,0.9762651561240427,20.0,7,0.5067073470010214,0.4047619047619,0.10572562358276615,0.8081300813008128,1.0785185185185124,1.296296296296284,0.5067073470010214,0,4,5,10.0,2.25,3,2,1,0,0,0,0,0,0,0,0,0,18.957876795715002,-176.40947690579617,-1.1458096247861056,-6.874857748716634,1,-176.40947690579617,-1.1458096247861056,-6.874857748716634,6.874857748716634,6
BANANAUSDT,60,v9_both,2,2,1,1,1,0,0,,,0,1,0,0,0.0,0.0,-0.597280991735538,-0.597280991735538,-0.597280991735538,-0.5661157024793396,-0.5661157024793396,-0.5661157024793396,-383.298859718908,-383.298859718908,-363.298859718907,-363.298859718907,0.0,0.0,0.03116528925619839,0.03116528925619839,0.03116528925619839,20.0,1,0.1074380165289248,0.1074380165289248,0.1074380165289248,0.1074380165289248,0.1074380165289248,0.1074380165289248,0.1074380165289248,0,1,1,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,-383.298859718908,,,0.0,1,,,0.0,0.597280991735538,1
BANANAUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
BANDUSDT,5,v9_both,42,42,6,36,36,0,0,,,9,27,0,2,0.25,0.2777777777777778,-0.3937844258499987,-1.1222941176470607,-14.176239330599952,-0.1198015775086996,-0.9999999999999913,-4.312856790313186,-27.15336118409148,-66.807511737087,-7.153361184091472,-46.807511737087,0.5383411165236764,0.8143486879233843,0.27398284834130116,0.25626190476190747,9.863382540286842,20.0,36,1.650826961794405,0.8869047619047643,0.3000000000000119,1.865079365079365,5.159340659340751,8.115384615384645,1.669924184016627,1,17,26,4.719907407407408,3.583333333333333,24,15,16,7,8,0,6,0,4,0,0,0,550.856284426641,-43.66792248725526,-0.5259211237314281,-18.40723933059998,1,-43.66792248725526,-0.5259211237314281,-18.40723933059998,23.192640140316616,10
BANDUSDT,5,joint,19,19,0,19,19,0,0,,,8,11,0,1,0.42105263157894735,0.42105263157894735,-0.018852574889663787,-0.6733333333333489,-0.358198922903612,0.24495161158434003,-0.4166666666666777,4.6540806201024605,-9.82527843174663,-52.467532467532,10.174721568253425,-32.467532467532,0.9692197584261064,1.5219529667404632,0.263804186474005,0.25666666666667304,5.012279543006095,20.0,19,1.9465503889408227,1.050000000000023,0.23214285714285765,2.4375000000000093,5.917293233082852,6.699999999999978,1.9465503889408227,0,6,14,5.0964912280701755,4.0,12,4,10,2,7,0,4,0,3,0,0,0,358.50467289719694,-30.288053505576826,-0.1838315640929368,-3.3089681536728626,1,-30.288053505576826,-0.1838315640929368,-3.3089681536728626,8.522199732620338,5
BANDUSDT,15,v9_both,16,16,5,11,11,0,0,,,4,7,0,0,0.36363636363636365,0.36363636363636365,-0.22411462855142625,-1.1090000000000029,-2.4652609140656887,-0.06181584782354839,-0.9999999999999982,-0.6799743260590323,-60.51682305132445,-109.62868117797699,-40.51682305132446,-89.62868117797699,0.6942762113504931,0.9028608105629956,0.1622987807278785,0.15720000000000087,1.7852865880066637,20.0,11,1.6969776834302488,0.9499999999999916,0.4007936507936485,2.223946784922384,4.473684210526355,5.900000000000011,1.6969776834302488,0,6,10,17.136363636363637,9.5,7,3,5,1,3,0,2,0,1,0,0,0,285.790500975928,-95.1475554540497,-0.4777155650907825,-4.777155650907825,1,-95.1475554540497,-0.4777155650907825,-4.777155650907825,4.847071330350332,3
BANDUSDT,15,joint,6,6,0,6,6,0,0,,,2,4,0,0,0.3333333333333333,0.3333333333333333,-0.24017909211531138,-1.11173529411765,-1.4410745526918682,-0.08771929824561002,-0.9999999999999993,-0.5263157894736601,-46.826721915275165,-135.350791831556,-26.82672191527517,-115.350791831556,0.685988547255873,0.8684210526315853,0.15245979386970188,0.15149473684210724,0.9147587632182113,20.0,6,1.324154623040077,0.32936507936507564,0.16386554621848654,2.020202020202011,3.509569377990444,4.473684210526355,1.324154623040077,0,2,4,14.916666666666666,5.5,2,0,2,0,2,0,1,0,0,0,0,0,285.790500975928,-113.35016649351579,-0.7505938579068008,-3.752969289534004,1,-113.35016649351579,-0.7505938579068008,-3.752969289534004,2.528397860962574,2
BANDUSDT,60,v9_both,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-1.1044571428571412,-1.1044571428571412,-1.1044571428571412,-0.9999999999999976,-0.9999999999999976,-0.9999999999999976,-211.46608315098197,-211.46608315098197,-191.466083150982,-191.466083150982,0.0,0.0,0.10445714285714378,0.10445714285714378,0.10445714285714378,20.0,1,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0,1,1,16.0,16.0,1,1,0,0,0,0,0,0,0,0,0,0,-211.46608315098197,,,0.0,1,,,0.0,1.1044571428571412,1
BANDUSDT,60,joint,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-1.1044571428571412,-1.1044571428571412,-1.1044571428571412,-0.9999999999999976,-0.9999999999999976,-0.9999999999999976,-211.46608315098197,-211.46608315098197,-191.466083150982,-191.466083150982,0.0,0.0,0.10445714285714378,0.10445714285714378,0.10445714285714378,20.0,1,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0.8285714285714383,0,1,1,16.0,16.0,1,1,0,0,0,0,0,0,0,0,0,0,-211.46608315098197,,,0.0,1,,,0.0,1.1044571428571412,1
