fold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,banked_events,banked_to_nonpositive_events,banked_to_nonpositive_share,runner_armed_events,runner_armed_to_nonpositive_events,runner_armed_to_nonpositive_share,actual_mfe_2atr_events,actual_mfe_2atr_to_nonpositive_share,median_giveback_atr,p95_net_bp,mean_banked_gross_bp,profit_floor_gap_breaches,policy
2023H1,46,-1.2774618834191716,-21.277461883419175,-52.55344700352252,0.2826086956521739,0.5788224320628184,-0.04989100005221481,-0.1711379819075507,24.0,110.09637549686678,265.1601462928072,0.3284393826444137,25,12,0.48,21,8,0.38095238095238093,25,0.48,3.799082240011119,157.71721083225256,11.228961941688054,0,pullback_curve_v14
2023H2,41,3.180361186851339,-16.819638813148664,-63.78051746209866,0.1951219512195122,0.6598860596956612,-0.17820418761088408,-0.23640609445561445,16.0,41.426307448494576,818.3671748435783,0.3011454854658924,16,9,0.5625,13,5,0.38461538461538464,18,0.5555555555555556,2.8508929820762186,140.38351429846287,5.197755151417861,0,pullback_curve_v14
2024H1,47,4.49626481566913,-15.503735184330875,-68.47842662785595,0.3404255319148936,0.7480818471285107,-0.04576394811222051,-0.1522860465836544,22.0,216.4710763101016,653.8201695630243,0.3027029547155057,24,8,0.3333333333333333,22,6,0.2727272727272727,24,0.3333333333333333,3.124517916501566,269.20634458559584,9.918838840629087,0,pullback_curve_v14
2024H2,48,-15.406235006943641,-35.40623500694364,-76.02271542855068,0.2916666666666667,0.49994063155198587,-0.1582074114162988,-0.1637792722422824,16.0,129.3143068326231,322.01669128000776,0.2988486974624549,23,9,0.391304347826087,21,7,0.3333333333333333,23,0.391304347826087,3.1856643836374374,273.84708238534245,12.303134471343062,0,pullback_curve_v14
