arm,signal_i,status,blocking_trade,symbol,asset,timeframe,signal_bar_open
v9_long,1545,closed,,API3USDT,API3,4h,2024-09-17 12:00:00+00:00
v9_long,2941,closed,,API3USDT,API3,4h,2025-05-08 04:00:00+00:00
v9_long,4059,closed,,API3USDT,API3,4h,2025-11-10 12:00:00+00:00
v9_long,4817,closed,,API3USDT,API3,4h,2026-03-16 20:00:00+00:00
v10_4,2941,closed,,API3USDT,API3,4h,2025-05-08 04:00:00+00:00
box_chart,1606,closed,,API3USDT,API3,4h,2024-09-27 16:00:00+00:00
box_chart,2941,closed,,API3USDT,API3,4h,2025-05-08 04:00:00+00:00
box_any,1606,closed,,API3USDT,API3,4h,2024-09-27 16:00:00+00:00
box_any,2941,closed,,API3USDT,API3,4h,2025-05-08 04:00:00+00:00
