trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:API3USDT:4h:v9_long:1545,v9_long,True,matched,1617,2024-09-29 12:00:00+00:00,-1.0400665024630549,-0.05191700989733816,2024-09-30 12:00:00+00:00,2024-09,3,earlier
binance_um:API3USDT:4h:v9_long:2941,v9_long,True,matched,2923,2025-05-05 04:00:00+00:00,-1.03630198019802,-0.05709341333696971,2025-05-06 08:00:00+00:00,2025-05,3,earlier
binance_um:API3USDT:4h:v9_long:4059,v9_long,True,matched,4057,2025-11-10 04:00:00+00:00,-1.0219674796747964,-0.09304367135455216,2025-11-13 16:00:00+00:00,2025-11,3,later
binance_um:API3USDT:4h:v9_long:4817,v9_long,True,matched,4773,2026-03-09 12:00:00+00:00,-1.0497857142857152,-0.04217216642754662,2026-03-22 20:00:00+00:00,2026-03,2,later
binance_um:API3USDT:4h:joint:2941,v10_4,True,matched,3038,2025-05-24 08:00:00+00:00,-0.3062906574394472,-0.022079820404090844,2025-05-25 04:00:00+00:00,2025-05,3,earlier
binance_um:API3USDT:4h:box_chart:1606,box_chart,True,matched,1598,2024-09-26 08:00:00+00:00,-1.0362800000000005,-0.05712679162072776,2024-09-30 12:00:00+00:00,2024-09,3,earlier
binance_um:API3USDT:4h:box_chart:2941,box_chart,True,matched,3027,2025-05-22 12:00:00+00:00,-1.0261080291970808,-0.07860478640125257,2025-05-23 20:00:00+00:00,2025-05,3,earlier
binance_um:API3USDT:4h:box_any:1606,box_any,True,matched,1584,2024-09-24 00:00:00+00:00,-1.036286038592509,-0.05711761761761769,2024-09-30 20:00:00+00:00,2024-09,3,earlier
binance_um:API3USDT:4h:box_any:2941,box_any,True,matched,2977,2025-05-14 04:00:00+00:00,-1.0252600536193037,-0.08117639566970924,2025-05-15 04:00:00+00:00,2025-05,3,earlier
