epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,73.8529,1.96505,10.6396,1.80947,0.4611,0.71203,0.52786,0.21588,0.5027,3.86082,0.48509,0.000664251,0.000664251,0.000664251
2,125.218,1.72399,1.77098,1.54961,0.44235,0.70886,0.58319,0.24735,0.52617,1.52485,0.48113,0.00131994,0.00131994,0.00131994
3,175.29,1.61214,1.66831,1.4703,0.65999,0.71519,0.74787,0.38302,0.4213,2.07526,0.39914,0.00196462,0.00196462,0.00196462
4,225.079,1.58718,1.55646,1.45402,0.82023,0.74367,0.80838,0.39099,0.41219,4.25619,0.38965,0.0019505,0.0019505,0.0019505
5,273.694,1.53461,1.50584,1.43122,0,0,0,0,1.27659,1.8445,1.64444,0.001934,0.001934,0.001934
6,322.508,1.49066,1.51578,1.38982,0.50638,0.87001,0.69298,0.37086,0.39716,5.37207,0.36232,0.0019175,0.0019175,0.0019175
7,370.405,1.39783,1.46821,1.33523,0.00131,0.00316,1e-05,0,1.43986,1.86275,2.75279,0.001901,0.001901,0.001901
8,418.189,1.46377,1.44603,1.37168,0.01735,0.0443,0.00146,0.00042,1.0226,2.20121,1.16439,0.0018845,0.0018845,0.0018845
9,466.76,1.3069,1.48707,1.27684,0.72409,0.88035,0.83502,0.46258,0.34633,2.95159,0.34656,0.001868,0.001868,0.001868
10,515.991,1.29197,1.42595,1.2721,0.73796,0.73734,0.81619,0.44818,0.34947,0.83866,0.35266,0.0018515,0.0018515,0.0018515
11,564.339,1.26728,1.46303,1.2562,0.57731,0.74684,0.74565,0.38845,0.43998,0.9512,0.40896,0.001835,0.001835,0.001835
12,612.162,1.23141,1.36057,1.24108,0.27793,0.27532,0.1615,0.03694,1.10294,0.97033,1.14409,0.0018185,0.0018185,0.0018185
13,659.955,1.21263,1.37388,1.23205,0.37957,0.43038,0.39729,0.18419,0.69716,0.85466,0.63279,0.001802,0.001802,0.001802
14,708.045,1.25014,1.4038,1.2512,0.86081,0.82911,0.873,0.46625,0.3708,1.58779,0.34783,0.0017855,0.0017855,0.0017855
15,756.489,1.20529,1.43962,1.22148,0.34848,0.07278,0.03124,0.00643,1.30845,1.70363,2.0684,0.001769,0.001769,0.001769
16,803.797,1.20043,1.39865,1.21002,0.02174,0.00316,0.00011,2e-05,1.23492,1.76223,2.19234,0.0017525,0.0017525,0.0017525
17,852.215,1.23195,1.42228,1.24189,0.65796,0.73101,0.80043,0.45291,0.33898,1.88997,0.34919,0.001736,0.001736,0.001736
18,900.007,1.2158,1.33287,1.22193,0.48749,0.39873,0.4076,0.14897,0.75773,0.92203,0.67046,0.0017195,0.0017195,0.0017195
19,947.954,1.23638,1.39592,1.24851,0.67746,0.69128,0.77693,0.43491,0.34983,0.56954,0.35205,0.001703,0.001703,0.001703
20,995.791,1.16258,1.36105,1.19538,0.6932,0.53481,0.68394,0.38197,0.40284,0.56271,0.37775,0.0016865,0.0016865,0.0016865
21,1043.6,1.15594,1.34256,1.20207,0.34339,0.2943,0.18102,0.03812,1.00778,0.96704,0.89503,0.00167,0.00167,0.00167
22,1091.81,1.12937,1.35341,1.20044,0.7295,0.77532,0.85687,0.49897,0.31884,1.30685,0.33905,0.0016535,0.0016535,0.0016535
23,1140.16,1.17104,1.3321,1.22321,0,0,0,0,1.46262,2.31479,2.58667,0.001637,0.001637,0.001637
24,1187.99,1.15173,1.32416,1.19601,0.54434,0.62754,0.58365,0.29098,0.4821,0.66349,0.43153,0.0016205,0.0016205,0.0016205
25,1236.38,1.12273,1.31979,1.1917,0.79591,0.87025,0.85727,0.49742,0.27749,2.65783,0.31772,0.001604,0.001604,0.001604
26,1284.52,1.11794,1.35013,1.17991,0.74973,0.74684,0.83343,0.47863,0.31948,0.99386,0.33667,0.0015875,0.0015875,0.0015875
27,1333.06,1.08882,1.31865,1.1684,0.80377,0.83861,0.86877,0.51333,0.30895,1.81224,0.32929,0.001571,0.001571,0.001571
