timeframe_min,arm,policy,side,period,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r,net_ge3r,net_ge3r_rate,net_ge5r,net_ge5r_rate,net_ge10r,net_ge10r_rate,all_matched,all_weeks,all_mean_excess_bp,all_p_one_sided,all_ci_low_bp,all_ci_high_bp,all_minimum_p_resolution,all_target_mean_net_bp,all_random_mean_net_bp,all_target_mean_net_r,all_random_mean_net_r,all_target_win_rate,all_random_win_rate,high20_matched,high20_weeks,high20_mean_excess_bp,high20_p_one_sided,high20_ci_low_bp,high20_ci_high_bp,high20_minimum_p_resolution,high20_target_mean_net_bp,high20_random_mean_net_bp,high20_target_mean_net_r,high20_random_mean_net_r,high20_target_win_rate,high20_random_win_rate
15,v9_both,baseline,1,earlier,1453,427,1026,0,0.2938747419132829,0.2710201310865432,0.317816391687891,0.30763936682725396,0.29702446402051297,431.57654622180536,-1.0661796407185615,37.005976812807425,57.00597681280743,1.401082778084895,3.530691244188729,-1.0487608333789298,80.7416571428571,-2.8925263157896213,271.6890920194605,14.167928423950448,9.0,161.987041036716,1287,877,23,65,29,684,829,32,1397,823,970,9,973,430,546,1,733,236,306,3,498,69,82,1,330,20,20,2,171,8,8,0,62,1,1,0,108,0.0743289745354439,65,0.044735030970406056,29,0.01995870612525809,1447,5,-24.11018366323215,0.8125,-72.9434703272613,6.720301716538231,0.03125,34.875132671237864,58.985316334470006,0.28868072843905046,0.4418301087500007,0.2923289564616448,0.3006219765031099,,,,,,,,,,,,,
15,v9_both,baseline,1,later,1569,402,1167,0,0.25621414913957935,0.2352273266210283,0.27839180156235765,0.26195028680688337,-0.1911999593463266,-299.99273621438647,-1.0773953488372094,-40.903608403459266,-20.903608403459252,0.7513042506026671,2.254406196470001,-1.0336452675195602,24.859655172413778,-1.9914074074074104,483.2071844418466,11.619980879541108,6.5,188.92508143322402,1413,1023,10,32,10,843,985,29,1524,978,1122,10,964,441,562,3,725,246,324,2,455,52,64,0,304,8,8,0,139,2,2,0,35,0,0,0,90,0.05736137667304015,32,0.020395156150414276,10,0.006373486297004461,1529,5,-30.411021093445395,0.875,-61.26715069415396,24.902678811435962,0.03125,-40.298927467681395,-9.887906374236003,-0.18808609693945588,-0.007298292983691591,0.2537606278613473,0.2812295618051014,,,,,,,,,,,,,
15,v9_both,high20,-1,all,769,225,544,0,0.2925877763328999,0.2615271243314645,0.32571034030745505,0.3016905071521456,-0.10624209614780153,-81.70017193765938,-1.034793721973095,-42.345832733194925,-22.345832733194918,0.8412710459683646,1.9245103011148386,-0.9461672604567978,11.27431292516996,-1.7192578512396628,302.881425431615,20.19440832249675,13.25,225.08038585209,578,399,10,11,1,329,468,10,758,388,533,2,485,156,260,0,346,69,124,0,209,13,19,0,123,3,3,0,43,0,0,0,3,0,0,0,46,0.05981794538361508,11,0.014304291287386216,1,0.0013003901170351106,769,10,-28.509786941330795,0.7939453125,-96.62190544164315,33.85507616545884,0.0009765625,-42.345832733194925,-13.836045791864136,-0.10624209614780153,-0.1892566133344126,0.2925877763328999,0.2847854356306892,767.0,10.0,-34.03802025235696,0.8876953125,-81.0152170414367,9.576703092610886,0.0009765625,-40.969152983290954,-6.931132730933994,-0.10368479126977613,-0.041075248881296926,0.29335071707953064,0.32333767926988266
15,v9_both,high20,-1,earlier,325,98,227,0,0.30153846153846153,0.2542008999345171,0.35351279760577403,0.31384615384615383,-0.151205381889101,-49.14174911395782,-1.0416570691877938,-46.76352805501648,-26.763528055016472,0.780391602714554,1.7819199076617802,-0.9857704848670146,6.216770186335418,-1.551843112244872,116.75393385208659,18.374615384615385,11.75,181.738238311592,252,171,4,2,0,144,196,3,321,167,223,1,206,69,108,0,149,30,52,0,93,3,6,0,58,0,0,0,19,0,0,0,0,0,0,0,18,0.055384615384615386,2,0.006153846153846154,0,0.0,320,5,-33.29661888286763,0.9375,-78.15203172830955,-0.6208355530850539,0.03125,-44.575846058861586,-11.279227175993945,-0.1538505150418345,-0.24485260499084713,0.3,0.28125,321.0,5.0,-25.676216354416667,0.90625,-45.45104597120348,4.055138775822838,0.03125,-43.00846753445305,-17.332251180036376,-0.14822616787754303,-0.1391870448897336,0.30218068535825543,0.3333333333333333
15,v9_both,high20,-1,later,441,126,315,0,0.2857142857142857,0.2455435178242909,0.32958601152465,0.2925170068027211,-0.0757744361022618,-33.41652632109745,-1.0287926078028744,-43.10576929279661,-23.10576929279662,0.8846879637018242,2.034727406158778,-0.9199751730066779,11.27431292516996,-1.7192578512396628,186.98559507692437,21.42063492063492,16.25,252.336448598131,324,227,6,9,1,184,270,7,434,220,308,1,277,87,151,0,196,39,72,0,115,10,13,0,65,3,3,0,24,0,0,0,3,0,0,0,28,0.06349206349206349,9,0.02040816326530612,1,0.0022675736961451248,441,5,-26.245682896076712,0.65625,-151.46945886254636,67.71445586653608,0.03125,-43.10576929279661,-16.860086396719904,-0.0757744361022618,-0.15848300930704648,0.2857142857142857,0.2834467120181406,439.0,5.0,-37.18841541929505,0.75,-120.7295362894004,31.46869559951771,0.03125,-40.70396178697167,-3.51554636767663,-0.0711676293561649,0.024045606405554205,0.2870159453302961,0.3120728929384966
15,v9_both,high20,1,all,838,232,606,0,0.27684964200477324,0.24762556264387378,0.30811026379427736,0.28758949880668255,-0.08280624627445594,-69.39163437799408,-1.0481135620915039,-33.45996476779187,-13.459964767791854,0.8818909072503344,2.233318497320947,-0.969507468244973,29.207911111111184,-1.485034482758628,150.26603183305318,16.116050119331742,9.75,219.04452306792749,697,479,11,22,6,398,521,21,808,451,576,8,533,206,301,0,385,106,154,1,264,40,45,0,162,8,8,0,66,3,3,0,21,1,1,0,42,0.050119331742243436,22,0.026252983293556086,6,0.007159904534606206,833,10,-32.13702007811261,0.9404296875,-70.83615496735158,-1.3299476462759958,0.0009765625,-34.58422930823343,-2.4472092301208193,-0.08660319759553925,0.20813963064669602,0.2737094837935174,0.27130852340936373,836.0,10.0,-39.63705619415367,0.9580078125,-75.43988196311487,0.852078356461258,0.0009765625,-33.29739854065283,6.339657653500835,-0.08091545823442346,0.10477728586962984,0.27751196172248804,0.31100478468899523
15,v9_both,high20,1,earlier,455,136,319,0,0.2989010989010989,0.25866476935673666,0.3425046619187776,0.3120879120879121,0.0989184036245132,45.0078736491535,-1.0379999999999991,-0.8310317153178562,19.168968284682144,1.145170978452315,2.6105986953306974,-0.9718920028709134,29.207911111111184,-1.485034482758628,130.2858371271869,17.68791208791209,10.5,196.078431372548,377,248,7,18,5,199,267,12,438,233,302,3,303,113,167,0,222,61,86,1,158,24,28,0,98,5,5,0,43,2,2,0,14,1,1,0,30,0.06593406593406594,18,0.03956043956043956,5,0.01098901098901099,454,5,-3.5535577020681295,0.65625,-33.61041211767439,19.19404083321341,0.03125,-5.31166413681932,-1.758106434751182,0.07993963384071508,0.28886588538474367,0.2973568281938326,0.2533039647577093,453.0,5.0,-4.94389065142787,0.65625,-34.97836531255386,45.769752044991925,0.03125,-0.16414881399087322,4.779741837436993,0.1022532700280659,0.14555582661996788,0.30022075055187636,0.30242825607064017
15,v9_both,high20,1,later,382,96,286,0,0.2513089005235602,0.21043295632502249,0.2971368093738641,0.2591623036649215,-0.29819021161292236,-113.90866083613633,-1.0555626003210272,-71.1308074270183,-51.13080742701826,0.5887731364573288,1.6988382168071325,-0.9685214323413324,15.762078431372576,-1.3448786677240263,148.74266851300976,14.225785340314136,8.375,244.66371255957102,320,231,4,4,1,199,253,9,369,218,273,5,230,93,134,0,163,45,68,0,106,16,17,0,64,3,3,0,23,1,1,0,7,0,0,0,12,0.031413612565445025,4,0.010471204188481676,1,0.002617801047120419,377,5,-73.19839793248896,0.96875,-109.82849104572489,-19.896194083920513,0.03125,-74.11453839647176,-0.9161404639827885,-0.3094363131438368,0.11770701715977584,0.2440318302387268,0.29442970822281167,380.0,5.0,-79.59540161505933,0.96875,-118.48441802345567,-26.087233137735236,0.03125,-70.97142932025571,8.623972294803636,-0.2951640777424218,0.05939387561973445,0.25263157894736843,0.32105263157894737
60,joint,baseline,1,all,656,249,407,0,0.3795731707317073,0.34324039421092734,0.4173081468463816,0.38414634146341464,0.589337724708446,386.6055474087406,-1.028348076923077,133.2737228416074,153.27372284160742,1.9517312528052675,3.1840099774270874,-0.9980661842029591,49.90969230769294,-1.3708453608247366,66.0501353895736,52.84146341463415,43.0,342.1130961705955,606,367,3,39,11,329,367,21,650,361,401,1,483,201,234,3,385,112,136,4,278,33,37,1,208,2,2,1,123,0,0,0,39,0,0,0,75,0.11432926829268293,39,0.05945121951219512,11,0.01676829268292683,651,10,-51.90035947345087,0.7734375,-174.41858833441887,80.32132427292713,0.0009765625,137.6757974950999,189.57615696855078,0.5990816733776091,0.8847130249710651,0.38095238095238093,0.4116743471582181,,,,,,,,,,,,,
60,joint,baseline,1,earlier,402,170,232,0,0.4228855721393035,0.3755467936843183,0.47168419111722626,0.42786069651741293,0.9029149427900756,362.9718070016104,-1.0181237989544956,245.3472935612255,265.3472935612255,2.549487595329431,3.513085920617328,-1.0097103426867904,49.90969230769294,-1.3708453608247366,63.431126686835945,52.51243781094527,45.5,320.22104047107746,372,207,2,31,7,179,202,11,398,203,228,0,304,113,134,1,246,61,76,4,185,16,19,1,153,2,2,1,94,0,0,0,32,0,0,0,60,0.14925373134328357,31,0.07711442786069651,7,0.017412935323383085,398,5,17.799816650798004,0.5,-156.9657788641648,170.5993067522341,0.03125,240.76168178922873,222.96186513843074,0.8975736726454255,1.0673573675824388,0.4221105527638191,0.41708542713567837,,,,,,,,,,,,,
60,joint,baseline,1,later,253,78,175,0,0.308300395256917,0.2546191616079956,0.36771595351518116,0.31225296442687744,0.0244398385750718,6.183279159493166,-1.034280821917808,-53.79042933032484,-33.790429330324834,1.035957630940311,2.28388995675336,-0.9826293569558223,25.983122302158147,-1.3422914572864248,66.0501353895736,53.1501976284585,35.0,383.615889122634,233,160,1,7,3,150,165,10,251,158,173,1,178,88,100,2,138,51,60,0,92,17,18,0,54,0,0,0,28,0,0,0,6,0,0,0,14,0.05533596837944664,7,0.02766798418972332,3,0.011857707509881422,248,5,-174.90917615673536,1.0,-213.48818075497638,-157.72502629908243,0.03125,-46.00643804579277,128.90273811094258,0.038628633546677976,0.49225847171493986,0.31048387096774194,0.39919354838709675,,,,,,,,,,,,,
60,joint,high20,1,all,178,74,104,0,0.4157303370786517,0.3458552734127156,0.4891658478180393,0.4157303370786517,1.0191591468796009,181.41032814456895,-1.0244978829336793,281.3846256282903,301.3846256282903,2.7103080248676314,3.884853148745095,-1.0198923544477696,28.19157894736854,-1.3708453608247366,25.106135744683883,52.41573033707865,44.0,388.964069883569,166,95,0,17,5,86,94,2,177,94,103,0,126,46,52,0,98,22,24,2,74,3,3,0,63,0,0,0,45,0,0,0,15,0,0,0,30,0.16853932584269662,17,0.09550561797752809,5,0.028089887640449437,178,9,23.844454324588032,0.484375,-216.16792288208336,279.3676197881675,0.001953125,281.3846256282903,257.54017130370227,1.0191591468796009,1.2104073190564102,0.4157303370786517,0.4101123595505618,176.0,9.0,86.52614776324008,0.330078125,-189.0191742999238,351.0260520134239,0.001953125,290.17291358932147,203.64676582608146,1.042629348980424,0.9921269342544903,0.42045454545454547,0.42045454545454547
60,joint,high20,1,earlier,129,62,67,0,0.4806201550387597,0.39621670915436646,0.5661444389231485,0.4806201550387597,1.4231367101026606,183.5846356032432,-0.7461428571428562,444.5986648246204,464.5986648246204,3.665570465663735,4.071890092966447,-1.0279485098608423,28.19157894736854,-1.3708453608247366,16.13768178316547,53.8062015503876,49.0,354.368270410249,122,61,0,16,4,53,58,2,128,60,66,0,95,28,33,0,78,14,16,2,64,3,3,0,54,0,0,0,38,0,0,0,14,0,0,0,27,0.20930232558139536,16,0.12403100775193798,4,0.031007751937984496,128,5,107.32750377917175,0.4375,-148.19060583875728,370.39340975583525,0.03125,423.69996605744234,316.3724622782706,1.3741538058565235,1.3575060106136203,0.4765625,0.40625,125.0,5.0,175.03719167701735,0.1875,-99.38947978716048,448.9997612725662,0.03125,421.41332117503833,246.37612949802104,1.3790662641379063,1.133773100825438,0.472,0.456
60,joint,high20,1,later,48,11,37,0,0.22916666666666666,0.13307826208858892,0.3653926420668379,0.22916666666666666,-0.40884934804815226,-19.624768706311308,-1.0352304262947456,-201.53527486654914,-181.53527486654912,0.47239933526658784,1.5974078177800257,-1.0053041811322054,3.4383982683982786,-1.0736170212765943,25.106135744683886,47.541666666666664,31.0,478.53491178746407,43,34,0,0,0,33,36,0,48,34,37,0,30,18,19,0,19,8,8,0,9,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,2,0.041666666666666664,0,0.0,0,0.0,48,4,-264.1302573350262,0.9375,-324.9933172936932,-91.58409420096083,0.0625,-201.53527486654914,62.59498246847712,-0.40884934804815226,0.2902911824472075,0.22916666666666666,0.4166666666666667,47.0,4.0,-275.351039289696,0.9375,-345.88911966094264,-78.7432638360035,0.0625,-198.25174195356476,77.09929733613123,-0.3950046876428623,0.22534197279059348,0.23404255319148937,0.3404255319148936
60,v9_both,baseline,-1,all,608,182,426,0,0.2993421052631579,0.26429186636289154,0.33691201340338833,0.3042763157894737,-0.11492470007363483,-69.87421764476997,-1.0382386670264434,-70.09360620198618,-50.09360620198617,0.831901494273973,1.9000000911896227,-0.9757611132424443,10.60521212121206,-1.3150273865414766,127.80125547803323,66.25986842105263,46.0,316.723058661202,522,357,4,8,1,324,393,12,602,351,420,4,397,161,215,2,299,82,120,1,186,14,15,0,104,1,1,0,37,0,0,0,4,0,0,0,34,0.05592105263157895,8,0.013157894736842105,1,0.001644736842105263,605,10,-81.32022022500031,0.986328125,-153.86136239324992,-22.68205553871177,0.0009765625,-68.41708005650142,12.903140168498904,-0.11109357380671914,0.0655731579473667,0.30082644628099175,0.3487603305785124,,,,,,,,,,,,,
60,v9_both,baseline,-1,earlier,357,134,223,0,0.3753501400560224,0.3266990542640537,0.42665522970341613,0.38375350140056025,0.12728252202057166,45.43986036134408,-1.030628131021193,17.579920420462233,37.57992042046224,1.2058501990701886,1.9864345387527511,-0.9898760889306032,10.60521212121206,-1.3150273865414766,55.97380567707577,69.68627450980392,50.0,268.018018018018,309,190,3,8,1,169,202,6,352,185,218,4,248,88,114,1,189,40,58,1,133,8,9,0,75,1,1,0,26,0,0,0,2,0,0,0,28,0.0784313725490196,8,0.022408963585434174,1,0.0028011204481792717,356,5,-19.228682251331474,0.84375,-71.69402091403367,12.971866354326712,0.03125,19.40910207468029,38.63778432601177,0.13054060230547757,0.22308443949578277,0.37640449438202245,0.3904494382022472,,,,,,,,,,,,,
60,v9_both,baseline,-1,later,243,45,198,0,0.18518518518518517,0.14137875629859126,0.23879019630196674,0.18518518518518517,-0.4798064726297023,-116.59297284901766,-1.0422567567567549,-208.06999903679397,-188.06999903679397,0.39412144269273347,1.6854052539034359,-0.971900046841779,4.772734567901222,-1.219787419768931,117.77372064263697,58.84362139917695,42.0,392.156862745098,209,166,1,0,0,154,186,6,242,165,197,0,142,72,97,1,105,42,60,0,50,6,6,0,26,0,0,0,9,0,0,0,2,0,0,0,6,0.024691358024691357,0,0.0,0,0.0,240,5,-169.5085810176902,1.0,-245.54592563538887,-87.94625719971954,0.03125,-205.5684609554862,-36.059879937795976,-0.4747098639888031,-0.1729312119869562,0.1875,0.2791666666666667,,,,,,,,,,,,,
60,v9_both,baseline,1,all,673,259,414,0,0.3848439821693908,0.3488361929073336,0.4221589227639365,0.38930163447251115,0.60590979392803,407.7772913135642,-1.0256984615384617,146.08287769809849,166.08287769809854,1.9911433511542904,3.162928165517504,-0.9937707815349501,49.90969230769294,-1.3708453608247366,72.07391651602228,54.74145616641902,44.0,352.436408213299,612,365,3,39,12,328,375,18,668,360,409,1,494,196,235,3,393,106,134,4,280,28,31,1,212,1,1,1,120,0,0,0,37,0,0,0,78,0.11589895988112928,39,0.05794947994056464,12,0.017830609212481426,664,10,-18.951070678525618,0.595703125,-113.76910370694907,123.5364869003777,0.0009765625,147.12309741323057,166.07416809175618,0.6079509136026168,0.9388610962479844,0.38403614457831325,0.40210843373493976,,,,,,,,,,,,,
