trade_key,arm,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold
binance_um:ARUSDT:4h:v9_long:4447,v9_long,True,matched,4390,2026-01-04 16:00:00+00:00,-1.0384757281553403,-0.053980822609134504,2026-01-08 08:00:00+00:00,2026-01,3,later
binance_um:ARUSDT:4h:v9_long:4992,v9_long,True,matched,4982,2026-04-13 08:00:00+00:00,3.3663714285714277,0.1405163983303519,2026-04-23 08:00:00+00:00,2026-04,3,later
binance_um:ARUSDT:4h:joint:4995,v10_4,True,matched,4928,2026-04-04 08:00:00+00:00,-1.0492647058823525,-0.042597014925373156,2026-04-05 04:00:00+00:00,2026-04,3,later
binance_um:ARUSDT:4h:box_chart:4995,box_chart,True,matched,5021,2026-04-19 20:00:00+00:00,-1.0237674418604648,-0.08614872798434436,2026-04-27 12:00:00+00:00,2026-04,3,later
binance_um:ARUSDT:4h:box_any:4995,box_any,True,matched,5060,2026-04-26 08:00:00+00:00,-1.0421684210526314,-0.04942885671492758,2026-04-27 12:00:00+00:00,2026-04,3,later
