conf,core_end_i,core_end_time,core_mid_i,core_mid_time,core_start_i,core_start_time,decision_delay_bars,decision_i,decision_time,event_conf_max,event_decision_first,event_decision_last,event_id,predicted_core_bars,raw_detection_count,symbol,window_len,window_lengths_seen,window_start_i,window_start_time,x1n,x2n,y1n,y2n
0.2598825693130493,367,2025-06-14T23:00:00+00:00,364.0,2025-06-14T22:15:00+00:00,361,2025-06-14T21:30:00+00:00,5,372,2025-06-15T00:15:00+00:00,0.46537941694259644,2025-06-15T00:15:00+00:00,2025-06-15T01:00:00+00:00,939cd37426b8cf20,7,12,GAS_USDT_SWAP,19,"[13, 14, 15, 17, 18, 19]",354,2025-06-14T19:45:00+00:00,0.37980785965919495,0.7351874709129333,0.31386294960975647,0.4576738476753235
0.6127440333366394,369,2025-06-14T23:30:00+00:00,366.0,2025-06-14T22:45:00+00:00,363,2025-06-14T22:00:00+00:00,3,372,2025-06-15T00:15:00+00:00,0.8733088374137878,2025-06-15T00:15:00+00:00,2025-06-15T01:15:00+00:00,2d4b01eec485a34e,7,32,MOVE_USDT_SWAP,15,"[12, 13, 14, 15, 16, 17, 18, 19]",358,2025-06-14T20:45:00+00:00,0.3424232304096222,0.8106223940849304,0.31967753171920776,0.5574477910995483
0.2752217948436737,370,2025-06-14T23:45:00+00:00,367.0,2025-06-14T23:00:00+00:00,364,2025-06-14T22:15:00+00:00,4,374,2025-06-15T00:45:00+00:00,0.3239649534225464,2025-06-15T00:45:00+00:00,2025-06-15T02:15:00+00:00,8b23426dd35b62f3,7,3,ETC_USDT_SWAP,17,"[17, 18, 19]",358,2025-06-14T20:45:00+00:00,0.36276406049728394,0.761243999004364,0.44585299491882324,0.5300351977348328
0.5145008563995361,373,2025-06-15T00:30:00+00:00,371.5,2025-06-15T00:15:00+00:00,370,2025-06-14T23:45:00+00:00,3,376,2025-06-15T01:15:00+00:00,0.7394720315933228,2025-06-15T01:15:00+00:00,2025-06-15T02:30:00+00:00,8ed9d2b6852205ec,4,44,MOVE_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",365,2025-06-14T22:30:00+00:00,0.4265790581703186,0.7472831010818481,0.3425324857234955,0.6325603723526001
0.2847622334957123,376,2025-06-15T01:15:00+00:00,373.0,2025-06-15T00:30:00+00:00,370,2025-06-14T23:45:00+00:00,3,379,2025-06-15T02:00:00+00:00,0.33105552196502686,2025-06-15T02:00:00+00:00,2025-06-15T03:45:00+00:00,1a7184f29d19b2f7,7,2,FIL_USDT_SWAP,15,"[15, 18]",365,2025-06-14T22:30:00+00:00,0.3421926200389862,0.803592324256897,0.4363419711589813,0.5417142510414124
0.25056692957878113,382,2025-06-15T02:45:00+00:00,379.0,2025-06-15T02:00:00+00:00,376,2025-06-15T01:15:00+00:00,4,386,2025-06-15T03:45:00+00:00,0.25056692957878113,2025-06-15T03:45:00+00:00,2025-06-15T03:45:00+00:00,5f1431738e22f9c1,7,1,APE_USDT_SWAP,17,[17],370,2025-06-14T23:45:00+00:00,0.35023143887519836,0.7709935903549194,0.468357115983963,0.5943984389305115
0.5697708129882812,164,2025-06-15T03:15:00+00:00,162.5,2025-06-15T02:45:00+00:00,161,2025-06-15T02:30:00+00:00,3,167,2025-06-15T04:00:00+00:00,0.9252312183380127,2025-06-15T04:00:00+00:00,2025-06-15T05:45:00+00:00,5c5bbb15b42aa8fe,4,35,HOME_USDT_SWAP,12,"[12, 13, 14, 15, 16, 17, 18, 19]",156,2025-06-15T01:15:00+00:00,0.42872706055641174,0.746358335018158,0.16382603347301483,0.6620749235153198
0.33105552196502686,385,2025-06-15T03:30:00+00:00,382.0,2025-06-15T02:45:00+00:00,379,2025-06-15T02:00:00+00:00,3,388,2025-06-15T04:15:00+00:00,0.3890644907951355,2025-06-15T04:15:00+00:00,2025-06-15T05:15:00+00:00,38635f7e25c6e0c2,7,8,GRT_USDT_SWAP,15,"[15, 17, 18, 19]",374,2025-06-15T00:45:00+00:00,0.3421303927898407,0.8033308982849121,0.4276025891304016,0.5360592603683472
0.39509543776512146,384,2025-06-15T03:15:00+00:00,381.0,2025-06-15T02:30:00+00:00,378,2025-06-15T01:45:00+00:00,4,388,2025-06-15T04:15:00+00:00,0.4042283296585083,2025-06-15T04:15:00+00:00,2025-06-15T04:45:00+00:00,a7bf7be472ca7e63,7,4,TIA_USDT_SWAP,17,"[17, 18, 19]",372,2025-06-15T00:15:00+00:00,0.3622095286846161,0.7603527903556824,0.4204784333705902,0.5440747141838074
0.2914283871650696,385,2025-06-15T03:30:00+00:00,382.0,2025-06-15T02:45:00+00:00,379,2025-06-15T02:00:00+00:00,4,389,2025-06-15T04:30:00+00:00,0.2914283871650696,2025-06-15T04:30:00+00:00,2025-06-15T04:30:00+00:00,6beacefacc9b8ea0,7,2,FIL_USDT_SWAP,18,"[17, 18]",372,2025-06-15T00:15:00+00:00,0.39365440607070923,0.7737998366355896,0.45512714982032776,0.51991206407547
