event_id,entry_time,fold,match_status,event_net_return,control_mean_return,excess
2024-10-06T01:00:00+00:00_L,2024-10-06 02:00:00+00:00,2024H2,matched,-0.0048454610307107,-0.0038052237581881827,-0.0010402372725225174
2024-10-07T19:00:00+00:00_L,2024-10-07 20:00:00+00:00,2024H2,matched,-0.0034247666412112,-0.001617862259222001,-0.0018069043819891992
2024-10-18T01:00:00+00:00_L,2024-10-18 02:00:00+00:00,2024H2,matched,-0.0062422907488985,0.0030466636513141205,-0.00928895440021262
2024-10-19T14:00:00+00:00_L,2024-10-19 15:00:00+00:00,2024H2,matched,-0.0021464128843338,-0.0011877129292316973,-0.0009586999551021028
2024-10-30T20:00:00+00:00_L,2024-10-30 21:00:00+00:00,2024H2,matched,-0.0114854054321137,-0.002953351423661227,-0.008532054008452472
2024-10-31T01:00:00+00:00_L,2024-10-31 02:00:00+00:00,2024H2,matched,-0.0029243127410087,0.004525966793435977,-0.007450279534444677
2024-11-01T15:00:00+00:00_S,2024-11-01 16:00:00+00:00,2024H2,matched,-0.0140659194337247,-0.011899255856719172,-0.0021666635770055277
2024-11-02T08:00:00+00:00_S,2024-11-02 09:00:00+00:00,2024H2,matched,-0.0027869978759673,-0.004564002489457577,0.0017770046134902772
2024-11-04T16:00:00+00:00_S,2024-11-04 17:00:00+00:00,2024H2,matched,-0.0046803715916032,-0.009230008250925124,0.0045496366593219244
2024-11-13T13:00:00+00:00_L,2024-11-13 14:00:00+00:00,2024H2,matched,0.0154462611870589,-0.003864000802808574,0.019310261989867475
2024-11-22T15:00:00+00:00_L,2024-11-22 16:00:00+00:00,2024H2,matched,-0.0062168857892975,0.00332575172516118,-0.00954263751445868
2024-11-23T14:00:00+00:00_L,2024-11-23 15:00:00+00:00,2024H2,matched,-0.0050463204721037,-0.003229471520991806,-0.001816848951111894
2024-11-28T18:00:00+00:00_L,2024-11-28 19:00:00+00:00,2024H2,matched,-0.0041555883759766,0.0007778213810740007,-0.004933409757050601
2024-11-28T22:00:00+00:00_L,2024-11-28 23:00:00+00:00,2024H2,matched,-0.0002899550538308,-0.0062635379992012795,0.00597358294537048
2024-12-06T17:00:00+00:00_L,2024-12-06 18:00:00+00:00,2024H2,matched,-0.0165698344846182,-0.014473757490978493,-0.0020960769936397058
2024-12-09T15:00:00+00:00_S,2024-12-09 16:00:00+00:00,2024H2,matched,-0.0026726998368344,0.002256705747923102,-0.004929405584757502
2024-12-14T19:00:00+00:00_L,2024-12-14 20:00:00+00:00,2024H2,matched,-0.002658203764886,-0.000943676968247781,-0.001714526796638219
2024-12-23T13:00:00+00:00_S,2024-12-23 14:00:00+00:00,2024H2,matched,-0.0020052673995374,0.005993227084870565,-0.007998494484407965
