asset,arm,events,closed,censored,assets,gt5,gt10,gt20,gt10_rate,recorded_mfe_gt10,total_r,gross_r,mean_r,mean_gross_bp,mean_net_bp,total_nominal_return,win_rate,pf_r,event_drawdown_r,total_r_ex_top5
CRWV,baseline,2,2,0,1,0,0,0,0.0,0,-2.203352355642581,-1.9999999999999958,-1.1016761778212905,-203.80141524509753,-223.80141524509747,-0.044760283049019495,0.0,0.0,2.203352355642581,
CRWV,high_r_v1,2,2,0,1,0,0,0,0.0,0,-2.203352355642581,-1.9999999999999958,-1.1016761778212905,-203.80141524509753,-223.80141524509747,-0.044760283049019495,0.0,0.0,2.203352355642581,
CSCO,baseline,9,9,0,1,0,0,0,0.0,0,-9.796985925646187,-6.664108187134467,-1.0885539917384652,-87.15757535753444,-107.15757535753455,-0.0964418178217811,0.1111111111111111,0.047769413774991554,9.796985925646187,-5.973092447742103
CSCO,high_r_v1,9,9,0,1,0,0,0,0.0,0,-9.796985925646187,-6.664108187134467,-1.0885539917384652,-87.15757535753444,-107.15757535753455,-0.0964418178217811,0.1111111111111111,0.047769413774991554,9.796985925646187,-5.973092447742103
CTK,baseline,39,39,0,1,0,0,0,0.0,0,-9.616390567419222,-6.759256405538398,-0.24657411711331337,13.023581393948918,-6.9764186060510776,-0.027208032563599202,0.3076923076923077,0.6477066149030174,16.486510012260105,-22.136098994496557
CTK,high_r_v1,39,39,0,1,0,0,0,0.0,0,-12.454570781502785,-9.597436619621957,-0.31934796875648164,-56.300067917066194,-76.30006791706622,-0.29757026487655824,0.3076923076923077,0.5437307927767416,17.23677813843159,-20.877028667091565
CTR,baseline,11,10,1,1,0,0,0,0.0,0,-1.7544196834210735,-0.9057940794562348,-0.17544196834210735,-3.0560470024822983,-23.056047002482302,-0.023056047002482302,0.4,0.7330640682323982,5.6018745421245555,-5.6018745421245555
CTR,high_r_v1,11,10,1,1,0,0,0,0.0,0,-2.8741975148627468,-2.0255719108979076,-0.2874197514862747,-29.701657920861717,-49.701657920861685,-0.04970165792086169,0.4,0.5626892476388885,5.6018745421245555,-5.6018745421245555
CTSI,baseline,55,55,0,1,2,1,1,0.01818181818181818,2,2.2554671987938226,6.021236864815222,0.04100849452352405,-82.83708620585064,-102.83708620585065,-0.5656039741321786,0.16363636363636364,1.0495989972509099,24.849013675523302,-42.15069899306934
CTSI,high_r_v1,55,55,0,1,1,1,1,0.01818181818181818,1,-1.4536829010564432,2.3120867649649566,-0.02643059820102624,-98.90843063861455,-118.90843063861448,-0.6539963685123796,0.2,0.9677044330915489,30.52483044204024,-41.19857559239503
CUDIS,baseline,15,15,0,1,1,0,0,0.0,0,-8.109745938875438,-7.52910408786617,-0.5406497292583625,-455.06034318836197,-475.06034318836197,-0.712590514782543,0.13333333333333333,0.39968007353925855,13.419980575746948,-10.458690129391401
CUDIS,high_r_v1,15,15,0,1,1,0,0,0.0,0,-7.328857464980491,-6.748215613971221,-0.48859049766536605,-425.66562564426806,-445.66562564426806,-0.6684984384664021,0.13333333333333333,0.4574849560541923,13.108365844868763,-10.458690129391403
CVC,baseline,39,39,0,1,0,0,0,0.0,0,-20.86876892833186,-17.59291123536034,-0.5350966391879964,-114.1832149456257,-134.1832149456257,-0.5233145382879403,0.20512820512820512,0.3212683939642843,24.013321315738178,-29.154317243141044
CVC,high_r_v1,39,39,0,1,0,0,0,0.0,0,-15.95001295931008,-12.674155266338555,-0.40897469126436103,-70.93755258858404,-90.93755258858408,-0.35465645509547794,0.20512820512820512,0.48124501501065015,18.96107206336825,-29.052405782276622
CVX,baseline,106,106,0,1,1,0,0,0.0,1,-36.422181377728926,-30.475746117237925,-0.3436054846955559,-238.75020527635667,-258.7502052763568,-2.7427521759293816,0.2641509433962264,0.5154429078575803,40.09651440195867,-53.75690420788129
CVX,high_r_v1,106,106,0,1,1,0,0,0.0,1,-27.22877450758568,-21.28233924709469,-0.2568752312036385,-213.73474387573677,-233.73474387573683,-2.4775882850828106,0.2641509433962264,0.6377510819254488,33.76942779976,-47.102976805638605
CXMT,baseline,1,1,0,1,0,0,0,0.0,0,-1.0863316582914555,-0.9999999999999984,-1.0863316582914555,-231.664726426076,-251.66472642607602,-0.0251664726426076,0.0,0.0,1.0863316582914555,
CXMT,high_r_v1,1,1,0,1,0,0,0,0.0,0,-1.0863316582914555,-0.9999999999999984,-1.0863316582914555,-231.664726426076,-251.66472642607602,-0.0251664726426076,0.0,0.0,1.0863316582914555,
CYBER,baseline,55,55,0,1,2,0,0,0.0,1,1.684857258416017,5.761596845744819,0.030633768334836674,64.16152374532291,44.16152374532294,0.24288838059927617,0.4,1.050729213303199,11.28053553954074,-19.00321080740456
CYBER,high_r_v1,55,55,0,1,3,0,0,0.0,1,13.309152422234167,17.38589200956298,0.24198458949516666,96.21494143999782,76.21494143999777,0.4191821779199878,0.41818181818181815,1.401427120232511,6.320131155567738,-10.003402179888258
CYS,baseline,27,27,0,1,0,0,0,0.0,0,-5.079858127945596,-3.9079123795236437,-0.18814289362761466,5.08296912513888,-14.917030874861068,-0.04027598336212488,0.25925925925925924,0.730448658242751,9.48695228180124,-17.33233304225183
CYS,high_r_v1,27,27,0,1,0,0,0,0.0,0,-6.510444472318926,-5.338498723896972,-0.2411275730488491,-110.84223058180005,-130.8422305818,-0.35327402257086005,0.2962962962962963,0.6542761680043289,9.48695228180124,-16.880002363776985
D,baseline,27,27,0,1,0,0,0,0.0,0,-17.38822583384507,-15.67572847188486,-0.6440083642164841,-288.6913445290959,-308.69134452909583,-0.8334666302285587,0.14814814814814814,0.18136036515413462,17.38822583384507,-21.22651028281212
D,high_r_v1,27,27,0,1,0,0,0,0.0,0,-14.153094906412573,-12.440597544452363,-0.5241887002375027,-225.79488821102908,-245.79488821102902,-0.6636461981697783,0.18518518518518517,0.33323496336216646,14.153094906412576,-21.22651028281212
DAM,baseline,11,11,0,1,0,0,0,0.0,0,-7.362911679239253,-6.8181343682497015,-0.6693556072035685,-292.1456237506144,-312.1456237506144,-0.3433601861256758,0.18181818181818182,0.1512688878074867,7.53999111849159,-6.334679600615608
DAM,high_r_v1,11,11,0,1,0,0,0,0.0,0,-5.960263704161366,-5.415486393171814,-0.5418421549237605,-223.70289368789938,-243.70289368789935,-0.2680731830566893,0.18181818181818182,0.312953697807195,7.123324451824919,-6.334679600615608
DAR,baseline,3,3,0,1,0,0,0,0.0,0,-3.0529170128500103,-3.0000000000000004,-1.0176390042833368,-1180.4847324157297,-1200.4847324157297,-0.3601454197247189,0.0,0.0,3.0529170128500103,
DAR,high_r_v1,3,3,0,1,0,0,0,0.0,0,-3.0529170128500103,-3.0000000000000004,-1.0176390042833368,-1180.4847324157297,-1200.4847324157297,-0.3601454197247189,0.0,0.0,3.0529170128500103,
DASH,baseline,89,89,0,1,6,3,0,0.033707865168539325,6,39.4781138862518,46.43978836479195,0.44357431332867187,202.06593097227727,182.0659309722773,1.6203867856532679,0.25842696629213485,1.598393097079774,28.31214528380266,-33.37402223860395
DASH,high_r_v1,89,89,0,1,0,0,0,0.0,0,-26.385734929030704,-19.424060450490547,-0.29646893178686184,-61.45453648673198,-81.454536486732,-0.7249453747319147,0.2696629213483146,0.5980448646036225,36.26029143671177,-43.011353704500934
DATA,baseline,12,10,2,1,0,0,0,0.0,0,-8.01001926022389,-6.4887858851674975,-0.8010019260223891,-141.24826927300202,-161.24826927300202,-0.16124826927300204,0.2,0.22092005124305986,8.355019260223889,-7.066070309757846
DATA,high_r_v1,12,10,2,1,0,0,0,0.0,0,-7.191837442042043,-5.67060406698565,-0.7191837442042043,-136.52385982418292,-156.52385982418295,-0.15652385982418293,0.2,0.3004990170700605,7.672382896587493,-7.066070309757846
DATAIP,baseline,5,3,2,1,0,0,0,0.0,0,-3.281776407819225,-2.999999999999999,-1.0939254692730749,-227.45048648241865,-247.45048648241868,-0.0742351459447256,0.0,0.0,3.281776407819225,
DATAIP,high_r_v1,5,3,2,1,0,0,0,0.0,0,-3.281776407819225,-2.999999999999999,-1.0939254692730749,-227.45048648241865,-247.45048648241868,-0.0742351459447256,0.0,0.0,3.281776407819225,
DEEP,baseline,48,47,1,1,2,0,0,0.0,2,12.23599075796207,15.164870876011733,0.26034022889281,63.02842535197911,43.02842535197912,0.2022335991543019,0.40425531914893614,1.4426780299763404,7.727627680868505,-11.01711489645942
DEEP,high_r_v1,48,47,1,1,2,1,0,0.02127659574468085,2,19.9010491689098,22.82992928695946,0.42342657806191064,108.56091511260985,88.56091511260983,0.41623630102926623,0.425531914893617,1.7213952206777685,6.120820582131834,-8.93594448539936
DEFI,baseline,32,32,0,1,3,0,0,0.0,2,23.075571891621056,25.64151155952439,0.721111621613158,363.87763320819374,343.8776332081937,1.1004084262662197,0.4375,2.2685798505380896,10.016385379621035,-5.098149367596438
DEFI,high_r_v1,32,32,0,1,3,0,0,0.0,2,25.891042037135136,28.456981705038473,0.809095063660473,389.4265323462989,369.426532346299,1.1821649035081567,0.46875,2.4309397566616013,8.26004695760148,-2.143494415646405
DEGEN,baseline,32,32,0,1,1,0,0,0.0,1,-5.920142684207214,-4.327966902660581,-0.18500445888147543,-129.09832172165602,-149.09832172165594,-0.47711462950929895,0.28125,0.7320590201648632,13.787337915260409,-20.726907033003876
DEGEN,high_r_v1,32,32,0,1,0,0,0,0.0,0,-7.620534865015734,-6.028359083469098,-0.23814171453174168,-122.36777038328286,-142.36777038328276,-0.45557686522650487,0.3125,0.6521111877502918,14.005841534136932,-19.598885307682433
DEGO,baseline,39,39,0,1,0,0,0,0.0,0,-18.154923112497958,-15.245854318349942,-0.46551084903840917,-68.76032265036518,-88.7603226503652,-0.34616525833642425,0.23076923076923078,0.4256051036514389,24.42042525842455,-29.42133912066931
DEGO,high_r_v1,39,39,0,1,0,0,0,0.0,0,-16.6937127270194,-13.78464393287138,-0.4280439160774205,-75.60487173371378,-95.6048717337138,-0.3728589997614838,0.23076923076923078,0.4718356375242379,21.871257364125942,-28.3320696101811
DELL,baseline,5,4,1,1,0,0,0,0.0,0,-2.885792585345008,-2.59495895988392,-0.721448146336252,-256.5490578284485,-276.5490578284485,-0.11061962313137941,0.0,0.0,2.885792585345008,
DELL,high_r_v1,5,4,1,1,0,0,0,0.0,0,-2.885792585345008,-2.59495895988392,-0.721448146336252,-256.5490578284485,-276.5490578284485,-0.11061962313137941,0.0,0.0,2.885792585345008,
DENT,baseline,40,40,0,1,2,0,0,0.0,1,3.933884517383178,6.404440556608203,0.09834711293457946,12.418337635232367,-7.581662364767622,-0.030326649459070487,0.35,1.1630475103036184,7.212593878887937,-17.11581926671415
DENT,high_r_v1,40,40,0,1,2,0,0,0.0,1,7.372477205730078,9.8430332449551,0.18431193014325195,43.0700814241437,23.070081424143655,0.09228032569657463,0.35,1.3055666855121821,6.79943238795121,-15.307016580292498
DEXE,baseline,46,46,0,1,0,0,0,0.0,0,-16.910597599707167,-13.79145152655821,-0.3676216869501558,-61.235077347884335,-81.2350773478844,-0.3736813558002683,0.2826086956521739,0.5026391922230502,19.866063308827357,-28.275389641098155
DEXE,high_r_v1,46,46,0,1,0,0,0,0.0,0,-9.863740995416219,-6.744594922267264,-0.21442915207426563,-7.28345618636614,-27.283456186366216,-0.1255038984572846,0.30434782608695654,0.7076151590264697,17.129775019276636,-24.78590272266009
DF,baseline,33,33,0,1,0,0,0,0.0,0,-18.521591894877105,-16.100628811196817,-0.5612603604508214,-195.54019050293618,-215.5401905029362,-0.7112826286596895,0.15151515151515152,0.3215343892613701,21.551695882708078,-27.29923462843323
DF,high_r_v1,33,33,0,1,0,0,0,0.0,0,-15.776605919276003,-13.355642835595715,-0.47807896725078797,-168.60378490597517,-188.60378490597517,-0.6223924901897181,0.15151515151515152,0.4220861451242282,20.020358327651955,-27.299234628433226
DIA,baseline,53,53,0,1,1,0,0,0.0,1,-2.825655912680797,1.0988787109615101,-0.053314262503411265,-44.8856635391415,-64.88566353914153,-0.3438940167574501,0.24528301886792453,0.9280210293061227,15.34544645827283,-24.16834459780065
DIA,high_r_v1,53,53,0,1,2,0,0,0.0,1,-1.7292636234827343,2.1952710001595683,-0.03262761553741008,-31.6953178463539,-51.69531784635394,-0.2739851845856759,0.24528301886792453,0.9552009312750827,14.15469398344777,-24.604596212597787
DKNG,baseline,8,8,0,1,0,0,0,0.0,0,-9.451416678850174,-5.062500000000163,-1.1814270848562718,-26.04083504289288,-46.04083504289287,-0.0368326680343143,0.125,0.14279991821634097,9.833101864035353,-6.640578947368686
DKNG,high_r_v1,8,8,0,1,0,0,0,0.0,0,-9.154541678850176,-4.765625000000164,-1.144317709856272,-16.962088865522876,-36.96208886552288,-0.0295696710924183,0.125,0.1697251171496381,9.833101864035351,-6.640578947368687
DMC,baseline,10,10,0,1,0,0,0,0.0,0,-9.761574139540649,-9.192614770459082,-0.9761574139540649,-350.8827002231766,-370.8827002231766,-0.3708827002231766,0.0,0.0,9.761574139540649,-5.325781160247243
DMC,high_r_v1,10,10,0,1,0,0,0,0.0,0,-9.761574139540649,-9.192614770459082,-0.9761574139540649,-350.8827002231766,-370.8827002231766,-0.3708827002231766,0.0,0.0,9.761574139540649,-5.325781160247243
DODOX,baseline,54,54,0,1,3,1,0,0.018518518518518517,3,4.162898504381925,7.5939207064359815,0.07709071304410972,-74.83297893167659,-94.83297893167659,-0.5120980862310536,0.2777777777777778,1.1090792198095887,14.132079137667759,-30.256713398114524
DODOX,high_r_v1,54,54,0,1,3,1,0,0.018518518518518517,3,3.780051267668804,7.21107346972286,0.07000094940127415,-61.531077605056296,-81.53107760505627,-0.44026781906730383,0.2777777777777778,1.0990475849179462,14.132079137667759,-28.347165313231542
DOGE,baseline,125,125,0,1,2,0,0,0.0,2,11.830231928580504,22.844365958277198,0.09464185542864403,127.99935575764515,107.99935575764515,1.3499919469705643,0.328,1.140239635877552,27.74258734549522,-15.283581250470993
DOGE,high_r_v1,125,125,0,1,3,0,0,0.0,2,15.651958708213645,26.666092737910347,0.12521566966570916,105.09319975897039,85.09319975897036,1.0636649969871295,0.328,1.1855436988270216,22.767872559705097,-12.077913325861061
DOGS,baseline,61,61,0,1,3,2,0,0.03278688524590164,3,23.395216385926673,26.981819964792148,0.3835281374742078,152.39431166614054,132.39431166614057,0.8076053011634574,0.36065573770491804,1.7191482830098408,12.358292875435193,-14.059119271141682
DOGS,high_r_v1,61,61,0,1,3,1,0,0.01639344262295082,2,24.456594803061478,28.043198381926963,0.40092778365674553,209.6546199673063,189.6546199673063,1.1568931818005685,0.4426229508196721,1.765629403576129,11.55430285571833,-9.09248225055454
DOLO,baseline,35,35,0,1,1,0,0,0.0,1,3.629527135168358,5.751701365459496,0.1037007752905245,-53.24398437370324,-73.24398437370323,-0.2563539453079613,0.3142857142857143,1.1614030367559907,9.309708098106666,-16.875999670165967
DOLO,high_r_v1,35,35,0,1,0,0,0,0.0,0,-0.4964301330567249,1.6257440972344095,-0.014183718087334997,-42.58831114965365,-62.58831114965362,-0.21905908902378768,0.3142857142857143,0.9772973994683313,9.579390701662248,-13.896274059552548
DOOD,baseline,72,72,0,1,3,0,0,0.0,3,7.516008599957075,11.716175644154996,0.10438900833273716,-57.447838542366384,-77.4478385423664,-0.5576244375050381,0.3333333333333333,1.1616489822932985,25.610293216528415,-25.15298512469665
DOOD,high_r_v1,72,72,0,1,2,2,0,0.027777777777777776,2,11.766787541430604,15.966954585628518,0.16342760474209173,-30.45330998822923,-50.45330998822924,-0.3632638319152506,0.3888888888888889,1.2549771231709066,22.988370990756223,-22.189159308016244
DOS,baseline,3,3,0,1,0,0,0,0.0,0,5.658340267716538,5.776727034120737,1.8861134225721792,975.9939271514858,955.9939271514857,0.2867981781454457,1.0,,0.0,
DOS,high_r_v1,3,3,0,1,0,0,0,0.0,0,6.076820582677167,6.195207349081366,2.0256068608923887,1046.8697283921147,1026.8697283921147,0.3080609185176344,1.0,,0.0,
DOT,baseline,124,124,0,1,6,0,0,0.0,4,8.898566333484204,18.951835716296745,0.0717626317216468,-0.744725402174144,-20.74472540217417,-0.25723459498695966,0.3225806451612903,1.1106398935505168,29.523053093545947,-28.35970888772207
DOT,high_r_v1,124,124,0,1,6,0,0,0.0,4,9.671979449833945,19.725248832646493,0.0779998342728544,-3.478254659430261,-23.478254659430284,-0.2911303577769355,0.3225806451612903,1.120256088076316,29.543432218933646,-26.075273854337414
DRAM,baseline,8,7,1,1,0,0,0,0.0,0,-0.6643422623889359,-0.0455529319165594,-0.0949060374841337,-25.382710243533726,-45.382710243533715,-0.031767897170473604,0.2857142857142857,0.8777908780827698,3.1960118628561744,-2.2400984042553214
DRAM,high_r_v1,8,7,1,1,0,0,0,0.0,0,-0.27847055833540413,0.3403187721369728,-0.03978150833362916,-13.355653976616736,-33.3556539766167,-0.02334895778363169,0.2857142857142857,0.948773931239005,3.1960118628561744,-2.2400984042553214
DRIFT,baseline,66,66,0,1,2,1,0,0.015151515151515152,2,0.5520047714352398,4.026443349841818,0.008363708658109694,19.79479391372671,-0.20520608627329917,-0.0013543601694037746,0.3333333333333333,1.0129970983907035,19.596570158679604,-26.74032762247728
DRIFT,high_r_v1,66,66,0,1,1,0,0,0.0,0,2.2362160426524,5.71065462105898,0.03388206125230909,68.05452627694116,48.05452627694114,0.3171598734278115,0.36363636363636365,1.0539603913440492,14.177006589472537,-14.66950723982683
DUSK,baseline,56,56,0,1,5,0,0,0.0,1,14.023238882508062,17.19994684505725,0.25041498004478685,-2.7357200550781813,-22.73572005507818,-0.1273200323084378,0.35714285714285715,1.4105820660029005,7.469919908780415,-19.377472281993143
DUSK,high_r_v1,57,57,0,1,3,0,0,0.0,0,6.9273285618822715,10.17965285096208,0.12153208003302231,-4.440882537552218,-24.44088253755225,-0.1393130304640478,0.3508771929824561,1.1966306875695973,6.73575977958551,-18.107955693112835
DYDX,baseline,136,136,0,1,7,2,0,0.014705882352941176,3,53.14246582312589,61.05009400049077,0.3907534251700433,128.1924488222172,108.19244882221713,1.471417303982153,0.375,1.6533782308205722,18.37954322354808,4.214362712886626
DYDX,high_r_v1,136,136,0,1,2,0,0,0.0,0,22.223954622508785,30.131582799873684,0.1634114310478587,44.61109360664335,24.611093606643337,0.3347108730503494,0.3897058823529412,1.275280262235936,18.04861903169118,-3.876389846909589
DYM,baseline,55,55,0,1,4,1,0,0.01818181818181818,4,26.516584160698173,29.650582248578736,0.48211971201269405,251.90111401576075,231.90111401576073,1.275456127086684,0.32727272727272727,1.7308513617145014,14.744554734675887,-19.309676691082068
DYM,high_r_v1,55,55,0,1,3,0,0,0.0,3,10.681520573982244,13.815518661862821,0.19420946498149536,112.6029363616998,92.60293636169979,0.5093161499893488,0.32727272727272727,1.2944045812751035,12.575107498494972,-17.583611171285064
EDEN,baseline,59,59,0,1,3,3,0,0.05084745762711865,3,29.250300359562303,32.44755029570194,0.4957678027044458,47.16609212104255,27.1660921210425,0.16027994351415076,0.3559322033898305,1.7935639647741437,15.917349858408441,-22.822335533410758
EDEN,high_r_v1,59,59,0,1,3,3,0,0.05084745762711865,3,37.89072406393362,41.08797400007326,0.6422156621005698,114.76583717949418,94.76583717949417,0.5591184393590156,0.3898305084745763,2.057967832258435,11.951221684677702,-17.186572879046878
EDGE,baseline,27,27,0,1,3,3,0,0.1111111111111111,3,38.22132456074591,39.62525387146081,1.4156046133609597,381.4207779229773,361.42077792297727,0.9758361003920387,0.18518518518518517,3.112101102419689,16.777116207723807,-18.096351787780577
EDGE,high_r_v1,27,27,0,1,0,0,0,0.0,0,-2.5384824356705336,-1.1345531249556324,-0.09401786798779754,-74.69293640988484,-94.69293640988482,-0.255670928306689,0.18518518518518517,0.8577693508868074,16.777116207723807,-17.847647124568155
EDGEX,baseline,13,13,0,1,1,1,0,0.07692307692307693,1,10.855038352610823,11.600660772455104,0.8350029502008325,296.73354951438654,276.73354951438654,0.3597536143687025,0.23076923076923078,2.458978896610088,7.138998639101915,-7.138998639101917
EDGEX,high_r_v1,13,13,0,1,0,0,0,0.0,0,-0.8870246639082686,-0.14140224406398927,-0.0682326664544822,-11.802414807716476,-31.80241480771646,-0.0413431392500314,0.38461538461538464,0.8757494280710695,7.138998639101914,-7.138998639101914
EDU,baseline,71,71,0,1,1,0,0,0.0,2,-22.425639800526852,-18.46214283180391,-0.3158540816975613,-126.60794241926035,-146.60794241926035,-1.0409163911767485,0.2676056338028169,0.5370690655607072,27.19000891159553,-36.257914145863424
EDU,high_r_v1,71,71,0,1,1,0,0,0.0,0,-13.71981697370156,-9.756320004978619,-0.193236858784529,-61.25255675585553,-81.25255675585554,-0.5768931529665743,0.30985915492957744,0.7133473454476416,19.528430095526442,-28.638719503636075
EGLD,baseline,118,118,0,1,3,0,0,0.0,0,-22.275624546475637,-13.180381457573215,-0.18877647920742066,-75.3018991718931,-95.30189917189313,-1.124562410228339,0.2542372881355932,0.7383735828750203,41.36499632451498,-48.32488292563402
EGLD,high_r_v1,118,118,0,1,5,0,0,0.0,0,-8.063336427424002,1.0319066614784034,-0.0683333595544407,-47.61969260966066,-67.61969260966067,-0.7979123727939958,0.2542372881355932,0.9052964007730123,34.243692237801625,-37.38328215179692
EIGEN,baseline,133,133,0,1,3,0,0,0.0,0,-8.530050530989968,-1.1271117884311312,-0.06413571827812006,1.9728049804949697,-18.02719501950504,-0.23976169375941703,0.3157894736842105,0.9037336754340923,30.009675277389583,-33.33278338342986
EIGEN,high_r_v1,133,133,0,1,3,0,0,0.0,0,-0.06396831165545613,7.338970430903389,-0.00048096474928914387,39.417124778802396,19.417124778802336,0.25824775955807105,0.3308270676691729,0.9992766193999754,28.13452758949881,-27.148117181336318
ELSA,baseline,17,17,0,1,0,0,0,0.0,0,-8.317288168372777,-6.976531192313381,-0.4892522451983986,-45.23502431759681,-65.23502431759681,-0.11089954133991459,0.23529411764705882,0.35510212810952596,12.170249678931492,-12.797236670459469
ELSA,high_r_v1,17,17,0,1,0,0,0,0.0,0,-6.786214236525087,-5.445457260465689,-0.3991890727367698,-7.371371577268924,-27.371371577268942,-0.0465313316813572,0.23529411764705882,0.47381706263712603,11.394848609412778,-12.79723667045947
ENA,baseline,92,90,2,1,5,3,2,0.03333333333333333,5,93.93216492905022,98.64005594876902,1.0436907214338913,231.86906685607994,211.86906685608002,1.9068216017047201,0.34444444444444444,2.6591985367321924,31.204734410585093,-16.063394082963427
ENA,high_r_v1,92,92,0,1,6,3,2,0.03260869565217391,5,107.47702153260431,112.22804710630967,1.168228494919612,283.50238242666666,263.5023824266667,2.4242219183253337,0.3695652173913043,2.909092340865866,28.293023730048024,-1.078590096587476
ENJ,baseline,125,125,0,1,9,4,0,0.032,6,32.11222285632578,41.01896086845245,0.2568977828506062,-29.303248548087037,-49.30324854808708,-0.6162906068510885,0.24,1.3442070306072034,33.23596656623852,-35.35623349441584
ENJ,high_r_v1,125,125,0,1,6,0,0,0.0,2,-14.806036552977481,-5.899298540850824,-0.11844829242381985,-89.62203415491517,-109.62203415491517,-1.3702754269364394,0.24,0.8412958860006741,34.27715648311086,-47.346105985341325
ENS,baseline,145,145,0,1,5,0,0,0.0,5,-6.167321424947083,4.805195805710204,-0.042533251206531605,53.826896305100774,33.826896305100796,0.4904899964239615,0.2689655172413793,0.9412592144965874,26.141599217402256,-46.678774351921824
ENS,high_r_v1,145,145,0,1,5,2,0,0.013793103448275862,5,8.491670846270756,19.46418807692805,0.058563247215660384,118.46131780462731,98.46131780462736,1.4276891081670966,0.2896551724137931,1.0812447399028846,25.605382179226645,-38.45378713023324
ENSO,baseline,55,53,2,1,0,0,0,0.0,0,-25.565225786341376,-22.384827732278758,-0.48236275068568635,-42.394191923096955,-62.39419192309697,-0.33068921719241395,0.16981132075471697,0.41365446623751045,25.565225786341372,-40.175262538459506
ENSO,high_r_v1,55,53,2,1,2,0,0,0.0,0,-23.558848776657687,-20.37845072259507,-0.4445065806916545,-15.116403475710545,-35.11640347571054,-0.18611693842126587,0.16981132075471697,0.4596712786256997,23.558848776657687,-39.510541091387196
EPIC,baseline,48,48,0,1,3,0,0,0.0,2,-2.3602160535164884,0.4186640695991448,-0.04917116778159351,-67.66454052034526,-87.66454052034521,-0.42078979449765697,0.2708333333333333,0.9283366650176909,19.00114672850337,-25.947800518241877
EPIC,high_r_v1,48,48,0,1,1,0,0,0.0,1,-8.385508483348612,-5.606628360232979,-0.17469809340309608,-106.54851142816791,-126.54851142816786,-0.6074328548552057,0.3125,0.7437676393995291,17.77205685545448,-23.185312957666014
EPT,baseline,17,17,0,1,0,0,0,0.0,0,-11.4503919176395,-10.715060869278926,-0.6735524657435,-398.2485510953189,-418.24855109531893,-0.7110225368620422,0.11764705882352941,0.11225844065078158,11.4503919176395,-11.871610626218914
EPT,high_r_v1,17,17,0,1,0,0,0,0.0,0,-8.393043944666534,-7.657712896305959,-0.4937084673333255,-331.4445987785247,-351.4445987785247,-0.597455817923492,0.11764705882352941,0.34929267288688765,8.72658987077988,-11.871610626218914
ERA,baseline,36,36,0,1,0,0,0,0.0,0,-10.290006617635541,-7.480642009215361,-0.2858335171565428,-147.62263727954104,-167.62263727954098,-0.6034414942063476,0.3333333333333333,0.5192815227973654,14.895701287586565,-18.99588275093732
ERA,high_r_v1,36,36,0,1,0,0,0,0.0,0,-4.934133440892143,-2.124768832471965,-0.137059262247004,-101.68248672952285,-121.68248672952288,-0.4380569522262823,0.3888888888888889,0.7618232942305466,9.549109304305073,-14.130310270117272
ESP,baseline,25,25,0,1,0,0,0,0.0,0,-0.18251090597189468,1.8650205152487294,-0.007300436238875787,-19.645058758469,-39.64505875846904,-0.0991126468961726,0.4,0.9883292117807682,8.22448548081652,-12.292064600866887
ESP,high_r_v1,25,25,0,1,0,0,0,0.0,0,4.897702872111719,6.945234293332344,0.19590811488446874,31.00695465553844,11.0069546555384,0.027517386638846,0.44,1.3243507672316779,7.686237546932225,-9.771403968226943
ESPORTS,baseline,37,37,0,1,2,1,1,0.02702702702702703,2,13.941189034848524,15.78861556996641,0.3767888928337439,92.70260428740004,72.70260428740006,0.2689996358633802,0.24324324324324326,1.499041488355435,12.944035851230357,-24.86969392332136
ESPORTS,high_r_v1,37,37,0,1,1,0,0,0.0,1,-3.090882239642884,-1.2434557045249952,-0.08353735782818605,-62.51000947139099,-82.51000947139097,-0.3052870350441466,0.24324324324324326,0.8893581839147964,12.385620009646194,-23.788706675416915
ETC,baseline,174,174,0,1,0,0,0,0.0,0,-71.30366100877812,-54.35358036858549,-0.40979115522286275,-81.71490122872672,-101.71490122872675,-1.7698392813798454,0.22413793103448276,0.4788100335366765,73.00061485493197,-91.77287792294817
ETC,high_r_v1,174,174,0,1,3,0,0,0.0,0,-59.819744314098486,-42.86966367390585,-0.34379163398907175,-61.385423001964575,-81.38542300196457,-1.4161063602341835,0.22413793103448276,0.5627510552498652,62.0936212371754,-85.60761896753381
ETH,baseline,150,150,0,1,7,7,1,0.04666666666666667,7,74.63872119688972,89.31938045140907,0.49759147464593145,75.35815834934837,55.35815834934838,0.8303723752402257,0.26,1.6617287023182004,47.36715027041671,-18.36848186623945
ETH,high_r_v1,150,150,0,1,7,7,0,0.04666666666666667,7,66.8996464062886,81.58030566080797,0.44599764270859066,77.98580783369529,57.98580783369528,0.8697871175054293,0.26,1.5931159523111518,50.77421541761552,-25.601753664090182
ETHFI,baseline,120,117,3,1,4,0,0,0.0,3,-22.58414595451118,-16.48853951153495,-0.19302688850009556,-13.679871800065502,-33.67987180006552,-0.3940545000607666,0.2222222222222222,0.7475278968606275,38.45693778025812,-55.492843512832444
ETHFI,high_r_v1,120,117,3,1,5,0,0,0.0,2,-21.079671802455053,-14.98406535947883,-0.1801681350637184,15.506124901608148,-4.493875098391834,-0.052578338651184456,0.2222222222222222,0.7643466755761698,37.82085494599201,-51.12497191931094
